,III,ABF,ADM,AAL,ANTO,AHT,AZN,AUTO,AV.,BA.,BARC,BDEV,BHP,BP,BATS,BLND,BT-A,BNZL,BRBY,CCL,CNA,CCH,CPG,CRH,CRDA,DCC,DGE,DLG,EVR,EZJ,EXPN,FERG,FLTR,FRES,GSK,GLEN,GVC,HLMA,HL.,HSBA,HSX,IMB,INF,IHG,IAG,ITRK,ITV,JMAT,KGF,LAND,LGEN,LLOY,LSE,MCRO,MKS,MNG,MRO,MNDI,MRW,NG.,NXT,OCDO,PFG,PSON,PSN,PRU,RB.,REL,RMG,RTO,RIO,RMV,RR.,RBS,RDSA,RDSB,RSA,SGE,SBRY,SDR,SMT,SGRO,SVT,SN.,SMDS,SMIN,SKG,SPX,SSE,STAN,SLA,STJ,TW.,TSCO,TUI,ULVR,UU.,VOD,WG.,WTB,WPP
2017-06-19,0.004262349337076207,0.005168333626695331,0.001942087032006546,0.0064442021614729145,0.0013250368313467552,0.0038787804881134738,0.0335713080433516,0.0018544175470796794,0.010877425784752252,0.010728739614218663,0.017361108005682697,0.0028027831372306323,0.012295383565926,0.045885346263928574,0.04930108460822219,0.0032454729407972917,0.012131951402769018,0.003904362497336762,0.003688863335151614,0.004149048281349877,0.005533728798550566,0.002171649286498961,0.01423106766824625,0.011914429086433968,0.002619455456731756,0.0031648017028003076,0.029617986357767103,0.0025235449534997943,0.0002747733975587533,0.0017746188167646845,0.0075480044544281345,0.0063758990496050475,0.00340605476157888,0.0014344664949969305,0.041289372916154164,0.017261269023432144,0.0011717443223357787,0.0021291017886751473,0.0016024874852089608,0.06916246509325925,0.001735832511601721,0.017094141230345212,0.002840762240150439,0.004064548096523961,0.004958598810182591,0.0034989027711465432,0.0032365513450219275,0.0027541698914448206,3.403829738249776e-05,0.004472567405557705,0.007607285900197318,0.024385171483895022,0.006425079376815952,0.003493025856250663,0.0026303157775716744,0.0,0.00228408249274588,0.003808969309115417,0.002670886604695044,0.01843694187307312,0.0028478456923096,0.0005907876770224978,0.0015194031447999614,0.002919651028020953,0.003376536426284415,0.02326855047162288,0.025203963470220716,0.008226441258584323,0.0022051929361014523,0.0025513563401318713,0.018349991507862314,0.00019369341626010496,0.008368065887383593,0.004314680510678475,0.08707267236996497,0.0891619249180093,0.0031817269119455475,0.0038779550656128097,0.00266020926255554,0.0014011608950696374,0.0,0.00251305593367391,0.0028338514566378626,0.0059816246338237405,0.002009063821151505,0.003201673341616248,0.0027232767688331696,0.001983895518296299,0.00740809314465577,0.012376851541011353,0.004389247187498,0.003043216141916305,2.9174707271535073e-05,0.0069876246469077275,0.0025559533308270833,0.026128170203583323,0.0033040875600244216,0.029648959346377384,0.0011742792058426206,0.0035493832687194344,0.010409832358138972
2017-06-20,0.0042330541717549575,0.005176247279749059,0.0019215194685538344,0.006436648932898822,0.0013284532844693405,0.003910059176716163,0.03375839210105559,0.0018346106118761632,0.010830209797817498,0.010733682283584301,0.017470339085885345,0.0028006753612224936,0.012364502169274757,0.04602940412266164,0.04955984088130703,0.0032144005864037754,0.01202685520543723,0.0039011762720345964,0.003717969911590574,0.004166823997893637,0.005547326160699005,0.00217813285451782,0.014195655899666093,0.012059864629678133,0.0026388599203191147,0.003131704808949704,0.02974416344838025,0.002478007268336791,0.0002830171592925351,0.0017520735929824555,0.007589530439889822,0.006214586833470519,0.003325331954634273,0.0014052471681251192,0.04122301476978448,0.017491913216430836,0.0011702869227587728,0.0021256458352878226,0.0015915094231572318,0.06899036520128976,0.0017247441544292132,0.017127728391822944,0.002831638561016631,0.004047078461068013,0.004992136055711356,0.003512351255878702,0.0031837816626059767,0.002751833700712019,3.4008807548246186e-05,0.004407119177500393,0.007611642463899932,0.02422225945295381,0.006474455369196572,0.003475663973394324,0.0026616215859805435,0.0,0.002368949492573449,0.0038248091752093524,0.002717525334892162,0.018417991337446864,0.0028524666487907686,0.0006448466351425356,0.001506132826743584,0.0028596914103343925,0.0033799421056584663,0.02330056432650789,0.025182173527899476,0.008163107597489583,0.002188864817783381,0.0025984247869862446,0.01834290335886519,0.00019394157370995375,0.008438469976975473,0.004303944108371684,0.08701946094829698,0.0888787638236891,0.0031712907894999765,0.0038440948513298553,0.0027013460612227915,0.0014088165012174272,0.0,0.002509279667786397,0.0028127361830863483,0.005949420302953035,0.001993533380787745,0.0032015486098429372,0.002727002258119058,0.001991552281893018,0.007339796524510508,0.012445658150818857,0.004480538511527026,0.0030405556228891013,2.9393779871466154e-05,0.006946187922979566,0.0025539777550380974,0.02618119676076162,0.0032416129230205264,0.029502369915005693,0.0011704791182877818,0.003550491479709463,0.010414981550919068
2017-06-21,0.004243171213871807,0.0052103819751257155,0.0019297509154439657,0.0063267204322879625,0.0012827883496075434,0.003879662545627325,0.03447120667549051,0.0018332269856674436,0.010954886150544962,0.01082909933986955,0.017262440121137965,0.0027957186843291302,0.012049126643805147,0.04530203070823241,0.04995667231493623,0.003209249614120045,0.011997759827561585,0.0038893178414774253,0.0037537870403619145,0.004219124029302431,0.005749972832172902,0.0022065017156205377,0.014546838636919033,0.012070823676804038,0.0026515292419821866,0.0031088225629339974,0.030074848624533395,0.002502562581929908,0.0002726186960703315,0.0017349590557272179,0.007639225475755092,0.006553467213998361,0.003404681219015596,0.0014076859350714806,0.041411975499077804,0.01697598077326946,0.0011756715023495744,0.0021312454775820424,0.0015986070780678058,0.0694536701164005,0.001772796924229132,0.017148622593403516,0.0028734400025339215,0.004081426821059722,0.004981277852762621,0.003526215783292431,0.0031783352336149256,0.00276648586819471,3.3734429616919404e-05,0.004411616663707884,0.007696724567185312,0.023839854810590026,0.006521197116245133,0.0035441494337346046,0.002598602558936467,0.0,0.002390847345692905,0.003797751076680049,0.0027717245228882446,0.01852292461258188,0.002793728337341516,0.000632932828126895,0.0012669401895973736,0.002911795141087028,0.0034035617821249558,0.023492609237573854,0.025478800824070755,0.008251364012995843,0.002194528392834013,0.002618886275881111,0.017980378433032716,0.00019521096531361905,0.00851515684962586,0.004298662816282558,0.08591866376652242,0.0876102196918177,0.003189125663244505,0.003913718696285922,0.002671815880956819,0.0014142887108534413,0.0,0.002520948154610889,0.0027747532267671966,0.006032964428582456,0.0020171664084091294,0.0031829053166566386,0.002782725951427115,0.0019798593949327853,0.0075514652689079795,0.012413883330595775,0.004508956459381707,0.003027692267557008,2.9333386464215635e-05,0.006784459955196911,0.002523247176908336,0.02631423422842832,0.003233471108364526,0.029746482909861514,0.0011578184276760692,0.003649473354086045,0.010490233208583694
2017-06-22,0.004250689371459056,0.0051896463590561,0.0019161568402518204,0.006436608917997015,0.00129958099676326,0.0038922123624393836,0.03462868053158775,0.0018201952231474902,0.010919006000560514,0.010852480809655462,0.017174721585658536,0.002805105663550633,0.01210554178908993,0.04504959910681535,0.050059622886452895,0.0032153221271321425,0.011951546946013625,0.003917529402964531,0.003803240535397607,0.004195932320210958,0.005771104555234457,0.0022205919132426265,0.01436274524305269,0.012119984715701502,0.0026738847683372194,0.003109821926485878,0.029943716572132996,0.0024989006400895682,0.0002829163613216907,0.0017543621934178364,0.0075936298160038706,0.0066125477815764085,0.0034340164165158307,0.001448365792337238,0.04163648221538577,0.017282000265900068,0.0011750362368611626,0.002149643215019352,0.0015713283369329673,0.0694554513000442,0.0017626470424792408,0.017333056862289756,0.0028881637999661875,0.004106072791145086,0.005104145159924348,0.0035651615419942267,0.003239999489179935,0.0027504071432407156,3.3795235082270766e-05,0.0043409856502804045,0.007697763162987119,0.024119422098755422,0.006591269343814446,0.003596027680133129,0.0026157535365539724,0.0,0.002416093027258922,0.0038575854861890822,0.0027870536573592715,0.018371907608465986,0.0027849811053431116,0.0006389300488370054,0.001264342908025583,0.0029267154741316765,0.0033835566841209316,0.023450049657085057,0.0251173606528079,0.008279145458342895,0.002188271209278043,0.0026212803500030493,0.01814778875194548,0.00019421995892725808,0.008628222496202053,0.004294587971005282,0.08519779136458316,0.08683581169016168,0.0032029108721245165,0.0038996493490593208,0.002671810347292249,0.001414299089440144,0.0,0.002490629150050746,0.0027651848071951536,0.006094636750182042,0.0020315132409166495,0.003231047829222732,0.002850272101844225,0.0019918300869858573,0.0075294384633999845,0.012366471804400828,0.004473923963502392,0.0030033282517584517,2.9483693705682523e-05,0.006817190446720211,0.0025584237135811913,0.026442927938919336,0.003150250273646564,0.029925776283199097,0.0011619690453852109,0.0036553350172770006,0.010531381340493409
2017-06-23,0.004280165009457588,0.005201786872703445,0.0018955611121437579,0.006492564907732202,0.0013111915026818642,0.003874552496333542,0.03511115857742091,0.0018003846863714535,0.010818654193716979,0.01061954863361616,0.01688608288398901,0.002816049509953692,0.01220618442863653,0.04498720155446203,0.04936199231868469,0.003227628289067856,0.011911375896776552,0.0038878178084740048,0.003810390489956077,0.004261715811894719,0.005766239441877197,0.0022245024270123753,0.01435421596086486,0.011969870715052908,0.0026569304076666227,0.0030764213104506623,0.029563625692154007,0.002464416803736812,0.00030130670306899413,0.0017622938634011985,0.007588219042977947,0.006565210854830905,0.003464257126676563,0.0014546025070111181,0.04246580900780971,0.017389862425783963,0.0011733877758717058,0.002135507965447154,0.0015760713345833648,0.06926933328933566,0.0017679675287101946,0.01733937019657869,0.0029010648403009743,0.004116590670033882,0.005055875819273845,0.003543707331733088,0.0032989356359428247,0.0026980175462998604,3.398715789096255e-05,0.004324311282805832,0.007611375808755041,0.023987693385846946,0.006572646412221244,0.0035818876913276416,0.0026159468730647555,0.0,0.0024271099056332314,0.0037882370340471022,0.002726540068078668,0.018299458195065486,0.002813715760145333,0.0006461707931677536,0.0013046185399971971,0.002908731566290209,0.0034223141508446546,0.02342277483573572,0.02518676764911991,0.008182942884453424,0.002154750714995991,0.002615369284873187,0.018420019465853185,0.00019568873175349597,0.008631052239074767,0.004302314946089366,0.08562133397592996,0.08730589264779062,0.0031587366407092666,0.0038990987092993724,0.002647116384302739,0.0014203827058169656,0.0,0.0024966342178662946,0.0027437084988774494,0.006082181544865366,0.0020144159321006166,0.003246787330694481,0.002875503819785381,0.001992348745259972,0.007613070363492223,0.012337317978092812,0.004447413018080997,0.002979894836186251,2.9737623294929084e-05,0.006803089471974838,0.002508129003908517,0.026424158846729707,0.00310453674643677,0.03006326950882324,0.0011645826365959187,0.0036323354892454783,0.010506276738148553
2017-06-26,0.004320410378380969,0.005166889745382966,0.001915535946693726,0.006453718936222345,0.0013187409395555123,0.003959342021716872,0.03457915200203368,0.001817270201528287,0.010833704103329008,0.010431696416517923,0.017040291126993245,0.0028066652063531987,0.012224072914529897,0.045237661634574364,0.049557456392963675,0.0032246489102073154,0.012105991517087153,0.003881485601620879,0.003802008168871701,0.004239369117085657,0.005791445260517819,0.002207812891209224,0.01440118278371254,0.01200610371894652,0.0026669506498190874,0.0030427146317587917,0.02937639466428263,0.0024939709236564307,0.0003063404483018045,0.0017590485389483324,0.007624112945063347,0.006540651458381025,0.003442808201435014,0.0014962216486810549,0.04207822295538862,0.017273316397939168,0.0011443274821380679,0.002107836380697363,0.0015861846030002654,0.0690587257957974,0.0017428482505278816,0.017375706271256328,0.0029080743575202444,0.004104742297684668,0.005085567574646927,0.003536714380069701,0.0033532654993145804,0.0027018576509414446,3.410913327844086e-05,0.0043734686523182135,0.007612587528696609,0.02395782454160141,0.006585643563296827,0.0036183205247295926,0.002649470666194797,0.0,0.002400463822405974,0.0037866205961565903,0.002721958738606729,0.018211159689826686,0.0028427644099607604,0.0006410525759853979,0.0012917252179469535,0.0029298792398102097,0.0034228881204752585,0.023475028180367133,0.02523377790634894,0.008223315598316912,0.0021640668450899855,0.002604816769914245,0.018457969432468815,0.00019767536952001446,0.008717974184253956,0.004277540490280343,0.08602002102060269,0.08726368397511741,0.003181430106434568,0.003927040311062618,0.0026867427727214946,0.0014314742611200853,0.0,0.0024928376392555343,0.0027500215055024937,0.006039949613501315,0.0020081479744977243,0.0032419343714285356,0.002831591888210102,0.002002135276127081,0.007638284965535846,0.012304487164095974,0.004459941364557128,0.0029824224334917323,2.9753593727814907e-05,0.0067905841596690615,0.002530906761109884,0.02631767874315884,0.0031217102868433683,0.030110819325166203,0.0011633741154308125,0.0036403993828322007,0.010471265247664069
2017-06-27,0.0043453152452537225,0.005205624647151965,0.0019162798436427127,0.0065520426922437225,0.0012864470748242885,0.003930524377024466,0.034632921743352134,0.0018164862246682074,0.010828078237808283,0.010437953347475564,0.017235693606259483,0.0027932075197746524,0.012283471872918384,0.04529469136082035,0.049246878747270496,0.0032160883871881368,0.012141601847567409,0.003865247060959937,0.0038028957693522236,0.004200319629096495,0.005796599886809497,0.002192259312957924,0.0138330703685672,0.011967500899038324,0.002676680609048596,0.003042613074162374,0.029581619668892997,0.0024898242001491055,0.00031280626339201474,0.001793030657516985,0.007643984006026019,0.006505290209442224,0.0034237217443537607,0.0014452272007371117,0.04195106721829443,0.01729389410782505,0.0011399695400405845,0.002112595504401095,0.0015741549087092065,0.06980152807771324,0.0017466113846788122,0.017351180480256412,0.0028703087204680396,0.004091684733387602,0.005189979750364875,0.003523876292300191,0.003312434164878607,0.0026872042045978563,3.372961842119848e-05,0.00436247275926214,0.007691027270680664,0.02368982560640992,0.006568455536357756,0.003567512228798459,0.0026308008687714636,0.0,0.002349861028078194,0.003767926071501457,0.0027132831833468134,0.018281700796065576,0.0027732015774277396,0.0006404463938687723,0.001280651393758032,0.0028968337159298615,0.003417082121915257,0.023670299413527756,0.025425058223583624,0.00825877313624252,0.0021590224422658203,0.0026028671430883233,0.01869124028323495,0.00019650912135358214,0.008581639675385543,0.004349594348769995,0.0857227534363877,0.08711341311683272,0.003167876868616034,0.003929687943183946,0.0026840959102027,0.0014189472088653146,0.0,0.0025063185742265396,0.0027418835639842626,0.006026231310687961,0.001993071981777328,0.003234426245214444,0.0027856847033902263,0.002001223168756308,0.007608226883209114,0.01234125059570473,0.004475177378414713,0.0029790236206490082,2.9646209924429494e-05,0.006779528889025094,0.0025544176996816366,0.02656589437447621,0.0031380434434625033,0.029916720756648276,0.0011640760241433264,0.003698631170073479,0.010441448540753719
2017-06-28,0.004343000700811288,0.005207196609908645,0.0018742444581518226,0.006679076730839918,0.0013244418308906785,0.0038414844790541683,0.03406907445732913,0.0017684315345073641,0.010856256220326687,0.010358649883455648,0.017402100924185027,0.0027928799346050486,0.012490714732714493,0.04539942691148613,0.04882294050626765,0.0031798126569146305,0.012273919299182437,0.0038367665233577253,0.0038026987605576947,0.0042072735207377915,0.005694806658877253,0.0021772795086839195,0.013839348039559123,0.011779465869307568,0.0026628538099993312,0.0030155697806705105,0.029586103507717863,0.0024416016268098643,0.00030838362091968813,0.0017459272558087507,0.007628316143274632,0.006366710008750649,0.0033262698037373087,0.0014485520088359806,0.04181072575331459,0.01780198798219719,0.0011158886768074816,0.0021217159604400957,0.0015708333475264841,0.06971419540222133,0.0017247069033400355,0.01732181204908992,0.002870878789465414,0.004046989557393403,0.005147647298401845,0.0035079716542714603,0.0032887975966592376,0.002685218076226376,3.3830402326647935e-05,0.004314462714124895,0.007671179946042208,0.023944275031663263,0.006521570543523738,0.0035219656115463927,0.0025873916156463487,0.0,0.0023267609429247736,0.0037115987357475154,0.0027268118522176987,0.01804162603143483,0.002772186746016718,0.0006300360434223042,0.001284376100737264,0.0029098787298588243,0.0034197355945866496,0.023513432880461697,0.025306980235406114,0.008190060824070049,0.002138528986245045,0.002582302231631901,0.019096568111203912,0.00019576646853203202,0.008521584938060798,0.004388201988669138,0.08655075857525849,0.08825557774488885,0.003144927353987904,0.0038732365847191906,0.00268642679746592,0.001407691102699273,0.0,0.0024822377796679487,0.002698721266197415,0.0059040283735212,0.0019825267075803082,0.0032158417712276123,0.0027974207399826707,0.0019880606778006397,0.007539642242696222,0.012507895753967397,0.004448303971578345,0.0029489678265501628,2.9596361734827306e-05,0.006892716078378966,0.002514032108494038,0.026375807520240612,0.0031001097095910766,0.029845010715980138,0.001189233940338089,0.003650502682035136,0.010338664941725577
2017-06-29,0.004371626456363038,0.005226974950152284,0.0018684139178892435,0.006863894867378592,0.0013743210429038501,0.0038964657927734927,0.033490086157643345,0.0017997344323915185,0.010941173309289107,0.010358087907360383,0.017683872470343094,0.0028304189323150337,0.012795886447261751,0.04512357920739929,0.04812273209231302,0.0031150024337645607,0.01245080196417277,0.0039002529791766997,0.003695033155509623,0.004188283139878895,0.005649518603383189,0.0021431274058618718,0.013692646787595356,0.011849485563410098,0.0026484484856494368,0.0029765632214118205,0.029386301873206476,0.0024528090679491357,0.0003199812070330608,0.001791799626653048,0.007611354000370161,0.0063927556526983285,0.003302876859741973,0.0014490179268128922,0.040979685113883974,0.01808223639356818,0.0011274304352319267,0.00211830899791349,0.0015493728744789838,0.07173934018448186,0.0017370662846450974,0.01709099352720461,0.0028913200007005565,0.004031145799656822,0.005266488959443957,0.003462950452525629,0.0033307614263027203,0.0027295498918119077,3.4011647685015724e-05,0.004286288889075263,0.00768843278225059,0.02406340779564888,0.006539058107457573,0.0034825560123805635,0.0026355341203901394,0.0,0.0023285999871093758,0.003729522447412293,0.002738222011619311,0.017722687717391102,0.002780328620248286,0.0006309330630255415,0.0012967670062722246,0.002901088229315119,0.0034157437750973844,0.023495249933590458,0.025068050526445826,0.008118848671465166,0.0020780256631189476,0.0025468830093130566,0.019530116948928707,0.00019628658792179157,0.008447660202821948,0.004419479821829331,0.0864948073689801,0.08778174714744826,0.003114287488961438,0.0038615513552580213,0.002735902965477024,0.0014067890328691643,0.0,0.0024475505727938403,0.0026729564957186113,0.005907744681414648,0.002039525886132297,0.0032027109646521447,0.0027858160372558477,0.001999489831174151,0.00748701031167327,0.012776450728972672,0.004542714689514729,0.0029691836205248375,2.9581760633535192e-05,0.007001771486095604,0.002521130918418708,0.026195083797941422,0.003095131683405728,0.02961552030776494,0.001151642144987187,0.0036418867212239534,0.010448250142987886
2017-06-30,0.004322694808432576,0.0051918621227026885,0.0018924122251202861,0.006874539731798479,0.0013838392279509908,0.003908405547242923,0.033306558679228736,0.001773748625578896,0.010971840849168597,0.010329033064056912,0.01791880863438077,0.0028249523014856697,0.012784334685166295,0.044653090303215855,0.0477104097807442,0.003142380250506147,0.012499785674829431,0.0038756348038309777,0.0036122893009713757,0.0041655697002546,0.005693773790768532,0.0021110130100559037,0.013595836011426625,0.011705200567086701,0.0026354130154153986,0.002988655585761872,0.02934025055869653,0.002479872853617027,0.0003290736861472285,0.0017881298160653668,0.007521142815920456,0.006389029494480139,0.0032640224664084966,0.0014051814098857197,0.040870284207754154,0.018052631764394058,0.001141688196438371,0.0020703684841701,0.001563316532396179,0.0737496688458307,0.0017455978896676772,0.017184211037734543,0.0028353706642044005,0.004028586807431934,0.005214684882352443,0.0034135313810104316,0.0033519176275058032,0.0027158878767664704,3.477093711618332e-05,0.004334798160566936,0.007733577398144259,0.024375582124166545,0.006376250700830621,0.0033720684242925735,0.002648247697154542,0.0,0.0022694384106674,0.0036769728546874013,0.002719027924947034,0.017639233113276996,0.00280613408711384,0.0006237034704390235,0.001313602981503731,0.0028901930472436947,0.003389194829812977,0.023424630167098448,0.02539056709768485,0.00804925774873191,0.0020919241234604946,0.0025431500944876357,0.019738951441811654,0.00019705461205131317,0.008374555447613377,0.0044448323060228894,0.08606723163021278,0.08751568016252612,0.003157296698515345,0.003791937813372908,0.0027274003279932355,0.0014112624850755083,0.0,0.002463543347003699,0.0026755128526390285,0.005881181769201362,0.00216765727206235,0.003178528742889212,0.0028389236444326077,0.0019685159023076493,0.0075358823890698855,0.013030091256401855,0.004583745654664892,0.0029472730943472278,2.9483697355711712e-05,0.0070974849830465585,0.002486597467471024,0.025782529951907985,0.003100548278438232,0.02963785197393597,0.001151143389335222,0.003658035337057979,0.010330409081749805
