,III,ABF,ADM,AAL,ANTO,AHT,AZN,AUTO,AV.,BA.,BAB,BARC,BDEV,BKG,BHP,BP,BATS,BLND,BT-A,BNZL,BRBY,CCL,CNA,CCH,CPG,CRH,CRDA,CTEC,DCC,DGE,DLG,EVR,EZJ,EXPN,FERG,FLTR,FRES,GFS,GSK,GLEN,HMSO,HL.,HSBA,IMB,INF,IHG,IAG,ITRK,ITV,JMAT,KGF,LAND,LGEN,LLOY,LSE,MCRO,MDC,MKS,MNG,MRO,MNDI,MRW,NG.,NXT,NMC,PSON,PSN,PRU,RB.,REL,RTO,RIO,RMV,RR.,RBS,RDSA,RDSB,RSA,SGE,SBRY,SDR,SMT,SGRO,SVT,SN.,SMDS,SMIN,SKG,SSE,STAN,SLA,STJ,TW.,TSCO,TUI,ULVR,UU.,VOD,WG.,WTB,WPP
2017-09-18,0.0043863692698902865,0.005623195083773706,0.0017190595226651796,0.007559991130242448,0.0016295388000999835,0.004339295363527007,0.030183008896241013,0.0016904017689250265,0.010371180710511425,0.00997904165239511,0.002045495394658942,0.01616352918693053,0.002879003651872542,0.002196913752974654,0.01423587644602548,0.04473052350938276,0.052267564272477994,0.0030960998583963767,0.012186858313310785,0.003709714640329931,0.003695122493342866,0.004596412901824076,0.0053141816555860935,0.0023984855592938856,0.012958584385695639,0.01134596915724976,0.0025286452444048,0.0025276844618212866,0.0030390058477989803,0.03189568589812773,0.002577644910055745,0.0004726954858450694,0.001595469691053353,0.006887121939321818,0.006158276730363543,0.0028411962129324137,0.001330134399776453,0.0021417891022254827,0.03598543636626398,0.02145727914295965,0.002061194901807755,0.0016786632991651225,0.07295896003787244,0.015822025773307324,0.002782844130991479,0.0034813521894954506,0.004959870134557721,0.003947015905114331,0.0028703055350700313,0.0028343667966371448,3.2551562605483984e-05,0.0041301906050779285,0.00754298274723129,0.02343994158497241,0.006723886585830131,0.003302759314405488,0.0013163504365279897,0.002532872219376148,0.0,0.0019164235332271202,0.003784464242230016,0.002612226159160041,0.015792268151494326,0.003487205818180733,0.0012141976606174032,0.002362905125833527,0.003680537142282418,0.023025752214542672,0.02189088244616412,0.007938565334430037,0.0027195616621607742,0.021148801346553593,0.00018804588328426872,0.008262596978344625,0.004415606575016537,0.08789903404892374,0.0896882214875527,0.003234253548262007,0.00386215429098947,0.0025053587250266967,0.0028237098398952026,0.0,0.0026836748166272446,0.002626554649757806,0.005930056666386444,0.002345210789882564,0.003182078382030958,0.002819506914584361,0.007143629935344118,0.012316818386803133,0.006720003295589813,0.002815913689293648,3.082078296252345e-05,0.007503437003383651,0.0029376206661452862,0.02705929912914921,0.003024516858185648,0.02818013557480619,0.001117614877378711,0.0033714020889947737,0.008581316707902523
2017-09-19,0.004385762177568009,0.0056169569228234064,0.0017057500526339755,0.007501317727987637,0.0016001704550165348,0.004358916523162996,0.0304732254594181,0.0016991849676364057,0.01034074774837527,0.009988062838953671,0.0020235658140452324,0.016173181212169166,0.0029121415483903445,0.0022039782054990927,0.014302502804701408,0.045079026787218146,0.05144843514084294,0.0030813727553238874,0.012029349024175913,0.0036968295107399785,0.0037225120418820246,0.0045045821266098875,0.0053781361499567505,0.0023556965806208314,0.012836081699308746,0.0112845851844603,0.002525471329906544,0.0025469178343557634,0.0030121718033864187,0.03162495897045996,0.0025565573854281426,0.0004725900908702309,0.0016128572859517533,0.006954230286625647,0.006272280523602909,0.0028558056225190935,0.001335141064245276,0.0021709180728049435,0.03572137960733976,0.021342342128465315,0.0020531158000558483,0.0016779919986479122,0.07351226202170952,0.015784136824420245,0.0027635997871991824,0.0034527857460899493,0.005070000653497292,0.003901851863599291,0.0028626832691284925,0.002887289790984752,3.2666436261054566e-05,0.004120357152476857,0.007563604972578737,0.023598351455610105,0.0066765962644287835,0.0033264624415069123,0.00130364984546029,0.0026104725342146395,0.0,0.0019594980451243843,0.003722006480015952,0.002653779267409274,0.015790135552949003,0.003477029691069765,0.0011953701165696832,0.0023454210993658956,0.0037200022136773332,0.022889902589062223,0.021712481148910598,0.007878466461916924,0.002693291390803795,0.02117424501716406,0.00018767908178124712,0.008294979115272431,0.00444351685711482,0.08830052973092693,0.09028993382718813,0.0032241312809593342,0.0038333742108246217,0.002559769833727829,0.0028262831546385183,0.0,0.002675668194354108,0.0026150708837753187,0.005854112903644378,0.0023573800741436878,0.0031875019858348974,0.002855795686394989,0.007181374595837056,0.012190703466719946,0.00667908127627736,0.002829786468477206,3.1127278800107704e-05,0.007551266792052996,0.0028616252419595015,0.026864211448202623,0.003009222788206034,0.02824423447540032,0.0011239213000274375,0.003321526037030653,0.008490990613036195
2017-09-20,0.004371676785232948,0.005656201181916608,0.0016936176142005775,0.007511991992857358,0.0016053065878284605,0.0043029899664365255,0.030317272806718747,0.0017547859003276937,0.010243539682125512,0.009990969805575827,0.002140089808748763,0.01595887275342135,0.002969850923672519,0.0022241581007402286,0.014385625561086522,0.045381948606652324,0.050951967359227864,0.0030849763198499583,0.012101238199332294,0.003693282933062946,0.003678755420127536,0.004477684603326306,0.005338662885643462,0.0023396595951331624,0.012837476430527434,0.011219648224064903,0.0025214827488689775,0.0026164877526758733,0.003017022297620987,0.030728642506917987,0.0025586798329722948,0.0004752061445583691,0.0016146573529032021,0.006969482424315056,0.006247623292882144,0.0028840356552256685,0.001339101002866137,0.0021526174034783426,0.03575227673794027,0.021494749298049398,0.002040696320476113,0.0016794954328370802,0.07307037942764001,0.015715771570618788,0.0027726009744328812,0.003472458901912274,0.0049838544167912,0.003915897245342504,0.0029409987529303763,0.0028683576888962814,3.447827946885467e-05,0.00409284062613598,0.007571537103144016,0.023482638155120493,0.006627842995985301,0.003312550345457133,0.0012907348437125295,0.0026705277689936685,0.0,0.0019336921021437554,0.003703624886025429,0.002655797188771349,0.015782054829261986,0.0035394774994184103,0.001181136637198977,0.0023606570666217202,0.0037629849745356835,0.023001889580971317,0.02166307308455304,0.007845466718808616,0.002703844503323754,0.021097235682564615,0.00018836945026227037,0.008327725658887127,0.004455148897240711,0.08927024660950118,0.0910722214250526,0.0031867327028642233,0.003891406098933712,0.002570036593178009,0.0028239846446373243,0.0,0.002679321058073042,0.002623237083261519,0.005802833229872355,0.0023580705991457247,0.003177920986030699,0.002836590732609837,0.007142316446418619,0.01211328803984492,0.0066934672774537456,0.0027959717559343875,3.0963512774525926e-05,0.007577876406823224,0.002882384254673716,0.026703186341320618,0.003014557498760558,0.028196229307506076,0.0011260165195393153,0.0033802866317559823,0.008700700134437392
2017-09-21,0.004298120893427254,0.005636710471692756,0.0016879320813753239,0.007729433399250075,0.0015686738365875154,0.004351660569425102,0.030421535812582064,0.0017463276208207683,0.010314689132332524,0.010086857695820645,0.002133698892071043,0.01634464208586897,0.0029105550560091006,0.0022071642648557412,0.01430003096108588,0.04578545515935958,0.05049675313684064,0.003082284223050536,0.011919441752704657,0.0036402123465655114,0.003684911389088609,0.004493615668679423,0.005290468339067563,0.002320116660675719,0.012510551512656485,0.01148972333464503,0.00253756955525057,0.002590188737045386,0.00301053081597641,0.030651646968849547,0.0025421280559963753,0.0004685222161594181,0.001572598039453594,0.006964549520874435,0.006290298428128359,0.002842373608283318,0.0013093412075934222,0.0021259812716191897,0.03609532869608679,0.021358449374616808,0.002038734152020303,0.0016806209752249649,0.07292647777302763,0.015503046908757654,0.0027683433001517085,0.0034788706802694924,0.004895963420008298,0.0038876949506049807,0.003026118815069777,0.003287157284629057,3.306721236993754e-05,0.004069440880822108,0.0076391511282889145,0.024103661603977578,0.006592750926814105,0.003273099945310346,0.0012652551924190866,0.0026359096490781394,0.0,0.001946983307477845,0.0037053331992254186,0.0026365793185665664,0.01572843594874001,0.0035498320194752436,0.0011657187318513255,0.002327707636579302,0.0037030139380725925,0.023092274640790448,0.021394290351809658,0.0077969292682338485,0.002673468692656876,0.020846893151208513,0.00018776186958398774,0.00819336048664262,0.004528005997714093,0.0897022417698043,0.09185625542578668,0.003161093524984753,0.003839466525799044,0.0024657644374443156,0.0027829900645967597,0.0,0.0026516115669997396,0.0025768175797343234,0.005763137866565834,0.002355621590309392,0.0032056392520266063,0.002802194073935173,0.007126916778288287,0.012175786057025054,0.006741812639363747,0.00279587936400148,3.019048057140385e-05,0.007451670821027675,0.002862288543841799,0.02615003292101784,0.0029663365492183175,0.027926898738146022,0.0011482318662551156,0.003336205176132938,0.008731890237178888
2017-09-22,0.004313336069535485,0.005617233345364321,0.0016856769159141192,0.007685083781576331,0.0015874881236984646,0.004326670859576267,0.03112215597424249,0.0017612358012889008,0.0102642506942662,0.010065475478155101,0.002132878108272862,0.016330617077655585,0.002924893832290295,0.0022206602490764064,0.014212548567587923,0.045775647938374894,0.050655868211570504,0.0030817294481310614,0.011848189115528002,0.0036283993040572495,0.0036970524281761076,0.0044628048214738,0.0052766356371963,0.002335508266244947,0.01255922199176334,0.011419336582212997,0.002512144235207845,0.002574357251396259,0.003002584781369676,0.030642705835767607,0.0025178834459805587,0.000459475644077307,0.0015526895915825081,0.006986851844163828,0.006312405513560415,0.0028602347836725627,0.001325264180994656,0.002124595732448267,0.03599435514121755,0.021248728843651876,0.002034164117513595,0.0017054588865950415,0.07297848223039434,0.015459016131141277,0.002755568160120304,0.003520750817296601,0.004878989043020397,0.0039000712244504463,0.002994565775277406,0.003362846081914815,3.245760056786565e-05,0.0040478471300829585,0.00760435498089804,0.023746743751001758,0.006557937368543072,0.0032816375021723645,0.001273421591300489,0.0026300299599065833,0.0,0.0019516341648094344,0.0037017450265666822,0.0026229717341250134,0.015557971832358939,0.003563624471326567,0.0011664535584901617,0.0023525550634301527,0.0036909970948517824,0.022940406280203073,0.02157404592590489,0.007753058413598948,0.0026697214949078117,0.020910068235179706,0.0001873932845406469,0.008192287103531622,0.0045280323900323705,0.09009510420188417,0.092213779026723,0.0032180315006241442,0.0038537638562491103,0.00243840591561492,0.0027825261388444667,0.0,0.0026533808047638453,0.0025768475457872103,0.005741059213664798,0.002337110182403686,0.002994179475645271,0.002757136118659352,0.007098130060238624,0.01200024509892989,0.006877239802863261,0.0027692914411460746,3.0309739038082658e-05,0.007418736275788627,0.002849284135420443,0.025985968734987465,0.002937463441336214,0.027755407539123225,0.0011774868843920836,0.003366096039430542,0.008840832952065449
2017-09-25,0.004348395322176849,0.005590346987764026,0.0016958270521620364,0.00743217568516361,0.0015350150442580953,0.004268166897055759,0.0312515328112431,0.001780648589008638,0.010228698027825781,0.010126185035127256,0.0021088050900184997,0.016180832318178608,0.002906722391388828,0.0022198820231574394,0.01405036950094687,0.04636739978642793,0.05039495576218799,0.0030935365047639095,0.01202795760732988,0.0036663502921649377,0.0037051043868353123,0.004452777626024707,0.005312904529339952,0.002328365193093969,0.012557472992725192,0.011315772012917209,0.002507352740509984,0.0026142067509204035,0.0030167605149346434,0.030657744412592055,0.002480258586164118,0.0004526021193435215,0.0015391040279732731,0.006938881670743543,0.006307503747055927,0.00289310669609242,0.0013259145833222244,0.0021147695644550455,0.036158609112628075,0.02107237783495119,0.0020408104272979584,0.0017274192105113302,0.07242182880960979,0.015459414784197762,0.002775548356669339,0.0035298878433757635,0.00487308184076059,0.0038916246060414256,0.003039273457580589,0.0033249935065903695,3.2539199267243935e-05,0.004106635982817607,0.00752013222128722,0.023389114858751104,0.006488388841802512,0.0033007691662552833,0.0012085188075035662,0.002648090172708796,0.0,0.0019127818442982987,0.0036926475096556227,0.002616432081187259,0.015626610050198872,0.0036035242804920158,0.001154801281573204,0.0023863716902466133,0.003701728359623771,0.022531186146412613,0.021648052792947417,0.007800037032979933,0.0027011252822510424,0.020537787124868305,0.0001877610330850086,0.008118203818789402,0.004514710476060682,0.09094193072766137,0.09299990607791396,0.003140959964502421,0.0038123027626217705,0.00245737940372471,0.002786431771483825,0.0,0.002652188006489237,0.002592277641566591,0.00578312876902182,0.0023297756230698267,0.0030213202833995964,0.002742034684639253,0.0071568595559333105,0.011802194662595187,0.0068227175573737295,0.0027657029411403272,3.0406219732180754e-05,0.00738604245608302,0.002879388039417959,0.026029208222609505,0.0029406127385481397,0.027889039321123035,0.0012099043499417008,0.003389592876595447,0.008901470614140868
2017-09-26,0.0043111695588937795,0.005525899945312556,0.0016801276513592862,0.007422534410128006,0.0015419247072131028,0.004268490032224225,0.031005255034720125,0.0017882919131061764,0.010121562507064108,0.010084875489644832,0.0021076501046406754,0.016071764246439725,0.0029184048290284955,0.0022181967507234543,0.013953632059283806,0.046313788603683174,0.05114231560138669,0.003113556744663448,0.011974888519015575,0.003652260735614829,0.00365547835568216,0.004575077990079109,0.005324752641788366,0.0023059030346906212,0.01252597417470501,0.01121802458421045,0.0024922235966581526,0.002609134055512319,0.00299963858171076,0.030576769411890845,0.0024648014190816335,0.00046315446081413876,0.0015648937546397122,0.006966730377149249,0.006308903565129376,0.002875290308024083,0.001312919450531889,0.0021130246283980127,0.03623079898114569,0.020951141001414098,0.0020195186793968956,0.001734403483460729,0.07227756892316908,0.015701942698932693,0.002750412303683124,0.0035544032091290915,0.004851300290121603,0.0038949292963387726,0.0030466397641841897,0.0032885713460176296,3.2406835470522484e-05,0.00411137410367518,0.007498573683561661,0.023091511790115475,0.006492569025618052,0.003263791678133015,0.0012149176853421132,0.0026505596910743464,0.0,0.0019121172238980226,0.0036604425281215624,0.0026225931483338186,0.01556078740384429,0.003564199914730657,0.00118743744496849,0.002383823736939818,0.0037026256248722305,0.022222048511206894,0.0215445990686136,0.007776261286360848,0.0026946528755221106,0.02043737804469476,0.00018604227344893378,0.008031487965080273,0.004524532065244059,0.09176246206635978,0.09382176327969818,0.003173448654065329,0.003757822162340677,0.00248930722996099,0.0027670462500777003,0.0,0.0026563933049273633,0.0025797731543689517,0.005734484860014284,0.002328914022044253,0.003037098726843906,0.0027238078488778907,0.007116240066649105,0.011822964182389992,0.006767558964840676,0.0027476816510154313,3.040947750286179e-05,0.007461497332974475,0.002837052257472627,0.02607648364485664,0.0029185844229789,0.027820277122927978,0.0012080288297313029,0.0033662745623214804,0.008756978504053112
2017-09-27,0.004268320302791507,0.005512286214767561,0.0016725429283622419,0.007489275015270668,0.0015569007852490946,0.00425878123231766,0.03086483120098697,0.0017928338638002108,0.010129573338569741,0.010018729364218826,0.002086690276315006,0.016182866150605095,0.002942677063817276,0.0022441700312364147,0.013842825393104113,0.04630278889303343,0.05156540716941449,0.003087547552650672,0.01189646155943845,0.003639815061568176,0.003653388881888489,0.004510753162436788,0.005245033117156699,0.002281512594108963,0.012435944907119101,0.011326348986540481,0.0024864025507186477,0.0026040909421108068,0.0029809721437854594,0.03035336903800375,0.0024264875378592573,0.0004714873315683453,0.0015907783608203171,0.006966288731815208,0.006328574678721689,0.0028635309648347394,0.0012872821401530249,0.0021197597534051357,0.03620479232469698,0.02086142564769442,0.0019957397025145143,0.0017565797727501207,0.07310277778941396,0.01579419154534419,0.002736911753210666,0.0035543037650924954,0.0049589493959982245,0.0038721194495748524,0.0030560204673683697,0.0032802474698954386,3.211085510508653e-05,0.0040679790291380255,0.007581198605973928,0.023795380097083495,0.006508455160010242,0.0032620806595123186,0.0011995753947120326,0.002668902727330958,0.0,0.0019311228195953217,0.0036352709211628725,0.0026181163987258997,0.015213456001277914,0.003638521077946244,0.001172506298684555,0.0024673084560450855,0.0037285540118498633,0.022752718359349413,0.02151861499002903,0.007668437740675225,0.002665463515481554,0.020412439645462657,0.0001843540664877949,0.007894160078688501,0.004664125542301769,0.09132662948424672,0.09321473058819069,0.0031449238564510208,0.003728804576706327,0.0024860385165886723,0.0027736595641554103,0.0,0.002629924493054164,0.0025403752262142926,0.005688848034520521,0.002311105042752563,0.003032657091213597,0.0027766460119888637,0.006981804027892098,0.011992611815790087,0.006818275935951436,0.002795058410134281,3.094061499777271e-05,0.007536721728137945,0.0027855462945150836,0.0259329001866984,0.0028626592163335275,0.027692231017047614,0.0011933284303240884,0.0033602495422661604,0.008621089537080092
2017-09-28,0.004294297147071334,0.005538198332677202,0.0016735826354342038,0.007494533935824663,0.0015628283122019995,0.00435338449969574,0.030982753418278258,0.0018144379483486573,0.010295242577064136,0.010026513822503408,0.0020846056925093964,0.016322605498538634,0.002962375643917725,0.0022777816323098,0.013741755444242327,0.04652195930601811,0.05088657906723051,0.0030646757486831613,0.011783546671039419,0.0036880165337088277,0.003587516322796617,0.0044258803162962376,0.005225472649810395,0.002287036271531602,0.012431825326262348,0.011638505730451523,0.0025037536826713635,0.002622979616348999,0.0030246870462243935,0.030574204779508906,0.0024531550014232286,0.00047544581663087264,0.001559665800840729,0.006983068377073882,0.0064948209405042,0.0028589542655622986,0.0012879807356373553,0.0021441984585670935,0.03604962730653155,0.020663458649213776,0.0019906755100361773,0.0017490986714210307,0.07316590505071706,0.01513437322506454,0.0027181122659217854,0.0036270066675932614,0.004913828981161689,0.003931791231047882,0.00302602388623319,0.003280760464718679,3.196145853709074e-05,0.003801756086453211,0.007548648484153041,0.023764419264182327,0.006518752812659933,0.0032045323968536176,0.0011948620587611549,0.002676023888040874,0.0,0.0019695603947113274,0.003611349690393105,0.0026083656439158053,0.015116913148810711,0.0036292525919083933,0.0011819343728144216,0.002463365027825052,0.0037433169686262365,0.02292245578358983,0.021320052006928675,0.00774692850158948,0.0026975214080856244,0.02033518118155061,0.00018483739235396286,0.008087387200671125,0.00458100869861391,0.09187732601494822,0.09368044927304711,0.0031449495427838415,0.0037498220726927814,0.0024643658625523807,0.002798731200147788,0.0,0.0026207529083351745,0.002539840941966083,0.005775286771524987,0.002322433931970158,0.0030828611749216385,0.0027371021229936785,0.0069306415083104375,0.012102807348238438,0.0068650374933470005,0.0028152212558036956,3.118366268271312e-05,0.007438254776874232,0.0027744987554993855,0.025900558398142662,0.0028733859657907937,0.02724968121675874,0.0012090327149735169,0.003355785186146788,0.008520116522418077
2017-09-29,0.004250149213264068,0.0055074494128368925,0.0016756377596969486,0.007642766889452038,0.0015869723182882526,0.00431555086698311,0.031070226129585234,0.001800375141618736,0.010328840034107376,0.009953596016698993,0.0020561750942520883,0.01631375944359602,0.002979525462922017,0.002289492748854234,0.013746739609285399,0.04634155885537185,0.05079569579666844,0.003065163290870411,0.01177138064375534,0.0036868626988025327,0.003619776594538035,0.004409257134391017,0.005191577669101689,0.0023004445127510925,0.012390321976233644,0.011783141861461146,0.002511343566666903,0.002613599416212719,0.0030343851724058133,0.03053146776471105,0.0024520791966650356,0.0004884349403514611,0.0015701924938698467,0.006928528566812471,0.0064500590272042685,0.002883210378660595,0.001282364404973554,0.0021372016745424757,0.035972878533451345,0.020717212915499755,0.002000110616136469,0.0017180191550255411,0.07321777581506665,0.015093087747638187,0.0027516655097604304,0.0036172238299081194,0.004873743606355813,0.0039275732263753865,0.003113321357711843,0.003259479841870991,3.23171191171212e-05,0.0037946548444446585,0.007537385673489475,0.023789403359002197,0.006563873035438679,0.0031824079140332457,0.001203779310438252,0.002665450464262123,0.0,0.0019952267275052146,0.003607717668310458,0.0025892344283963073,0.015079200324998578,0.0036091422216111345,0.001188087762057627,0.00247161798186943,0.003796975442156727,0.02286335441504268,0.021369958348385537,0.007767855784976015,0.0027115961036508532,0.020534381552494492,0.00018391124418340948,0.008062196294004587,0.004583754457825802,0.09154600724889751,0.09341886307876152,0.0031270595348426525,0.0037442603911821337,0.002460793352659957,0.0028098905701736078,0.0,0.0026457096347075218,0.0025373785013059463,0.005815480206736413,0.0022985085771791147,0.003080444439584716,0.0027088844329223004,0.0069403342666572885,0.012064974708694942,0.006896864298230595,0.0028043014520685444,3.156259391439096e-05,0.007473870500614813,0.0027652389264507023,0.02604919807477536,0.0028868425713750993,0.02754117921549157,0.0011906919492560074,0.0033907403381409768,0.008570042724418284
