,III,ABF,ADM,AAL,ANTO,AHT,AZN,AUTO,AVV,AV.,BA.,BARC,BDEV,BKG,BHP,BP,BATS,BLND,BT-A,BNZL,BRBY,CCL,CNA,CCH,CPG,CRH,CRDA,DCC,DGE,DLG,EVR,EXPN,FERG,FLTR,FRES,GSK,GLEN,HLMA,HL.,HSBA,HSX,IMB,INF,IHG,IAG,ITRK,ITV,JD.,JMAT,KGF,LAND,LGEN,LLOY,LSE,MCRO,MKS,MNG,MRO,MNDI,MRW,NG.,NXT,NMC,OCDO,PSON,PSN,PHNX,PRU,RB.,REL,RTO,RIO,RMV,RR.,RBS,RDSA,RDSB,RSA,SGE,SBRY,SDR,SMT,SGRO,SVT,SN.,SMDS,SMIN,SKG,SPX,SSE,STAN,SLA,STJ,TW.,TSCO,TUI,ULVR,UU.,VOD,WTB,WPP
2019-06-24,0.004817646761995898,0.004032700757323131,0.0019956454947089772,0.010558743615073127,0.0014876127576371983,0.004837108915141323,0.04040335831849446,0.0024344880630176096,0.0011673052997068416,0.007821464361104256,0.007494336452211037,0.012360458942254423,0.0026786225452311934,0.0020659003102334083,0.01992371647150961,0.05423158267654504,0.029726967200886016,0.0024634697219599075,0.00815466741541473,0.0033892177080613885,0.003494296569068683,0.002720224465448256,0.002439368751417118,0.0027458494689003203,0.014158094585170524,0.009917179561663193,0.0032939451363386695,0.0032296483295513796,0.0387514648980459,0.0021119163687961504,0.0013914360289567246,0.010505783379433654,0.006336955329872963,0.002084028448829838,0.0007894516111268208,0.0375948735505599,0.015552348294720462,0.0036200390161214057,0.0024292636896519498,0.06309925233335996,0.0022942080467880416,0.008599506536787318,0.004883755051875733,0.0041732601052648635,0.0034662421681220016,0.004299352635980529,0.0018613930899732932,0.0011328343868050803,0.0029136463094499264,2.1106161304744868e-05,0.002962856931491167,0.007515555019253669,0.019797754305421578,0.009147287461801865,0.0032895065075420364,0.0016346859271798096,0.0,0.004034982662959338,0.0030883403604592637,0.002297537958267093,0.01394805852420243,0.0034954589990941055,0.0009977993268189735,0.002334627861604913,0.0030618725328711727,0.002838486353534115,0.0023732202672980575,0.02114344571106155,0.02051980030914363,0.01809283045169944,0.003469804275366999,0.024425389488985386,0.002389786858004526,0.00807800103206075,0.004757655776620472,0.10107206820737782,0.10169802256825186,0.0028264802005444466,0.004111911891122408,0.0020794805194281184,0.0025348730346805896,0.003668009373205147,0.0038734892937392707,0.0023783386787776827,0.007230707925817652,0.0022534439481045714,0.0028767504137793064,0.002667847305633206,0.003206366833082694,0.00553581997806942,0.011094698640786032,0.0034108950064845357,0.0025756863756676014,2.4506045538193312e-05,0.01073002682240004,0.0015002348119502113,0.02646845280993657,0.0026254321726322544,0.016492094411949373,0.0036863734150204123,0.005727506315383273
2019-06-25,0.004840953296256006,0.004007661023810006,0.0020098010412744317,0.010653664140428376,0.0014872965486887743,0.004904769253907351,0.040642721785626154,0.0024274873226625086,0.0011726509426495725,0.007782215095731669,0.007509800560955398,0.012264653573276666,0.0026823921273627462,0.002075658269593393,0.020111926507887276,0.053808693399453024,0.029478971732206514,0.0024412350737588744,0.007954841830162125,0.003442737716723965,0.0035532004455840547,0.0027079334723243255,0.002431045747711803,0.002765688514383423,0.014376775937672134,0.009800935382841207,0.0032805977186645594,0.003213790355586485,0.03922082184180568,0.002142006119345316,0.0014146881200815405,0.010671691202996587,0.006375090862547178,0.002028673352186237,0.0008015774066016659,0.037922061271016314,0.015392507675785304,0.0037192745900620928,0.0024172528871652097,0.0627083046795695,0.0022998876834523503,0.008484060457206332,0.0049551964010151085,0.004212101279164963,0.003381640362233249,0.004327019616487063,0.0018842188172153605,0.001145442391051753,0.0029208594531877612,2.0396587848373148e-05,0.002921698974057469,0.007551187191379867,0.019262636144341812,0.009333681667494854,0.0034073735226746423,0.0015879375762391798,0.0,0.003954530875807665,0.003044122505034859,0.002280170524898787,0.013890338094554925,0.0034418282418553193,0.0009899617139792225,0.002373356547852724,0.003086755918493829,0.002822165625677975,0.0023658763799964283,0.020945248058131808,0.020983730601447533,0.018208287872743437,0.003555065232447365,0.024673849229230233,0.0023914659308145276,0.008094328369482501,0.004753941665625201,0.10100853441480628,0.10157720991432664,0.0028205438415080746,0.004183991077970965,0.0019929731194395003,0.0025170656919453935,0.003666702789427593,0.003848576350140932,0.0023899579066513047,0.007248608566477455,0.0022043124592504002,0.002908700255456469,0.002605059523889841,0.003239002927300602,0.005522101156589072,0.010994397588275969,0.0033898213838401076,0.0025891402282440744,2.4409637546987554e-05,0.010533254532508297,0.0014886740524303315,0.02668290959673955,0.002645773666712295,0.016335855462674166,0.0036676460881175867,0.005720367428260016
2019-06-26,0.004978609270826914,0.0040050826668243745,0.00201210656064082,0.010673583776619628,0.001509034026278373,0.004938936075411378,0.04054279947280417,0.0024193294348337593,0.0011908695246377423,0.007752504603078361,0.007576859249856571,0.01213810220319713,0.002646772852049899,0.002070925408218258,0.02018846963116461,0.05382360045897054,0.02992467586605052,0.0024559325189462645,0.007984339048772677,0.003432680753489892,0.0035195277712550253,0.0026839312706537066,0.002407319095082534,0.0027691421084003794,0.014285140322647728,0.009808530629326151,0.0032557292865524356,0.0032157606009972114,0.03890165198963922,0.0021324079305084257,0.0013991578017938117,0.010524907592666624,0.006279800356812315,0.0020031931589955653,0.0007858432870096274,0.038073459156427035,0.015430063582648187,0.0036781193541734524,0.0024671901214172332,0.06287500025835344,0.0022956387814697067,0.00854644529271746,0.0049158154147867054,0.004229237327650106,0.003283192730380372,0.004300154538690464,0.0018199484000238763,0.0011458155147939253,0.002914196318813713,2.0379864496401957e-05,0.0029609478364548384,0.007540472766811683,0.0192078620082057,0.009229156047977378,0.003420671513224965,0.0015927830560237535,0.0,0.003929983289969153,0.00308467131433449,0.0022365634954865515,0.013705833411163685,0.0034067635338509063,0.0009659388860446098,0.002340480943046013,0.0030412886711044186,0.0028181014778050164,0.0023722124477721473,0.0208886618632765,0.02066952535455542,0.018158671088724175,0.0034985869275492706,0.02495075848004685,0.0023496612434243387,0.00795513110103927,0.004740004902282446,0.10173518926166844,0.10226211235970509,0.0028367520035083747,0.00412951492904131,0.001989270561126645,0.002520724634786981,0.0035871326002917497,0.0038582553523755247,0.002413886292641948,0.007190796337047849,0.002253911539070568,0.002921392337240794,0.0027069404225616785,0.003242817526922356,0.00557755532571254,0.011151598107195593,0.0033924023778136767,0.00254388170410194,2.4269390949697885e-05,0.010319555402083725,0.001499217739017512,0.02653098046839922,0.002633769861279448,0.016004792472162705,0.0036541732314114496,0.005722462839854856
2019-06-27,0.004996472841586429,0.004025792053710376,0.0020056152975685693,0.010768404511773222,0.0015065563261156807,0.004920892793314618,0.04027229939254652,0.0024329440476347263,0.0012063394532608345,0.007779394819578558,0.007571962607581886,0.0124277736882515,0.002655112546907559,0.0020647644757305398,0.020501890418391903,0.05366516171128072,0.029629386859979064,0.002404149931144295,0.008011726164298188,0.003373456227520165,0.0034562055056610104,0.0027285456369084793,0.0023962537718530672,0.0027519585439746714,0.014334556713074069,0.009937905301134484,0.0031977967965132587,0.003215243262720306,0.038640919761498776,0.002144686542175816,0.0014617027542984267,0.010392404056979908,0.006299329791596197,0.0020366773068868317,0.0007799490817457125,0.03767985404242416,0.015434644077661958,0.003669479845174076,0.002413998282986366,0.06361208618340924,0.0022805767038857274,0.008653517188532295,0.004906665693378592,0.004223792989284085,0.0033621813990764218,0.004302911859028181,0.001810528738532907,0.0011378397621593238,0.0029726410758091916,2.0977617179495033e-05,0.002922850365515909,0.007551807831608968,0.01944696755897508,0.009125667556627696,0.0033412582548802204,0.0016053440074005802,0.0,0.003978818902680295,0.003094647605617182,0.0022616010373567603,0.013642685730495445,0.0034028974188492268,0.0009665984545580184,0.0023166910353938945,0.0030423538849128507,0.002800535000364801,0.00241272026904379,0.020955555452222167,0.02033885687542707,0.018148271680639455,0.003502580183052165,0.02539192604608139,0.0023053017963167045,0.007763467531817098,0.0048169241026398005,0.10176010413738694,0.10216917040593311,0.0028383900882214103,0.004166642549311839,0.002001977619177377,0.002478086129021024,0.0036114108834387417,0.0037929132759232397,0.0023444900497082777,0.00706618333033548,0.0022705704853182877,0.0029377722894364583,0.002709812252524941,0.003238534180835722,0.005530026406554168,0.011140360796269065,0.0034095456448713915,0.0025321164195934017,2.4193012032998506e-05,0.010155463780855693,0.0015152915229203548,0.0262933091358568,0.002613808155492741,0.016327885233112915,0.0036937573674916306,0.005765929812181063
2019-06-28,0.005036343124723583,0.004121872608702641,0.001999582280482211,0.010856832580431658,0.0015184598181180503,0.005049045392690671,0.04033828331108831,0.002380672520344547,0.0012322919149545357,0.00779380803484291,0.007588583264154767,0.012456486672457835,0.0026995349049966214,0.0020866182265961934,0.020497360958773282,0.053566266516527045,0.029576220382221245,0.0024039954173350974,0.007931281961978929,0.003400825419121565,0.0035855394543204007,0.0027468298307634954,0.002377394124393324,0.002736641375619925,0.01438307883894065,0.009986178833965716,0.0031716438712293305,0.0031954794868968212,0.038677436962503385,0.002145494139041344,0.0014394888005431355,0.01023741878636072,0.006276365438456202,0.0020603198161892626,0.0007801239825049878,0.03773455934135359,0.014681597104913364,0.0036635057557141285,0.0024819561242521103,0.06365337730553962,0.0022640803972445,0.008739545737184353,0.004996532768555579,0.004271998944550848,0.003422607745459368,0.004306959794330447,0.001860749644497363,0.0011594773091751615,0.0030212682495677776,2.1818072174217303e-05,0.0029211059681726395,0.007622629192786181,0.01950472940476846,0.009123525942463967,0.0033967540872250302,0.0016395245589499038,0.0,0.004038092449868282,0.0031126516340694633,0.00231836951904642,0.013673191781612753,0.0034866917858776656,0.000991024705011637,0.002433730400326978,0.003041049072652577,0.0028385538166394685,0.00242191448118208,0.021121874212456915,0.020554557452173248,0.018055384233819687,0.0034593688934250206,0.02517065659079412,0.002264093177487014,0.007734581717125703,0.004842215357225532,0.10074744727967537,0.10121740621742313,0.0028304428640966626,0.0041843288865241295,0.0020465448692757503,0.002535877362443138,0.0036545750761704425,0.003763758161540588,0.0023442088267008115,0.007172903677187373,0.0022818568522825415,0.0029551041935786003,0.0027263120454149685,0.0031991651467831077,0.005529187759359846,0.011265835850843071,0.0034227313304702476,0.0025548343807048042,2.457100200667491e-05,0.010372635349074589,0.0015690068229814332,0.026415138271925383,0.002590014587224702,0.016685491973128665,0.0037532361291451924,0.005777281302095266
2019-07-01,0.00504210948263637,0.0040583124126405265,0.0020178528500898116,0.010993031573588755,0.001546898160242049,0.005031249623388141,0.040388562027264256,0.0023755498298593932,0.0012287302594096688,0.007849570723133104,0.007600918392685263,0.012450185494604478,0.0027229808873352307,0.0021412583174457876,0.020498556067906286,0.053769362133796295,0.029193432423972786,0.002441313145978805,0.008020660967645917,0.003319497150829674,0.003664160194951831,0.002736700614194282,0.0024028102130209017,0.002742688722549894,0.014339283194331807,0.009975946160057064,0.003129832991823443,0.0031989388678192988,0.03849917704851085,0.0021547533668337376,0.0014544498725737017,0.010375289183480284,0.00623504807248529,0.002109739278161838,0.0007549199162301726,0.03757949186085931,0.01540036472816657,0.003615148798015106,0.0024611327040817608,0.06360751065493825,0.002273892997132822,0.00850965898752019,0.005056105984406642,0.004204497696958849,0.0035571712322741175,0.004219187759472866,0.0018790700405848335,0.0011422055298761702,0.0030486511038208745,2.1631446953801657e-05,0.002942364590561472,0.007604998225891937,0.0194650315054272,0.009140522783854051,0.003444051978020237,0.001634122839095039,0.0,0.004102457307335222,0.0031266154777544607,0.0023104887621467137,0.013718863181987314,0.003403511284000171,0.0009850074028369376,0.002407019008621117,0.0030706504124847706,0.0028974030952497102,0.002446172081017834,0.021438175948734286,0.0203227881325443,0.017829966561532837,0.003497041849283625,0.025419170113770578,0.0022564703819147936,0.0076888892802493645,0.004833217114070756,0.10052135948040966,0.10063741261815884,0.002845882113409505,0.0042004301608355625,0.002060942133741649,0.0025327202099781746,0.0036850239118554756,0.0037950825302185314,0.0023279822039612066,0.007147713998347482,0.002310430012417735,0.0029698338814455535,0.002688487980860359,0.0032244318308637496,0.005574696962631926,0.011345478323618858,0.003453086336315488,0.0025724616396967243,2.451845791118148e-05,0.010290762206758123,0.0015995009126097523,0.026420671501488305,0.002554444475317102,0.01659912312400547,0.0037590590671651857,0.005833973461054564
2019-07-02,0.005076082817260354,0.00400313389197946,0.0020362274875179694,0.011039392597642306,0.0015562448836449274,0.005011597540715653,0.040405044271872775,0.002337257863458735,0.0012643464896497862,0.007919224154068486,0.007551500573979222,0.012589482125068847,0.0027226544471874218,0.0021482924551015233,0.020468656896430865,0.05395308682666429,0.029700802520383315,0.0024524313099864065,0.007874418279573173,0.003357205988045374,0.0036788918525139515,0.002757165461820414,0.0024211038886059006,0.0027429585857612643,0.01432462021165219,0.010109897358067155,0.0030180134082220724,0.0031972605811843476,0.037970616945514436,0.0021662639480019685,0.0014487687851146463,0.010390603626034656,0.0062856810197061425,0.002158831530404222,0.0007533738000254079,0.03755475917129726,0.01536765798496684,0.0036063497275311326,0.002485041318745937,0.06392545103669753,0.0023370433183774178,0.008575363230435964,0.004961382691887396,0.004161664348654915,0.003532201858505268,0.004301541166150428,0.0019100855157614706,0.0011635581076505212,0.0030629140992346716,2.1746555674234485e-05,0.0029645035071412165,0.0076059622728192455,0.01929167003593843,0.009186904426752728,0.0034898597335709706,0.0016239009389439059,0.0,0.004163074538389471,0.003171405286855085,0.00232524879788846,0.013660421643272214,0.003365739052086577,0.001022885589678956,0.0024734911434751723,0.0030778746764171584,0.0028660136943690095,0.002467720166550834,0.021600599013777012,0.01993816496966568,0.01795472804349236,0.0034461501136791375,0.025412234881796836,0.0022926180570699835,0.007758041071147299,0.004840432523097316,0.10010945597890533,0.1003599222852421,0.0029031914739059295,0.004242778947693538,0.0020764524378268684,0.002519563710380023,0.003742069705156443,0.0038192942038716166,0.0023256464216224924,0.007161309836352782,0.002312656222853245,0.002999515740881701,0.0027819319632790707,0.0032586367567034864,0.005592113506569955,0.011185044251379287,0.0034871613120037873,0.0025786387360748103,2.4700482324755e-05,0.010375955637301062,0.0015774342946369877,0.026112615253148997,0.002534105015236684,0.01638142752287533,0.0037870356539849914,0.005893803917483005
2019-07-03,0.00512571708205974,0.003989146015201181,0.0020357038320184457,0.010838767182276278,0.0015039704784904166,0.0050512400113814125,0.04060664695634312,0.002303210892413577,0.0012602695355129357,0.008039441416129224,0.007518852158421708,0.012479462264093244,0.0027040436694319627,0.0021497685391999883,0.020563437421422266,0.05294098617960581,0.030596464248056166,0.0024443340615023456,0.00795479730616525,0.0033557611836946373,0.003645596704959658,0.0027538882032562034,0.002440017032792073,0.002781717590272641,0.014464384157286915,0.010096331791250758,0.002954510773675222,0.0032131645559479076,0.03874758425611161,0.0021788278577978644,0.0014525330597715005,0.01037583141188278,0.0063982957738298015,0.0021681928935804676,0.0007646893103158774,0.03794614646003989,0.015176970015630014,0.003589638586414549,0.002501255363829952,0.0638749194006724,0.0023330328072417106,0.008826738465012834,0.0048684784588937675,0.004210410766628908,0.003514105772453842,0.004333961779153335,0.001861293214202892,0.001169096304481659,0.0030292657314202574,2.1843651863412635e-05,0.0029653485176047495,0.007644662712082721,0.01932973632548573,0.009293366691074528,0.0033791036799209464,0.0016109982015874256,0.0,0.004095334068882856,0.003107039752284498,0.0023099557198252817,0.013957571946979584,0.0033192725480862472,0.0009987028623310492,0.0024205602192056805,0.0030716660773783323,0.0028299349290624412,0.0024618783748182813,0.021612385152645002,0.020210770410562608,0.018056152276101765,0.003496547924910742,0.025521949900282854,0.0022688614428503485,0.007702148212683158,0.00482645093150968,0.09900237186872685,0.09925155499250099,0.0028824829320465537,0.004207710684575265,0.00205175062042754,0.002508279027712301,0.0037228984295307626,0.0038232328686472476,0.0023742360943066047,0.007174183779544567,0.002294589681531481,0.0029944163357599157,0.0027676796407297543,0.0032298711310171316,0.005682872693983411,0.01127136536548756,0.0034600629865685793,0.002586181943801779,2.465070701067245e-05,0.010358439750483726,0.0015572467334992021,0.026674957402771902,0.0025797531057608516,0.016358333105020825,0.0037748409613099225,0.00574089569499769
2019-07-04,0.0051356026403042475,0.0039695418821385706,0.002057801279289146,0.010609750723742036,0.0014870574428023046,0.005056447663056877,0.04074659205141127,0.0023429170032773943,0.0012376781160395064,0.007989497977365539,0.007488077284688235,0.012550000446403411,0.0027247144143225195,0.0021384379943137433,0.02028361815648227,0.05215529430983157,0.03114638559012491,0.0024664607886884285,0.008003082157177665,0.003365343870144875,0.0037348124162962224,0.0027313662195071037,0.002410564096030554,0.002676190725737643,0.014593527368439255,0.010192355080817096,0.002954369314989395,0.0032173810830650362,0.03897375348342751,0.00217205596065861,0.0014343090793576577,0.010363060206154889,0.006374667476371172,0.0023889032821873338,0.0007561305410869456,0.03810381002357551,0.015001217870310777,0.003669572297710299,0.0025365299905775376,0.06365806621340844,0.0023376390795812364,0.008975891363405259,0.004915377422968245,0.004260704320763402,0.003307190584401112,0.004345085395546079,0.0018637128546053895,0.001183873679847078,0.0030288130691551907,2.185201573018324e-05,0.002964120750479353,0.00766893975610777,0.01936148161524889,0.00937946360291145,0.0034720331626034036,0.0016248361705784602,0.0,0.004150672738741219,0.0031041264961221707,0.002319387616752726,0.013925279500401323,0.003257276123353255,0.0009837716431989982,0.002446717680821908,0.0030815698599409446,0.0028365375808028846,0.0024300884500069305,0.021630170733914468,0.02065434328842287,0.018127112047180545,0.003535130487753719,0.02511493906071469,0.0022633712856154763,0.007798829380873315,0.004823714887561057,0.09844579405758408,0.09859857123555898,0.0028669936654918756,0.0041880850759321705,0.002065969916774869,0.0025362183747325655,0.0037394977117753726,0.0038447512938696022,0.002388910849434283,0.007223817011371629,0.002288594154685066,0.0030121874511041193,0.002786263174323034,0.0031664014496695972,0.0056448910150839905,0.011360392015367184,0.0035013288019531534,0.002626027385670408,2.494210460202199e-05,0.010386768869879466,0.0015752166904572532,0.02678741538268105,0.0026125926909812717,0.01672468953578331,0.0037976003318425287,0.0057150815259664955
2019-07-05,0.0051761416164329745,0.003991406584545689,0.0020642989775838828,0.010385152589693903,0.0014625051297113625,0.005037513414707542,0.04062494517217595,0.0023411400684820375,0.0012034987627428234,0.008043178859149956,0.0074911088766585684,0.012617988429552076,0.0027276278517893954,0.0021510779154880716,0.019799322095089618,0.05197149039076811,0.03122168637340559,0.002496680807054128,0.008000413196458476,0.0033559444959773495,0.0037564175153429564,0.0027692356313629364,0.002353629011353511,0.0026109228151569696,0.014517109755695048,0.010309716092624576,0.002948950833646101,0.003200446316978635,0.03888866478744302,0.002202556309160319,0.0013912592540588793,0.010356361136732817,0.006449335686419655,0.002423889236048796,0.0007585894351063822,0.038134264712339536,0.014774458938570467,0.0036043177142463575,0.00256522054492133,0.06390032942207491,0.002376686368850255,0.008826370379435679,0.004915223946152296,0.00425797647868908,0.003354362684017346,0.004314992580641139,0.0018756483088549225,0.0012081073360623788,0.003045626607668794,2.1783779988992175e-05,0.0029926439598898483,0.007707433074429039,0.01948540553970497,0.009457876923811614,0.003464038688291837,0.0016065510476045634,0.0,0.004163143224555355,0.00312479382613859,0.002344019932331846,0.013917612297353728,0.003281308730849935,0.0009891805011623981,0.002471256768652338,0.003119666931072151,0.002782902873946166,0.002452854413277811,0.021929457543554243,0.02038694285938466,0.01806538921624479,0.0035263661021578585,0.024450120323440284,0.002257059925736667,0.007779400890720517,0.004856420574414802,0.09879503573646609,0.0990818970481283,0.002894324665653535,0.004162274758714822,0.0020829159841426357,0.002551134574178888,0.0037582798379294357,0.003878725081543979,0.002376630431832433,0.007190739533687002,0.0022831368101221094,0.0030145741477003293,0.00280239736478701,0.003181191224520633,0.005662579559583924,0.011429375071173496,0.0035235403559441777,0.0026320326299289916,2.451006708150435e-05,0.010445871922865372,0.0015947512075058406,0.026693164389298512,0.0025924939074225286,0.016920241741486364,0.003803756517800149,0.0057370040346643395
