,III,ABF,ADM,AAL,ANTO,AHT,AZN,AUTO,AV.,BA.,BARC,BDEV,BKG,BHP,BP,BATS,BLND,BT-A,BNZL,BRBY,CCL,CNA,CCH,CPG,CRH,CRDA,DCC,DGE,DLG,EVR,EZJ,EXPN,FERG,FLTR,FRES,GSK,GLEN,HIK,HLMA,HL.,HSBA,HSX,IMB,INF,IHG,IAG,ITRK,ITV,JMAT,KGF,LAND,LGEN,LLOY,LSE,MCRO,MKS,MNG,MRO,MNDI,MRW,NG.,NXT,NMC,OCDO,PSON,PSN,PHNX,PRU,RB.,REL,RTO,RIO,RMV,RR.,RBS,RDSA,RDSB,RSA,SGE,SBRY,SDR,SMT,SGRO,SVT,SN.,SMDS,SMIN,SKG,SPX,SSE,STAN,SLA,STJ,TW.,TSCO,TUI,ULVR,UU.,VOD,WTB,WPP
2019-03-18,0.004208646880462365,0.0036912980089927336,0.001661957356531949,0.009456316605838951,0.0014495012621845989,0.004134713146687474,0.03690689475053306,0.00208978689365933,0.007838373990471182,0.007117875791579416,0.012992637443457484,0.0027747230348101203,0.002174667357583415,0.0432415360647437,0.051244761791851653,0.03219103067434656,0.0026816726503217925,0.008707591008944022,0.0037448226792546483,0.0034841156972269635,0.0033808452133670687,0.0031818835985028115,0.0023876460196198446,0.012653380208492663,0.008953123008778619,0.002966832645875462,0.0027685049221091804,0.03434823703635076,0.002269439117726939,0.0014740450769418906,0.0014943657328113326,0.00858951616200327,0.0056497980491645216,0.0020098873490294344,0.0006847372900549182,0.03411172787342178,0.0169910436647009,0.0009690339251479893,0.0028590479309683653,0.0021698211324155028,0.05755950195220945,0.0020335487195415093,0.011528060230811146,0.004150209762118367,0.003551385699839807,0.003908962586139955,0.003553094815722605,0.0022425266808280327,0.0027736444597482378,2.3568043769392782e-05,0.0031344508537664707,0.0076786001761818224,0.021341031131462563,0.0075220232193740875,0.004299581551582509,0.0019200813762000374,0.0,0.004134695653520097,0.0038737406337522005,0.002433432623556158,0.013807116984150965,0.0031869379137274816,0.0010332162660688438,0.002356582106098817,0.002938618659515094,0.003181705405131477,0.0022922772872781077,0.0194000396595408,0.019553815738242605,0.01510494882840561,0.0029272717411509847,0.0296312230885462,0.0020260838610229575,0.007835546754251185,0.005582784206529786,0.09100537090799342,0.09147592608331911,0.0024802916213819116,0.003382212336383911,0.002361475055270452,0.00218833182407353,0.0032537953392579944,0.003170056980455236,0.002249121102706916,0.005924863102303804,0.0021001100665985657,0.002618818144594203,0.0023902617623335204,0.002353554844054298,0.005758593807653422,0.009337688095957013,0.0028680935773188684,0.002429318060249075,2.742858653722467e-05,0.010147013805920056,0.0016016079063280954,0.05128796763738821,0.002720889382519664,0.017646259181380484,0.004153119123564092,0.004841683947706882
2019-03-19,0.00420169186304401,0.003715726372939401,0.0016610537703655452,0.009550418420640194,0.001484705295991827,0.004187238984419452,0.0368896255227115,0.00210203686996558,0.007782098651788626,0.007075469856177277,0.013135270562231766,0.002767389285412563,0.00217794223652552,0.043406216977269964,0.051490878586084074,0.032465774160068815,0.0026754549016439317,0.008747977946159429,0.0037370070701974417,0.0035294481455838598,0.0033874254668573183,0.0032066137977057995,0.00236805989795066,0.012590002893200484,0.008908609084689184,0.0029796057580854223,0.0028460926467394165,0.03400207764187468,0.002247692314284832,0.0014132215463548239,0.0014858640565908608,0.008540307092928296,0.005675498867847411,0.00199984687403854,0.0006789329832863655,0.033788102290343194,0.017444557710966393,0.0009895108318659662,0.0028496324460736016,0.0021584946115321816,0.05709527304916528,0.0020293743170278584,0.011529273948743859,0.004289110165518475,0.0035654795830264347,0.003964996017456688,0.003525236345807717,0.002263142574653303,0.002794899002090416,2.362526533545121e-05,0.0031410155859618763,0.007626524892494848,0.021290273743849716,0.007536454877898929,0.0042831798199112975,0.0019332914366528048,0.0,0.004166990401978705,0.003932503609875272,0.0024475072281083853,0.013733669911321605,0.0031932682650923955,0.001055715978726055,0.0024747058967898574,0.0029586909556640756,0.003200384856238239,0.002303124391995813,0.019241510907592452,0.019343583554201876,0.01482109281320616,0.0028901460412550832,0.029796654278124876,0.0020522837666183116,0.007899153952017554,0.005593358544922201,0.09098707316719853,0.09149359914153139,0.0024655561548923336,0.0033898846456475984,0.0023737381908588307,0.002184308120124972,0.003252196954758918,0.003163310572109614,0.0022427951085151193,0.005935166169062203,0.0021375768426245226,0.002605677883955105,0.002459796271619357,0.0023709018220556635,0.00575134299859103,0.009199978026961106,0.002888185341723545,0.0024100032029945274,2.7584280018210075e-05,0.010178042601040698,0.0016179108281936657,0.05101721020121169,0.002724403258549098,0.017761392266592905,0.004139441972527024,0.0048838537048822945
2019-03-20,0.004182566193060517,0.00368635156049035,0.0016404374474335592,0.009526920533832839,0.0014787715901512593,0.004077434175158234,0.03721782164789343,0.0021098047250788926,0.0076903575211877155,0.0070913667515235404,0.012858516070891137,0.002693418267011077,0.0021159727343530695,0.04323883078434619,0.051468325703121084,0.032453264893885336,0.00265298824728469,0.008778379668667525,0.00372361505157357,0.0035359479891334273,0.0033538780270323415,0.0031595652254183177,0.0023397014286888527,0.012676470966420368,0.00896792835153852,0.002989392811972231,0.002904474073568868,0.03425024994583752,0.002228592589729055,0.0014011230244214627,0.001454220771862455,0.008542468037711652,0.005641413236245289,0.0019986518226688104,0.0006790669552491035,0.034395757622914025,0.017334014043259377,0.0010035224764721516,0.00284644515366434,0.0021412935169174826,0.05733383135705722,0.0020090233008386617,0.01141677185233176,0.004237029483134322,0.0035268860493937034,0.0038715839334439546,0.0034999322964374157,0.002206204120746656,0.002795641204480892,2.220455495542913e-05,0.0031424531259061435,0.007444989884365316,0.021244844536463615,0.0074147817504619015,0.004322752773247268,0.0018879183401534925,0.0,0.004090227300705888,0.0039094870160336056,0.0024289743301865252,0.013800021532779145,0.00312545460047553,0.001034407040653689,0.0024961777144368604,0.002914881587318065,0.003082608211306901,0.002308008474336533,0.01914044684593885,0.019605043106588435,0.014640885421990386,0.0028857787567296437,0.02920511931528282,0.0020602750943870094,0.007950779895125064,0.005501913741631053,0.0912668176376701,0.09198234044976657,0.0024388844957789683,0.0033855187914852225,0.002348316192047486,0.0021540433004963054,0.0032714050060307994,0.003167586357693445,0.002241319386805872,0.005977049045368968,0.002142466104857909,0.0026053351838275303,0.0025034160655604334,0.002379663239186239,0.00574202875818834,0.009205246977501415,0.0028708292006822326,0.0023678054014459244,2.672842143274869e-05,0.010112161148162255,0.0015971135807320623,0.05162067678265309,0.0027288367906496,0.017822129406830936,0.00410868473061468,0.004846937357537268
2019-03-21,0.004156834973641153,0.003755978229030713,0.001634886171330432,0.00955287797154883,0.001493248896082338,0.004106211624203096,0.0375653510199311,0.0021080505038218685,0.007559452467899808,0.007054908647328487,0.012433077753612298,0.002621187037684666,0.0020722164299621657,0.04350592963243224,0.05165804185076755,0.03208840080071868,0.0026112887576431746,0.008691969075504404,0.0037273623435907384,0.003496514171087151,0.0033904820050696303,0.00311420818986512,0.0023713384589140215,0.012637979855777822,0.008958067688188805,0.0030029601035795528,0.0028737294602540443,0.03461893895383285,0.0022085054690700206,0.0014091166572677615,0.001394834853904094,0.008703730886152176,0.005614188423566198,0.002018081470180606,0.000698921717094361,0.03498199186035445,0.017266273720669603,0.0010627017531946305,0.0028354044417704953,0.0021320868523224826,0.057324508614566116,0.0019992750515669564,0.01134765217424948,0.004250043578735946,0.00355375715675438,0.0038234870068922246,0.0034815378759110354,0.0021623885998578616,0.00278279109139241,2.16892630299826e-05,0.0031135340980715373,0.007347744569998148,0.020443938233829697,0.007234261717769728,0.004366372467809177,0.0018693344841602872,0.0,0.0040847285095873586,0.003883032250230534,0.0024061353730404425,0.013691984176815029,0.0031747137329201694,0.0010062832975775075,0.0025305994897467997,0.0029396888309890924,0.002980511292520611,0.0022118337000416708,0.018952036521050743,0.02016140508096257,0.014644419099026152,0.0029153144741666764,0.029457606826893842,0.0020428178755182267,0.007903274528170287,0.005116778439993383,0.09161758759333048,0.09221420192035258,0.0024102152409343314,0.0034131958361853774,0.0023560702756022585,0.002132049005511419,0.0032974501036916993,0.0030941957380802654,0.0022461113141041115,0.006044637333141218,0.0021291253667012023,0.0025931533171168037,0.0024424466615007964,0.002377855728202831,0.005739055695583071,0.009078702944185033,0.0028628511908551273,0.0023130128818744616,2.6168954202974157e-05,0.009957114314377373,0.0015739843789915836,0.05239274043167952,0.0027032150177259792,0.01779462078886886,0.004071497803849144,0.00470592950065578
2019-03-22,0.004203027321793517,0.003768735031113851,0.0016553328183022743,0.009481582700074664,0.0014625333663661113,0.00402688160148129,0.03733198973483756,0.002161635674032753,0.007452854694424761,0.006957436280202965,0.012288024633504466,0.0026835933002060303,0.002106846031604498,0.04352991983272082,0.05164909367698937,0.03179942920613153,0.0026087043414237997,0.008787032338298962,0.003770553704110019,0.003475498886598367,0.0033792132503866422,0.0031571586104727485,0.0023717602811985593,0.012775081017429597,0.00885275401154741,0.0030277346476415704,0.0028769339036538574,0.03474402090256639,0.0022360263650238027,0.0014065470360578064,0.001401743524570731,0.008614902423913275,0.0056401128990469455,0.0020240377858954006,0.0007148099997109028,0.03546624907170918,0.017214450327363608,0.001058862975236531,0.002903657882886994,0.002149620732998579,0.05694981995014411,0.0020054551104986503,0.011433731353074069,0.004313750117866591,0.0035452466753017036,0.003797501424910966,0.0035278741852651807,0.0021735687008776748,0.002731144439617488,2.234051630542196e-05,0.0031303001588011267,0.00730916658846283,0.02057310817210455,0.007309912202923344,0.004431850783951081,0.0019008259335415855,0.0,0.004024155179882105,0.003816141531823505,0.002452873486611841,0.013978143033713869,0.00328045408627793,0.0009653065731113455,0.0025588559215217145,0.0030517780978730562,0.003012151496718083,0.00220598230118512,0.018720106532548124,0.020175786428122993,0.014755731900708698,0.0029292517985819375,0.02971496374139019,0.00207504083552285,0.007886164923720707,0.005209614436327012,0.09104920759337827,0.09160125171217566,0.0024037469880102236,0.0034437356795497683,0.0024076163704894985,0.0021534381381263673,0.003260357918752314,0.0030973847555052004,0.0022713780848051604,0.006064770070536415,0.0020831894755771745,0.0026238203164143685,0.002384685491903212,0.002398963913616272,0.005812118615801759,0.008844537599597115,0.0028281956671814996,0.0023122528088142763,2.6401170929300055e-05,0.010166362303688203,0.0015632723965519704,0.05264263586365169,0.002732808705535505,0.017859078731786392,0.00411216376798236,0.0046721444168245614
2019-03-25,0.0041791848406450074,0.0037488064075694508,0.0016654010825848061,0.009491816441869569,0.0014692550822588404,0.003971314133386391,0.03761908886358208,0.002171413162366084,0.007464298231223507,0.00679326475323271,0.012341908423829082,0.0027101647249833166,0.0021191998196075103,0.04400049223351293,0.05147601614661082,0.03178390105156772,0.0026193464462347764,0.008655762577985055,0.0037555167205928727,0.0034989281416268436,0.0034041504196370724,0.0031357605186187808,0.0023879766833376265,0.012841274828970205,0.00893560588770191,0.0030347126661889523,0.002858991393679798,0.03491915017372554,0.0022418594181592,0.0014127566437141814,0.0014039462539156106,0.008536310512588755,0.00555483395121338,0.00202115208526442,0.0007315984529518702,0.03547982444046521,0.017209450178356542,0.0010547871117130327,0.0028814554252701427,0.0021540090309569424,0.057274674838502265,0.0020039620208630237,0.011343476485836172,0.004230571441061749,0.0035557592570282996,0.003808777310195385,0.0035492941311307657,0.002128852522849798,0.0027174807394019867,2.2296533876446525e-05,0.00312686980379701,0.007325584587307786,0.02055724343821466,0.007247806678162654,0.004444978019454717,0.0019058005725789426,0.0,0.003994669144117812,0.003747482582390165,0.002455461100098525,0.013930680837341987,0.0032902726494251533,0.0009377381722345685,0.0026174161743215945,0.0029787824344800666,0.0030474551584312613,0.0021934874054681383,0.01860335065283756,0.019957321938639985,0.014728370802183999,0.0029435984189292233,0.03030896260879323,0.0020683333268936644,0.007836847565881431,0.005222774454886341,0.0910648479753187,0.09133234857784799,0.0024031799906282726,0.0034344292948991577,0.0023962085942360336,0.002166353288217099,0.0032234678461565184,0.0031070860798186432,0.0022336355785440593,0.0060550574025644115,0.002016454084161431,0.0025793583992019726,0.0023607535299445736,0.0023823724819021525,0.005809991678509491,0.008909831042514018,0.002819627279671594,0.0022872494932289844,2.6644162238389326e-05,0.010186874411747718,0.0015403488186719338,0.052839483767171055,0.002659809266327995,0.017605266820813422,0.00413672021328533,0.00458148075306398
2019-03-26,0.004195253847750771,0.003828522048419367,0.0016536654266147035,0.009641612607714036,0.0014703521822235408,0.003912258079289556,0.03772303491503837,0.0021795493826853585,0.007370107895826869,0.006726378771039996,0.012129294125441004,0.0027234645652988343,0.0021092194278534053,0.044245619842123315,0.051553155362810583,0.03179589710603904,0.0026268781972230365,0.008677706746901933,0.0037233428456432175,0.0035513171368678426,0.0031073684569515344,0.00312941939530266,0.0024095210772379244,0.012859573064755686,0.008696301603684007,0.0030606688259939745,0.0028992255421315953,0.03527548157027218,0.002215264887958422,0.0014451793566272193,0.0013611356283618962,0.008647823480882184,0.0051425073739510664,0.0020605295229146046,0.0007483822617304711,0.035647473394750405,0.017077106954100352,0.0010736428103855912,0.0028714596563936,0.002176948719961104,0.05694310566360699,0.002003340562495554,0.011377270243626062,0.004273197671553216,0.0035502563054880176,0.0037162150404088366,0.0035652239752748307,0.0021202402269060775,0.0027387886117774996,2.249670443889701e-05,0.0031199635090313044,0.0073181856901322695,0.02030994751712358,0.007327359337960157,0.004465408206807305,0.0019088450993914278,0.0,0.004024292498324308,0.0037188599160257406,0.0024549872208861193,0.01403596484422554,0.003345529056222112,0.0009414269533639126,0.002716969729908207,0.002993262223483467,0.0030457689024043213,0.0021875325878813355,0.01857404585052733,0.02013014778632842,0.014855320695939186,0.002932621913441941,0.03031345053720898,0.0020858962994312748,0.007784694456128175,0.005197297622803666,0.09114672056289547,0.09143250668506174,0.0023896207989665165,0.0034627905739317765,0.002394427014373019,0.0021908517411667466,0.0032472947691177746,0.003103804711029553,0.002242599834934381,0.006090182533186866,0.001982044994335844,0.0025389427908488714,0.002292843082608789,0.0024010311919633385,0.0058147479461260945,0.008807791382394686,0.0028142707913535983,0.002301605494493866,2.6514777712986354e-05,0.009978776330353867,0.0015490809075540863,0.05294356024946788,0.0026572514122892685,0.017636571866458544,0.004168963597335415,0.004545646402331638
2019-03-27,0.004257050645226458,0.003873313020186004,0.0016540835532638269,0.00959339000015633,0.00144297154269745,0.003922667937344202,0.037420533588729675,0.002196337767725583,0.007482865504361834,0.006915076416484181,0.012315397747891943,0.0027996827929058898,0.002114647734327475,0.044480624935980165,0.05114056851357187,0.03188589304862548,0.002634969791987486,0.008773648801330055,0.0037642819476336646,0.0035898419962155695,0.0030531446519188633,0.003082639465234136,0.0023993438946405396,0.012854136440924917,0.008710208059372058,0.003033767817432092,0.002877082925292626,0.03495128645647426,0.0022225380755196513,0.0014571235602437783,0.0014033564019310216,0.008611531721768737,0.005230912787919866,0.002102003470469766,0.0007338059273708881,0.03575084166167469,0.017094955777397818,0.0010744168128358808,0.0028770022708370716,0.0021609151488762627,0.057049292041249665,0.001999657468770994,0.011325746642136774,0.004273946605339572,0.0035320824951259513,0.003756827117708011,0.0035409237730735376,0.0021000070038362695,0.002746057493860629,2.2483557911179052e-05,0.003128391250747094,0.007445972898264071,0.02063544365040163,0.00741073332084044,0.004596821192469036,0.0019165994930171717,0.0,0.0039805337618524506,0.0037081218707483345,0.002481943328579672,0.013967101969393414,0.003306412254086944,0.0008742995606908939,0.002685643916963288,0.0029731038277302046,0.0031015862351346786,0.0022201584396345695,0.018761768467905438,0.020128892280412015,0.014797396516771647,0.0029330431228562917,0.030490057894578867,0.002083275566584207,0.007792054028275856,0.005285135679086856,0.0905451143527681,0.09090737107475225,0.0023932504788030085,0.0034320829737451387,0.0024246666966593936,0.002194048586957753,0.0032430173814701566,0.0031248099095186133,0.002229936173600115,0.006052151399533128,0.0020169990943714124,0.0025297582337888754,0.0023097926618379006,0.002397660719414944,0.005809416237038021,0.00887538223786937,0.002831036085730152,0.002315913733163849,2.7094574455768895e-05,0.009964138125077534,0.0015541847931368267,0.05294519299699612,0.0026655059543122797,0.01745833574319613,0.004178630881858591,0.004584133559126882
2019-03-28,0.004233300748112771,0.0038629724320521724,0.0016557186921007262,0.009584046841735553,0.001448309983712543,0.003939052126113272,0.03801574160947885,0.002209235089355828,0.007369266524792382,0.006911982790795953,0.012048033464206348,0.0027045502531633644,0.0020858916724076125,0.0447608325131507,0.05128136667521185,0.03233089133728333,0.002569024063950743,0.008672656299596732,0.0038345221166464554,0.0036135008553073774,0.0030210324808145005,0.0030272926855940898,0.002377687244062058,0.012941623816561663,0.008711186206691946,0.0030771557554104528,0.002938685309867944,0.03511193033324235,0.002212362721437302,0.0014512244850181603,0.0013479313936672489,0.008661412054576316,0.005182002749075208,0.002041025303835461,0.0007341922409800428,0.03610442364712281,0.017152213136548678,0.0010869879861671497,0.0028804835304069225,0.002200466913847965,0.05714236496766297,0.0019876823121518397,0.01151738113441351,0.004249510483864783,0.0035373720790658077,0.0037096751456728396,0.0035620086249702095,0.0020940867115099003,0.0027936425550383285,2.266998989756529e-05,0.003098055904677662,0.00737973253516814,0.020360656881312614,0.00745506644688273,0.004527194837982733,0.0019347211811249312,0.0,0.003960008812445049,0.0037348238044231643,0.0024491197415169178,0.01342653855093367,0.0033363902082452807,0.0008999884397962324,0.0028122405085190816,0.002969610462120263,0.0030479459572776654,0.0022105132397578584,0.018225153984210055,0.020030290732074407,0.014795195993582554,0.0029205267364748595,0.030650080259820748,0.0020851488896732615,0.007813134442988852,0.005171987115879124,0.09060933836097107,0.09093152174355555,0.00237986602572372,0.0034945424745748306,0.0023544730613849324,0.0021182071517340316,0.0032880681594599534,0.003115424278145983,0.0021838246000189876,0.006090202714111427,0.0019831077184193167,0.002558404307775295,0.0022764108981438913,0.0023968243602553113,0.005694159844785171,0.008881583687048366,0.0028010615089052106,0.0023283341300160054,2.6834407473311604e-05,0.009939188905439855,0.0015254574389393619,0.053269710170122046,0.002596615438278102,0.017102352008947004,0.004191682824250806,0.004560068026282003
2019-03-29,0.00426404738683623,0.003892360304855668,0.0016581282083822594,0.009811260076834505,0.0014902202997961892,0.003965579383088605,0.035657107224253304,0.002176571922540726,0.007414056772210069,0.0070607558359811196,0.012090547401286266,0.002711359202264409,0.0020330224237705627,0.045202381289265556,0.051660743269319916,0.032537221961622925,0.0025741477188373127,0.008582437654322891,0.003824865709652463,0.0036522762080665227,0.0030415332241699147,0.0029882338144393214,0.002365919712698215,0.013099774389205584,0.008953076807749392,0.0030799131122039376,0.0028859285731373365,0.034938156115260834,0.002197826816348039,0.0014515759470311337,0.0013380970263717313,0.008728011705647347,0.005169252768844222,0.0020407717558298924,0.0007383186667118396,0.036010396659643,0.017381835442577237,0.0010908044727943626,0.0028658893720202435,0.0022333282599711433,0.05725606835405577,0.0019740632434339113,0.011462488330396448,0.004282543215278374,0.003564497700925876,0.0036871380182124385,0.003578866127386618,0.0021003955070798145,0.002737043317013517,2.2688594181895723e-05,0.003095127173816289,0.007399046972329685,0.020286443800488746,0.007474785170468536,0.004511999897523738,0.0019522698900911453,0.0,0.0040173241442176474,0.003748975579079052,0.0024599055356533403,0.013267488718410604,0.003364173626928579,0.0008993345175399096,0.0028145351722238454,0.002971294126672702,0.0030228831439124302,0.00223294011222602,0.018248643044735148,0.019868143300714573,0.014829333464548518,0.0029523259186800778,0.03097825265548671,0.0020765623732778324,0.007790653135706965,0.005126173171724323,0.09085432441158012,0.09140016559822522,0.0023899157228625674,0.00348251843172798,0.0023695053141411506,0.002157184267165016,0.003345250234720477,0.0031190902320385326,0.002142835277291951,0.006074399151981215,0.00202127028979269,0.0026006814152031207,0.0023233742181820323,0.0024139760350093643,0.005579931082884155,0.008937109872203242,0.00284437119366918,0.0023339496064056346,2.6246635804127018e-05,0.010004714320978582,0.0014476980785140129,0.05283859694659068,0.0025481610837147445,0.01711247435701468,0.0041744715123856755,0.0045456427596504536
