,III,ABF,ADM,AAL,ANTO,AHT,AZN,AUTO,AV.,BA.,BARC,BDEV,BKG,BHP,BP,BATS,BLND,BT-A,BNZL,BRBY,CCL,CNA,CCH,CPG,CRH,CRDA,DCC,DGE,DLG,EVR,EZJ,EXPN,FERG,FLTR,FRES,GSK,GLEN,GVC,HLMA,HL.,HSBA,IMB,INF,IHG,IAG,ITRK,ITV,JE.,JMAT,KGF,LAND,LGEN,LLOY,LSE,MCRO,MKS,MNG,MRO,MNDI,MRW,NG.,NXT,NMC,OCDO,PSON,PSN,PRU,RB.,REL,RTO,RIO,RMG,RMV,RR.,RBS,RDSA,RDSB,RSA,SGE,SBRY,SDR,SMT,SGRO,SVT,SN.,SMDS,SMIN,SKG,SSE,STAN,SLA,STJ,TW.,TSCO,TUI,ULVR,UU.,VOD,WG.,WTB,WPP
2018-10-08,8659044089.79761,7947585456.169679,3372000696.9023104,17326297857.950893,2765998412.0276003,11023094465.8128,74343830545.00668,3857115299.064105,18495947860.56843,19533185081.512226,29293408144.0,5484197932.163196,4294761892.8489003,34443022904.41875,115691814384.55872,75809824718.6275,5727341245.662037,19229213010.124752,7549178335.782,7845569115.31638,8051863867.394759,8424045883.853335,4786814893.7832,25340023777.89834,20575562237.604,6668118288.907339,5864562736.441501,65691829985.8188,4395293010.9,1802871203.3764017,3136365348.371325,17294918595.58512,13779811507.84,5160126623.1903,1460523093.3979998,73823512144.55443,39745469506.19414,5120202981.03258,5321998356.41358,5473627446.1275,132748830017.58907,25071741489.041298,9507658083.401342,8376394421.867539,9593124875.511642,7598440064.96064,5764812659.182565,3771674095.0903683,6352092308.7624,53235956.8874065,6274489245.75561,15136446447.84384,42146059837.596344,15448111120.0,7178969145.525765,4304239191.474344,0.0,9148237413.850409,7264157434.54548,5919179214.16584,25640351098.835518,7109643137.77656,2802776158.0072803,3474459106.6785603,6423595217.012481,6895080176.585279,43763964043.64525,46396011265.54336,13713736952.0,6066196804.524025,42302393534.70767,3412296000.0,414828260.496936,17699432464.55163,11210288848.0,215209825794.83914,218697694860.39316,5869770763.61928,5935175484.875999,6854415111.147672,5325490735.52,7086814533.6072,6085006231.56348,4281304654.94655,11686211235.438435,5992162803.016875,5822050128.50095,6557533765.36648,11328374961.122675,19855312167.791973,10001553279.117525,5539843228.09948,53583192.13787904,19902509712.805126,6027270962.804,46410381679.60557,4754820212.705524,42293803827.59955,4976032932.092377,8234127452.961539,13740736765.348799
2018-10-09,8636465096.082361,7989195851.228159,3362039099.57025,17264010388.120033,2765328029.475,10528591534.6374,72929441378.871,3790977575.431665,18476416764.62274,19183355977.154305,28865420038.0,5470433362.236648,4315634091.87075,34518916454.70392,114801116070.2208,75256468333.82,5694122275.625785,19358857551.950302,7444146289.3711195,7641225168.35076,8026963029.280439,8499510130.324485,4659035440.7664,25379457366.09924,20326161483.2088,6520672508.584301,5735671247.728501,65912149147.314,4464286530.0,1788567861.697974,3174090190.803,16989338546.559752,13430256876.8,5097294031.1271,1447995902.385,72902310745.16666,39948252513.87881,4958277259.71312,5083644336.2523,5309574863.298749,131631113210.94571,25157148632.645153,9267590967.145021,8331795627.16463,9637493474.209087,7468757459.5536,5703771354.164748,3731799431.149736,6306666142.072801,53193282.7736691,6250928619.62745,15118927412.60328,41966439739.41362,15188306640.0,7065340303.119965,4348343088.740655,0.0,8676408550.09881,7155249526.981079,5869852720.714458,25630563460.039684,7229199916.99926,2729199006.1182003,3433674996.2854795,6306241073.624752,6820522648.724279,43054766040.58087,44907875607.51456,13597821100.0,5911863752.0294,42415169843.78447,3234012000.0,398077475.631264,17126336155.37981,11115592120.0,214462425280.79184,218157905600.2479,5779781246.685744,5719350921.789599,6847862133.029941,5299470422.48,6891892326.396,6170654437.114127,4335498384.756,11551886968.36443,5997392707.274364,5759045189.67375,6684090885.92752,11373829876.2587,19546612309.41082,9757877327.334126,5436248653.04152,53648200.560248315,19696460200.48432,6001613903.011999,46410381679.60557,4767057382.254952,40799078777.22155,4983832356.750828,8205254772.872259,13515378937.193699
2018-10-10,8557438618.078993,8027338713.365099,3360378833.3482404,17583752733.251778,2768009559.6854005,10470979542.6558,72121218998.22205,3730351328.7685957,18042826434.62842,19107029627.112576,28532540400.0,5437005120.98646,4234600848.60945,34510483838.00556,115018842324.83673,75035125779.897,5735157473.905861,19116296796.276695,7532767078.5303,7781582626.872601,8016291241.51716,8477150353.592293,4670830467.19872,25237496448.576,20301221407.769283,6427700023.881405,5585297844.23,65557190498.238396,4435877433.9,1836028949.9945757,3159780767.8116755,17039508405.354961,13271577471.92,4818474403.84665,1438047838.9335,72735710492.08589,39978977212.01285,4986195487.52682,5042677239.03708,5304366844.796249,131631113210.94571,25180872839.20177,9160060904.65521,8281616465.612497,9634324288.587841,7332670774.8672,5701976021.664225,3653222887.50202,6255561704.547,53897405.6503362,6309830184.94785,14926218024.957119,41046784836.71803,14887480400.0,7075666302.750357,4377243717.38883,0.0,8716919109.107788,7035450828.660239,5869852720.714458,25575100173.52992,7234513551.631379,2730910102.67376,3414584561.6334004,6253740535.793401,6796664239.80876,43028977022.28763,45056689173.317444,13593362798.0,5786581627.063175,42736582324.65335,3492972000.0,395031878.38295996,17093059595.492414,11065989072.0,215832659556.5452,219071395117.4168,5779781246.685744,5904960046.043903,6812912916.402035,5254368546.544,6859173241.61412,6124842606.238199,4327251512.828475,11478225273.517395,5712362925.241267,5684226824.81645,6374729035.6672,11464739706.53075,19323297518.24147,9798480114.146843,5414049815.5291,53680704.771432966,20136656885.89695,5954575960.06,46341684926.163445,4750741156.189048,39894796718.274,5091724397.859414,8243150165.48944,13277839604.814
2018-10-11,8294017024.734432,7978793252.463539,3298118850.022866,16609991954.896004,2568235559.0106,9645207657.5862,71338253566.96835,3637574799.7842007,17355331857.340137,18610908351.841347,28702376950.0,5014236187.5282,4163389816.65255,32672173397.764824,110862250191.25978,75809824718.6275,5664811419.711444,19655785373.55075,7138896904.489499,7019937006.36438,7690801714.737121,8298272139.7347555,4474246693.32672,24125469261.31062,19511452352.184483,6061075917.806385,5409146142.9889,62374802609.9744,4434524619.8,1710549634.361094,3077826799.7704496,15958575993.130892,12544871791.6,4736006626.7637,1408572095.3735,72196709673.29518,37527146300.91646,4955485436.93175,4662800519.40504,4921577484.862499,128078370504.11502,25218831569.69237,8955003576.186272,7915483946.034969,9206484229.71963,6990052533.42144,5666069371.653745,3534771679.913672,5962184378.01,55412336.6880139,6158158654.24782,14692630888.416319,42052657386.541336,14022604960.0,6882000251.591148,4462423674.441128,0.0,8221260504.762674,6356591538.17548,5759455330.608983,26119945399.83168,7277022628.68834,2638510888.67352,3256654602.23892,6019032249.017944,6647549184.0867605,41584791997.86562,44102929501.5808,13205490524.0,5594119232.187525,40610748898.55567,3397356000.0,377609270.594868,16231566433.963161,11093045280.0,209313666184.02164,211888045732.40677,5700017811.221928,5958916186.815504,6773595047.695644,5155491356.992001,6346110146.204639,5993382569.811624,4399117111.0540495,11226908902.862804,5403798574.049476,5473554060.613,6046617982.3608,11479891344.909424,18883236017.996002,9646167836.555445,5253724877.9394,52786838.96385536,19949339147.423492,5777114629.832,45906605487.696686,4860875682.1339,40378853585.12239,4843442712.898693,8327963663.2517,12961120494.9744
2018-10-12,8032477014.199476,8010001048.757399,3222576736.9214106,17195494171.306087,2623206928.3238,9731625645.5586,71552937636.82825,3745967180.1818104,17281113692.74651,18560024118.48019,28481589435.0,4849061348.409623,4102000996.00005,33612410159.631073,111079976445.87572,75433542376.9584,5637454620.85806,19869071555.26375,7224235442.198339,7288267441.773781,7753053810.02292,8242372697.904275,4582367768.95632,24898367590.048264,19245424880.8296,6057095358.009607,5516555716.9164,61824004706.2364,4379059241.7,1707949026.7831979,3098640505.93965,15885601653.065132,12853031795.28,4834182551.86245,1564056642.6525,71295108303.6816,38768424105.53167,5044823765.93559,4670249082.53508,4861685272.08375,126601387581.05058,25479797841.81525,8980010567.46297,7915483946.034969,9273037127.765797,7129341257.7475195,5651706711.649552,3582855833.48914,5867546530.74,54068102.10528581,6143433262.91772,14499921500.770159,41592829935.19354,14019186480.0,6987873882.656281,4450248243.303316,0.0,8247473219.415542,6523583663.10756,5854584996.550935,26067744659.587196,7051193156.823239,2720643523.3404,3387684403.71456,6120945057.7493925,6561062451.768,41507424942.98587,43900001911.8496,13348156188.0,5528754645.248626,41727234358.41599,3412296000.0,385715933.85873604,16209382060.704897,11097554648.0,207445164898.9034,210600855958.21417,5685701297.16432,6030138292.634016,6694959310.28286,5014981666.576,6394144547.2674,6057120769.291177,4372020246.149325,11257240188.97629,5478324709.718679,5384953365.38725,5905998959.515201,11394032060.763601,18879951976.94939,9490479397.259706,5258657952.94216,51372905.77732352,20501926475.9202,5789943159.728,45168115388.19389,4796970463.375775,40682054040.18128,4738150480.00959,8250368335.511761,13082935537.2204
2018-10-15,8017424351.722645,7985728318.306619,3237519132.9195004,17513160267.44347,2614491955.1400003,9551588170.6161,69999635249.01851,3787303257.4520855,16992053472.750303,18490058297.60861,27876971317.0,5016202554.660563,4126556524.26105,33114885774.428307,110862250191.25978,72401149388.2133,5559292338.419821,19789611997.37067,7214388687.84732,7253178077.14332,7660564982.741159,8161318507.25008,4568606904.78528,24488258272.7589,19037590918.833603,5988021014.282208,5469295504.3883,62117763588.23,4383117684.0,1722252368.4616256,3112949928.9309754,15949454200.622671,12708150599.52,4716371441.74395,1615270747.0879998,70001506338.58386,38498046761.95212,5184414905.00409,4737286150.7054405,4700236698.506249,125423793088.33704,24099049020.219673,8859977009.33481,7885750474.577758,9244514457.174583,7018870890.178559,5701976021.664225,3558227364.584632,5842940690.4498,53833394.4797301,6022685054.0109,14418166002.98088,41808374053.01282,14111485440.0,7096318302.011139,4527818555.894481,0.0,8090196931.4983425,6501802081.594679,5791165219.256301,25836103874.752316,7141524945.56928,2681288302.56252,3493549541.3306403,6015943982.086689,6629655377.40012,40785332430.77487,43588846274.26176,13325864678.0,5410735252.1645,41394544246.639435,3357516000.0,385447204.689768,16128039358.757929,10984820448.0,206531675381.7345,209770410942.60608,5612073510.582335,6073303205.251295,6653457115.537224,4829370100.224,6644062662.94176,5971472563.740527,4293085900.5572996,11192244575.875965,5301815441.0284605,5319979522.2217,5845064049.615439,11323324414.99645,18492435133.44965,9260337707.747211,5182195290.399381,52185511.05693951,20352072285.14143,5783528894.78,45082244446.39125,4674598767.881496,40644818896.577545,4813544918.374626,8253977420.52292,12827123948.5038
2018-10-16,7959095284.624921,7871299731.8958,3320532444.0200005,17562990243.30816,2681530210.4,9441165185.9847,72083333574.12912,3790058995.9367704,16933460184.913233,17968494905.6568,27751292270.0,4982774313.410376,4133923182.73935,33363647967.029686,110387211090.27957,73352922370.0822,5463543542.432977,20270551426.723507,7194695179.14528,7143781822.70718,7696137608.61876,8161318507.25008,4590231119.911201,24740633237.24466,19627839370.90224,5929579088.355852,5512259333.959301,62276882982.6432,4364178286.6,1733304950.667684,3080428513.0416,15785261935.474712,12643758956.96,4932358476.9612,1676801361.7695,71902709226.68205,38786858924.4121,5220708601.1619,4673973364.1001005,4624720430.219999,125164323115.36626,24611491881.842773,8869979805.845491,7725910730.609259,9206484229.71963,7039684147.836479,5748654666.677848,3656741240.2026644,5661236023.691401,53705372.138517894,5987344114.81866,14313051791.53752,41635938758.7574,13974746240.0,7124725512.612588,4470017298.598131,0.0,7911473877.04698,6525398794.900299,5829921749.825243,26292860351.891518,7053849974.139299,2638510888.67352,3519581952.21984,6184254529.84014,6614743871.82792,40462969702.109245,44238214561.4016,13410572416.0,5396209788.4003,41873843560.215836,3410304000.0,382043301.88284,16039301865.724873,11002857920.0,207652776152.80542,210434766955.0926,5644796971.2854395,6071144959.620432,6684037680.086639,4817227287.472,6667731788.10312,5909726182.994712,4341389007.561375,11005923818.3217,5282203300.06288,5251067870.37945,5859125951.9,11484941891.03565,18518707461.822514,9141875893.559853,5157529915.38558,51356653.671731204,20220949868.21001,5794219336.36,45769211980.812454,4655563170.804607,40873549064.428986,4727751247.131654,8279241015.60104,12808851692.166899
2018-10-17,8230043209.207895,8110559503.4820595,3293138051.3568354,17533922757.387093,2661418733.822,9957272614.1532,73598750537.84592,3844255186.135576,17050646760.58737,18337405597.52515,27751292270.0,5069294467.234392,4097089890.3478503,33823225577.089874,112089434535.45868,71050959809.283,5596419422.577985,20450380952.48152,7417888277.768399,7364638411.85184,7809970011.42708,8175293367.7077,4727839761.6216,24724859801.964302,19710972955.70064,6146099342.074665,5675521886.329101,63182639535.456795,4427760549.3,1787917709.8034997,3174090190.803,16606223261.214512,13087601350.32,5179761808.21005,1658010575.25,73323711385.31213,39069526147.24526,5164872145.5345,4882533131.74122,4861685272.08375,125144363886.6762,24350525609.7199,9067535036.931421,7870866965.614616,9444173151.31308,7310256497.38944,5759426661.680992,3623903281.6633196,5757766627.906799,53940079.7640736,6066861228.0012,14295532756.29696,41370101013.446945,14436241040.0,7323575986.822741,4354430804.309561,0.0,8092579905.557694,6743214610.029099,5834619511.106328,26619114978.419518,7067134060.7196,2729199006.1182003,3639331042.3101597,6562567228.919001,6734035916.40552,40424286174.66937,44846997330.59519,13660237328.0,5746636601.711625,42499752075.59207,3490980000.0,385626357.46908,16675253899.128443,10930708032.0,208649310171.53516,212012612484.74796,5702063027.515873,6230855136.304368,6614139246.8308325,4912635101.952,6842465623.853159,6112891693.835784,4333142135.63385,11105583758.408865,5427333143.208173,5382984461.048901,6055992583.883841,11535447352.297901,18505571297.63608,9223081467.185287,5216726815.4187,52039242.10660864,19565337783.5529,5924642723.636,46118420477.47656,4685476251.925432,40799078777.22155,4782347219.740818,8353227258.32982,13009846511.8728
2018-10-18,8132200903.108489,8062014042.5805,3319702310.908995,17270239135.10312,2624547693.4290004,9333142701.019201,74129146475.14679,3793733313.91635,16585806677.07995,17625026330.469025,28060394791.0,5037832593.116568,4074989914.9129505,32570981997.384598,110129898243.91525,72810633112.97086,5592511308.456072,20350010984.616585,7378501260.36432,7121076939.7109995,7818863167.89648,8178088339.799225,4670830467.19872,23944074755.58648,18688429862.68032,6160700260.513549,5709892949.985901,62962320373.9616,4393940196.8,1791168469.2758698,2998474545.0003753,16492200854.861763,12482779850.56,5226886252.25745,1645114937.4425,73343311415.08633,38332133392.0283,5215124955.599159,4916051665.8264,4839551193.448124,124585505483.3545,24317311720.540627,8997515461.35666,7787247447.773297,9235006900.310844,7305453437.929919,5655297376.6506,3666123514.071048,5806978308.4872,53705372.138517894,6062443610.60217,14260494685.81584,41118632875.99112,14614002000.0,7308065564.141406,4330095962.338066,0.0,7856665473.681894,6734138951.065399,5779420816.053592,26557126599.3792,6894440935.175699,2629955405.89572,3687924875.97,6422051083.546852,6498434128.364759,39960083845.39088,43879709152.87648,13468530342.0,5882812824.500999,41958425792.02343,3473052000.0,384775381.76734793,16519963286.320593,10813464464.0,206822331137.19736,210310200202.75137,5659113485.343047,6176898995.532767,6557346769.810489,4940390102.528,6866830899.7545595,6268253555.067192,4340210883.000299,11001590777.448345,5347577103.28148,5217596496.6275,6149738599.11424,11444537522.02585,18324949040.072643,9196012942.643478,5251258340.43802,50820334.18718463,19762021408.95003,5730076686.88,45225362682.729,4738503986.63962,40623541671.66114,4758948945.765463,8230518367.950379,12607856872.460999
2018-10-19,8103977160.964429,8068949108.423579,3342115904.9061303,17129054203.486502,2568905941.5632,9217918717.056,74533257665.47128,3790058995.9367704,16683462156.808401,17370605163.663265,27989063440.0,5086991771.425668,4103228772.4131,33022126990.746437,110050725060.41855,72589290559.04785,5713662846.235344,20521476346.385857,7240646699.45004,7092179815.897679,7740603390.96576,8247962642.087324,4672796304.93744,23888867732.10522,18322642089.56736,6225793396.102291,5731374864.7714,64333195156.5984,4416938036.5,1803521355.2708755,2887901730.9765,16291521419.680923,12222913578.8,5242594400.27325,1664274170.7565,74636913380.18407,38436597365.68404,5296087816.25889,4856463160.786079,4769242943.664374,124585505483.3545,24516595055.616276,9105045523.846472,7683165643.162885,9136762146.052217,7327867715.40768,5536805431.616015,3600447596.99236,5738839058.452801,52809215.7500325,6169938967.311899,14178739188.02656,40788131895.3349,14644768320.0,7129867089.192036,4339227535.691424,0.0,7890027110.512816,6643382361.4284,5828747309.504973,26736566643.9696,6870529579.33116,2689843785.34032,3697470093.2960405,6659847637.253565,6602814667.37016,39457197988.6725,43730895587.0736,13539863174.0,5683087697.74325,42246005380.16927,3486000000.0,381550631.73973197,16157618523.102283,10718767736.0,207652776152.80542,210974556215.23782,5681610864.576433,6012872327.587105,6657825767.615711,4945594165.136,6759623685.7884,6286179923.670816,4387335865.4433,11070919431.422024,5258668730.904184,5130964705.7401,6004432275.50712,11449588068.152075,18269120342.280304,8871101801.781096,5150130302.88144,51177880.510215685,19537240122.78188,5719386245.3,45809285086.98702,4816006060.452664,40219274398.2493,4778447507.411593,8239541080.47828,12577403111.8995
2018-10-22,7910174131.575216,7982260785.385079,3340455638.6841207,17191341673.317364,2617843867.9030004,9124299230.0859,75139424450.958,3568681337.667075,16421745471.136152,17027136588.475489,27999253633.0,4841195879.880168,4007462212.1952,32975747598.9055,110802870303.63722,73043042794.59,5717570960.357257,20680395462.172012,7243928950.900379,6924989313.8349,7665900876.6228,8365351469.931332,4686557169.10848,23533965438.29712,18114808127.57136,6288229237.66812,5731374864.7714,66107988401.976395,4381764869.9,1717051153.305834,2804646906.2997003,16337130382.222021,12239011489.44,5289718844.32065,1670906213.0575,76391116044.97568,38602510735.607864,5304463284.603,4837841752.960979,4734088818.772499,124705260855.49489,24620981564.465424,9150058108.144531,7400669061.540484,8905411595.701262,7206190209.09984,5506284779.107108,3562918501.5188236,5526850280.568001,51657014.679122694,6209697523.903171,14061945619.756159,40953382385.66301,15020801120.0,6928445826.692162,4328574033.445839,0.0,7866197369.919302,6607079725.5736,5874550481.995542,27131334742.06848,6772227338.63694,2604288957.56232,3671437682.406841,6726245376.275569,6426858901.618199,39237991333.17987,45354316304.923195,13566612986.0,5519676230.396,42014813946.56184,3440184000.0,381595419.93456,16179802896.360546,10781898888.0,210642378208.99457,214130247274.54858,5616163943.170224,5900643554.782175,6655641441.5764675,4850186350.656,6730385354.70672,6314065385.94312,4440351470.691675,10958260368.714794,5039012752.089687,5105368949.34155,5798191042.00024,11641508820.948626,18101634248.903297,7611171561.537881,5140264152.87592,49292636.26150656,20052363903.583893,5614619917.816,47366411498.341736,4882630650.221772,40740566408.70141,4739450384.119333,8176382092.78298,12626129128.797901
2018-10-23,7913937297.194425,8023871180.44356,3302269515.5778904,17000326765.836058,2556839055.6164002,8951463254.1411,74987882754.58632,3585215768.575186,16288934018.705462,16963531296.774048,27724118422.0,4833330411.350712,4009917765.0213,32646875547.66977,107517183188.52405,73862010244.1051,5660903305.589533,20262187262.73476,7188130676.244599,6951822357.37584,7530724898.28792,8175293367.7077,4609889497.2984,23265817038.531002,17524559675.502724,6280254113.889992,5675521886.329101,65006392594.5004,4407468337.8,1648785204.3860638,2861884598.265,16227668872.12338,12121726711.92,5105148105.135,1658010575.25,74852513707.70035,37693059670.84027,5198374018.91094,4752183276.96552,4671592596.742499,122589582614.34851,24578277992.6635,9112547621.22948,7404377005.734642,8778644170.851421,7094118821.7110405,5497308116.604488,3540635601.081412,5507922711.114,51806374.0772036,6150795958.582769,13910113981.00464,40234901992.93208,14836203200.0,6843267041.359306,4254047578.639127,0.0,7751814615.07043,6385633646.85932,5820526227.263076,26942107058.682236,6650013742.09818,2715510233.67372,3677511911.6143203,6738598444.000592,6474575719.44924,38296692165.47625,45009339402.38016,13410572416.0,5341739299.28455,41608819233.88535,3502932000.0,386611697.755296,15750905013.367441,10506827440.0,205701230366.1264,208773876923.87637,5536400507.706408,5857478642.164896,6583558682.281416,4727023535.6,6629443497.400919,6244351730.26236,4361417125.09965,10897597796.487825,4943566999.390532,5024643871.4692,5896624357.99216,11454638614.278301,17563051517.259586,7670402468.631561,5029269965.31382,49130115.205583364,19846314391.26309,5522682120.228,46748140717.362656,4822804487.9801235,39384143320.28009,4606860164.925648,7873218951.845539,12644401385.1348
2018-10-24,7970384781.482545,7957988054.934299,3284006587.135781,17000326765.836058,2610469659.8244004,8802632274.8553,75265709197.9344,3591645825.03945,16523307170.053743,17154347171.878368,28702376950.0,4941480603.630732,4045523280.99975,32233677329.450523,105973306110.3383,77901511853.19984,5617914050.248501,20228730606.77978,7227517693.648681,7059154531.539599,7612541937.8064,8329016832.74152,4588265282.172481,23533965438.29712,17524559675.502724,6180630419.524707,5477888270.302501,65581670405.0712,4411526780.1,1674791280.165024,2991970261.8225,16090841984.50008,12266607907.68,4987336995.0164995,1799862591.1325,75852115226.18497,37318218353.60498,4894065335.741611,4651627674.70998,4567432226.692499,120853129718.3133,25413370063.4567,8972508470.079962,7456427000.898569,9032179020.5511,7068502504.5936,5518852106.610775,3517179916.410452,5426534162.4618,51849048.190941,6149323419.4497595,14184578866.44008,40507924542.16983,14449914960.0,6825185401.9235325,4337705606.799197,0.0,7599304275.271934,6354776406.382739,5856933877.191477,27219423491.23104,6843961406.170559,2790798482.11836,3379006933.41816,6886835256.70088,6558080150.65356,39018784677.68725,45002575149.38912,13579987892.0,5241876735.905675,41434015954.816315,3541776000.0,389791659.588084,15732418035.652222,10597014800.0,201424438535.7447,205950363870.80884,5575259617.291344,5790573027.608112,6692774984.243616,4576105719.967999,6497871007.53336,6210490811.788848,4360239000.538575,11023255981.815119,4812819392.953332,5079773192.943,5938810064.8458395,11474840798.783201,17408701588.06901,7759248829.272081,4834413502.704801,49991476.80197633,20164754546.667973,5593239034.656,47675546888.831276,4907104989.320627,39102220090.13762,4465170616.96377,7988709672.20266,12772307179.493101
2018-10-25,7746476427.139669,8079351707.188199,3286496986.4687953,16458425778.307579,2408684511.4918003,8658602294.9013,73624007487.2412,3573274235.14155,16093623059.248562,16950810238.43376,28831452728.0,4840212696.313986,4009917765.0213,31002515291.491127,104112736298.16576,78167122917.90746,5643316792.040929,20830950413.96942,7142179155.93984,6879579547.842541,7425785651.949,8301067111.826281,4521426799.056001,23573399026.498016,17250218845.668003,6102258334.587192,5443517206.6457,65434790964.0744,4437230248.0,1683893406.68766,2955546276.0264,15858236275.540472,11739976259.6,4932358476.9612,1733542168.1225,74823113663.03905,36193694401.899124,4799143361.17503,4625557703.75484,4534882111.051874,119236432194.41844,25014803393.3054,9017521054.378021,7281720168.08074,8851535440.140078,7026875989.27776,5353681516.562569,3419838825.025968,5354609398.5366,51699688.7928601,6174356584.71093,13997709157.207441,40234901992.93208,14357616000.0,6414588094.047829,4325530175.661386,0.0,7332411180.624564,6258574421.367519,5869852720.714458,27405388628.351997,6766913704.004819,2715510233.67372,3435410490.34476,6794187248.763201,6525274838.394719,38258008638.03638,45212266992.11136,13557696382.0,5123857342.821549,40176560108.60999,3582612000.0,388671954.717384,15373770667.976954,10317433984.0,198102658473.31226,202213361300.5724,5532310075.118521,5637337587.816768,6642535485.341004,4524065093.888,6384398436.906839,6272237192.534663,4356704626.85535,10966926450.461506,4759212874.314079,4971483454.33375,5624760913.824,11434436429.773401,16955503923.637104,7584517653.345726,4733778772.648496,49536417.84539136,20089827451.278587,5456401382.432,48087727409.48399,4892148448.760216,38618163223.28923,4587361603.279518,7797428166.61118,10719723717.647999
2018-10-26,7868779309.763929,8103624437.63898,3218426071.3663855,16479188268.251196,2462985498.2524004,8728216785.2124,72942069853.56865,3622877527.86588,16163935004.653048,17192510346.89923,28872213500.0,4843162247.012531,4059028821.5433,31411497201.361202,105696199968.09984,79882527710.8107,5672627647.95527,19802158243.353786,7394912517.616019,7092179815.897679,7484480484.647039,8259142530.453421,4527324312.27216,24070262237.82936,17782273788.37776,6235091137.3124075,5538037631.7019005,65263431616.2448,4362825472.5,1717051153.305834,3004978828.1782503,15940332408.11445,11825065215.84,4995191069.0244,1676432914.975,74578113290.86143,36488651503.9859,4849396171.23969,4659076237.84002,4640344485.727499,120653537431.41269,25978006179.504375,8907490292.76054,7400669061.540484,9491710935.63177,7089315762.25152,5170557601.50912,3528907758.745932,5390571780.4992,51806374.0772036,6161103732.513841,14219616936.921198,41398840229.15619,14542213920.0,6319040891.077802,4311848835.935476,0.0,7437262039.236032,6474575104.703579,5966156826.97668,27343400249.31168,6761600069.3727,2758287647.5627203,3531730410.6348,6909997258.6853,6513345633.936959,38348270202.06275,45117567450.23679,13793986388.0,5283637444.22775,40599471267.647995,3523848000.0,395793277.695036,15946866977.148775,10146078000.0,199971159758.4305,203915773582.56897,5530264858.824575,5710717939.266144,6732092852.950007,4548350719.392,6557739971.1768,6210490811.788848,4359060875.9775,10984258613.954924,4887345528.622536,5192000740.2289505,5854438651.13848,11500093529.414324,16971924128.870144,7671883241.308904,4795935517.683272,49308888.367098875,20108559225.12593,5520544031.912,48156424162.926125,4862235367.639392,38756465185.24592,4588661507.38926,7838932644.23952,10809866848.910038
2018-10-29,7976029529.911356,8308208880.009839,3211785006.4783454,16871599328.185617,2509241894.3818,8677806292.2285,73080983075.24268,3599913040.4935055,16320183772.218567,16810878596.69059,28600475020.0,4844145430.578713,4061484374.3694,32360166579.9258,104746121766.13942,79683319412.28,5711708789.17439,19195756354.169777,7371936757.46364,7141717742.4348,7443571964.8878,8250757614.178847,4495870908.452641,24133355978.9508,18247821863.248802,6223135453.7375,5490777419.1738,65606150311.90401,4295184767.5,1633831710.8131618,3034898530.7964754,16081720191.991863,11498507600.0,5167980697.198199,1667590191.907,74195912710.26439,37275203776.21733,4832645234.55147,4692594771.9252,4640344485.727499,126441713751.53009,25569949826.730423,8872480504.97316,7460134062.29091,9311067355.220749,7137346356.84672,5150808944.003356,3321324949.4079356,5375429724.936,51827711.13407231,6221477836.96725,14289693077.88344,40953382385.66301,14504610640.0,6236389619.098461,4377243717.38883,0.0,7403900402.405109,6480020500.0817995,5813479585.34145,27053033631.70176,6865215944.699039,2783954095.89612,3404171597.2777205,6936247527.600977,6528257139.50916,38812472531.34125,44711712270.77439,13664695630.0,5405288203.252925,41501681740.26239,3472056000.0,400585614.541632,15732418035.652222,10168624840.0,201341394034.18387,204580129595.05548,5548671805.470074,5727983904.313055,6657825767.615711,4541411969.248,6453317360.170799,6170654437.114127,4300154647.92375,10914929959.981245,4814126869.017703,5274694722.439651,5905998959.515201,11388981514.637375,17346304808.18346,7633383151.69801,4809748127.691,49536417.84539136,19930607373.57615,5452125205.8,47303439474.35313,4803768890.903236,38320282074.45945,4600360644.376938,7891264376.9013405,10600344976.24692
