,III,ABF,ADM,AAL,ANTO,AHT,AZN,AUTO,AV.,BA.,BARC,BDEV,BKG,BHP,BP,BATS,BLND,BT-A,BNZL,BRBY,CCL,CNA,CCH,CPG,CRH,CRDA,DCC,DGE,DLG,EVR,EZJ,EXPN,FERG,FLTR,FRES,GFS,GSK,GLEN,HLMA,HL.,HSBA,IMB,INF,IHG,IAG,ITRK,ITV,JE.,JMAT,KGF,LAND,LGEN,LLOY,LSE,MCRO,MDC,MKS,MNG,MRO,MNDI,MRW,NG.,NXT,NMC,PSON,PSN,PRU,RB.,REL,RTO,RIO,RMG,RMV,RR.,RBS,RDSA,RDSB,RSA,SGE,SBRY,SDR,SMT,SGRO,SVT,SN.,SMDS,SMIN,SKG,SSE,STAN,SLA,STJ,TW.,TSCO,TUI,ULVR,UU.,VOD,WG.,WTB,WPP
2018-04-04,8007061618.465729,8599481645.419199,3434412234.7694244,16884792856.408812,3108322147.64577,9309875589.57456,62133893437.0176,3108449516.9156,19815997570.51968,18169096801.580307,35111486627.61372,5109650853.668768,4613885448.9513,29550841957.106117,95134914444.71649,90477576936.83537,6243569120.606581,18800692107.754345,6771026883.42582,6579852535.836581,8364004334.8224,7822036642.9653015,4844456395.4038,22564193920.034103,20039275089.576004,6040288349.465279,5502333433.399799,58309834734.01549,5195234000.0,1333590478.4042883,4138358612.595795,13902480859.766851,13724317555.437101,5569383362.7416,2285324403.097755,3759241789.4017,67784721290.53747,43262170522.515,4279764309.6991997,4229005887.754999,132095786212.03482,23337956060.66078,5831414529.502717,7769154436.632,9902828603.174303,7323615430.0388,5076564296.82922,4089331771.6626396,5793926413.968,62142106.1353001,6890219102.126335,15012765002.855677,45875872390.37182,14043151080.48888,5139636434.924174,2125879388.3254998,4063584426.8808827,0.0,4218418930.668294,6878617046.5212,4956966022.52439,26053374858.060894,6415584977.907419,2997918332.944,5732540938.74168,7506080988.799299,45088309185.05963,39227007158.1102,13791797052.0,4861853113.3358555,41485721876.47775,5325852000.0,391260486.2965759,15579161206.746103,8888611804.20692,185705620556.5314,189359935093.42203,6334880243.058772,6933454736.309866,4924151381.404799,5312087753.280399,5702785091.426281,6023308053.292461,4333374477.1187,11526293273.35605,4595843392.775931,5894288295.5319605,6801372173.717099,12868021032.0802,23018390425.63066,11624844086.28994,5258801513.86716,60059817.78346352,16321576713.979765,6661216233.9989195,46704663271.66464,4849290936.0,52142625767.10434,3453682399.9836483,6564940097.215501,13217024572.940998
2018-04-05,8113747572.7089615,8738182962.280798,3483541478.61363,16830907424.437946,3090168416.73804,9377390874.86544,62209528121.664,3133714128.37384,19581229727.816734,18600034570.15633,35849336708.91865,5185681522.60928,4657711273.79622,29433109519.03,97338392417.41817,93625003215.10674,6353002569.981846,19138279352.42916,6846224188.26348,6658988339.2890005,8517184467.168,7891801507.779476,4877424340.62772,23067718470.5509,20172870256.83984,6056257525.607519,5548642284.0252,60097954009.622765,4785797500.0,1365902832.9739518,4146139919.921265,13984744060.1205,13693046911.05024,5581116614.208051,2302755620.94555,3808644556.24394,68503767932.667595,43073412283.782,4283453761.69032,4319980200.03,134452143396.16483,24176559626.74414,5913732634.097617,7925710247.730277,9977949004.847462,7325200285.141601,5185834029.400351,3948724375.50232,5891641442.775,63542188.249267004,7028494207.933311,15205161602.892273,46927974127.50671,14087940325.838821,5162495008.666882,2099073203.3939,4089345770.414211,0.0,4060086852.8416023,6740972260.966801,5138233415.75313,26176100560.87561,6509793274.20562,3001453613.997,5746409989.399925,7659809311.531699,45821557009.18185,40255504172.77676,14031777144.0,4925323780.61178,41439703327.529915,5394942000.0,395216244.88964796,15571852193.747395,8974475519.47167,188861619474.75513,191809986885.20093,6453949352.437704,7008888654.796295,4980296688.54075,5392905570.12904,5724183909.780601,6192000371.094721,4388539320.137275,11300797693.892351,4656032333.060925,5843238496.836479,7035096303.398099,12949079432.28228,23456649066.868866,11781989218.359156,5229285322.021319,60384377.728253916,16337633356.09878,6746841623.95474,47856759387.64512,4861516039.2,53152915658.137024,3444631191.8968325,6615620638.3575,13721115742.69968
2018-04-06,8226048577.175521,8686169968.457699,3429777400.4444995,16932460738.536882,3109666868.45375,9485897583.36864,62770485366.124794,3149053356.7591996,19318608073.26768,18942249856.9667,35942628098.50892,5290954756.526912,4693015410.47685,29496180467.99935,98652574347.32542,93362717691.91747,6366681751.153753,19355002028.022873,6790643571.6443405,6558620978.81276,8587315130.1696005,7894592102.372043,4849951052.94112,23248672605.892876,20206269048.655804,6177383455.731365,5447604791.751599,60992013647.42641,4701741000.0,1403862006.7888,4226546762.284455,14067007260.47415,13739940907.32096,5475517351.01,2300003323.390635,3861134996.0138197,68882724946.7632,43450928761.248,4312969377.61928,4296586805.445,133873038664.47186,24090793352.940163,5867634495.524471,7947810167.4643345,10007343944.632608,7350557966.7864,5232408013.774931,3989734866.0490804,6031508052.636,63757585.497569606,6987305878.544001,15152689802.882292,46680836135.56228,14373902430.765358,5490401670.750937,2113965528.3558996,4093897526.711172,0.0,3999769870.812386,6929328283.3043995,5254430462.69463,26625018263.276806,6321376681.60922,2999685973.4705,5647785629.163509,7742586100.6953,46156020928.9569,40550296310.7385,14262346252.0,4974286866.796065,41451207964.76688,5460084000.0,396205184.53791595,15787468077.20928,8977910068.08226,193678670455.20184,197332984992.0924,6476148677.915132,7015354419.237989,5048918730.5958,5365966297.84616,5812454035.49217,6118569597.463149,4352153998.1463,11370180949.11195,4681683680.233121,5845201950.63246,7086515611.92792,13060534732.560143,23417402024.369923,11873652437.940178,5194849764.86784,60757621.66476288,16538341382.58648,6718299827.3028,48011964045.75648,4826199074.4,53868869124.22318,3488594202.6042247,6659061102.1935,13942424061.13032
2018-04-09,8265353928.738817,8651494639.242298,3500226882.183359,16797747158.609722,3099581462.3939,9601638072.438719,63104538556.64639,3130104898.16552,19545417684.01459,19170393381.50695,35832374638.084045,5388429973.117311,4712493554.85237,29306967621.091305,98514239407.33519,94564859673.20166,6380360932.325661,19625905372.51501,6869110324.51842,6481415316.90796,8506111204.5888,8039703021.185528,4936034021.0258,23421759170.133022,20264716934.333733,6182697548.910961,5624420403.230399,61077745393.517166,4715298500.0,1411704811.296,4271937721.6830306,14103568682.85355,13807690885.02783,5487250602.47645,2304590485.98216,3879661033.57966,69125646109.645,42220955721.76199,4312969377.61928,4292687906.3474994,133653378249.0021,24390975311.254093,5935135341.292292,7938605644.247439,10092262659.56748,7409197605.59,5327347289.615419,4041290911.3078637,6165626719.625999,63800664.94723012,7052030396.155775,15339256202.91778,47160989948.4829,14966498600.01072,5752220906.534579,2132580934.5583997,4084809985.191975,0.0,3963956662.732539,6985472866.885799,5212599525.795691,26650855253.343067,6425005807.53724,3026200581.368,5723294904.969516,7878576540.0355,46014516962.898224,40753375339.11215,14309401172.0,5001488581.34289,41359170866.87119,5523252000.0,399981135.922212,16098101129.65437,9029428297.24111,193637144153.64624,196751616770.31436,6607326510.281752,7092943592.538318,5121699684.29055,5340710730.080959,5777680955.6664,6146354214.512932,4436661842.7705,11435227750.880325,4687600774.785452,5894288295.5319605,7128585955.2705,13146659282.77485,23410860850.6201,12030797570.009398,5199769130.17548,61471653.54330176,16458058171.9914,6874181947.478781,47940331126.62815,4925358244.8,54187070664.70592,3429114835.176576,6682591353.438001,14311271258.514719
2018-04-10,8274712345.777697,8928897272.9655,3535451623.052789,17270280946.661915,3127820599.36148,9587170511.30496,63457500418.3296,3130104898.16552,19780185526.717537,19202079982.13754,36078324665.18569,5388429973.117311,4718580474.96972,30055409548.860916,97931256445.94775,94280717023.07994,6390131776.01988,19680086041.413437,6941038181.31966,6614595083.69374,8533794361.0368,8039703021.185528,4952517993.63776,23618448447.678646,20206269048.655804,6180046869.15,5632840194.2532,61812588931.437965,4799355000.0,1236653414.695296,4297875412.76793,14167551172.0175,13823313002.859154,5475517351.01,2260553725.10352,3841065121.98416,69339416732.981,43103857160.996994,4309279925.6281595,4310882768.8025,134492081653.523,24271855486.526344,6017453445.887191,7999394553.228279,10255567880.59608,7432970432.132,5363173431.442019,4104564239.5800085,6240349976.949,63800664.94723012,7024081172.641601,15455860202.93996,47351639256.55431,14749443026.391779,5876761754.646166,2109497830.8673,4093897526.711172,0.0,3954532134.2904744,6978228404.488199,5231191053.30633,27035180480.578617,6560934920.7675,3063321032.4245,5769525073.830336,7937702818.0095,46503348845.64638,40661662229.524055,14398805520.0,5023249952.98035,42624680962.9368,5505486000.0,401689304.40558404,16120028168.650494,9005386456.966978,194509196486.31332,198703352943.4264,6595217787.2940645,7157601236.955258,5109222949.371449,5327241093.93952,5820478592.37504,6142384983.50582,4448399043.41275,11517620366.453602,4753706809.622775,5906069018.307839,7049119751.17896,13222651532.964302,23499166696.242725,12030797570.009398,5246503100.59806,61601477.52121792,16618624593.18156,6926874495.1439,47725432369.2432,4975617002.4,54213587459.74614,3396789092.0093756,6707931624.009,14520284670.36588
2018-04-11,8280327396.001024,8980910266.788599,3507642617.1032395,17421574659.503185,3186315954.5086102,9751136204.15424,64907165207.3856,3171611045.5612,19875684310.18992,18986611097.84953,36290350550.61814,5370884434.13104,4711276170.8289,30009157519.616734,99462821852.98256,92477504051.15363,6370590088.63144,19880137741.961475,6944307629.35608,6601084092.8604,8314174653.216,7785758913.2619295,4774857399.93108,23468964596.743973,19872281130.4962,6209321028.404156,5514963119.934,61530898908.56833,4781730250.0,1239163112.1376,4247296915.1523747,14231533661.18145,13812898339.90844,5569383362.7416,2270645482.804875,3888924052.36258,69951578063.44313,42074820311.13,4394137321.42392,4340774328.549999,134532019910.88113,23933555184.29953,5987818928.233027,7885201456.543385,10200044105.446358,7483685795.4216,5382877809.44665,4154948556.537456,6226938110.25,63929903.29621169,6964505196.203488,15420879002.933306,47083318008.15751,14783896292.045578,5838636437.159689,2141516329.5356002,3996857276.674901,0.0,3973381191.174604,6918461589.708,5219571348.61218,26518440679.2535,6346947504.89016,3024432940.8415,5888182507.239774,7896314423.4277,46696308799.362755,40314462600.3691,14422332980.0,5037757534.07199,42544148502.278076,5574576000.0,401869111.61436,16196772805.136927,8998517359.7458,197332984992.0924,200613562814.98285,6583109064.306377,7187774804.349831,5177844991.426499,5359231479.77544,5922122979.558061,6055061901.349357,4329853316.926024,11608685888.929323,4805009503.967171,5955155363.20734,6908885273.37036,12928814832.23176,23636531344.98903,11962050155.323631,5251422465.9057,61487881.54054128,17341173488.53728,6994935702.544681,46728540911.374084,4794957144.0,54492013807.66853,3456268459.4370246,6671731237.479,14667823549.31964
2018-04-12,8392628400.467585,8918494674.200878,3506715650.2382545,17222613064.533844,3180937071.27669,9727023602.26464,63999548991.6288,3152662586.96752,20046786297.24461,18897888616.083878,36392122975.625725,5376732947.126464,4744145539.46259,30345535914.11993,100075448015.79648,92040361512.50484,6302194182.7719,19946821642.144157,6931229837.210401,6626175932.979461,8275418234.1888,7760643561.928827,4600859911.24928,23413891599.0312,19713636869.37039,6132126866.936162,5544432388.5138,61310445847.19209,4787153250.000001,1232888868.53184,4172077611.006165,14236103838.978874,13745148362.201572,5514628189.231501,2348627246.8608,3907450089.9284196,69621205281.92387,41739926661.765,4397826773.41504,4397958181.98,135790075017.6624,23619078847.018272,5935135341.292292,7831780120.705661,10043271093.2589,7631077319.981999,5207329714.49631,4156120284.8387914,6175206624.410999,64059141.64519324,6965976207.967391,15531652802.954378,47436372282.363846,14670200515.388039,5927624611.69311,2137048632.0470002,4019600087.084983,0.0,4071396286.97208,6833339156.5362,5310205045.22655,26893077035.214214,6569009917.59306,2962565522.4139996,5888182507.239774,7902227051.2251005,46760628783.934875,39777285815.6388,14342339616.0,4997861686.069981,42791498202.87271,5612082000.0,398542678.252004,16163882246.642744,9032862845.8517,198578774038.75967,202233088575.65027,6593199666.796117,7235190410.255585,5221513563.64335,5377752229.46992,5962245763.972411,6015369591.278237,4340416797.504049,11461246471.587675,4802050956.691006,5904105564.51186,6806046656.31072,13095997782.648552,23875284186.8576,11962050155.323631,5285858023.059179,61763757.49361313,18537393326.403973,6957611814.61522,47009103177.96,4835707488.0,54717406565.510475,3542901451.12512,6765852242.457,14741592988.796518
2018-04-13,8370168199.574272,8949702470.49474,3536378589.9177747,17547998172.97329,3201107883.3963904,9784893846.79968,63646587129.945595,3084989520.5615196,20357157343.529858,18840852734.948814,36765288533.98683,5396227990.444544,4725884779.11054,30627252819.51636,99996399478.6592,91166076435.20723,6370590088.63144,20105195905.078022,6865840876.482,6637756782.265181,8279109321.7152,7777387129.484228,4582544386.12488,23028380615.04177,19805483546.86428,6207995688.523674,5565481866.0708,61200219316.50397,4860363750.0,1244496219.202496,4313438027.41887,14190402061.004623,13864999544.249262,5573294446.56375,2327526298.939785,3927519963.9580803,69805825365.71405,42099176212.902,4438410745.31736,4440846072.0525,136369179749.35538,23552371745.17073,5949952600.119371,7852043090.365941,10026940571.15604,7646925871.01,5139260045.025769,4277980028.1777363,6265257729.39,64920730.63840365,6942440019.744928,15863974203.01759,47662327017.855896,14659864535.6919,6374969008.562429,2159387119.49,4089345770.414211,0.0,4199569873.7841644,6952872786.096601,5345064159.309,26505522184.220375,6793763995.90448,2974939006.0995,5920543625.4423485,7869707598.339399,47017908722.22338,39534901168.870255,14229407808.0,4959779285.704425,43660098314.26319,5521278000.0,396295088.142304,16003083960.671165,9098119269.45291,196793143071.86996,200364405005.6494,6623471474.265337,6304120330.65165,5258943768.400651,5446784114.694799,6031791923.62395,6003461898.256901,4326332156.73335,11526293273.35605,4843491826.781518,5900178656.9199,6876163895.215019,13166923882.82537,24002837074.97917,12295962077.403627,5349809772.058499,61666389.51017599,18914724416.200848,6942243154.87956,47003133768.03264,4777298661.6,55022349708.4731,3526092064.6781754,6890743575.9855,14655528642.740158
2018-04-16,8411345234.545344,9109208984.885578,3553990960.3524895,17504475324.073746,3156732096.7330503,9929569458.13728,63293625268.262405,3077771060.14488,20325324415.70573,18840852734.948814,36468452294.3814,5439117085.74432,4763623683.83811,30589410250.13475,98968768495.87456,90193434286.71365,6390131776.01988,20113531392.600857,6862571428.445581,6699521311.78902,8225588552.5824,7858314372.668672,4578881281.1,23020513043.939953,19914029620.26615,6238608441.057116,5603370925.6734,61053250608.91981,4898324750.0,1245437355.74336,4190233994.765595,14158410816.42265,13818105547.978542,5608494200.9631,2355966707.00724,3864222668.94146,69203380881.76718,42135710065.56,4471615813.23744,4459040934.5075,135770105888.98332,23476135057.34497,5910439909.913821,7794946979.4758835,9968150691.585743,7639001595.495999,5182251415.2176895,4310788420.615144,6347644910.540999,64856111.46391287,7020403643.231839,15840653403.013155,47902403924.31621,14752888352.95716,6608826979.021941,2212999489.3532,4116640337.121251,0.0,4165641571.39273,7130362114.8378,5375275391.51379,26673462619.65104,6753389011.77668,3024432940.8415,5878936473.467609,7949528073.6043,47673972564.859055,39371127758.8915,14271757236.0,5010555819.525165,43332216153.009834,5533122000.0,394676823.26332,15882485246.192486,9091250172.231728,197083827182.75897,200862720624.31628,6617417112.771492,6545508869.808225,5331724722.095399,5510764886.366639,5970270320.855281,6088800364.909809,4370933519.173901,11465582925.038898,4964855889.776891,5949265001.8194,7021072855.61724,13278379183.103233,23875284186.8576,12315612380.101313,5337511358.789399,62039633.446684964,18826412884.54626,6926874495.1439,46991194948.17792,4823482384.8,54903024130.79208,3561003867.2987523,7649141673.7890005,14096110393.373821
2018-04-17,8291557496.44768,8745118028.123878,3536378589.9177747,17346964061.389683,3137906005.42133,9924746937.75936,62089773204.3072,3058822601.5512,20166159776.58509,19005623058.227882,36290350550.61814,5400126999.10816,4728319547.15748,30269850775.35671,99008292764.4432,88215364299.32784,6356910907.459534,20251066936.727634,6862571428.445581,6643547206.908041,8264344971.609601,7847151994.298404,4545913335.8760805,22886764335.208927,19805483546.86428,6170730639.337203,5666519358.344399,60195933148.01221,4857652250.0,1173597266.4574082,4238218723.27266,14162980994.220076,13766004343.63772,5577205530.3859005,2306425351.01877,3876573360.6520195,68562069011.75924,42099176212.902,4460547457.26408,4457741301.474999,134432174267.4858,23242660200.878586,5951598962.21127,7789417406.292279,10053069406.520618,7634247030.1876,5162547037.21306,4235797809.32964,6280585577.046,65028429.26255494,6968182725.613248,15630766202.973232,48008320206.5781,14542723432.468979,6410564700.120701,2206297943.1203,4189420524.648454,0.0,4248577421.6829023,7054295259.663,5384571155.26911,26402174223.955345,6742622349.3426,3012059457.1559997,5885100495.982386,7914052306.8199,46786356777.76372,38650524754.985,14196469364.0,4925323780.61178,43165398913.07391,5523252000.0,394946534.07648396,15981156921.675043,9053470137.51524,196460932659.42535,199949141990.09363,6550819136.339209,6463609186.880101,5279738326.599151,5485509318.601439,5986319434.62102,6108646519.94537,4354501438.27475,11357171588.758274,4895780703.551303,5937484279.043521,7245448020.111,13116262382.699072,23934154750.606014,12276311774.705948,5300616118.9821,61763757.49361313,18826412884.54626,6865399856.20126,46489764514.27968,4770506937.6,54876507335.75185,3542901451.12512,7654571731.768499,13776442822.307339
2018-04-18,8493699304.487489,9341533690.62876,3567895463.3272643,17597738571.715626,3195056639.7604804,10059777508.34112,62272557025.535995,3075966445.0407195,20436739663.090176,19113357500.37189,36035919488.0992,5468359650.721439,4770927987.97893,30656685929.03539,98415428735.91359,86543294088.99617,6440940163.229825,20242731449.2048,7114318927.249921,6687940462.503301,8330784547.0848,7983891129.334187,4617343883.86124,22863161621.903454,19638489587.78448,6210659751.618722,5691778731.4128,59950985302.038605,4966112250.0,1233830005.072704,4222656108.62172,14281805616.953125,14042160866.381432,5635871787.718151,2311929946.1285996,3956852856.77066,68795273328.12576,42708073757.201996,4486373621.2019205,4544816714.652499,134791618583.709,22942478242.56465,6052027049.81705,7958868613.90772,10056335510.941187,7688132103.6828,5135677430.84311,4273293114.972391,6332317062.885,64920730.63840365,7049088372.627969,15805672203.006502,47789426556.57018,14415246349.54992,6524941917.814844,2341073484.0263996,4256147674.854434,0.0,4401254782.444355,7115873190.0426,5414782387.4739,26537818421.803192,6971413926.066799,3035038784.0004997,5969855805.560555,8020479607.1730995,47185140682.1109,38074042351.8598,14187058380.0,4870920351.51813,43717621500.44799,5513382000.0,397553738.603736,15838631168.200233,9228632116.655329,198661826641.87082,202482246384.9837,6526601690.3638315,6567061417.947206,5356678191.9336,5472039682.46,6090638674.0983305,6243600374.187177,4370933519.173901,11578330714.77075,4956955826.2616825,6014058977.08674,7217401124.54928,13253048433.040081,23773895993.73533,12505469823.658506,5426059934.32692,62510245.36663103,18890639453.022327,6964198383.0733595,46979256128.323204,4778657006.4,54637856180.38979,3575227194.2923207,7562260746.117,13592019223.615139
2018-04-19,8495570987.895264,9275650565.1195,3593850535.5468445,18895133972.244892,3320115674.9026203,9934391978.5152,62726365133.414406,3047092603.3741593,20770985405.24352,18682419731.795864,36290350550.61814,5394278486.112736,4792840900.40139,32405853580.45203,101280938207.14,84663581172.80634,6433123488.274448,20226060474.15913,6941038181.31966,6676359613.217581,8504265660.825601,8103886696.814568,4595365253.71196,23185732037.078278,20239667840.471764,6056257525.607519,5708618313.4584,60391891424.791084,5023053750.0,1260181828.2168958,4131874189.82457,14405200417.4836,14135948858.92287,5643693955.36245,2439453066.172995,3978466567.26414,69174230342.22137,46093544103.51,4486373621.2019205,4477235796.9625,136389148878.03444,23261719372.835026,5999343462.876312,7999394553.228279,10075932137.46462,7702395799.607999,5108807824.473161,4234626081.0283036,6263341748.433001,65071508.71221547,7034378254.988928,16003899003.044207,46292476433.9353,14497934187.119041,6535105969.977191,2525738313.5552,4259182179.052408,0.0,4416334027.951659,7193751160.8168,5435697855.92337,26511981431.73694,7001022247.76052,3091603280.8485,5966773794.303167,8020479607.1730995,47956980496.976395,38532607899.8003,14262346252.0,5043197876.981356,46398201976.659676,5525226000.0,403217665.68017995,15904412285.188606,9311061283.30949,204309403653.42902,207631507777.87503,6516511087.874092,6784742154.150905,5441935880.547449,5434998183.07104,6165534538.338451,6253523451.704957,4350980278.082075,11595676528.57565,4976690078.88155,6080816406.15006,7371659050.138741,13394900633.39372,23960319445.605316,11994791111.567726,5389164694.51962,62802349.31694241,19332197111.295265,7065192432.76484,47456808922.512,4808540592.0,54956057720.87253,3540315391.6717443,7524250340.260501,14077668033.5046
2018-04-20,8620973776.216257,9192429775.002539,3664300017.285704,18528298531.520164,3244811309.6557403,10011552304.56192,62669639119.929596,3104840286.7072797,20946066508.276222,18916900576.46223,36519338506.88519,5415723033.762625,4828145037.08202,32052656266.22367,102466666264.1992,80281227222.85211,6468298525.57364,20005170054.804,6950846525.428921,6645477348.455661,8554095342.432001,8190395129.184146,4586207491.14976,23555507878.864048,20707250925.895203,6094861168.073277,5822285492.2662,60575602309.271286,4995938750.0,1282455393.017344,4192827763.874085,14487463617.837252,14604888821.630072,5757115386.2048,2402755765.440795,4034044679.9616604,68941026025.85484,46044832299.965996,4578609920.97992,4533120017.36,139404487308.5737,22613707526.316063,6000989824.96821,8102545301.717722,10007343944.632608,7806996236.3928,5214494942.86163,4306101507.4098,6267173710.346999,65911557.98059561,7065269502.030911,15998068803.043097,46518431169.42735,14670200515.388039,6573231709.208571,2543609103.5096,4260699431.151396,0.0,4448377424.65468,7313284790.3772,5398514800.90209,26308515134.96517,7038705566.279799,3199429352.965,6002216923.76313,8055955373.9575,47854068521.660995,37340337475.155,14474093392.0,5164698868.623839,45661905193.49424,5558784000.0,401599400.801196,16003083960.671165,9359144963.85775,207548455174.76385,211742611631.87695,6542746654.347417,6804139447.475986,5510557922.6025,5493927841.189839,6184258504.39848,6217800372.640949,4401450240.84375,11686742051.051374,4988534872.098313,6237892709.82846,7413729393.481319,13486091333.621061,24513048627.465443,12125726291.787996,5546584384.3640995,62964629.2893376,19348253753.41428,7084952138.13926,46304712806.531525,4854724315.2,55062124901.03345,3580399313.1990724,7594841093.994,14305123805.224981
2018-04-23,8604128625.546272,9123079116.57174,3705086559.3450446,18418455150.964172,3213210370.6682105,10001907263.80608,62663336229.542404,3123788745.30096,20770985405.24352,19011960378.354,36527819542.30248,5476157668.048671,4845188413.4106,32208231273.6814,102249282787.07169,80521655619.10895,6495656887.917456,20151041086.453613,6954115973.465341,6711102161.07474,8648218074.3552,8182023345.406443,4551407993.413401,23665653874.2896,21091337031.778744,6110830344.215519,5771766746.129399,59987727478.93465,5067793500.0,1291239334.0654082,4164296303.680695,14853077841.63125,14693468125.238365,5721915631.80545,2379819952.48317,3984641913.11942,69621205281.92387,46257946440.47099,4549094305.050961,4521423320.067499,140103406812.3411,22837652796.804234,6004282549.152007,8067549110.561723,9958352378.324028,7827599352.7292,5191207950.674339,4342425084.751216,6246097919.82,66600829.17516394,7157207737.274912,16097182203.06195,46285415348.45117,14708099107.60722,6611357448.439953,2568926055.945,4307702304.070543,0.0,4342822706.103552,7287929171.9855995,5444993619.67869,26201937550.94186,7022555572.628679,3248923287.7070003,6045365081.366561,8058911687.8562,48368628398.238,35735358057.36325,14544675772.0,5171952659.16966,45961025761.6552,5507460000.0,403846990.910896,15805740609.706049,9414097741.62719,207340823666.98602,211410401219.43234,6593199666.796117,6782586899.337006,5475207173.6650505,5532653045.096479,6176233947.515611,6245584989.690732,4413187441.486,11773471120.075874,5010241489.568957,6377297929.3430395,7338937671.983399,13440495983.507393,24954577855.578564,12014412769.509293,5477713270.05714,62980857.28657711,19203743974.343136,7139840208.62376,46042058769.72768,4875099487.2,55685269584.4788,3571348105.112256,7792133200.5825,14071520580.21486
2018-04-24,8665894178.00288,9078001188.591719,3706013526.210029,17964574012.440353,3207159127.0323005,10141760354.765759,63306231049.0368,3131007205.7176,21025648827.836544,19487259387.81285,36765288533.98683,5495652711.366751,4869536093.88,32086294105.673996,104403355424.06256,82346725717.9677,6503473562.872833,20338589555.717403,6816799155.9357,6716892585.7176,8742340806.2784,8201557507.554413,4578881281.1,23398156456.82755,21116386125.640713,6137454343.449843,5700198522.435599,60171438363.41484,5135581000.0,1286219939.1808,4235624954.16417,15035884953.52825,14641342733.467886,5667160458.29535,2330278596.4947,3966115875.55358,70204216072.8402,46002209471.865,4582299372.97104,4566910476.204999,141660998849.30838,22790004866.913136,6022392532.162885,8183578982.339439,10092262659.56748,7803826526.1872,5227034092.50094,4372890020.585952,6303577348.53,66600829.17516394,7134407054.9344,16196295603.080803,47026829324.284485,14601293984.080439,6672383935.904342,2556267579.7273,4306185051.971557,0.0,4212764213.603055,7316907021.576,5468233029.06699,25807923452.43146,7027938903.845719,3172914745.0675,6153235475.375141,8064824315.6536,48857460280.98615,36193923605.30375,14539970280.0,5280759517.35696,44753038851.77439,5586420000.0,403217665.68017995,15663214856.231245,9517134199.944891,209583243950.98703,214275716026.76703,6623471474.265337,6769655370.453618,5547988127.359799,5519183408.95504,6173559095.221321,6263446529.222736,4387365600.07305,12081359315.112848,5089167895.936328,6357663391.38324,7329588706.79616,13374636033.3432,25091942504.324867,12096279482.497591,5667108834.401279,63289189.234128,19235857258.581165,7245225303.954,46227110477.47584,4799032178.4,56745941386.08792,3633413531.99328,7678101983.0130005,13751853009.148378
2018-04-25,8600385258.73072,8911559608.3578,3696743857.560179,17823642882.670403,3193711918.9525,10050132467.58528,63028903872.0,3113863362.22808,20810776565.023678,19430223506.67779,36273388479.78355,5386480468.785504,4839101493.29325,32288121142.37591,104087161275.51344,81417797823.33899,6411627632.147165,19921815179.575653,6771026883.42582,6788307822.97954,8688820037.145601,8151326804.8882065,4514776943.1646,23335215888.01295,21116386125.640713,5896527823.082636,5599161030.162,59987727478.93465,5075927999.999999,1281200544.296192,4191530879.31984,14779954996.872448,14615303484.580784,5448139764.254951,2328443731.45809,3938326819.20482,71243918649.9743,46276213366.8,4464236909.255199,4512325888.839999,140762388058.75034,22675649835.17449,6037209790.989967,8076753458.797661,10190245792.184639,7589871087.3092,5146425273.39109,4392809401.708664,6177122605.368,64834571.739082605,7103515807.892416,16103012403.063059,46341904032.32418,14777005638.91482,6563067657.046225,2495953663.6312,4233404864.444354,0.0,4182605722.588447,7345884871.1664,5426402092.16805,25795004957.398335,6898738954.636759,3098673842.9545,6033037036.33701,7946571759.7056,47802612534.0033,35571584647.3845,14511737328.0,5215475402.444581,44925608410.3288,5724600000.0,401599400.801196,15520689102.756435,9417532290.237778,209043402030.76456,213486716297.2111,6558891618.331001,6778276389.70921,5512637378.42235,5453518932.76552,6077264412.62688,6271384991.23696,4367412358.981225,11920910537.417524,5043782296.144262,6245746525.012381,7175330781.2067,13420231383.456873,24856460249.3312,11903127891.986704,5507229461.90298,62542701.36111008,19075290837.391006,7131058117.34624,46680785631.95519,4801748868.0,56016729522.48165,3599794759.099392,7855483877.01,13671936116.38176
