,III,ABF,ADM,AAL,ANTO,AHT,AZN,AUTO,AV.,BA.,BAB,BARC,BDEV,BKG,BHP,BP,BATS,BLND,BT-A,BNZL,BRBY,CCL,CNA,CCH,CPG,CRH,CRDA,CTEC,DCC,DGE,DLG,EVR,EZJ,EXPN,FERG,FLTR,FRES,GFS,GSK,GLEN,HMSO,HL.,HSBA,IMB,INF,IHG,IAG,ITRK,ITV,JMAT,KGF,LAND,LGEN,LLOY,LSE,MCRO,MDC,MKS,MNG,MRO,MNDI,MRW,NG.,NXT,NMC,PSON,PSN,PRU,RB.,REL,RTO,RIO,RMV,RR.,RBS,RDSA,RDSB,RSA,SGE,SBRY,SDR,SMT,SGRO,SVT,SN.,SMDS,SMIN,SKG,SSE,STAN,SLA,STJ,TW.,TSCO,TUI,ULVR,UU.,VOD,WG.,WTB,WPP
2017-10-02,8530197130.939121,11106507947.69262,3372305454.8154297,15484980359.484,3190350116.93255,8670891639.50016,62682244900.704,3612906923.161932,20744276197.48032,20041774898.848175,4151089628.41716,32651986356.5973,6092201036.9,4626180500.42104,27782753020.998676,93698938998.27618,102433425368.88007,6177366857.736271,23610268408.43014,7415108146.60056,7305915487.09572,8869702030.779242,10425661397.830313,4610017673.8114805,25081816672.6181,23688093095.469635,5044659248.075277,5258053765.272353,6100138596.0185995,61816439626.520676,4924084000.0,983173973.0225918,3216273694.5276003,13919389487.796799,12987998182.020117,5788404056.782001,2554132130.96112,4287233860.02814,72609135585.37003,41953040802.27,4009666012.4203205,3453798499.8000007,147092601850.0149,30280259445.794052,5535892534.007025,7323407599.916115,9789615696.83564,7902087542.5608,6273157433.83766,6566066739.639,65817151.90573824,7655992191.64672,15129369002.877857,47761182214.633675,13223163357.92844,6403072963.955896,2410695103.22375,5363007037.677613,0.0,4007309493.5660377,7249113146.216999,5205235318.981488,30274939695.467808,7255594301.2056,2391062139.513,4976905486.77567,7745542414.594,46053108953.6415,43187836425.669,15673248987.0,5458477385.72955,41613855017.07294,371186130.98132795,16262553922.1253,9194286630.549429,184856874251.5423,188703796142.0991,6281400049.863151,7548779985.677746,4944945939.6033,5623573089.0512,0.0,5323731088.28897,5079860437.9658,11682405597.60015,4606712864.729451,6188806364.92896,5417725326.00558,13932440087.857203,24208884048.09863,13833065640.136219,5632673277.247799,63873397.13475072,15033031183.92873,5585410052.50272,52531369160.281204,5800132296.0,55512910416.717316,2388416467.05648,6850923150.8025,17265997535.70104
2017-10-03,8595706050.21128,11113443013.535698,3401968394.4949493,15829091034.139198,3247500751.2717004,8670891639.50016,63898702745.4336,3647025748.1126695,20623200655.47168,19788282093.803455,4126113156.52536,32753758781.604877,6253035144.27416,4653422462.68262,28077084116.188976,93835569052.01808,103143781994.18436,6202956612.73932,23589429689.62305,7431455386.782661,7405146936.83556,8950063848.58866,10749370370.568083,4648480276.57272,25176227525.84,23521099136.389835,5077935803.8332,5407680979.315125,6108558387.0414,61678819542.34911,4906459249.999999,973762607.6139519,3314836920.6502204,13984433363.908,13242239720.08897,5721915631.80545,2588994566.6567097,4298040715.274879,73799449283.49084,42866387118.72,4009666012.4203205,3439796613.9900007,148210873056.04272,30146845242.098976,5548240249.696261,7332629096.285722,10020736472.14036,8011442544.654,6208670378.54978,6564150758.681999,65185968.90135121,7683447081.67824,15333426002.916672,47718815701.72891,13354085767.41288,6395024040.865913,2403248940.74275,5355436748.257403,0.0,4084590626.7909703,7484239071.61825,5198564791.020385,30730670323.328968,7310769923.268,2373697853.823,5001262283.61144,7922921248.516,46593396824.047356,42872550716.618996,15883115985.0,5478425309.730555,42196282579.437,374933639.3216959,16536641909.57685,9221763019.434149,185266121261.17603,189481365460.40314,6271309447.37341,7618825767.12943,5032283084.037,5714493133.005919,0.0,5328692627.047861,5138546441.177051,11795153387.331999,4696716967.823202,6220221625.664639,5406039119.52153,14232062455.338001,24660225036.836483,14008957365.874468,5617915181.324879,64782164.980163835,14928663010.155125,5673230965.27792,52943617643.01624,5827299192.0,55844370354.72017,2386657692.0439196,6874453402.047,16917692109.908798
2017-10-04,8698648637.638962,11338832653.435799,3301855973.07657,16024087083.11048,3259267058.341525,8960242862.17536,63898702745.4336,3596308575.8886,20360870314.452957,19709065592.22698,4131108450.90372,32897936383.69894,6248161383.44464,4699238490.12255,28276808787.925247,94791979428.21129,102706639455.53555,6213192514.7405405,23422719939.16635,7460880419.11044,7454762661.705481,8925768415.29744,10621003019.310003,4593533701.19952,25050346388.2108,23587896720.02175,5145813995.35896,5365478431.7646,6091718804.9958,61904016043.720764,4840027500.0,999487006.3975681,3358930995.49455,14086645169.225601,13440882606.920918,5776670805.315551,2623857002.3523,4332005117.47892,73702280818.33812,43109946136.44,3983459045.01888,3456132147.4350004,149548804677.54022,30094432519.218765,5601747017.682945,7332629096.285722,10227094307.233862,8051063922.224,6273157433.83766,6541158987.198001,65381853.28202304,7718746226.00448,15280954202.906693,47591716163.01464,13354085767.41288,6378947985.190182,2392079697.02125,5341781479.36652,0.0,4012964210.631277,7513177647.05225,5269717089.272161,30556902529.97184,7324563828.7836,2370224996.685,4907894562.407655,7934746504.1108,46078836947.47035,42885162144.981,15949891848.0,5560030453.37103,42535041467.750786,376396081.60086405,16829002429.525171,9321364929.141258,187148657505.49103,190995579396.04782,6230947037.414451,7775081741.137035,5157050433.228,5746483518.84184,0.0,5343577243.324531,5093945078.7365,11881882456.356499,4762338452.593112,6239856163.624439,5478493599.72264,14082251271.597603,25118107199.324165,13807458491.520388,5558882797.6332,64717252.99120577,15574942855.44552,5646884691.44536,52779930745.45968,5817111606.0,55685269584.4788,2427109517.3328,6912463807.9035,17042086904.8346
2017-10-05,8708007054.677841,11432456042.317377,3320395310.3762693,16408344003.142118,3267671563.3914003,8844502373.10528,64163424141.696,3463521797.701944,19816030375.414078,19645692390.9658,4136103745.28208,32227934585.7324,6238413861.7856,4668281714.8253,28592163532.772003,94665108664.0224,102947067851.7924,6146659151.732611,23326861832.65375,7549155516.0937805,7376204430.661441,9092098689.368101,10090790046.722271,4672290459.23444,25349314090.08015,23612945813.88372,5181754094.4708,5461393312.561251,6150657342.155399,62604627381.32149,4871209750.0,1020505722.476864,3322618227.9756904,14198148956.844799,13705712858.84,5847070314.11425,2612847812.13264,4350531155.04476,73362191190.3036,43840623189.6,3990946749.9907203,3465466737.9750004,149389051648.10773,29903840799.654366,5605862922.91269,7371300062.494058,10194077053.6189,8114458126.3359995,6330479260.76022,6546906930.069,65991271.35522433,7746201116.035999,15275124002.90558,47789426556.57018,13395429686.19744,6435247088.163675,2464679781.211,5316004164.758465,0.0,4009194399.254451,7690426421.585501,5151871095.292656,30629032557.403107,7159036962.5964,2398007853.789,4985024419.054259,7934746504.1108,45924468984.497246,42904079287.524,15959431257.0,5558217005.734575,42832198387.32429,372191560.048256,16902092559.51225,9396924998.57424,187189582206.4544,190381708881.59726,6215811133.67984,7796634289.276014,5028124172.3973,5722911655.59432,0.0,5298923394.49452,5084555318.2227,11959938618.47855,4752958197.361916,6290905962.31992,5583669458.079089,13722704430.620642,25275095369.319935,13573999656.817371,5544124701.710279,64392693.04641536,14727954983.667425,5682013056.555439,52925430209.95439,5840882640.0,55499652019.197205,2479872767.7096,6995724696.9225,17191360658.74556
2017-10-06,8722044680.23616,11411650844.78814,3368597587.3554897,16958921082.590439,3361802019.95,8907195138.01824,64528991784.1536,3466288188.9141655,19816030375.414078,19471416087.497555,4128610803.71454,32389074258.66106,6384626686.6712,4696761948.09877,28928541927.2752,95641037619.3216,102903353597.92752,6151777102.73322,23372707014.029343,7526269379.8388405,7401012293.0964,9228526891.69572,9767081073.984499,4642985619.035399,25349314090.08015,23003417863.24245,5183092427.879519,5438373741.170055,6175916715.2238,63217662301.72212,4825114249.999999,1044034135.9984641,3268149076.6974,14179564992.2416,13718960167.352972,6023069086.111,2614682677.16925,4321198262.23218,74285291609.25444,45052329302.757,3990946749.9907203,3495804157.2300005,150966612813.7541,29889546420.68703,5589399301.9937105,7454188716.228,10202331367.02264,8122382401.85,6409296772.77874,6535411044.327,66927163.396212004,7655992191.64672,15263463602.903364,47662327017.855896,13543578728.50878,6518318049.111237,2460956699.9705,5373627802.3705225,0.0,4060086852.8416023,7719364997.0195,5180776716.45744,30796243075.539215,7124552198.8074,2422317853.755,5021559614.307915,8032304862.7678995,46310388891.93,42878856430.8,16035746529.0,5549149767.5522995,43836588775.48271,369358078.132368,16892956293.263865,9465615970.78604,189645064264.2566,192509793331.6925,6246082941.14906,7845127522.588719,5055157098.055349,5791943540.8192,0.0,5313808010.771191,5103334839.250299,12011976059.89325,4720152492.708019,6306613592.68776,5485505323.6130705,13802603728.615522,24921871986.829445,13602769218.322369,5558882797.6332,64847076.969121926,15004932060.220451,5686404102.1942005,53513490545.62056,5864653674.0,56361447858.004616,2569570293.35016,6984864580.9635,17265997535.70104
2017-10-09,8740761514.313921,11345767719.27888,3444608870.28426,16878628591.837559,3334907603.7904005,8883082536.12864,64995405672.8064,3475509492.9549055,20005715391.227615,19328826384.6599,4138601392.4712596,32227934585.7324,6413869251.64832,4686855780.00365,28928541927.2752,95074998825.24806,105242066179.6986,6146659151.732611,23351868295.222256,7542616620.020941,7401012293.0964,9204231458.404501,9750337506.429098,4692437536.87128,25490930369.913,23078565144.828365,5173776198.066723,5444128634.017855,6167496924.201,63417836969.60804,4915949500.000001,1017682312.8542719,3265555307.58891,14300360762.1624,13732208730.393433,5991780415.5338,2605508351.9862,4344355809.18948,74236707376.67807,44467787660.229,3998434454.9625607,3472467680.8800006,151106396714.50757,29775191388.948395,5609978828.142435,7513122652.096614,10111533919.581501,8146155228.391999,6387801087.682781,6535411044.327,66600689.42842561,7699135590.267679,15315935402.913345,46949157383.95908,13584922647.29334,6512959586.238077,2546587568.5020003,5269001291.839317,0.0,4165641571.39273,7599993373.354251,5131859511.409345,30724113048.10795,7103861340.533999,2459651067.9885,5086511072.536635,7976134898.6926,46747764787.02045,43175224997.307,16112061801.0,5480238757.36701,43860361329.04859,366890206.78627205,16719367234.54455,9324799477.75185,187353281010.3079,190668181788.34085,6291490652.352891,7877456344.79719,5030203628.21715,5810464290.5136795,0.0,5279077239.458961,5068123237.32355,12020648966.7957,4692021802.476546,6326248130.64756,5448109462.86411,13662779957.124483,25147542481.198368,13634757164.62608,5568721528.24848,64619885.00776863,15153455999.82135,5633711554.529079,52961805076.07808,5840882640.0,56083021510.082214,2557258868.2622395,6974004465.004499,17440150248.59716
2017-10-10,8764157556.911121,11446326174.003538,3479833611.1536894,16419814358.96396,3311374989.65075,8902372617.64032,65159280822.873604,3394362017.3963943,20082396567.833088,19550632589.07403,4093643743.06602,31931098346.12697,6379752925.84168,4680664424.9442,29054683825.2139,95074998825.24806,105504351702.88788,6136423249.73139,23168487569.719883,7516461035.72958,7467166592.92296,9221051373.75996,9655457290.28182,4710753061.99568,25459460085.5057,22878172393.932602,5160457831.620723,5423027360.24259,6150657342.155399,63580478887.26535,5016275000.0,1006074962.183616,3208492387.2021303,14300360762.1624,13692465550.327028,5921380906.7351,2620187272.27908,4291865369.4196,73896617748.64355,44078093231.877,3953508225.1315203,3446797556.8950005,153462753898.63757,29884781627.697926,5593515207.223455,7544444068.200278,10037245098.94784,8193700881.476,6341227103.308201,6474099653.703,66274215.46063921,7718746226.00448,15240142802.898926,47732937872.69716,13488453503.4627,6491524622.985019,2516802918.578,5279622056.5322275,0.0,4143022703.1317744,7592758729.495749,5162988641.894497,30815914901.20229,7083170482.260599,2454441782.2815,5110867869.372405,8017523293.2744,46837812765.421425,43856242128.855,16054825347.0,5509253919.55029,43182843552.42101,366707401.501376,16746776033.289705,9486223262.44958,187762528019.94156,190504482984.4874,6251128242.39393,7877456344.79719,4949104851.243,5796994654.37224,0.0,5313808010.771191,5072818117.58045,11829845014.9418,4724837582.592559,6302686685.095799,5385003947.85024,13642805132.625761,25396107083.691685,13698733057.233498,5529366605.787359,64003221.112666875,14916620528.565866,5646884691.44536,52852680477.70704,5827299192.0,55910662342.32073,2567811518.3375998,6968574407.025,17452589728.089737
2017-10-11,8857741727.299921,11387378114.337358,3503934749.6432996,16574664162.5588,3381972832.0697002,8940952780.66368,65159280822.873604,3365775974.8701,20106611676.234818,19550632589.07403,4081155507.12012,32448441506.58215,6501596946.57968,4728956994.40791,29159802073.49615,95650796908.87459,107307564674.81418,6167130955.73505,23110139157.06004,7552424964.1302,7628417698.7502,9447185791.3167,9822892965.83584,4703426851.94592,25317843805.67285,23111963936.64432,5157794028.39624,5396171193.61953,6142237551.1326,64030871890.00866,5024409500.000001,978782002.4985601,3260367769.37193,14402572567.48,13851388842.209435,5956580661.134451,2627526732.42552,4335092790.40656,73629404469.47359,44358186102.255,3979715192.5329604,3514473338.3100004,152763834394.8702,30227846722.91384,5638790164.75065,7557340339.622222,10070262352.5628,8225397983.532,6316148804.029581,6401292377.337,67253637.3639984,7781500260.36224,15374237402.924433,47485799880.75272,13519461442.55112,6475448567.309288,2526110621.67925,5323590425.2534,0.0,4173181194.146382,7053777762.0375,5238587958.787008,30894602203.85457,6917643616.0734,2482224639.3855,5033738012.7258005,8141688477.0198,47082228706.7955,44909296397.082,16178837664.0,5556403558.09812,42850027802.498695,369997896.629504,16445279247.093,9537741491.608429,188089925627.64856,190913729994.12106,6246082941.14906,7785858015.206525,5001091246.73925,5825617631.1728,0.0,5378308014.636761,5079860437.9658,12142069663.43,4631085407.591175,6306613592.68776,5291514295.97784,13732691842.870003,25206413044.94679,13945009459.221819,5519527875.17208,64814620.97464288,15049087826.047745,5769833969.33064,53325553737.31488,5840882640.0,56639874205.927,2588916818.48832,7082605624.5945,17427710769.10458
2017-10-12,8820308059.144402,11481001503.218939,3477979677.4237194,16626280763.75708,3375249228.0298004,8965065382.55328,64730684276.54401,3389751365.3760242,19965356877.224735,19503102688.128143,4113624920.5794597,32329707010.739975,6511344468.23872,4748769330.59815,28844447328.6494,95602000461.10963,107384064619.07771,6182484808.736881,22993442331.740353,7532808275.911681,7694571998.57676,9400463804.2182,9655457290.28182,4774857399.93108,25396519516.691097,22970019071.426495,5144488655.47848,5386579705.539865,6167496924.201,63993339139.78006,5005429000.0,990075640.9889281,3358930995.49455,14411864549.781599,13718960167.352972,6007424750.8224,2669728628.26755,4290321532.9557796,73823741399.77902,44449520733.9,4002178307.44848,3488803214.325001,150267693309.9867,30108726898.186092,5667601501.358866,7542606243.221723,10260111560.848822,8193700881.476,6244496520.376381,6468351710.832,66100096.011153124,7812877277.54112,15391728002.927761,47189234290.4194,13474672197.20118,6467399199.515137,2554033730.983,5287192345.952437,0.0,4284390629.762749,6985048645.38175,5211905846.942593,30960174956.064808,6965922285.377999,2550813567.861,4989083885.193555,8174207929.905499,47043636716.05222,44493119261.13601,16016667711.0,5549149767.5522995,42588529713.27402,372191560.048256,16600595773.315544,9431270484.68014,188294549132.4654,191609449910.49835,6185539326.21062,7780469878.17178,4982376144.3605995,5805413176.96064,0.0,5413038785.948991,5058733476.80975,12150742570.332449,4567337958.775082,6334101945.831479,5165303265.9501,13752666667.368721,24895707291.830147,13871434384.127808,5612995816.01724,65236548.90287039,14936691331.214636,5783007106.246921,53367991081.12584,5857861950.0,57011109336.4902,2624092318.7395196,7312478079.06,17042086904.8346
2017-10-13,9026193233.999762,11557287227.492817,3487249346.0735693,16551723450.91512,3425676258.32905,8960242862.17536,64516386003.379196,3395284147.8004675,20151006041.637985,19392199585.921078,4116122567.76864,32643505321.18,6560082076.533919,4730195265.419801,28928541927.2752,95767908383.51048,106378636780.18547,6243900220.744201,23172655313.481304,7581849996.457981,7806207379.5340805,9353741817.1197,10018234587.315529,4762036532.344,26120336058.059,22878172393.932602,5235001443.263038,5398089491.235461,6192756297.2694,64043382806.75153,5084062500.0,1001369279.479296,3426368992.31529,14523368337.4008,13877858870.496515,6054357756.688201,2673398358.34077,4304216061.13016,73702280818.33812,44875749014.91,3987202897.5048003,3584482767.3600006,148031150897.93106,30042019796.338554,5684065122.277845,7573910511.19172,10309637441.271261,8257095085.587999,6280322662.202981,6544990949.1119995,66056566.14878161,7765811751.7728,15391728002.927761,46723202648.46703,13522906769.116499,6456682273.768818,2527972162.2995,5308433875.338257,0.0,4195800062.4073377,7024839186.603499,5263046561.311056,30760178061.823586,6883158852.284399,2569914282.12,5054035343.422275,8218552638.386,47005044725.308945,45211970677.77,16112061801.0,5531015291.18775,42778710141.801056,373471197.042528,16746776033.289705,9396924998.57424,186534786991.04047,189767838367.14673,6205720531.1901,7866680070.7277,5005250158.378949,5899700629.95072,0.0,5437846479.743441,5011784674.24075,12332873615.2839,4538280326.028818,6239856163.624439,5237757746.15121,14062276447.098883,24493425106.215965,13941791074.423107,5799931697.70756,65074268.9304752,14892535565.387339,5870828019.02212,54483486975.58536,5789944710.0,57077401324.090775,2536153568.11152,7381258813.466999,17129163261.28266
2017-10-16,9068306110.67472,11640508017.609777,3502080815.9133296,17090830174.5416,3506359506.8078504,9022935627.08832,65260127069.0688,3435857885.5797243,20163113595.838852,19471416087.497555,4128610803.71454,32558694967.007015,6647809771.46528,4785917460.95485,29853582512.159,95992372043.22931,105897779987.6718,6259254073.74603,22997610075.501766,7490305451.43822,7839284529.447361,9391119406.7985,9722431560.503428,4780352057.4684,25569606080.93125,23045166353.0124,5266939665.612241,4623097254.39853,6192756297.2694,63830697222.12274,5115244750.0,1014858903.23168,3405618839.44737,14253900850.6544,13957320390.98497,6077824259.621099,2710095659.07297,4339724299.79802,73945201981.21992,46397992875.66,4017153717.39216,3605485596.075001,148210873056.04272,30003901452.425674,5679949217.0481,7566543987.934339,10260111560.848822,8225397983.532,6305400961.481601,6690605501.844,67340697.08874145,7754045370.33072,15589954802.965466,46596103109.75275,13471226870.635801,6480807030.182447,2541002946.64125,5323590425.2534,0.0,4176951005.523208,6956110069.94775,5247481996.0684805,30550345254.75081,6772807608.159599,2542999639.3005,5147403064.6260605,8298373113.6509,47082228706.7955,44751653542.557,16026207120.0,5549149767.5522995,44573537936.024994,376030471.031072,16682822169.55101,9499961456.89194,187189582206.4544,190627257087.3775,6205720531.1901,7861291933.692955,5048918730.5958,5911486561.57448,0.0,5442808018.502331,4929624269.745,12367565242.8937,4546713487.820989,6322321223.055599,5106872233.52985,13932440087.857203,24558836843.71421,14028155730.847649,5819609158.93812,65626020.83661887,14948733812.803894,5875219064.66088,54495611930.95992,5739006780.0,57382344467.0534,2516807042.9733596,7310668059.7335,17191360658.74556
2017-10-17,9044910068.07752,11598897622.551298,3515058352.0231194,16867158236.015718,3469379684.5884004,8989177984.442879,65146675042.0992,3386984974.1638017,20033966351.029633,19344669684.975197,4141099039.66044,32210972514.897804,6628314728.1472,4831733488.39478,29832558862.502552,96021649911.8883,106214708328.19217,6243900220.744201,22722538987.248215,7261444088.888821,7868227035.621481,9437841393.897001,9638713722.726418,4787678267.51816,25286373521.265553,22744577226.668766,5171112394.84224,3750271839.149015,6058039640.904599,63830697222.12274,5090841250.0,1015172615.4119681,3330399535.3011603,14318944726.7656,13917603054.18492,6015246918.466701,2612847812.13264,4322742098.696,73677988702.04994,46154433857.94,4017153717.39216,3598484653.1700006,148710101273.0194,29903840799.654366,5642906069.980395,7527855873.592335,10185822740.21516,8233322259.046,6269574819.655,6625462149.306,66578924.497239836,7675602827.38352,15519992402.952158,46320720775.871796,13474672197.20118,6542443027.876949,2520525999.8185,5261431002.419108,0.0,4186375533.965273,6872911665.575,5205235318.981488,30032320512.289917,6841777135.7376,2507402853.636,5342257439.31222,8369324647.2197,46914996746.90798,44392227834.24,16007128302.0,5541895977.006479,44216949632.5368,376304678.958416,16591459507.067162,9393490449.96365,187107732804.52765,190136160675.81702,6195629928.70036,7845127522.588719,5082190023.7134,5919905084.16288,0.0,5457692634.779001,4906149868.4605,12254817453.16185,4488598222.328461,6259490701.58424,5043766718.51598,13802603728.615522,24565378017.46404,14162488313.750368,5824528524.245759,66080404.75932544,14972818775.98242,5787398151.88568,54507736886.33448,5657506092.0,57302794081.93271,2506254392.898,7274467673.2035,17228679097.2233
2017-10-18,8806270433.58608,11553819694.57128,3507642617.1032395,16763925033.61916,3398781842.1694503,8960242862.17536,65550060026.88,3337189932.3438053,20046073905.230495,19439729486.866966,4123615509.3361797,32609581179.51081,6647809771.46528,4773534750.83595,29832558862.502552,95767908383.51048,106586279486.04366,6238782269.74359,22505816311.654503,7320294153.544381,7806207379.5340805,9531285368.094,9605226587.615612,4743721007.219601,25270638379.0619,22752926924.622753,5184417767.76,4087892219.5532227,6070669327.4388,63467880636.57952,5122023500.0,1009212083.986496,3413400146.77284,14365404638.273602,13838140279.16897,6070002091.976801,2598168891.8397603,4298040715.274879,73775157167.20265,45789095331.36,4020897569.8780804,3577481824.4550004,149169391232.63797,30042019796.338554,5704644648.426571,7592336530.778221,10515995276.364761,8082761024.28,6262409591.2896805,6495175444.23,66818338.740283206,7789344514.6569605,15502501802.94883,46949157383.95908,13464336217.50504,6545133932.79794,2418141265.70475,5287192345.952437,0.0,4139252891.7549477,6833121124.35325,5238587958.787008,30491329777.761597,6810051153.05172,2477883567.963,5443744092.794595,8283591544.1574,47275188660.51187,43257199281.66,16121601210.0,5581791825.00849,43991110373.660934,369175272.847472,16673685903.302624,9410663193.0166,187762528019.94156,190381708881.59726,6246082941.14906,7785858015.206525,5144573698.3089,5866026539.597119,0.0,5467615712.296781,4983615392.69935,12393583963.60105,4436094989.235262,6216294718.0726795,5081162579.26494,13802603728.615522,24634060341.83719,13753081781.39956,5721221852.78532,65885668.7924512,14956762133.863405,5835699653.91204,54713861127.702,5735610918.0,57514928442.25453,2490425417.78496,7232837228.694,17502347646.06006
2017-10-19,8782874390.98888,11654378149.295937,3529889821.8628798,16339521868.211079,3338269405.8103504,9109740993.89088,65373579096.0384,3359321062.041582,20163113595.838852,19202079982.13754,4143596686.84962,32592619108.676212,6735537466.39664,4840401385.47801,29401574044.545326,95397055380.4968,105755708662.61093,6300197681.750911,22655855087.065533,7326833049.617221,7835149885.7082,9419152599.0576,9638713722.726418,4831635527.81672,25412254658.894753,22786325716.43871,5176439871.355923,4068709243.393893,6133817760.109799,63818186305.379875,5103042999.999999,1012662917.969664,3421181454.09831,14495492390.496,13851388842.209435,6093468594.909699,2572480781.32722,4296496878.81106,74260999492.96626,45618604018.95599,4077055357.1668806,3598484653.1700006,148570317372.26593,30113491691.175205,5741687795.494276,7535239544.983385,10780133305.284441,8217473708.018,6387801087.682781,6447275920.305,67166577.63925537,7859942803.30944,15566634002.961031,47012707153.31623,13454000237.808899,6593361877.473049,2369741209.57825,5317521416.857451,0.0,4169411382.7695556,6880146309.433499,5216352865.583328,30435592938.38289,6816948105.809519,2484829282.239,5573647009.252035,8407756727.902799,47095092703.70992,43131084998.04,16159758846.0,5585418720.2814,42754937588.235176,372282962.69070405,16975182689.49933,9544610588.829609,188335473833.42874,190913729994.12106,6215811133.67984,7812798700.38025,5121699684.29055,5904751743.503759,0.0,5388231092.15454,5011784674.24075,12332873615.2839,4578592249.960094,6074926044.76212,5060127407.59365,13842553377.61296,24604625059.96298,13865025600.48516,5731060583.4005995,66437420.698594876,14904578046.9766,5923520566.68724,53537740456.369675,5745798504.0,57302794081.93271,2504495617.88544,7281707750.5095,17340634412.656517
2017-10-20,8801591225.06664,11682118412.668259,3552137026.6225195,16689367720.777199,3365163821.9699497,9109740993.89088,65323155972.9408,3335345671.535658,20320511800.45008,19122863480.561066,4108629626.2011,32821607064.94326,6774527553.032801,4852784095.59691,29664369665.250954,96138761386.52419,105744780099.14471,6284843828.749081,22672526062.111202,7392222010.34562,7831015241.969041,9288331035.1818,9661038479.466953,4741889454.70716,25380784374.48745,23320706385.494072,5157794028.39624,4091728814.7850895,6053829745.3932,64181002890.9231,5142359750.0,1001055567.2990081,3371899841.037,14579120231.2104,14036783166.000917,6077824259.621099,2568811051.2539997,4277970841.24522,74965470865.32347,46519772384.52,4039616832.30768,3605485596.075001,149409020776.7868,30108726898.186092,5696412837.96708,7549973641.383884,10697590171.247042,8201625156.99,6330479260.76022,6516251234.757,66230685.5982677,7785422387.5096,15566634002.961031,47485799880.75272,13416101645.58972,6657688335.384374,2403248940.74275,5278104804.433241,0.0,4163756665.704317,6898232919.07975,5245258486.748112,30661818933.50823,6786601513.6752,2477883567.963,5626420069.06287,8407756727.902799,47442420620.39941,42815799288.99,16188377073.0,5725054188.288435,43503773025.560394,369906493.98705596,16993455221.996101,9671688887.42144,189890612470.03683,192919040341.3262,6336898363.556721,7888232618.86668,5132096963.3898,5884547289.2916,0.0,5512269561.126791,5049343716.29595,12306854894.57655,4632969519.007109,6070999137.17016,5235420504.8544,13912465263.358482,24696201492.460518,13948199858.06576,5755657409.9388,66080404.75932544,15041059504.988237,5884001155.938399,51894809003.1168,5749194366.0,57674029212.495895,2444697267.4584,7240077306.0,17042086904.8346
2017-10-23,8848383310.261042,11494871634.905098,3548429159.1625795,16345257046.122,3344993009.8502502,9051870749.35584,65008011453.5808,3337189932.3438053,20481945856.461597,18948587177.09282,4108629626.2011,33143886410.800583,6774527553.032801,4873834702.79904,29065195650.042126,95758149093.95752,106487922414.84767,6259254073.74603,22559996980.55293,7392222010.34562,7905438829.273921,9245346807.05118,9683363236.20749,4696100641.89616,24924465250.5816,23838387658.64145,5157794028.39624,4124339874.2559495,6003310999.2564,64155981057.43736,5142359750.0,1022387995.558592,3403025070.33888,14579120231.2104,14010287294.447483,6034802337.57745,2497251314.82621,4318110589.304541,74139538911.52536,46057010250.852005,3975971340.0470405,3577481824.4550004,148909792559.8101,30089667726.229652,5688181027.50759,7503918128.879721,10862676439.32184,8154079503.906,6283905276.385639,6571814682.51,65947741.4928528,7648147937.351999,15683238002.98321,47309272743.64956,13264507276.713001,6622845763.816089,2360433506.477,5244741229.33025,0.0,4250462327.3713145,6836738446.2825,5225246902.8648,30370020186.172653,6706596861.684719,2519557853.619,5634539001.34146,8390018844.510599,48098484463.03508,41680770736.41,16102522392.0,5821166913.020551,42980776847.11104,372008754.76335996,16892956293.263865,9688861630.47439,188744720843.06247,192387019228.80237,6468076195.923341,7861291933.692955,5138335330.849349,5864342835.07944,0.0,5442808018.502331,5002394913.72695,12428275591.21085,4599216720.914187,6118122028.273681,5270479124.30655,13862528202.111683,25105024851.824516,13890632749.10099,5804851063.015201,66340052.715157755,15181555123.529627,5848872790.8283205,50330689759.79855,5728819194.0,57541445237.294754,2395451567.1067195,7174916610.245999,17253558056.208458
