,III,ABF,ADM,AAL,ANTO,AHT,AZN,AUTO,AV.,BA.,BARC,BDEV,BKG,BHP,BP,BATS,BLND,BT-A,BNZL,BRBY,CCL,CNA,CCH,CPG,CRH,CRDA,DCC,DGE,DLG,EVR,EZJ,EXPN,FERG,FLTR,FRES,GFS,GSK,GLEN,HLMA,HMSO,HL.,HSBA,IMB,INF,IHG,IAG,ITRK,ITV,JE.,JMAT,KGF,LAND,LGEN,LLOY,LSE,MCRO,MDC,MKS,MNG,MRO,MNDI,MRW,NG.,NXT,NMC,PSON,PSN,PRU,RB.,REL,RTO,RIO,RMV,RR.,RBS,RDSA,RDSB,RSA,SGE,SBRY,SDR,SMT,SGRO,SVT,SN.,SMDS,SMIN,SKG,SSE,STAN,SLA,STJ,TW.,TSCO,TUI,ULVR,UU.,VOD,WG.,WTB,WPP
2018-01-04,8692097745.711744,9847793497.1736,3580872999.4370546,16503449799.384233,3292548898.3390303,9765603765.288,65411396438.3616,3280565662.869528,20062702761.15667,18219795362.58925,34560219325.48935,6415818755.980128,5149534419.2781,32632908996.741695,103272802049.76135,108028849863.58469,6776042899.757041,22739209962.29388,6738332403.061621,7313892573.773611,9138820676.4666,7799711886.224765,4355431874.58232,24704173259.7305,22502435986.00305,5841955004.474635,6319053162.611401,67171111992.46903,5023053750.0,1136579229.183424,3984029350.6406403,15262080930.378,14121513952.86463,6863952107.873251,2569728483.772305,4168358452.314,65588713978.086,47889791859.195,4656088412.79344,4107754947.5514245,4685177082.162499,149828372479.04718,30027725417.371227,5870927219.708269,8682730181.740334,10961046435.439632,8253925375.3824,6126270252.348599,4745499620.4108,6002768338.281,73924335.61745232,7345497243.0546255,15823162803.009827,48036564548.51462,12940646579.56728,13070212361.699287,2375325831.439,4791386302.152905,0.0,4045007607.3342977,6997709272.134125,4987331405.585424,28081531134.03528,6593486836.4567995,2550813567.861,5912016438.551496,8183076871.601599,48780276299.4996,44369492231.44295,16088077148.0,5560030453.37103,46958659867.83999,416064828.423296,15608397258.740934,9489657811.06017,206792513967.90863,208470426707.4068,6223883615.671632,8582224668.941834,5065554377.154599,5956946583.55184,6101338083.275491,5783169577.362184,4990657713.0847,10984236591.952925,5095084990.488658,5923740102.471661,5754288072.74622,13217585382.951672,25494224689.93904,13557991690.688128,6107392029.43506,68092676.41702592,16891587509.204832,6865399856.20126,48471608610.1632,5484996302.4,62115592381.73409,4335528673.584865,7263607557.244499,16051000539.51114
2018-01-05,8759478348.391682,9882468826.389,3516912285.7530894,16743861726.638857,3305996106.41883,9765603765.288,65171886603.647995,3267786609.09096,20221867400.27731,18112060920.445244,34661991750.496925,6357333626.025888,5113012898.574,32796893464.062,103448469261.7152,107296636111.34795,6622268864.012481,22334938817.436386,6725254610.915941,7185148446.32244,9080885412.46446,8078771345.481464,4327958586.8957205,24594027264.30495,22869822695.978615,5937795658.578722,6268534416.4746,66933404574.354515,4955266250.0,1163558476.688192,3910106931.048675,15220267010.020802,14211563183.581318,6887418610.8061495,2567893618.735695,4248637948.4326406,65248624350.051476,47737567473.12,4670846220.75792,3989449208.9963517,4696873779.454999,152544173979.40045,29865722455.741486,5864341771.340677,8638529467.36744,10859797198.401901,8333168130.5224,6102983260.16131,4711519499.672056,6081323557.518001,73622779.4698287,7163827290.212481,15799842003.00539,48198969514.64954,12961318538.95956,13039720205.212242,2349264262.7555,4667051485.409594,0.0,4056317041.4647756,7004943915.992624,4958425784.42064,28183168899.96115,6538311214.3944,2679309281.967,5891125921.100785,8150557418.715899,49166196206.93235,43897824810.70415,16083371656.0,5563657348.64394,46735606233.46775,413596957.0772,15663214856.231245,9548045137.440199,207324535080.43246,209493544231.49106,6302590315.091604,8623174510.4059,5042680363.13625,5951895469.9988,6173559095.221321,5755384960.312401,4971878192.0571,10919189790.18455,5079306071.682445,6002278254.31086,5754288072.74622,13212519232.939041,25906318636.17796,13612368400.808958,6127069490.66562,67833028.4611936,16947785756.621387,6810511785.716761,48161199293.940475,5483637957.6,62579636294.93808,4432505903.086465,7234647248.0205,16303046124.390478
2018-01-08,8858677569.003809,9969157149.427498,3471490909.3688245,16712773977.424898,3326166918.5385303,9741491163.3984,65638300492.300804,3249530817.97872,20205950936.36525,18162759481.45419,33754520960.84604,6419717764.6437435,5137360579.0434,32969287391.244892,103331357787.07928,108323921077.17264,6746086918.76784,22589171186.88285,6731793506.988781,7295500555.5663,9065934376.592941,8156907994.073342,4353600322.06988,24680570546.425026,22978368769.38048,5973735887.625845,6369571908.748199,66658164406.01137,5002717500.0,1168577871.5728,3937341506.6878204,15564070355.18,14449923407.213318,6805285850.540999,2556884428.516035,4288777696.49196,66395212238.85356,47494008455.4,4755703616.553679,4013409864.9062405,4703371944.617499,151725439703.55865,30265965066.826725,5933488979.200392,8614592772.54056,10840200571.878468,8428259436.6904,6128061559.43993,4738469250.602784,6121559157.615,73235064.422884,7227816301.942305,15840653403.013155,48269580369.4908,12957873212.39418,12022977171.310114,2321713461.5758,4764091735.445863,0.0,4095900060.921449,6981431323.4525,5000672461.507632,28491360835.349277,6710735033.339399,2733138567.606,5891125921.100785,8188989499.399,49487796129.79298,44683937178.60215,16083371656.0,5648889387.557325,46618209583.79816,417253062.77512,15783813570.709925,9496526908.28135,207078986874.65222,209861866540.16138,6300572194.5936575,8692142664.450634,5005250158.378949,6010825128.1176,6173559095.221321,5799046501.390633,5049343716.29595,11157694730.001925,5114819243.108526,6082779859.94604,5763637037.933459,13425297533.469501,25991353894.92567,13992977385.7,6151666317.203819,68514604.34525342,16755106051.193193,6821489399.81366,48686507367.54816,5559705266.4,62738737065.17944,4457073467.893536,7225597151.3880005,16505912082.951899
2018-01-09,8628460509.84736,9917144155.604399,3511350484.5631795,17002926303.421858,3356423136.7180805,9741491163.3984,65083646138.227196,3255007555.3123918,20213909168.321278,18124735560.69748,33983508917.113087,6330040565.380575,5151969187.32504,33574768501.35065,102980023363.1716,107875849975.05762,6811990076.94408,22430796923.94899,6715446266.806681,7230106713.051421,9204231458.404501,8148536210.29564,4371915847.19428,24452410984.4721,22928270581.656544,5995031890.605359,6352732326.7026005,66720718989.725716,4998650250.0,1171714993.37568,3964576082.3269653,15341062779.941599,14232765200.020632,6895240778.450451,2577067943.918745,4418459959.45284,66045405764.30379,48200329606.787994,4755703616.553679,4005922159.9344,4691675247.325,152504235722.04233,30275494652.804943,6066844308.644131,8664322185.19228,10820603945.355038,8368034942.784,6110148488.52663,4710347771.37072,6123475138.572,72868889.10076958,7369768937.15904,15834823203.012047,48954505661.4511,12930310599.87114,11021502146.386469,2379793528.9276004,4733762664.540847,0.0,4163756665.704317,6945258104.16,5269717089.272161,28422509445.528526,6800395419.1908,2748766424.7269998,5862200589.245953,8174207929.905499,49127604216.18907,44769099351.79111,15998672800.0,5636195254.102139,47751087253.109795,409026824.9548,15926339324.184734,9479354165.2284,207038062173.68887,209739092437.2713,6256173543.6388,8657658587.428265,5073872200.434,6025978468.77672,6235080697.98999,5824846502.93686,4887370347.432899,11144685369.648249,5069433643.31646,6008168615.6988,5716892211.997259,13506355933.671581,25961918613.05146,13817057674.00698,6124609808.011799,68060220.42254688,17373286772.775314,6869790901.840019,48871559075.29632,5514879888.0,63242556170.94378,4511380716.414433,7169486552.2665,16382963017.157099
2018-01-10,8650920710.740673,9858196095.93822,3541013424.2426996,17336601478.318363,3359784938.7380304,9833119050.57888,64831530522.7392,3224885499.977196,20532238446.56256,18219795362.58925,33415279544.15412,6257908905.103681,5120317202.71482,33511697552.3813,103136171996.01945,108116278371.31445,6829963665.537601,22755880937.33955,6617362825.714081,7270977864.62322,9202362578.92056,7902963886.149744,4360926532.11964,24515351553.286697,23078565144.828365,5979050110.740723,6466399505.510399,66432967904.63971,5059659000.0,1191792572.9141119,3903622508.27745,15485088505.6164,14571763117.314053,6856129940.2289505,2587159701.6201,4407653104.2060995,65190323270.95985,48261219361.217995,4829492656.37608,4002927077.945665,4716368274.942499,154581025104.6654,30237376308.892067,6182089655.076991,8656955486.953941,10801007318.831602,8368034942.784,6085070189.248011,4656448269.509264,6171374662.497,73493541.12084712,7318283525.4223995,15794011803.004282,48128358659.80827,12785606884.125181,11423087221.280071,2375325831.439,4839906427.17104,0.0,4067626475.595254,6938023460.3015,5154094604.613025,27799568299.53125,6924540568.8312,2778285710.4,5947369621.9296255,7985003840.3887,48947508259.38713,44749446542.59365,16045727720.0,5623501120.646955,47692388928.274994,414876594.071472,15761886531.713804,9805636283.23445,207570083286.21265,210475737054.6119,6266264146.12854,8685676900.00894,5177844991.426499,6111847399.1784,6293927448.46437,5801031116.89419,4833379224.47855,11053619847.172523,5055627089.361022,6035656968.84252,5829079794.24414,13298643783.153753,26040412698.049347,13919402310.60599,6168884095.78056,66567244.67651104,17325116846.418266,6861008810.5625,48513394479.65472,5317919892.0,62977388220.541504,4448022259.806721,7145956301.021999,16444437550.054499
2018-01-11,8838089051.518272,9913676622.68286,3533597689.3228197,17927268713.383602,3420633555.299125,9924746937.75936,64982799892.032005,3161903020.6399674,20890358884.584,18352879085.23773,33924141669.192,6101948558.559039,5131273658.92605,33738752968.670963,103409432103.50322,109110777646.74046,6752078114.965681,22793390631.19231,6653326754.114701,7270977864.62322,9452792429.76852,7872267345.631508,4349937217.045,24358000131.2502,23036816655.058414,5900517226.058162,6525338042.67,66157727736.29656,5079995250.0,1178616661.342016,3833590742.3482203,15610530266.688,14555880548.349705,6484576977.124701,2594499161.76654,4359794173.82768,64908534722.01696,49320701088.3,4770461424.51816,3937035274.1934724,4705971210.682499,158954264285.3813,29946723936.55635,6157394223.698521,8656955486.953941,10781410692.308172,8288792187.644,6034913590.690769,4581457658.22376,5997020395.41,73622779.4698287,7224874278.4144945,15904785603.025354,48841528293.70508,12665020454.33688,11621349500.181313,2312778066.5986004,4923291408.316425,0.0,4026158550.4501677,6892806936.185875,5096283362.283457,27606128680.51104,6952128379.8624,2780022138.969,5844523997.556889,7902227051.2251005,50645555852.09122,44566020323.41745,15796336644.0,5634381806.465685,48085667704.66815,414510983.50168,15348927297.286798,10063227429.028698,208715974913.18704,211580703980.62292,6318735279.07519,8605932471.894714,5263102680.040349,6120265921.766799,6259154368.638601,5717677265.744837,4805209942.93715,10901843976.37965,5053654724.510246,6145610381.4174,5824405311.65052,13273313033.090601,26884224111.77664,14034564514.490297,6176263143.742019,64863304.96636143,16297491750.80124,6911505835.408239,47826912338.00832,5239135893.6,61810649238.77146,4397594100.465889,7055455334.697,16370668110.57762
2018-01-12,8884881136.712671,9781910371.66434,3528962854.9978943,18258871371.665844,3449208872.4687,10006729784.184,65033223015.1296,3213019235.75424,21049523523.70464,18644395811.039154,33445811271.656395,6029816898.282145,5052143697.4005,34251730020.288345,103877878002.04686,110094348358.70027,6652224845.001681,22685029293.395454,6715446266.806681,7281195652.5161705,9456530188.7364,7916916859.112578,4395726029.856,24389470415.6575,22711178434.852802,5904519362.691364,6521128147.1586,66332880570.69675,5104398750.0,1206223333.20736,3984029350.6406403,15531548417.1244,14455218265.949429,6562798653.5677,2632113895.017045,4399933921.887,65238907503.5362,49807819123.74,4781529780.49152,3877133634.4187527,4700772678.5525,158135530009.5395,30380320098.56536,6150808775.330929,8767472933.681723,10961046435.439632,8257095085.587999,6018791826.8688,4716206412.877399,5960616757.226999,73881256.16779181,7157207737.274912,15922276203.02868,49427598388.887596,12568551310.50624,11555262495.625801,2256931847.9911003,4589719541.58543,0.0,4052547230.0879498,6936214799.336875,5042919138.5946245,27688094620.773838,6856950431.80476,2745293567.5889997,5797922074.012992,7846057087.149799,50902835790.37973,44500510959.42596,15692815820.0,5654329730.466689,48719609612.883995,415150801.998816,15527998115.755146,10200609373.4523,210189264147.86835,213381390823.0112,6375242653.017732,8705074193.334023,5169527168.1470995,6086591831.413199,6301952005.34724,5683938802.184384,4781735541.65265,10923526243.635775,4976690078.88155,6210404356.68474,5852452207.21224,13410099083.431612,27083729911.14628,14140099549.93325,6114771077.39652,63857169.137511194,16193123577.027634,6882964038.7563,47719462959.31584,5220119066.4,60842786219.80315,4409231368.006081,6966764387.6985,16358373203.99814
2018-01-15,8914828071.23709,9820053233.80128,3503007782.7783146,18238146205.523205,3487869595.698125,10175517997.4112,64491174441.8304,3234013395.533316,21312145178.253696,18726780972.678688,33924141669.192,6068806984.918304,5035100321.07192,34478785436.578,104151138109.53064,108487849529.16594,6730110395.573601,22860074531.37499,6699099026.62458,7320023246.509381,9422890358.02548,8009006480.66729,4393894477.34356,24420940700.0648,22535834777.819016,5869904473.524722,6500078669.601599,65707334733.553246,5018986500.0,1181126358.78432,3969763620.5439453,15503672470.219599,14698896682.528904,6672309000.5879,2660554303.0845003,4523440838.9926,65617864517.631805,50282759208.29399,4759393068.5448,3883123798.3962245,4724166073.1375,156358277557.10245,30189728379.00096,6150808775.330929,8826406869.550339,10977376957.542492,8263434505.999201,6042078819.05609,4697458760.056024,6226938110.25,74979782.13413507,7211635172.53936,15968917803.037552,49780652663.09393,12771825577.863659,11606124087.438038,2247251836.7658,4704950845.734818,0.0,4354132140.23403,6995900611.169499,5076271778.400145,27576620942.01643,6921781787.72808,2668890710.553,5807563851.2979355,7837188145.4537,50709875836.66335,44605325941.812355,15561062044.0,5638008701.738595,49153977216.661514,414328178.21678406,15758232025.214445,10358598609.53944,210516661755.57532,213381390823.0112,6316717158.577241,8763266073.309269,5236069754.382299,6128684444.3552,6269853777.815761,5713708034.737724,4737134179.2121,10940872057.440676,4980634808.583104,6502958972.285761,5931918411.303781,13384768333.368462,26897306459.27629,14178496279.87961,6129529173.31944,64392693.04641536,16442001529.872385,6972980474.35088,47582166530.986565,5188877136.0,60882561412.36349,4511380716.414433,7062695412.003,16622713695.45696
2018-01-16,8819372217.440514,10045442873.701378,3470563942.5038395,18343844552.850666,3462656080.5485005,10180340517.78912,64818924741.9648,3187461128.1971035,21097272915.440834,18758467573.30928,33160848481.63518,6029816898.282145,4986404960.133121,34419919217.53994,102472540306.416,110159919739.4976,6726116264.775041,23110139157.06004,6728524058.952361,7266890749.46604,9404201563.18608,8028540642.815259,4366421189.65696,24145575711.500923,22560883871.68098,5849946544.0833645,6487448983.0674,65607247399.61028,5016275000.0,1169519008.1136642,3936044622.1335754,15438628594.1084,14815417196.060171,6680131168.232201,2620187272.27908,4472494235.68654,65909369913.08997,49131942849.567,4748324712.57144,3862158224.475072,4741061302.559999,156957351417.4745,30113491691.175205,6150808775.330929,8831936442.733942,10706290290.635017,8234907114.1488,6151348551.627219,4655276541.207929,6182870548.239,74872083.50998378,7224874278.4144945,16027219803.048643,49540575756.63364,12685692413.72916,11331611173.56384,2230125663.0595,4654913468.617697,0.0,4363556668.676095,7001326594.063375,5100730380.924192,27615964593.342575,6919023006.62496,2651526424.863,5863807552.126775,7739629786.796599,50632691855.176796,44480858150.22851,15457541220.0,5614433882.46468,48566993968.313515,415059399.35636795,15688796401.726723,10097572915.1346,210189264147.86835,214199884842.2786,6282409110.112124,8758955563.681473,5217354652.00365,6165725943.74416,6235080697.98999,5666077262.65238,4765303460.7535,10958217871.245575,5026020408.375171,6589350939.30888,5983337719.8336,13491157483.633692,26782835918.65437,13996167784.543938,6129529173.31944,64344009.0546968,16739049409.07418,6959807337.4346,47850789977.717766,5188877136.0,60657168654.52155,4374319565.385505,7073555527.962,17163689584.954079
2018-01-17,8905469654.19821,9976092215.270578,3492811147.2634797,17863020698.34142,3385334634.08965,10320193608.7488,63217990583.616,3247705238.8674965,20890358884.584,18809166134.318222,33723989233.343765,6023968385.28672,5029013400.954571,33616815800.66355,100715868186.87744,109613491566.1866,6845940188.731841,22839235812.5679,6731793506.988781,6929703748.998691,9308888709.50514,8098305507.629434,4284001326.59716,24074767571.584503,22460687496.2331,5885886253.389358,6483239087.556,64668928643.89504,5039322750.0,1167323022.851648,3973654274.2066803,15522256434.8228,14990224060.52892,6625375994.722101,2537618345.63163,4463231216.903621,66346628006.27721,48894472807.29,4766771972.52704,3844187732.5426555,4782649559.599999,157596363535.20468,29536951739.492897,5907147185.730024,8877974107.180614,10765080170.205313,8295131608.055201,6068948425.42604,4738469250.602784,6338065005.756,74419749.2885483,7340348701.8809595,16073861403.057514,49921874372.776474,12678801760.5984,11341774803.981287,2274802637.9455,4714054358.328741,0.0,4408794405.198008,6995900611.169499,5114071436.8464,27642193694.22667,6963163504.274879,2712301424.778,5749713187.588271,7754411356.2901,50465459895.289276,44356390358.644646,15584589504.0,5714173502.469705,47158234172.27831,417892881.27225596,15637633310.735767,10204043922.06289,207529158585.2493,210680360559.4288,6280390989.614178,8683521645.195042,5335883633.7351,6184246693.438641,6269853777.815761,5739508036.283952,4781735541.65265,10893171069.4772,5077333706.831668,6610948931.064659,6076827371.705999,13536752833.74736,26776294744.904545,13967398223.03894,6149206634.55,64392693.04641536,17100323856.752039,7021281976.37724,47665738269.9696,5250002652.0,61134470965.24565,4387249862.652385,7144146281.6955,16979265986.261879
2018-01-18,8929801538.499296,9726429844.919699,3488176312.938555,18265088921.508633,3366844722.9799256,10349128731.01632,63079326995.097595,3226711079.08842,21041565291.748608,18847190055.074932,33869863042.521294,5965483255.3324795,5046056777.28315,33574768501.35065,100872016819.72531,109919491343.24077,6843943123.3325615,22347442048.720634,6761218539.31656,6619082997.05301,9278986637.7621,7969938156.371352,4392062924.83112,23744329585.30785,22377190516.693203,5913835592.504162,6420090654.885,65807422067.49621,5047457250.0,1165754461.9502082,3929560199.36235,15703450089.703999,15090862005.095833,6582354072.678451,2533031183.040105,4458599707.51216,66084273150.364876,49740840393.867004,4829492656.37608,3829212322.5989757,4835934513.932499,158115560880.8604,29389243156.830482,5818243632.767531,8898236201.936115,10624637680.120718,8361695522.3728,5947139543.215601,4710347771.37072,6186702510.153001,73881256.16779181,7396247148.909311,16172974803.076366,49667675295.34791,12751153618.47138,10955413876.59625,2319479612.8315,4680690783.225751,0.0,4410679310.886419,6928980155.478375,5096283362.283457,27658586882.27923,6921781787.72808,2736611424.744,5503847866.8222,7742586100.6953,50941427781.123,44598775005.4132,15490479664.0,5643449044.647961,47029097857.641754,405462121.899328,16591459507.067162,10149091144.29345,206915288070.79874,210721285260.39215,6308644676.585449,8670590116.311655,5344201457.0145,6224655601.86296,6245780107.1671505,5749431113.801732,4737134179.2121,10819451360.806374,5073378373.018013,6654144914.57622,6081501854.299621,13374636033.3432,26910388806.775936,13938600675.57917,6178722826.39584,64084361.098864466,16971870719.799911,7043237204.57104,48017933455.68384,5262227755.2,59265036914.90958,4401473189.645952,6968574407.025,16807137294.14916
2018-01-19,8836217368.110497,9553053198.8427,3492811147.2634797,18267161438.1229,3368525623.9899006,10286435966.10336,63028903872.0,3167379757.97364,21176855235.001152,18619046530.534683,33924141669.192,5961584246.668865,5060665385.56479,33671477289.77032,100559719554.02957,107766564340.39542,6776042899.757041,22297429123.58363,6646787858.041861,6520992233.280691,9243477927.56724,7914126264.520012,4417704660.0052805,23791535011.9188,21834460149.683853,5945773814.853364,6432720341.419199,65557203732.63881,5061014750.0,1222536366.582336,4007373272.61705,15355000753.394,14947845870.916634,6562798653.5677,2502755909.93604,4467862726.295079,65656731903.69291,49686039614.88,4873766080.26952,3749842649.897472,5003587175.124999,157057197060.8698,28874645514.006603,5851170874.605492,8964554684.10056,10614839366.859001,8279283057.0272,5939974314.850281,4676367650.631976,6255677824.605,72438094.60416439,7315341501.894592,16207956003.083023,50289050817.95107,12730481659.0791,11016399033.060146,2260654929.2316003,4650361712.320736,0.0,4448377424.65468,7008561237.921875,5091836343.64272,27311051295.56496,6899711538.90312,2780022138.969,5465280757.682425,7760323984.0875,50812787811.97875,44716691860.5979,15344609412.0,5612620434.828225,47240411827.04703,401257600.34672,16152918727.14468,10173132984.567577,205892170546.71448,209411694829.5643,6306626556.087502,8750334544.42588,5364996015.213,6258329692.21656,6245780107.1671505,5731569574.269729,4760608580.4966,10702367117.623299,5085223166.234775,6577570216.533001,6086176336.89324,13237849983.002192,26687988899.281925,14015366149.517118,6193480922.31876,63905853.12922976,16835389261.788275,7067387955.58422,48041811095.39328,5281244582.4,59742339225.63369,4326477465.498049,7252747441.285501,16880906733.62604
2018-01-22,8740761514.313921,9525312935.470379,3466856075.0438995,18219493555.994827,3339614126.61833,10267145884.59168,63507923541.4272,3183809969.9746566,21168897003.04512,18638058490.91304,34220977908.797432,5994725820.3096,5125186738.8087,33494878632.656143,99759457810.68423,109897634216.30832,6798010619.149121,22018190291.568653,6610823929.64124,6516905118.12351,9280855517.24604,7735528210.595722,4426862422.56748,24035429716.075375,22410589308.50916,6021642506.505596,6382201595.2824,65357029064.75289,5047457250.0,1229751746.72896,4118905344.28212,15461858549.8624,14820712054.796282,6531509982.9905,2560554158.589255,4481757254.46946,65889936220.05943,49594704983.235,4903281696.19848,3743852485.92,5016583505.45,156438154071.81873,28698348173.40953,5749096424.907818,9038220966.560114,10748749648.102453,8342677261.1392,5893400330.4757,4679882835.535984,6232686053.120999,72265776.80552231,7252087996.04672,16038880203.050861,50387906014.72885,12871740048.25968,10904552284.784018,2256187231.743,4612462351.99551,0.0,4429528367.77055,7082716337.4715,5078495287.720512,27212692167.2496,6742461016.02528,2856424996.005,5503847866.8222,7766236611.8849,50697011839.748924,45149053662.9418,15170506208.0,5714173502.469705,46800174390.78603,405187913.971984,16193118298.637573,10183436630.39935,206014944649.6046,209493544231.49106,6286445351.108021,8823613208.098412,5310930163.8969,6266748214.804959,6291252596.17008,5765308037.830181,4739481619.340549,10758741012.489225,5026020408.375171,6573643308.94104,6067478406.51876,13095997782.648552,26733777115.53069,13986568602.057346,6235295527.4337,64230413.074020155,16650737877.419592,7179359619.372601,48716354417.18496,5194310515.2,60007507176.035965,4298030811.510913,7227407170.714499,16905496546.785
2018-01-23,8658407444.371777,9504507737.94114,3472417876.23381,18515863431.83458,3354406055.50611,10392531414.4176,63785250718.464005,3213932025.3098516,21168897003.04512,18511312088.39068,35594905646.399704,5899200108.051008,5054578465.44744,33251004296.64132,101125758348.1031,110684490785.87616,6766057572.760641,22355777536.243473,6522548832.657901,6551645596.959541,9166853868.7257,7841570805.11327,4430525527.5923605,24129840569.297276,22803025112.346695,5984377587.254404,6302213580.5658,65219408980.58132,5071860750.000001,1246064780.103936,4220062339.51323,15317832824.1876,14831299765.024517,6597998407.967051,2563306456.14417,4475581908.61418,65656731903.69291,49004074365.26399,4873766080.26952,3719143059.5129285,4961998918.084999,156897444031.4373,28517286039.823353,5805072736.03235,9054809861.091883,10696491977.3733,8298301318.260799,5911313401.389,4703317401.562704,6232686053.120999,72416554.87933414,7288863290.1443205,16062201003.055296,50988098280.879616,12882076027.95582,11082486037.615654,2285971881.6670003,4670085989.607567,0.0,4459686858.785157,7070055710.719125,5120741964.807505,26973351621.682228,6778325170.36584,3004021424.37,5556877641.889392,7775105553.580999,50529779879.8614,45260419581.727356,15010519480.0,5538269081.733569,46723866568.50079,398149910.503488,16032320012.665997,10255562151.221739,207488233884.28595,211048682868.0991,6282409110.112124,8817147443.65672,5360837103.5733,6246543760.5928,6320675971.40727,5705769572.723501,4748871379.85435,10728385838.33065,4972745349.179997,6557935678.573199,6184340471.359261,13171990032.838001,27257071015.516605,13999358183.387878,6191021239.66494,63548837.18996033,16658766198.4791,7218879030.121441,48883497895.15103,5198385549.6,60564359871.88075,4378198654.565568,7234647248.0205,16444437550.054499
2018-01-24,8630332193.255136,9504507737.94114,3430704367.3094845,17939703813.069187,3203797325.0123506,10334661169.88256,64024760553.1776,3153687914.6394596,20834651260.891777,18492300128.012325,35450728044.30564,5899200108.051008,5057013233.49438,33213161727.259712,100735386765.98344,111230918959.18715,6790022357.552001,22151558091.934013,6375423671.019,6653823475.889041,9112656363.69144,7802502480.817333,4463493472.81628,24263589278.0283,23061865748.92038,6125474050.542,6348522431.1912,64806548728.06661,4997294500.000001,1189596587.652096,4279719029.0085006,15285310886.132,14762451296.219654,6461110474.1918,2465141176.685535,4466318889.83126,65987104685.21216,47676677718.69,4836871560.358319,3764818059.841152,4949002587.759999,155938925854.842,28441049351.997593,5806719098.124247,9023487570.083439,10758547961.364168,8187361461.0648,5888026409.20171,4713862956.274729,6205862319.723001,73515080.84567739,7393305125.381505,15992238603.04199,51270541700.2447,13109467581.2709,11016399033.060146,2324691926.5682,4532095903.973372,0.0,4480420821.3577,7028456508.53275,5076271778.400145,26848763392.48277,6750737359.33464,2974502138.697,5558484604.770215,7849013401.0485,50040947997.11325,45967920712.835556,15104629320.0,5482052205.003465,46377546451.97548,398515521.07328004,15973847908.676336,10145656595.68286,207692857389.10278,211703478083.51306,6219847374.675737,8513256514.8970995,5344201457.0145,6206134852.16848,6352774198.93875,5727600343.262617,4713659777.9276,10901843976.37965,5055627089.361022,6550081863.389279,6123572197.6421995,13121328532.711702,27243988668.016964,13874624782.971748,6109851712.08888,64441377.03813393,16763134372.252705,7227661121.39896,48722323827.11231,5150843481.6,60630651859.48133,4486813151.60736,7140526243.0425,16315341030.96996
2018-01-25,8624717143.031809,9643209054.80274,3422361665.5246196,18215348522.7663,3221951055.92008,10001907263.80608,62562489983.3472,3153687914.6394596,20747110709.375423,17902929356.283348,35298069406.79428,5912846638.373665,5009535256.57905,33002925230.69521,100618275291.34752,108706420798.49033,6770051703.5592,21776461153.40644,6439177907.729191,6598647421.267111,9176198266.145401,7604370264.745074,4404883792.4182005,23704991729.798725,22502435986.00305,5948437228.271999,6314843267.1,64556330393.209206,5017630750.000001,1175479539.539136,4351047679.491975,15090179257.7984,14471125423.652634,6347689043.349451,2544957805.77807,4319654425.76836,65238907503.5362,48498689403.495,4718809096.64248,3725881993.987585,4912612862.849999,153283031740.52597,27812096677.435074,5694766475.875182,8877974107.180614,10572380009.391563,7971821167.084001,6024165748.142789,4741984435.506791,6136887005.271,73536620.57050765,7377123995.9785595,15928106403.02979,50839815485.71296,13850212792.8276,10985906876.573101,2287461114.1632,4626101649.811667,0.0,4386175536.937051,6885572292.327375,5022907554.711313,26406147315.06365,6841777135.7376,2936300710.1789994,5534380161.557856,7789887123.074499,49860852040.3113,44959076507.366455,14812888816.0,5344230184.632885,46160362650.086716,404639498.117296,15736304986.218325,10210913019.28407,204950902424.557,209207071324.74747,6195629928.70036,8278333740.182218,5381631661.7718,6167409648.26184,6259154368.638601,5658138800.638157,4681969336.193524,10984236591.952925,4951038731.709353,6424420820.44656,5964639789.45912,12944013282.269651,27188388691.143456,13903422330.431519,6095093616.165959,64149273.08782255,16771162693.312212,7076170046.861739,48023902865.6112,5081567896.8,59888181598.354935,4485520121.880672,7091655721.226999,15971083646.744518
