,III,ABF,ADM,AAL,ANTO,AHT,AZN,AUTO,AV.,BA.,BARC,BDEV,BHP,BP,BATS,BLND,BT-A,BNZL,BRBY,CCL,CNA,CCH,CPG,CRH,CRDA,DCC,DGE,DLG,EVR,EZJ,EXPN,FERG,FLTR,FRES,GSK,GLEN,GVC,HLMA,HL.,HSBA,HSX,IMB,INF,IHG,IAG,ITRK,ITV,JMAT,KGF,LAND,LGEN,LLOY,LSE,MCRO,MKS,MNG,MRO,MNDI,MRW,NG.,NXT,OCDO,PFG,PSON,PSN,PRU,RB.,REL,RMG,RTO,RIO,RMV,RR.,RBS,RDSA,RDSB,RSA,SGE,SBRY,SDR,SMT,SGRO,SVT,SN.,SMDS,SMIN,SKG,SPX,SSE,STAN,SLA,STJ,TW.,TSCO,TUI,ULVR,UU.,VOD,WG.,WTB,WPP
2017-07-03,8464688211.666961,10132131196.739878,3735676465.8895497,13918393376.0904,2770124864.438801,7638872278.625279,65083646138.227196,3436780015.9837976,21470729449.53216,20010088298.217587,35119967663.03102,5473233411.550961,25533222507.758526,88087347505.30579,93030988583.58536,6177366857.736271,24335455822.916782,7467419315.18328,7059333785.36034,8193298044.5337,11166003196.113947,4124656258.01488,26292889561.75535,23128663332.552303,5187081441.0492,5813865701.2434,56874627513.08702,4854940750.000001,690166796.6336,3519744680.22093,14653456089.623201,12540407612.233435,6335955791.883,2689912143.67026,79192299099.46681,36728699872.176,2218461291.0512147,4058397190.2320004,2989402620.4350004,145734701099.83826,3451917625.70889,32958073105.673874,5461806239.871616,7848350467.256115,10141161886.1851,6645297446.0404,6452288142.970659,5238628727.211,67411255.66504225,8417433171.60976,15339256202.917784,47104501264.60987,12489308799.5025,6449544771.871294,5111318871.067743,0.0,4406034405.695194,7306040327.9796,5283058145.194368,34302047532.45156,5365829245.568399,1209243006.6071038,2498661801.532187,5581765941.530625,6699007294.454201,46078836947.47035,49064762042.36101,15787721895.0,4151322000.0,4909002751.883685,40110241004.03103,384165306.208944,16381325383.354307,8775271700.05745,169551036091.24194,171924668747.1174,6220856434.92471,7333254504.287945,5175765535.606649,2787909580.45944,0.0,4827577212.399971,5103334839.2503,11552311994.063398,4228564137.595557,6345882668.607361,5609379112.344,3884540180.29,14631558945.312403,25706812836.808327,9084672080.218565,5878641542.629799,56765534.343840964,13435395293.086636,4900406932.85616,50591376300.3516,5891820570.0,57992230752.97863,2237161815.97632,7104325856.5125,20064880421.53154
2017-07-04,8361745624.23928,10069715604.152159,3720844996.0497894,13951065661.010801,2768443963.428825,7547244391.444799,64428145537.9584,3445079189.6204643,21430370935.529278,19756595493.172867,35103005592.19642,5521971019.84616,25806529953.292377,87833605976.928,91982702043.014,6192720710.738102,24314617104.109695,7424916490.709821,6986908514.176801,8145054876.4599,11176966380.400757,4100846075.3531604,26309251036.2804,23128663332.552303,5139161178.964797,5855964656.3574,56636920094.9725,4871209750.000001,689539372.273024,3527525987.5464,14588412213.512001,12492735567.507034,6335955791.883,2721104849.29263,79119422750.60226,36972258889.896,2212619391.667275,4032571026.2941604,2954397905.910001,144117201676.83377,3468187465.264471,32853247659.913456,5474153955.56085,7846513517.182338,10224696992.3316,6632618605.218,6480949056.43194,5211485573.184,68229568.15178981,8467637183.521398,15269293802.904472,47062134751.705124,12420402268.1949,6409031777.455949,5073403539.667791,0.0,4354737539.433462,7320529252.774799,5263046561.311056,33870575236.445877,5353414730.60436,1210915541.8859522,2449067552.6664724,5581765941.530625,6772915141.9217,45860148999.925125,48553999193.7,15759103668.0,4171062000.0,4936204466.430509,40157786111.16279,386358969.627696,16390461649.60269,8785575345.88922,169673810194.13202,171965593448.08075,6286445351.10802,7295537545.04473,5190321726.345599,2780767961.2972,0.0,4828569520.151749,5044648836.03905,11335489321.502151,4270751725.419874,6302686685.0958,5567308769.00142,3830488136.965,14591609296.31496,25543283493.062725,9028430053.08625,5878641542.629799,57057638.29415232,13415324490.437866,4891624841.57864,50330689759.79856,5823903330.0,57620995622.41545,2268819766.2023997,7088035682.574,20102198860.00928
2017-07-05,8464688211.666961,10132131196.739878,3724552863.5097294,13807307607.36104,2775167567.468725,7648517319.381121,65323155972.9408,3505017665.885274,21490908706.5336,19661535691.281097,34636548644.245026,5673057605.561279,25953695500.887524,86691769099.22794,93404107521.7548,6197838661.738711,24068720222.186066,7418377594.636981,6986908514.176801,8273703324.6567,11045408168.95906,4093519865.3033996,26292889561.75535,23404203365.03397,5159132361.80496,5851754760.846,56837094762.858406,4886123000.0,695499903.698496,3522338449.32942,14634872125.02,12516571589.870234,6300756037.48365,2700921333.88992,78973670052.87317,37435021023.563995,2249131262.8169003,4080533902.1787195,2977734382.26,145175565496.82434,3476322385.0422606,32748422214.15303,5482385766.020341,7874143010.1,10174575928.643702,6696012809.33,6502444741.527901,5184342419.157001,69158463.40701677,8492738797.264502,15385897802.926651,46384270545.22894,12720145679.38296,6435091886.409019,5094629097.978885,0.0,4446339086.329412,7327773715.1723995,5336422368.883201,33798663187.111603,5386520103.8418,1218860084.46048,2534541560.5254693,5614241670.644985,6932556092.451499,45770101021.52415,48553999193.7,15873576576.000002,4142439000.0,4936204466.430509,40062695896.89927,389740867.3982719,16600595773.315544,8782140797.27863,167832198650.7804,169755659596.05878,6291490652.352891,7327866367.253201,5238149210.20215,2819154164.29424,0.0,4824600289.144637,5096292518.86495,11370180949.11195,4255807532.8676863,6347060740.884948,5611716353.640809,3888143649.8449993,14481747761.572002,25827824551.18007,9075675718.16065,5883560907.937439,57998862.134044476,13925122877.716625,4922362161.04996,50451939313.54416,5827299192.0,57780096392.656815,2240679366.00144,7068125469.9825,20077319901.02412
2017-07-06,8464688211.666961,10392196165.85538,3741238267.0794597,13800773150.37696,2739868646.25925,7479729106.153919,64352510853.312004,3410960364.669726,21611984248.54224,19423886186.551666,35476171150.55753,5770532822.151681,26205979296.764927,87033344233.58264,92107075022.40382,6208074563.739932,23977029859.43488,7346449737.83574,6905962622.85402,8169176460.4968,11067334537.532677,4051394157.5172796,25802045326.003853,23028466957.104424,5124517472.638317,5801236014.709199,56286614426.17214,4902392000.0,701146722.9436802,3493806989.13603,14504784372.7976,12384142915.013771,6312489288.9501,2634866192.57196,78123445982.78688,36491229829.898994,2243289363.43296,4028881574.30304,2959065201.180001,145415195040.9732,3508862064.1534204,32619772803.447067,5490617576.479831,7831780120.705662,10283171566.634151,6615185199.0872,6516775198.258541,5095674782.6688,68494966.79614037,8484345445.16915,15537483002.955486,47083318008.15751,12820060149.77898,6351176209.89421,5159838996.085877,0.0,4363897694.123058,7204617854.4132,5345316406.164672,33525397399.641335,5220993237.654599,1192099519.998912,2483894569.534952,5610182204.50569,7018289195.5138,45770101021.52415,47816230634.522995,15673248987.000002,4189815000.0,4878174142.06395,39789311530.89165,382977071.85712,16728503500.792934,8926391838.923409,167873123351.74374,169346412586.42505,6357079568.5362,7230879900.6277895,5161209344.8677,2817368759.50368,0.0,4773992593.803959,5084555318.2227,11266106066.282549,4254050503.907695,6306613592.68776,5497191530.097119,3862919362.96,14511709998.32008,25961918613.051456,9161151000.55775,5829447889.5534,58583070.034667194,13776598938.115728,4917971115.4112,50045753308.49641,5840882640.0,57713804405.056244,2200227540.7125597,7004774793.555,20027561983.0538
2017-07-07,8408537709.433681,10298572776.973799,3765339405.5690694,13735428580.53616,2741549547.269225,7445971463.508479,64667655372.67199,3427558711.943058,21591804991.540802,19566475889.389328,35306550442.21157,5746164018.00408,26121884698.139126,86662491230.56895,92728939919.35294,6223428416.741761,23939520165.58212,7375874770.163521,6859099212.088201,8289784380.6813,11385266881.850107,4067878130.12924,25802045326.003853,23145362728.46028,5124517472.638317,5805445910.2206,56574365511.25815,4926795499.999999,684519977.3884159,3680558364.94731,14551244284.305601,12394731628.863998,6316400372.77225,2605508351.9862,78439243494.53322,36198959008.635,2266656960.96872,4032571026.2941604,2980068029.8950005,145415195040.9732,3549536663.04237,32919954761.76099,5416531282.34442,7852043090.365941,10492009332.0004,6648467156.245999,6326896646.577559,5037769387.4112,67433372.21873812,8484345445.16915,15572464202.962143,46977401725.8956,12861404068.56354,6374322839.4901705,5223515671.019156,0.0,4343745353.805949,7244462397.6,5360880971.4072485,33608096256.375755,5194784817.17496,1187918181.8017924,2502887046.945146,5565528076.973445,6994638684.3242,45795829015.353,48352216339.908,15568315488.0,4049661000.0,4927137228.248234,39961662544.24428,383799695.639152,17112226683.225105,8885177255.596329,167300177538.25656,168650692670.04782,6407532580.984901,7236268037.662536,5123779140.1104,2818261461.89896,0.0,4776969517.059293,5183147803.6176,11318143507.697248,4302387693.091983,6381224836.935,5562634286.407801,3877333241.18,14721445655.55664,26256271431.793533,9125165552.326084,5873722177.322161,57901494.150607355,13688287406.461138,4957490526.16004,50658063554.91168,5908799880.0,58005489150.49875,2180881015.5744,6955904271.739501,19517543323.85802
2017-07-10,8460009003.147521,10284702645.28764,3744946134.5393996,13957600117.99488,2770124864.438801,7556889432.20064,64667655372.67199,3402661191.0330596,21632163505.54368,19962558397.271698,35230221123.45589,5765659061.32216,26563381340.924576,86613694782.804,92569031802.99461,6233664318.742981,24039546015.856144,7336641393.726482,6901702312.784401,8241541212.6075,11330450960.416067,4082530550.22876,25867491224.104053,23203810614.138214,5123192132.757837,5847544865.3345995,57149867681.43017,4930862750.0,687970811.371584,3667589519.40486,14616288160.4168,12447697528.70452,6257734115.44,2623857002.3522997,78512119843.39775,36661721142.303,2227224140.127125,4043639382.2675195,2998737210.975,147432077037.55902,3579364702.2276,32734127835.185703,5432994903.2634,7907302251.182221,10583897948.76155,6692843099.124399,6359140174.2215,5021483494.995,67787237.07787222,8534548672.65536,15397558202.928871,46998584982.34799,12854513415.432777,6371432262.397715,5140130689.873772,0.0,4347409415.6817875,7320529252.774799,5398680629.853504,33478654567.57405,5094089306.911079,1154467476.224832,2458571074.039693,5606122738.366395,7021245509.4125,46271796901.18672,48371133482.451004,15596933715.000002,4091115000.0,4967033076.250245,40395511646.82159,385079332.633424,17030000286.989641,8806182637.55276,167054629332.47638,168527918567.15768,6488257400.90282,7284761270.975239,5117540772.650849,2878965224.778,0.0,4792846441.087741,5140893881.3055,11300797693.89235,4308546740.844212,6377297929.34304,5562634286.407801,3938592223.615,14681496006.559202,26570247771.785088,9176899555.582552,5873722177.322161,58420790.062272005,13732443172.288435,4979445754.35384,50979374872.33752,5868049536.0,58323690690.98148,2198468765.7,6903413711.271,19492664364.87286
2017-07-11,8492763462.783601,10284702645.28764,3744946134.5393996,13957600117.99488,2770124864.438801,7556889432.20064,64667655372.67199,3402661191.0330596,21632163505.54368,19962558397.271698,35230221123.45589,5765659061.32216,26563381340.924576,86613694782.804,92569031802.99461,6233664318.742981,24039546015.856144,7336641393.726482,6901702312.784401,8241541212.6075,11330450960.416067,4082530550.22876,25867491224.104053,23003417863.24245,5123192132.757837,5847544865.3345995,57149867681.43017,4930862750.0,687970811.371584,3667589519.40486,14616288160.4168,12447697528.70452,6152134852.241949,2623857002.3522997,78512119843.39775,36661721142.303,2227224140.127125,4043639382.2675195,2998737210.975,147432077037.55902,3579364702.2276,32734127835.185703,5432994903.2634,7907302251.182221,10425181247.0832,6692843099.124399,6359140174.2215,5021483494.995,66791992.16155761,8534548672.65536,15397558202.928871,46998584982.34799,12854513415.432777,6371432262.397715,5140130689.873772,0.0,4347409415.6817875,7320529252.774799,5398680629.853504,33478654567.57405,5094089306.911079,1154467476.224832,2458571074.039693,5606122738.366395,7021245509.4125,45023989200.4875,47923427775.6,15596933715.000002,4091115000.0,4967033076.250245,40716441119.96097,385079332.633424,16856411228.270325,8806182637.55276,167054629332.47638,168527918567.15768,6488257400.90282,7284761270.975239,5117540772.650849,2878965224.778,0.0,4764069516.286179,5140893881.3055,11240087345.575201,4308546740.844212,6365517206.567161,5562634286.407801,3938592223.615,14681496006.559202,26570247771.785088,9176899555.582552,5873722177.322161,58420790.062272005,13732443172.288435,4979445754.35384,50979374872.33752,5868049536.0,58323690690.98148,2198468765.7,6903413711.271,19492664364.87286
2017-07-12,8548913965.01688,9993429879.878279,3743092200.80943,14336598623.071522,2870978925.0372996,7547244391.444799,65449213780.68479,3352866149.213064,21268936879.517757,19614005790.33521,35281107335.95969,5746164018.00408,27131019881.648727,87960476741.11688,93777226459.92427,6167130955.735051,24181249303.74434,7356258081.945,6944305413.4806,8289784380.6813,11270153446.838623,4122824705.5024395,26080190392.9297,23546148230.2518,5200386813.96696,5893853715.96,57575238850.68775,4979669750.0,732831653.1527679,3631276751.886,14588412213.512001,12537747763.043201,6128668349.309051,2710095659.0729704,79095130634.31407,38360545290.9,2187791319.2855296,4076844450.1876,2975400734.6250005,148849885173.77286,3611904381.33876,33039074586.488747,5461806239.871616,7949665140.57656,10400120715.23925,6808537521.6287985,6355557560.03884,5101103413.4742,64934201.65110369,8475952093.073801,15030255602.859003,46631408537.173386,12802833516.95208,5844813364.217136,4794420806.35088,0.0,4367561755.998896,7277062478.389199,5434256778.979393,33475058965.107338,4990635015.54408,1146104799.8305922,2420585830.796805,5066213741.84016,6944381348.0463,45667189046.20875,48856673474.388,15616012533.0,3997350000.0,4996048238.433525,41043313731.49181,383616890.354256,16984318955.747715,8637889755.633848,169960283100.87564,171228948830.7401,6503393304.63743,7349418915.392179,5084269479.53325,2874501712.8015995,0.0,4861315675.9604225,5199579884.51675,11378853856.014399,4270751725.419874,6424420820.44656,5539261873.4397,3992644266.94,14781370129.052801,26730506528.655777,9149910469.4088,5775334871.169359,57544478.21133793,13704344048.580156,5049702484.574,51694747239.43656,5902008156.0,58456274666.182625,2114047565.0971198,6935994059.147999,19604619680.30608
2017-07-13,8651856552.444561,10107858466.289099,3800564146.438499,14297391881.167042,2864255320.9974003,7653339839.759039,63192779022.06721,3342722714.7682495,21470729449.53216,19582319189.70462,35840855673.50135,5853386756.253521,27120508056.820503,87218770735.08951,93990437281.7354,6167130955.735051,25139830368.870365,7415108146.60056,7110457506.195782,8233500684.595201,11324969368.272663,4120993152.99,26080190392.9297,23362454875.264023,5188419904.393203,5957002148.631,57199911348.40164,5002717500.0,724988848.6455679,3654620673.86241,14764959877.2424,12474193149.352451,6109112930.1983,2675233223.37738,78609288308.55048,38305744511.913,2190712268.9775,4062086642.2231197,3003404506.245001,148570317372.26593,3685118659.33887,33167723997.194714,5470038050.331105,7920197647.699384,10425181247.0832,6795858680.8064,6351974945.85618,5164437439.5372,66062145.88959357,8492738797.264502,15129369002.877857,47591716163.01464,12754598945.03676,5928729485.436114,4958172235.518402,0.0,4362065663.185139,7392973876.750799,5467609418.784913,33629669871.17604,5095468697.46264,1174119765.7512963,2426916704.67062,5106808403.233109,7092197042.981298,46027380959.81265,48705336334.04401,15616012533.0,4056570000.0,5010555819.525165,40651066597.65479,381880240.147744,16920365092.009022,8819920831.99512,168896240875.828,169796584297.02216,6543755714.596391,7295537545.04473,5115461316.830999,2923600344.5420003,0.0,4873223368.981759,5241833806.82885,11465582925.038902,4270751725.419874,6389078652.118919,5459795669.348161,4007058145.16,14781370129.052801,26681447725.5321,9244401799.557602,5785173601.78464,59459381.885601275,13864910469.770315,5133132351.71044,51857345316.00049,5932570914.0,58562341846.34354,2156258165.3985596,7008394832.207999,19455345926.39512
2017-07-14,8591026841.691841,9899806490.996698,3744946134.5393996,14597976902.434721,2886107034.127075,7624404717.49152,63009995200.83841,3348255497.192694,21369833164.52496,19392199585.921078,35365917690.13266,5707173931.36792,27435862801.66725,86818639863.41684,93759458891.44002,6213192514.7405405,25060643237.403427,7395491458.38204,7008210064.5248995,8128973820.4353,11308524591.842453,4095351417.8158402,25965660071.25435,23011767561.19644,5185756101.16872,5893853715.96,57174889514.91591,4948487500.0,733459077.5133439,3659808212.07939,14755667894.940798,12362966490.935305,6062179924.3325,2717435119.21941,78147738099.07507,38494502750.646,2198014643.207425,4036260478.28528,2984735325.165,146553435375.68005,3658002260.0795703,33348786130.780895,5461806239.871616,7870451086.913997,10466948800.15645,6741973607.3112,6269574819.655,5149961090.722799,64978434.75849544,8517840411.007605,15123538802.876745,47266906230.7448,12685692413.72916,6044463300.472163,4927843164.613387,0.0,4341913322.86803,7291551403.184401,5469832928.10528,33442698542.906914,5041672465.9518,1171192829.0133123,2379427940.0545106,5159581463.043945,6982813428.7294,45345589123.34812,48831450617.664,15577854897.0,3957870000.0,4974286866.796065,40983882347.57712,383799695.639152,16710230968.296165,8668800693.12916,167791273949.81702,168773466772.9379,6473121497.16821,7360195189.46167,5109222949.371449,2907531701.42696,0.0,4910931063.549322,5227749166.058149,11448237111.234,4263714163.1876497,6381224836.935,5427074291.19282,4014265084.2699995,14721445655.55664,26442694883.663525,9325388743.772635,5760576775.246441,58583070.034667194,13929137038.246382,5040920393.296479,51765921939.98076,5963133672.0,58018747548.01887,2129876540.2101595,7008394832.207999,19318511651.976738
2017-07-17,8619102092.80848,9879001293.467459,3741238267.0794597,14774407241.00488,2951662173.5161004,7884820817.8991995,63533135102.976006,3374075148.506766,21309295393.520638,19439729486.866966,35459209079.72294,5707173931.36792,27803776670.65513,87413956526.14935,94256950808.9993,6182484808.736881,25173172318.961704,7405299802.4913,7038032235.012241,8217419628.5706005,11308524591.842453,4108172285.40292,26292889561.75535,23045166353.0124,5199061474.086479,5868594342.891599,57375064182.80183,4949843250.0,745380140.364288,3711683594.24919,14532660319.7024,12355013037.536453,6023069086.111,2774315935.35432,77783356354.75237,39066866442.287994,2209698441.975305,4006744862.3563194,3008071801.515001,147172478364.73117,3698676858.9685206,32805599730.022354,5490617576.479831,7927564345.937722,10416827736.468552,6729294766.4888,6351974945.85618,5155389721.528199,66128495.55068121,8450850479.330698,15065236802.865656,47401066854.94321,12727036332.513721,6244113459.079273,4968793000.211312,0.0,4406034405.695194,7400218339.148399,5505409077.231168,33521801797.174618,5066501495.87988,1221787021.1984642,2430074931.045028,5127105733.9295845,7003507626.0203,45319861129.519264,48963870615.465,15530157852.000002,3936156000.0,4965219628.6137905,41275096128.75915,388095619.8342081,16737639767.041319,8703146179.235058,168405144464.26755,168896240875.828,6498348003.392561,7279373133.940495,5157050433.228,2942347094.8428802,0.0,4907954140.293988,5279392848.88405,11508947459.55115,4246143873.587732,6373371021.75108,5494854288.80031,4021472023.38,14791357541.302162,26521188968.66141,9390646818.656649,5829447889.5534,58777806.001541436,14005406088.311707,5054093530.21276,51834184226.243996,5973321258.0,58575600243.863655,2186157340.6120796,7071745508.635499,19306072172.48416
2017-07-18,8576989216.133522,10100923400.446018,3759777604.3791595,14807079525.925282,2973513886.6457753,7865530736.387521,63898702745.4336,3448767711.2367597,21268936879.517757,19423886186.551666,34780726246.3391,5799775387.1288,27593540174.090626,86945510627.60573,93048756152.06961,6376966946.760061,25360720788.225494,7349719185.872161,7003949754.45528,8209379100.5583,11330450960.416067,4106340732.8904805,26112913341.9798,22911571185.748566,5195072460.9168,5885433924.9372,57212422265.14452,4922728250.000001,747576125.626304,3664995750.29637,14235316886.051199,12182867276.785433,6077824259.621099,2800004045.86686,77734772122.176,39121667221.274994,2230145089.8190947,4021502670.3207994,3031408277.865,146553435375.68005,3649867340.30178,32648361561.381725,5507081197.398809,7957031663.833941,10375060183.3953,6703937084.843999,6294653118.9336195,5159008808.731799,66791992.16155761,8584751900.141568,15018595202.856787,47238661888.808304,12678801760.598398,6290407162.975361,5005175108.43755,0.0,4268632085.35127,7331395946.3712,5496515039.949697,33845406019.17888,5120297727.390719,1210915541.8859522,2469127337.537717,5114927335.5117,7053764962.2982,45075445188.1452,49260239181.972,15530157852.000002,4057557000.0,4983354104.97834,40983882347.57712,388644035.688896,16737639767.041319,8617282463.97031,168609767969.0844,169059939679.68152,6473121497.16821,7241656174.69728,5132096963.3898,2972698976.2824,0.0,4961538758.89,5239486366.7004,11448237111.234,4201311295.9311695,6298759777.50384,5431748773.78644,4039489371.155,14721445655.55664,26305330234.917217,9451377183.971035,5947512656.93676,59069909.951852806,13989349446.192688,5128741306.07168,52022121034.549675,5946154362.0,58217623510.82058,2140429190.2855196,7068125469.9825,19107040500.602882
2017-07-19,8665894178.00288,10208416921.013758,3767193339.29904,14807079525.925282,2975194787.6557503,8000561306.96928,63911308526.20801,3457989015.2775,21349653907.52352,19360512985.29049,34992752131.77155,5941114451.18488,27740705721.685776,87043103523.13565,93954902144.76688,6392320799.76189,25435740175.931,7392222010.345621,7012470374.5945215,8225460156.5829,11330450960.416067,4163118860.77612,26309251036.2804,23128663332.552303,5216368983.637443,5935952671.074,57287487765.60174,4957977750.0,730321955.710464,3677964595.83882,14281776797.559202,12061027315.7792,5952669577.312301,2777985665.42754,78244906564.22778,39213001852.92,2234526514.35705,4036260478.28528,3073413935.295,147531922680.95438,3663425539.931431,32829423694.967907,5560587965.385495,7960706438.886277,10341646140.9367,6860837740.021198,6334061874.94288,5211485573.184,65708281.03045948,8593145252.236917,15129369002.877857,48071869975.93526,12795942863.821318,6423506898.126627,5002140604.239575,0.0,4321760982.550921,7414707263.9436,5523197151.794112,33996421322.78087,5076157229.7408,1228059028.494144,2446962068.416867,5200176124.436895,7219318540.6254,45628597055.46547,50048453454.597,15606473124.0,3946026000.0,5052265115.1636305,40966052932.4027,388644035.688896,16883820027.01548,8579502429.253819,168732542071.97452,169837508997.9855,6518529208.372041,7435629107.948099,5140414786.669199,2996801940.95496,0.0,5016115685.23779,5232444046.31505,11534966180.258501,4237349282.395516,6310540500.27972,5441097738.97368,4050299779.819999,14691483418.808561,26495024273.66212,9525631620.912966,6016383771.243719,60368149.7310144,14017448569.900969,5238517447.04068,52307057485.85184,5963133672.0,58854026591.78604,2156258165.3985596,7062695412.002999,19405588008.424797
2017-07-20,8679931803.561201,10260429914.836859,3811687748.81832,14382339821.960083,2968471183.6158504,8246509846.243199,64579414907.2512,3486575057.803794,21470729449.53216,19455572787.182262,35315031477.628876,5950861972.84392,27646099298.231754,87882402424.69296,96389059027.11049,6402556701.76311,25906695220.97118,7428185938.746242,7050813165.2211,8329987020.742801,11363340513.276491,4166781965.8010006,26620119052.25635,22995068165.288464,5204388950.6001625,5961212044.1424,57787924435.316536,5066437749.999999,716832331.9580799,3460087990.7256603,14281776797.559202,12137829237.98292,6026980169.93315,2809178371.0499096,78949377936.585,38811129473.68199,2234526514.35705,4028881574.30304,3138756069.075,147871397868.49854,3674272099.63515,33463141162.519535,5577051586.304477,7969927935.255884,9940677631.4335,6886195421.665999,6409296772.77874,5225961921.9984,67278556.34286696,8634955127.627775,15327595802.915562,48502596190.46698,12992326478.04798,6516094528.270887,5026400666.748643,0.0,4250311775.97208,7411085032.7448,5547655754.31816,34355981569.452267,5218234456.551479,1248965719.4797442,2521879812.77784,5212354522.85478,7278444818.5994,45988788969.069374,50149344881.493,15787721895.0,3929247000.0,5061332353.345905,40240990048.643364,393488375.73864,16746776033.289707,8558895137.590279,171351722933.6302,172865936869.2749,6533665112.10665,7457181656.08708,5169527168.1470995,2994123833.7691197,0.0,5060769534.0678005,5319299331.0677,11569657807.868298,4264602124.0599036,6314467407.871679,5506540495.284359,4050299779.819999,14751407892.304722,26982341718.024002,9635871506.086567,6055738693.70484,60335693.736535355,14081675138.377033,5326338359.81588,53216429138.94384,6098968152.0,59636272045.47277,2168569590.48648,7106135875.839001,19803651352.18736
2017-07-21,8745440722.83336,10204949388.092218,3806125947.62841,14264719596.246641,2980237490.6856756,8140414397.92896,64944982549.7088,3504095535.4811993,21390012421.526398,19217923282.452835,34780726246.3391,5970357016.162,27446374626.495472,87111418550.00659,97455113136.16609,6361613093.758231,25702475776.661728,7447802626.964761,6999689444.38566,8313905964.7182,11264671854.695219,4120993152.99,26341973985.3305,22686129340.990833,5164459578.448077,5843334969.823199,57187400431.65878,5093552750.0,703342708.205696,3403025070.33888,14095937151.527199,11918011181.6,5897914403.802201,2787159990.61059,78463535610.8214,38183965003.053,2250591737.6628847,4076844450.1876,3157425250.155,146793064919.8289,3679695379.4870105,33324962165.835346,5556472060.15575,7951502090.650337,9857142525.287,6846574044.096,6348392331.67352,5211485573.184,66747759.05416585,8559650286.398463,15374237402.924433,48093053232.387634,13044006376.52868,6351176209.89421,4980915045.928483,0.0,4239319590.344566,7436440651.1364,5543208735.677424,34302047532.45156,5278927640.82012,1230149697.592704,2496556461.4938316,5224532921.272665,7275488504.7007,46310388891.93,49695333460.461006,15682788396.0,3893714999.9999995,5037757534.07199,39854686053.197815,393214167.811296,16847274962.02194,8469596873.714939,170164906605.69247,170778777120.14304,6493302702.147691,7451793519.052334,5136255875.029499,2985196809.8163195,0.0,5065731072.826691,5270003088.370251,11491601645.74625,4244377398.2354817,6157391104.19328,5410713602.11515,4068317127.5949993,14711458243.307283,26612765401.15895,9534627982.970884,5996706310.013159,60011133.79174497,14065618496.258015,5242908492.67944,53083054629.823685,6054821946.0,59927956790.91528,2152740615.37344,7093465740.5535,19903167188.128002
2017-07-24,8670573386.522322,9993429879.878279,3707867459.9399996,14434615477.83272,2975194787.6557503,8043963990.370561,64150818360.9216,3451534102.448982,21248757622.51632,19059490279.299885,34857055565.09478,5882629321.230639,27078460757.507603,85832951618.56464,96175848205.29938,6274607926.747861,25477417613.545177,7346449737.83574,7038032235.012241,8257622268.632099,11072816129.676079,4027583974.85556,25965660071.25435,22418939006.463154,5091241176.750959,5742297477.5496,56236570759.20065,4986448500.0,710871800.532608,3307055613.3247504,14068061204.6224,11886246043.671307,5886181152.335751,2732114039.51229,77516143075.58238,38074363445.079,2214079866.5132604,3984608150.4096,3127087830.9000006,147212416622.0893,3611904381.33876,32953308312.684765,5560587965.385495,7885201456.543384,9781960929.75515,6718200780.7692,6287487890.568299,5173485157.5462,66017912.782201804,8409040603.93984,15234312602.89782,47937709351.73685,12871740048.25968,6443763395.334301,4944516966.627519,0.0,4241151621.2824845,7349507102.3652,5483173984.027489,33618883063.775898,5117538946.2876005,1221368887.3787522,2423743912.959964,5187997726.01901,7157235948.752699,45731509030.78087,48068459201.763,15539697261.0,3883845000.0,4936204466.430509,39509984026.49255,388095619.8342081,16902092559.512249,8445555033.440809,168446069165.23093,169019014978.71814,6402487279.74003,7414076559.80912,5059316009.69505,2971806273.88712,0.0,5011154146.4789,5136199001.0486,11318143507.697248,4199554266.9711766,6090633675.12996,5305537743.758699,3978230388.7199993,14511709998.32008,26740318289.280514,9480630124.929602,5824528524.245759,59881309.813828796,13868924630.300072,5168260716.82052,52543494115.65576,5946154362.0,58734701014.10502,2121082665.1473598,7026495025.473001,19816090831.679943
