,III,ABF,ADM,AAL,ANTO,AHT,AZN,AUTO,AVV,AV.,BA.,BARC,BDEV,BKG,BHP,BP,BATS,BLND,BT-A,BNZL,BRBY,CCL,CNA,CCH,CPG,CRH,CRDA,DCC,DGE,DLG,EVR,EXPN,FERG,FLTR,FRES,GSK,GLEN,HLMA,HL.,HSBA,HSX,IMB,INF,IHG,IAG,ITRK,ITV,JD.,JMAT,KGF,LAND,LGEN,LLOY,LSE,MCRO,MKS,MNG,MRO,MNDI,MRW,NG.,NXT,NMC,OCDO,PSON,PSN,PHNX,PRU,RB.,REL,RTO,RIO,RMV,RR.,RBS,RDSA,RDSB,RSA,SGE,SBRY,SDR,SMT,SGRO,SVT,SN.,SMDS,SMIN,SKG,SPX,SSE,STAN,SLA,STJ,TW.,TSCO,TUI,ULVR,UU.,VOD,WTB,WPP
2019-07-08,10719813199.70862,8285741166.696299,4336509038.4408,21953074983.082397,3033956233.441989,10564788098.32412,84184625371.47289,4956917906.223639,2465775453.0419993,16807361818.110046,15542053150.245468,26946290383.58737,5623563344.451631,4463407570.056681,42014074602.0846,110181009438.60133,67068839960.4,5240951274.770737,16702908598.113808,7015713170.022442,7992156767.157161,5824043387.32284,4945720462.337222,5441574073.5921,30437029622.16432,21287781042.92,6195636165.774,6586893261.632881,81864826115.36256,4582435968.0,2866652514.642292,21710962673.0464,13326141409.110003,4975928434.7304,1648542808.593,80307940690.36728,31622437333.302494,7508427960.723361,5367561019.8111,134873083955.31262,4931256469.8564205,19115489392.626358,10479581643.205082,9008725731.92592,6987396388.274304,9049893646.1472,4034023569.67516,2442955377.1750402,6325253092.69,46311773.25562368,6275978959.018247,16236986031.429043,40706450099.88884,19638823829.83668,7157009312.742802,3408020240.7715197,0.0,8723621071.829247,6452793523.1907,4948733410.15977,28903229179.436684,6950118078.16032,2073116622.234,4977279167.39205,6519860013.44832,5694903398.646,5139577759.41918,45758902263.649345,43465747539.401886,37890087144.8967,7451850195.808201,51779252782.95,4745646703.626911,16168197659.042702,10319105159.999998,208693759885.53195,208936709547.79678,6039843021.324,8773828735.4289,4465194807.457333,5178620499.999999,7821599965.201201,8115310563.623802,4923183881.574401,15089783935.63755,4732958625.469368,6262505109.78912,5797301049.28092,6567996607.3941,11768073790.11345,24179736414.691418,7409226169.61298,5563084759.6464,51149399.45251033,22088908307.948986,3362942434.206,56595967594.48233,5387033059.454224,35814678594.479645,8102786016.564401,12010062235.682737
2019-07-09,10592923696.68708,8216865512.7753,4359342785.0232,21598011385.8514,2917662605.9864,10413008382.50144,84694676698.09824,5007132704.11592,2479720712.6735997,16690237345.509974,15561189681.930565,26863864820.34418,5676745904.977093,4456216258.1822605,41647157869.4625,110281926281.8314,65619002000.86,5195656773.296305,16540777230.528475,7042338267.441881,7880250295.111936,5788031876.777279,5005032608.103259,5351169696.9718,30689815749.3144,21295856832.39,6132208277.098999,6552793727.92296,81876688863.67664,4581085014.0,2841203475.197148,21575551263.4432,13094382428.082003,4962540286.475521,1640436429.1139998,80909756953.52606,30711028158.063198,7512156077.8836,5255902989.681301,135316944515.82373,4920042697.3269005,18896100043.30979,10569621008.158634,9007043744.298601,6875672528.635009,8944439376.965399,3937292986.7433405,2448623487.09888,6287320540.41,45556689.99602112,6278924045.343456,15914707348.019228,40762879072.47575,19590520327.79562,6776553275.3788805,3385429197.50883,0.0,8361790387.8224125,6325734297.6989,4939212037.55725,29059701880.65524,6970695777.8736,1959882736.9127996,5257928825.69865,6566463730.485121,5640666223.420799,5146760956.84674,45409696395.61133,43813801099.5384,38172195624.28104,7457309426.720881,51806209911.6375,4713274113.650106,16202307780.68625,10428785639.999998,209665558534.59143,210151457859.12122,6019299337.577999,8782494245.291052,4423381746.17508,5135751125.0,7850198136.920401,8175759804.321186,4918450050.91904,15194483217.06435,4609478716.839304,6199406821.52928,5792603074.36254,6473283400.631901,11804109011.692974,24298458524.74718,7294637939.94144,5550906377.9484,51246703.3195728,21985381255.802658,3275139374.4535995,56338764027.070145,5404726700.124489,35825387124.48248,8111244039.5462,11990497890.76613
2019-07-10,10607022530.356138,8165208772.33455,4347925911.732,21846555903.9131,2969960331.94276,10311821905.286318,84864693806.97337,5034033488.70107,2507611231.9367995,16651195854.643286,15701524247.62127,26870733617.28111,5753565159.069427,4481385849.742731,42111075577.3755,110140642701.30934,65242708179.3,5095631415.873601,16245225258.367714,7002400621.312721,7833453043.1657505,5684908005.669539,4981079626.159284,5243453843.9774,30523924853.372158,21239326306.1,6104300006.082,6511116520.055281,81580120155.825,4579734060.0,2841203475.197148,21530414126.908802,13293695151.76608,4967003002.56048,1612064100.9375,81057744559.22086,31166732745.682846,7527068546.524559,5307744217.955851,134509925314.89444,4877991050.341201,19220414733.60385,10592130849.397022,9082733187.528,6934637899.000192,8819811604.296,3901466844.91674,2468866736.82688,6230421711.99,45367919.18112049,6168483308.148155,15762357424.95277,40889844260.796326,19556017826.33772,5981519582.95024,3357997216.4041348,0.0,8277752293.472439,6342070483.83356,4903506890.2978,29046095558.810146,7032428877.013441,1930084346.0387998,5166505073.3715,6644136592.21312,5681344104.8397,5094323615.625552,44672484007.53105,43868397736.42256,37890087144.8967,7522820197.67304,52361526762.6,4688775937.451441,16024177145.436602,10419645599.999998,210920798456.29333,211163748118.55823,5998755653.832,8795492510.08428,4432184495.918713,5122032925.0,7986039452.5866,8100198253.449457,4923183881.574401,15194483217.06435,4579265547.706416,6171801320.415601,5966428146.342602,6407712719.027301,11773221678.910524,24199523433.034042,7304390129.70072,5548470701.608799,51408876.4313436,22314785512.63189,3229959159.2412,56159839806.26167,5403365650.84216,35472005634.388954,8118010457.93164,11750834665.537682
2019-07-11,10649319031.36332,8127327162.6779995,4311772479.643201,21689313453.7108,2935553933.28726,10307222519.958359,83465322218.53969,4996372390.281859,2525359744.1951995,16553592127.47656,15733418467.096428,27121444705.47916,6050993553.119232,4544909104.63344,41744158844.753395,110160826069.9553,64191298972.0,5065435081.557312,16324602073.748035,7019041307.199872,7941290188.954786,5698003100.41338,5005032608.103259,5228065864.9782,30516025286.898716,21303932621.86,6068780388.424,6575526750.39624,81485218169.31248,4550013072.0,2781216453.64788,21557496408.82944,13210261918.596,4972953290.67376,1617591177.855,80524989178.71964,30572586258.02685,7387264153.015559,5372878068.864902,134066064754.38329,4889204822.87072,19311032073.538956,10474579456.263216,9042365484.47232,6996706709.910912,8803833684.723,3914005994.55605,2475344576.7398405,6188695904.481999,46102027.905734085,6131669729.0830555,15615867114.311943,40741718207.75566,19590520327.79562,5943303371.125344,3325724297.4574347,0.0,8413147001.036285,6273095475.709439,4903506890.2978,28590283776.999565,6975840202.80192,1901988720.3576002,4847585007.113999,6571124102.188801,5734074691.8642,5092168656.397284,44607816254.190674,44973979633.3268,37977638052.29184,7486425324.921841,52016475515.4,4613531539.126973,15986277010.277102,10497335939.999998,210839815235.5384,211082764897.80325,5957668286.34,8782494245.291052,4400274528.098045,5070589674.999999,7964590823.797201,8063496928.740331,4887680151.6592,15225020507.480501,4669905055.10508,6209265929.0698805,5971126121.260982,6345784853.0674,11814404789.287127,23764209029.49623,7280009655.302521,5492450145.797999,52219741.990197614,22710070620.826973,3230811616.1319995,55897044856.94921,5346201580.984385,35472005634.388954,8102786016.564401,11679913915.214977
2019-07-12,10611722141.57916,8051563943.3649,4325092165.1496,21836411229.7065,2969272203.96965,10385412070.53368,82706784348.17377,4946157592.38958,2501272477.5587997,16553592127.47656,16093823147.165737,26994371962.145897,6175086194.34531,4607233807.54508,41921291060.50201,110201192807.24734,64313041090.74,5093744144.978832,16218203363.77016,7088932187.9259,8158999143.660951,5765115460.975559,5032407444.610661,5208830891.229199,30523924853.372158,21441221042.85,6076391735.065,6478911404.8848,80453159065.98883,4545960210.0,2809392175.890718,21440139853.84,13488372695.8296,5002704731.24016,1620170480.4164999,80100758042.39459,30722564983.06623,7418953148.8776,5354268397.1766,133844134474.12773,4785477426.97266,19387341412.431675,10417054306.431782,9086097162.78264,7075844443.82208,8803833684.723,3982075664.02659,2493158636.50048,6251284615.744,46458595.00054641,6168483308.148155,15768217037.378403,40685289235.16875,19645724330.128258,6018370930.067104,3357997216.4041348,0.0,8525197793.502917,6440087600.64152,4896365860.845909,28522252167.774105,6991273477.586881,1894326276.99,4862467943.53935,6609960533.052801,5994714450.5853,5130957922.506107,44840620166.21603,45008102531.3794,37734441087.305336,7471867375.821362,51849341317.5375,4617031278.583926,16046917226.532297,10511045999.999998,209584575313.8365,209827524976.10138,6068604178.568399,8737000318.514755,4392572122.072368,5127177250.0,7871646765.709801,8098039351.995979,4840341845.1056,15085421465.5781,4820970900.76952,6280251503.3622,6130857268.485901,6334856406.133301,11778369567.7076,23586125864.41258,7353151078.497122,5477836087.7604,53176563.34964533,22785363022.38794,3268319719.3272,55947367294.051605,5293120658.973591,35268543564.335106,8148459340.66612,11755725751.766834
2019-07-15,10649319031.36332,8006794768.31625,4321286540.7192,22161040804.317696,3088318343.31768,10311821905.286318,82798332022.18344,5023273174.86701,2524091993.3196,16573112872.909904,16202263493.38128,26922249594.30811,6151449500.778438,4578468560.0474,42311403678.51975,109414041430.05273,64755739704.34,5103180499.452672,16044249917.2984,7152166794.297071,8099993912.946195,5833864708.38072,5075750935.74738,5208830891.229199,30816208812.889442,21400842095.5,6160116548.116,6583104424.554,80690414032.27013,4513537314.0,2878468140.098966,21828319228.03584,13562535569.758562,5213939959.2616005,1653332941.9215,80830830230.48885,31016754020.64347,7428273441.778199,5420731510.3491,134610802715.01056,4855563505.28216,19363494744.0277,10514596951.798128,9202154309.06772,7063430681.639936,8893310034.3318,3937292986.7433405,2510972696.261121,6317666582.234,46479569.53553536,6168483308.148155,15920566960.44486,40805200801.91595,19542216825.75456,5677837185.41312,3361224508.2988048,0.0,8564882449.168182,6587113275.853459,4948733410.15977,28501842685.006466,7047862151.798401,1936895406.81,4873098612.414599,6709381796.06464,5821456807.5048,5157535752.98808,45060490527.5733,44687347289.68497,38240290774.477264,7601069174.088121,52490920980.3,4654653477.7461605,16153037604.978899,10479055860.0,209948999807.23383,209948999807.23383,6097365335.8128,8819322662.205198,4410177621.559632,5113459049.999999,7914544023.2886,8126105070.891192,4793003538.552,15303544968.5506,4830166213.114312,6343349791.62204,6238910691.60864,6389498640.8038,11871031566.054949,23645486919.44046,7404350074.733338,5492450145.797999,52884651.74845789,22606543568.68064,3285368857.1431994,56193388097.66325,5231873441.268832,34856265159.22597,8248264011.85136,11684805001.444128
2019-07-16,10682216309.92446,7965469375.96365,4334606226.2256,22353789614.2431,3170205572.1177697,10527993015.70044,83844591153.72264,4931810507.2775,2512682235.4392,16604346065.60326,16482932624.762688,27145485494.758427,6161298123.097967,4586858423.90089,42806952139.245,109716791959.74298,65331247902.01999,5063547810.662545,16044249917.2984,7248682772.442541,9265855885.344631,5884608200.5131,5024423117.296002,5195366409.6049,31100593205.93328,21966147358.4,6185487703.5859995,6620992795.3428,81141198468.2046,4544609256.0,2933910690.3187437,21575551263.4432,13706226137.99592,5187163662.751841,1697181085.467,82133121160.6029,31460921783.260086,7508427960.723361,5468584951.833301,135276593555.77727,4880794493.47358,19563806758.62109,10534605699.565584,9377081022.309,7244981953.553791,8982786383.9406,3987449585.30058,2501255936.39168,6423877728.617999,46857111.16533664,6172900937.635968,15944005410.147394,40896897882.36969,19852739338.87566,5748810150.230785,3353156278.56213,0.0,8765640119.004232,6587113275.853459,4941592380.70788,28233117828.5659,7022140027.1568,1953071676.1415997,4879477013.73975,6937740009.544961,5810910690.0999,5154662474.017056,45435563496.94747,45308384034.24229,38230562895.8778,7628365328.651521,52296829653.75,4534787401.345553,16406968510.547552,10506475979.999998,209989491417.6113,210110966248.74374,6132289598.181,8827988172.06735,4425582433.610989,5171761400.0,8028936710.1654005,8091562647.635545,4750399062.65376,15312269908.6695,4866947462.49348,6351237077.65452,6130857268.485901,6444140875.474301,11855587899.663725,23783996047.838856,7421416406.812078,5563084759.6464,53063042.17140576,22484193416.144066,3374876830.6772,56931450508.498245,5193764061.363648,34288713069.075752,8249955616.44772,11738606949.964802
2019-07-17,10625820975.248219,7989575854.8359995,4323189352.934401,22348717277.1398,3122724741.97318,10422207153.15736,84250016567.19408,4949744363.6676,2550714761.7071996,16495029891.176525,16540342219.817978,26750529670.88479,6224329305.94296,4592851183.79624,42891300813.411,106568186450.96448,64744672239.0,5082420519.610225,16035805575.236666,7155494931.474501,9542570070.765553,5817495839.95092,5026704353.671618,5251147833.477,30958401009.41136,21570433674.37,6215933090.15,6560371402.08072,81580120155.825,4548662117.999999,2940272950.18003,21792209518.80832,13715496497.237041,5163362510.29872,1648911280.3875,81916072672.25055,31253258933.205563,7527068546.524559,5471243476.3602,134025713794.33682,4861170391.546921,19997816123.573437,10462073988.908558,9353533195.526522,7181361422.370304,8979590800.026,3862058088.90748,2502065666.3808002,6076794875.256,46353722.32560161,6209714516.701067,15891268898.316694,40692342856.7421,19935545342.37462,5801357441.490017,3301519608.2474103,0.0,8723621071.829247,6529029058.48578,4929690664.95473,28233117828.5659,7024712239.62096,1947963380.5631998,4877350879.9647,6856960233.347839,5877200570.930699,5109408330.223428,44995822774.23293,45642788435.15776,38308385924.673485,7668399688.67784,52577183792.100006,4539162075.666744,16486558794.3825,10465345799.999998,206750162587.4129,207114587080.81018,5865221709.483001,8858317456.58488,4396973496.944184,5140895450.0,7950291737.9376,8154170789.786407,4745665231.9984,15325357318.847849,4797325811.882912,6333490684.08144,6083877519.302101,6458712138.053101,11871031566.054949,23434425390.452427,7377531552.895321,5453479324.3644,53046824.86022868,22446547215.363583,3331401529.2463994,56797257342.89188,5204652455.622272,33753286568.93403,8238114384.273201,11520953612.767536
2019-07-18,10466034193.66554,8075670422.237249,4328897789.580001,22161040804.317696,3091758983.18323,10068054482.90444,83726887001.42448,4930017121.63849,2551982512.5828,16436467654.876492,16495690312.552753,26843258429.53338,6218420132.551242,4589255527.85903,42115293011.0838,104085632107.50452,68717892296.05999,5069209623.346849,16008783680.639109,7138854245.587351,9489668829.435081,5738925271.48788,5117953808.696291,5278076796.7256,30839907512.30976,21376614727.09,6114448468.27,6516799775.673601,80654825787.32794,4543258302.0,2902099391.012314,21485276990.3744,13451291258.865122,5108322345.25088,1498574788.2315,81383317291.74936,31109048620.667694,7404040680.236639,5449975280.145,133440624873.66307,4821922187.693601,20436594822.206577,10369533530.484074,9282889715.179081,7075844443.82208,8784660181.2354,3919379915.8300405,2476154306.72896,5777127712.244,46416645.93056849,6203824344.050652,15902988123.16796,40480734209.54116,19907943341.208298,5705816911.927777,3311201483.93142,0.0,8567216840.677905,6458238918.56892,4960635125.91292,28301149437.791363,6996417902.515201,1922421902.6711996,4849711140.8890505,6821230716.95296,5960062921.969199,5127366323.792328,44478480747.50992,45335682352.684364,37646890179.9102,7624725841.376401,51542030050.5,4525163117.838937,16221257848.266,10543036139.999998,204158699523.25418,204968531730.8038,5912472182.0988,8654677974.824308,4427783121.046896,5089452200.0,7828749508.131,8154170789.786407,4821406522.484159,15155220986.529299,4773680722.996304,6230955965.659201,6013407895.526401,6396784272.0932,11984285119.590601,23553147500.508198,7326332556.659101,5414508502.9307995,53484692.26200984,22277139311.851406,3259795150.419199,56640698649.684456,5201930357.057615,33972811433.992134,8263488453.218598,11467151664.246864
2019-07-19,10494231861.00366,8068782856.84515,4340314662.871201,22663202177.5444,3213557634.4236994,10169240960.11956,83569948131.6936,4883389095.02423,2536769502.0755997,16389617865.836462,16687055629.403713,26723054483.137062,6244026550.58202,4501761233.38692,42775321386.432755,104489299480.42482,68463340593.24,5074871436.031153,15958117628.268692,7238698360.910252,9473391524.41032,5748746592.545759,5147609881.579309,5260765320.3515005,30989999275.305122,21408917884.97,6134745392.646,6520588612.7524805,80358257079.4763,4525695899.999999,2931184007.52105,21738044954.967037,13645968802.928642,5184188518.6952,1464306911.343,81215598005.29529,31409006070.746456,7430137500.35832,5503145770.683001,133702906113.9651,4830332517.09074,20460441490.61055,10457071801.966694,9274479777.042482,6984292947.728768,8826202772.1252,3948040829.2913203,2480202956.67456,5938341059.434,45850333.48586657,6224439948.327106,15768217037.378403,40057516915.13927,19845838838.58408,5654634485.376575,3325724297.4574347,0.0,8546207317.090412,6398339569.4085,4984438557.41922,28396393690.707,7022140027.1568,1958179971.72,5079333588.59445,6852299861.64416,5948010216.3636,5143169358.132959,44375012342.16532,44926207576.05316,37744168965.9048,7639283790.476881,52307612505.225006,4481416374.627036,16357698334.8402,10424215619.999998,205616397496.84348,205899838769.4858,5928907129.0956,8702338279.066145,4531215430.534572,5053441925.0,7843048593.9906,8113151662.170324,4830874183.79488,15120321226.0537,4692236527.942431,6254617823.7566395,5971126121.260982,6389498640.8038,11932806231.619848,23520169136.603813,7360465220.81658,5348745241.7616,53517126.884364,22427724114.973343,3426876701.016,56036829404.45583,5294481708.255919,34626031764.16503,8292245731.35672,11210369637.216385
2019-07-22,10498931472.226679,8072226639.5412,4315578104.073601,22724070222.784,3253469056.8640795,10132445877.49588,83439165740.25119,4878008938.107201,2538037252.9512,16245164349.62971,16712571004.98384,26891340008.091915,6336603600.385602,4562887384.3194895,42817495723.515755,105559018018.6637,67832495068.86,5018253309.188111,15792608523.858667,7245354635.265111,9383866346.774141,5670176024.08272,5034688680.986279,5256918325.6017,30958401009.41136,21408917884.97,6084003081.705999,6405029081.846641,80192178603.0794,4482465372.000001,2989353240.538522,21954703210.332157,13822105628.509922,5193113950.86512,1459885249.809,81620097460.861,31414774483.24797,7385400094.435439,5527072491.425101,133682730633.94185,4816315301.428841,20298284145.46352,10442065241.141102,9232430086.35948,6995154989.6381445,8851767443.442001,3833397175.4462,2505304586.33728,5866269210.101999,46164951.51070097,6147867703.871699,15774076649.804035,40008141564.12571,19721629833.33564,5763823662.019137,3333792527.19411,0.0,8571885623.697348,6496356686.21646,4896365860.845909,28352173144.710453,7047862151.798401,1981167301.8228,5187766411.122,6920651979.964801,6116748094.841999,5136704480.448156,44297411038.156876,44905733837.2216,37783080480.30264,7664760201.4027195,51951778406.55,4554910903.223028,16425918578.127296,10442495699.999998,206952620639.30026,207762452846.8499,5875493551.356,8741333073.44583,4553222304.893652,5106599950.0,7850198136.920401,8130422873.798149,4833241099.12256,15233745447.5994,4820970900.76952,6260533288.281,6050991694.87344,6385855825.159101,11891623121.24325,23203576843.12177,7350713031.0573,5268367922.554799,54376644.37674925,22135966058.92459,3584581225.814,56249301916.66591,5396560404.43052,34358318514.094173,7925167533.9466,11305745818.684849
2019-07-23,10536528362.01084,8092889335.7175,4294647169.7064,22932036044.0193,3254845312.8103,10330219446.59816,84537737828.36737,4765025642.849569,2498736975.8076,16323247331.36309,16923072853.519897,27492359740.073532,6358270569.488568,4534122136.821811,43070541746.013756,106426902870.44237,67821427603.51999,5052224185.293937,16051005390.94779,7265323458.32969,9367589041.749382,5835501595.2237,5078032172.122997,5301158765.2244,31037396674.145763,21336235779.74,6122059814.910999,6410712337.464961,80844629760.35298,4495974912.0,3052066944.885484,21936648355.7184,13933349939.403362,5142536501.902241,1449199567.7685,81916072672.25055,31789721295.846413,7446914027.579401,5561633310.274799,135357295475.8702,4858366948.41454,20241052141.29398,10342021502.303822,9264387851.278559,7041706597.821184,8922070289.5632,3806527569.07625,2472915386.77248,6050242088.66,46794187.56036977,6178791110.286385,15785795874.655302,40205642968.17993,19452510321.96402,5723560153.132194,3333792527.19411,0.0,9006082444.505547,6610709989.15908,4870182086.18898,28641307483.918663,7024712239.62096,2060345883.2879999,5117603996.54535,6884922463.569921,6104695389.236401,5156099113.502567,44879420818.22025,44762417665.40068,37890087144.8967,7722991997.80464,52064998347.0375,4484916114.083988,16622999280.956701,10447065719.999998,207762452846.8499,208126877340.24722,5904254708.600399,8721835676.255987,4473997557.200964,5139180674.999999,7900244937.429,8141217381.065539,4795370453.879681,15325357318.847849,4986486522.975777,6368983471.2276,6276494490.95568,6385855825.159101,11891623121.24325,23566338846.069946,7489681735.12704,5287853333.2716,54182036.64262428,21637153898.58318,3647663035.7331996,56383495082.27226,5338035285.290416,35016893109.26849,7684959681.26348,11322864620.486883
2019-07-24,10658718253.809359,8240971991.647649,4226145929.9592004,22186402489.834198,3282370431.7346997,10348616987.91,83164522718.22215,4802686741.268781,2508878982.8124,16170985516.982998,16993240136.365246,27461450153.857334,6439029272.508714,4620417879.31485,41347720076.1732,105659934861.89377,66858558118.94,5116391395.716048,16030738969.999624,7178791891.71651,9160053402.683691,5842049142.59562,5075750935.74738,5272306304.600901,31037396674.145763,21223174727.16,5914016340.056999,6461861638.02984,79563452942.43396,4471657740.0,2970266460.954664,22135251756.46976,13863822245.094963,5184188518.6952,1441830131.8785,81570768258.96274,31991615733.399418,7474874906.2812,5582901506.490002,132431850872.5014,4863973834.6793,20369824150.675446,11017316739.455462,9301391579.079601,7055672080.276096,9030720142.6596,4057310561.86245,2488300256.56576,6038862322.976,46500544.07052432,6215604689.351484,15779936262.22967,40184482103.45983,19418007820.50612,5800675009.136001,3416088470.5081944,0.0,9160152284.147165,6699651447.00334,4794011105.36882,28597086937.922108,7276789061.10864,2110577456.4755998,5149496003.171101,6830551460.360321,6222209268.891,5173338787.328712,44439680095.50571,44189152978.117004,37724713208.70588,7713893279.61684,49671205319.5875,4491915592.997891,16558569051.185549,10428785639.999998,205818855548.73087,206142788431.7507,5898091603.476601,8845319191.791655,4471796869.765056,5175190950.0,7893095394.499201,8385173245.308552,4828507268.467199,15351532139.204552,5039031164.946016,6412363544.40624,6309380315.384341,6389498640.8038,11994580897.184748,22504435528.34891,7567699253.20128,5297596038.629999,56274069.78446761,21458334444.87588,3656187604.6412,55891453475.04894,5373422566.630944,35273897829.33651,7544556499.765599,11452478405.55941
2019-07-25,10442536137.55044,8175540120.4227,4237562803.2504005,22186402489.834198,3303014270.928,10316421290.614279,89585938138.044,4747091786.45947,2511414484.5635996,16038244448.036253,16967724760.78512,27396196582.95647,6454787068.219961,4614425119.4195,41288676004.257,105680118230.53978,66847490653.59999,5057885997.978241,15981761786.041553,7148838657.119641,9127498792.63417,5881334426.82714,4921767480.393246,5372328168.0957,31882650286.803837,21594661042.78,5855662682.476,6465650475.108721,76882471823.45526,4416268625.999999,2972993143.752358,22017895201.480316,13910174041.300562,5100884485.109281,1445514849.8235002,82379767170.09421,31818563358.35399,7387264153.015559,5529731015.952001,132169569632.1994,4917239254.19452,20446133489.568165,10909769720.205385,9232430086.35948,6900500052.999295,8976395216.111399,4073432325.68442,2500446206.40256,6073001620.028001,46353722.32560161,6211187059.863672,15645165176.44011,40043409671.99254,19411107320.214542,5759046635.541024,3364451800.1934752,0.0,9155483501.127724,6636121834.257441,4724981154.00055,28583480616.077015,7289650123.4294405,2134416169.1748,5143117601.84595,6799482315.669121,6240288327.299399,5113718248.679963,43767135460.7658,43888871475.25412,36333626568.9831,7435472503.070161,49336936923.8625,4476166765.441608,16448658659.223,10424215619.999998,205656889107.22095,205899838769.4858,5885765393.229,7928941523.86908,4425582433.610989,5135751125.0,7885945851.569401,8311770595.890302,4800104284.53504,15456231420.63135,4926060184.71,6430109937.979321,6262400566.200541,6393141456.4485,11114291912.884924,22662731675.089935,7411664217.0528,5117355989.499599,55982158.18328017,21354807392.72955,3599072992.9575996,54750811567.39488,5342118433.1374,35338149009.353516,7679884867.4744005,11574755561.28821
2019-07-26,10447235748.77346,8244415774.343701,4237562803.2504005,21283526485.446796,3228696449.83212,10532592401.028399,90305241290.9772,4797306584.351749,2554518014.3339996,16030436149.862915,17025134355.840405,27488925341.60507,6519787975.52886,4728287557.43115,41225414498.63251,105559018018.6637,66825355722.92,5054111456.1887045,16211447890.120771,7182120028.89394,9339103757.95605,5959904995.290179,4989063953.473942,5431956586.7176,32214432078.68832,21861162095.29,5929239033.339001,6605837447.02728,78839825295.27599,4401408132.000001,2972084249.4864597,22406074575.67616,14271718051.70424,5121710493.50576,1448094152.385,83159168560.08672,31391700833.241913,7432001558.93844,5596194129.1245,133642379673.89539,4967701230.57736,20412748153.8026,11044828767.635715,9397264873.83684,6796534794.723841,9107414156.61,4039397490.9491496,2551459195.71712,6059725226.73,46878085.7003256,6192043998.74982,15820953549.209099,39493227189.27008,19569818826.920883,5881884459.263904,3380588259.666825,0.0,9073779798.28747,6625231043.500999,4720220467.69929,28790977024.21467,7346238797.640961,2102915013.1079998,5272811762.124,7200274282.1856,6309591384.5316,5092886976.140039,43780069011.43387,44230100455.78012,37637162301.31074,7490064812.196961,49660422468.1125,4592533102.385262,16456238686.2549,10415075579.999998,206345246483.6381,206831145808.16785,5935070234.219399,8041593152.077056,4374966622.585104,5146039775.0,7921693566.218401,8294499384.262477,4823773437.81184,15674354923.60385,4932628264.95628,6465602725.12548,6182534992.588081,6469640584.987201,11258432799.203026,22761666766.803078,7426292501.691721,5178247897.989599,56274069.78446761,21270103440.973457,3610154932.538,54784359858.79648,5387033059.454224,39086134510.34556,7703567331.823439,11716597061.933619
2019-07-29,10705714366.039558,8423492474.5383,4252785300.972,21435696598.5458,3241082753.3481,10596983795.619839,93901757055.6432,4836761068.409969,2563392270.4631996,16116327429.76963,17216499672.691364,27615998084.93832,6529636597.84839,4748662941.07534,42043596638.0427,106366352764.50432,68751094692.08,5063547810.662545,16429311915.313562,7138854245.587351,9396074325.54271,6038475563.753221,5180687809.025753,5499278994.8391,32893794795.40416,22006526305.75,6038335001.86,6764968604.3402405,80951394495.17957,4448691522.0,3022073434.1108503,22749116813.3376,14600815804.764002,5094934196.996,1463938439.5485,85339519283.9898,31749342408.335804,7489787374.922159,5636071997.028001,134449398874.8247,4962094344.312601,20894450855.562897,11154876880.356722,9573873574.70544,6805845116.360448,9171325834.902,4066267097.3191,2581419205.31456,6162143117.886,47423423.61003856,6222967405.164504,15885409285.891064,39627245999.16401,22571536453.75818,5871647973.953665,3424156700.24487,0.0,9085451755.836077,6701466578.796079,4784489732.7663,29137938231.264523,7369388709.818401,2130159256.1927996,5351478711.80085,7162991308.556162,6309591384.5316,5118746486.879256,44077540676.7996,45519946002.168396,38483487739.46376,7519180710.397922,50479919180.2125,4666902565.845491,16808709943.238249,10488195899.999998,210758832014.78345,211285222949.69067,6009027495.705,7967936318.248763,4418980371.303265,5233493299.999999,8021787167.2356,8516866233.970711,4878212490.34848,16123689339.7272,4849870453.853152,6570109265.05584,6215420817.016741,6538854082.236502,11418017351.912348,22761666766.803078,7472615403.0483,5168505192.6312,56549764.07447797,21335984292.339306,3603335277.4115996,56059194932.05691,5478223361.3702,40756665190.78773,7860886559.28492,11897567252.412241
