,III,ABF,ADM,AAL,ANTO,AHT,AZN,AUTO,AVV,AV.,BA.,BARC,BDEV,BKG,BHP,BP,BATS,BLND,BT-A,BNZL,BRBY,CCL,CNA,CCH,CPG,CRH,CRDA,DCC,DGE,EVR,EXPN,FERG,FLTR,FRES,GSK,GLEN,HLMA,HL.,HSBA,HIK,HSX,IMB,INF,IHG,IAG,ITRK,ITV,JD.,JMAT,KGF,LAND,LGEN,LLOY,LSE,MNG,MGGT,MRO,MNDI,MRW,NG.,NXT,NMC,OCDO,PSON,PSN,PHNX,POLY,PRU,RB.,REL,RTO,RIO,RMV,RR.,RBS,RDSA,RDSB,RSA,SGE,SBRY,SDR,SMT,SGRO,SVT,SN.,SMDS,SMIN,SKG,SPX,SSE,STAN,SLA,STJ,TW.,TSCO,TUI,ULVR,UU.,VOD,WTB,WPP
2019-10-07,10240452854.960579,7455789536.94825,3891250980.084,22798236905.40942,2907340686.3897495,9777225174.28188,92110038292.88232,4379447730.46242,2358016628.6159997,14753779398.52215,17567336086.918125,24786053746.922012,6100236664.716881,4688567499.71042,35557183594.67731,101381060708.93839,62509044240.32,5153557974.792305,15084972659.08519,6719508961.231171,8329910846.42093,5123455818.5274,4148669400.7943406,4897224316.4954,32451419072.891525,21121080032.0,6033260770.766,6475122567.805921,78958452778.41664,1923220266.6401682,23001884777.93024,14621081752.530003,6070781447.573919,1243223834.643,84619312936.2752,25592546306.954254,7292197165.42944,4760088165.414451,121920425780.39702,2778858519.6023993,4493919341.20514,17459576738.65434,9791780938.698782,8142502103.856119,7271361198.190849,8516231132.409,4388702373.7585,2974947980.02688,5439527996.952,40124285.43388048,6206769430.37586,13998614084.837236,36467223534.29654,25711264086.42708,0.0,4809332580.586767,8926713133.175014,7427071890.9513,4682134977.28921,30521875670.086357,7630499586.144,2188904655.3444,5557713687.9807,5561376899.724801,6234261974.496599,4733727104.76204,2290272988.98129,36213941870.61,42708219202.63416,36275259297.38634,8401756374.61452,43719071305.387505,4719398657.699772,13871449468.376999,8913824010.0,189662703008.11636,189055328852.45413,5187280145.865,7344019608.17382,4639049114.894064,4929978125.0,7103785855.049281,8650718124.086346,5013126664.02624,16660273157.03955,4479430727.96296,6081097531.04208,5693945601.07656,5606293277.193301,12792148438.413149,20445255707.025295,6482913590.115337,4521589556.83344,48570846.975354604,22305373962.43677,3921301697.68,54158125085.9668,5475796652.481697,43032227816.39004,5398055969.239499,11851101933.235298
2019-10-08,10108863740.71602,7424795492.6838,3893153792.2992005,22591771693.93654,2898395022.7393203,9591122002.440859,91665378161.97816,4353443638.6967745,2337732614.6063995,14640559075.00875,17516305335.75787,24717365777.55268,6052963277.583138,4637083354.467781,35245093500.26311,101239777128.41624,62132750418.76,5007265815.249152,14873864107.54179,6686227589.456871,8244454995.040941,5043248363.22138,4027913280.5361233,4949158745.617701,32261829477.52896,20762420182.4,6051020579.595,6437234197.01712,78768648805.3916,1885955601.7383502,23092159050.999043,14552287453.1925,5858058647.52416,1269016860.258,84500922851.71939,25467427191.67581,7210178587.904159,4709576199.403351,120891476299.21214,2736352079.5319996,4496722784.337521,17564502079.631824,9746761256.222006,8057561728.676461,7156533898.006017,8525817884.152801,4272267412.82205,2950656080.35328,5329523595.339999,39578947.524167515,6041844596.164212,13635318114.447989,35959362781.01426,24220756023.4458,0.0,4812396825.620592,8786649642.591726,7451131080.7503,4621436226.948145,30553105420.08986,7487427718.903801,2124199578.018,5464163801.8785,5497685153.107841,6104695389.236401,4771079731.385353,2353363150.0245,35916470205.24427,42305569005.61348,36518456262.37283,8327146885.474562,43417151464.0875,4705399699.8719635,13765329089.9304,8651047859.999998,188043038593.01715,187030748333.5801,5160573356.9952,7294192926.466445,4551021617.457745,4905971275.0,7040869877.26704,8510389529.610277,5022594325.33696,16682085507.3368,4482057960.061472,6037717457.86344,5740925350.260362,5518865701.720501,12619144044.258001,20272045194.28928,6439710167.448889,4499181334.50912,47322114.01471945,21627742348.388058,3853105146.416,54085437121.26335,5447213075.623104,43069707671.39995,5187336675.98244,11714151518.81904
2019-10-09,10075966462.154879,7297375532.92995,3868417233.5016003,23009677182.218998,2845409168.8098497,9659208528.72416,92737793771.80585,4318472618.73608,2333929361.9795995,14640559075.00875,17701291808.7138,24899388896.381397,6001750441.521582,4597300151.325741,35089048453.056,102188395454.779,62398369586.92,5012821213.712816,15029240001.47773,6616336708.730841,8277009605.090462,5069438552.70906,3947796239.21096,4949158745.617701,32340825142.26336,21049348062.08,6073854619.518,6458072800.950961,79599041187.37616,1854598749.5648692,23056049341.77152,14552287453.1925,5801530910.448001,1233275096.1915,84865958945.76651,25575484609.416283,7046141432.8536,4829209803.113851,121980952220.46672,2748307015.8018,4496722784.337521,17667519687.136997,9829297340.762762,8087837505.96822,7108430569.550209,8535404635.896601,4288389176.6440196,2955514460.288,5384525796.146,38991660.54447664,6094856150.017956,13688054626.278687,35761861376.96005,25007413056.685917,0.0,4784818620.316176,8877690911.470863,7439101485.8508,4598822967.017159,30507995781.19591,7354395982.698001,2107171926.09,5504560343.604449,5447974521.601921,6005260567.9902,4726543907.33448,2352361718.8968296,36019938610.588875,42517130973.5396,36713013834.36204,8369000989.13844,43330888652.2875,4540911945.39522,13863869441.3451,8687608019.999998,187840580541.12976,186828290281.69275,5152355883.4968,7367849760.294738,4451990682.841885,4895682625.0,7032290425.751281,8598904489.202875,5001292087.38784,16634098336.682852,4432140550.189744,6061379315.96088,5722133450.586841,5537079779.944,12654762595.995825,20374688461.09581,6384505794.0417595,4521589556.83344,46722073.501167476,21392453593.510033,3843728120.6172,54124576794.56521,5390045921.905921,43085770466.404205,5197742567.00748,11809527700.287504
2019-10-10,9967875404.02542,7252606357.8813,3876028482.3624005,23925089204.171066,2972712843.8352003,9759068767.273,92227742445.18048,4401865050.950045,2333929361.9795995,14882616318.382229,17643882213.658512,25620612574.759342,5779171577.1002035,4696758159.1808405,35776490147.5089,101320510603.0003,62199155210.8,5073930596.813121,15610210735.32517,6613008571.553411,8333980172.67712,5149646008.0150795,3867679197.8857965,4897224316.4954,32088039015.11328,21439888787.2,6038335001.86,6494066753.20032,78804237050.3338,1881411130.40886,22640787685.65504,14680703478.622503,5783680046.10816,1205271239.8095002,84451593649.82112,26388758858.726162,7109519424.57768,4697612839.0323,120649370538.93333,2711113880.7401996,4474295239.278481,17862108501.31343,9824295153.820898,8106339369.86874,7154982177.73325,8436341534.544001,4361832767.38855,2965231220.15744,5515393101.512001,40438903.45871489,6178791110.286385,14121665945.77553,37151424826.91293,25145423062.51752,0.0,4800139845.485295,9097123713.384686,7588268462.6046,4641669143.7285,30216518114.496586,7469857489.593601,2165917325.2416,5519443280.029799,5396710432.861441,6216182916.0882,4809868997.494176,2322318785.06673,37248625924.056,42141779094.961006,36362810204.78148,8308949449.098961,44252822453.40001,4593408037.2495,13909349603.5365,8950384169.999998,187516647658.10992,186585340619.42786,5197551987.738,7354851495.50151,4524613368.226848,4952270199.999999,7035150242.923201,8592427784.84244,5022594325.33696,16455237064.2454,4482057960.061472,6189547713.988681,5787905099.44416,5489723176.562901,12675116054.131725,20759600711.62029,6535717773.374329,4531332262.191839,47922154.52827141,21401865143.705154,3918744327.0075994,53448019584.63315,5384601431.075713,43589071376.53743,5252373494.88894,11785072269.141747
2019-10-11,10268650522.2987,7510890060.08505,3950238158.7551994,24683786668.0172,3013312394.2486897,9872546311.078499,90449101921.56384,4838554454.048981,2356748877.7403994,15819612099.182789,17733186028.188957,27557613310.97439,6444938445.900431,5095760284.8113,36278364758.79661,99615015952.41197,59985662142.8,5472067486.709041,16635353861.619919,6739477784.295751,8154929817.40476,5105450063.25462,3991918667.7668476,4889530326.9958,31708859824.38816,21599293164.8,6005352499.749001,6535743961.068001,76158844176.2973,1974572792.6634052,22415102002.983044,14676117192.0,5689963008.324,1162160039.853,82626413179.58551,27014354435.118378,7042413315.69336,4924916686.082251,122545865661.11725,2685875681.9484,4496722784.337521,17678966087.97091,9854308275.472082,8009625081.29784,7741532440.839552,8388407775.825,4632320138.17938,3080212878.6124797,5653846917.334001,44088472.546793915,6594048282.140713,15281869206.050865,41708064363.306656,25186826064.267002,0.0,4738854944.808817,9388922652.099873,7677287464.8609,4839237625.23079,30938272336.79968,8104895777.519401,2305544071.0512,5621497701.2322,5387389689.454081,6891134430.0018,5060562587.71602,2288270126.7259502,39020522365.582275,41595812726.11941,35730498095.81658,8274374319.98532,45390413284.0125,4873387193.80566,14083690225.2702,9976353660.0,185492067139.2359,184803709762.81876,5384499509.8266,7506497918.089171,4722675237.458569,5091166975.0,7149542929.800001,8875243875.248058,5242717450.8112,16228388621.154001,4531975369.9332,6221096858.1186,5942938271.750701,5511580070.431101,13321338349.94655,21022624082.812016,6864543823.66896,4893273766.2564,53111694.10493701,22794774572.583057,4283595876.27,51966303381.06292,5742576703.161888,43182147236.42972,5456589106.25535,11384003198.351282
2019-10-14,10066567239.70884,7531552756.26135,3877931294.5776,24066878566.2669,2982346635.4587398,9686443139.23748,91273030987.65096,4686116674.73313,2390978151.3816,15491663575.902594,17816110998.824375,27063059931.51523,6397665058.766688,5108631321.121961,35321007307.0125,99453549003.24385,60140606657.55999,5470215687.221152,16657309150.980433,6603024160.021121,8112201891.714766,5090718081.6678,3919929442.228294,4856830871.6225,31629864159.65376,21814489074.56,6010426730.842999,6480805823.424239,76645216857.17397,1898225674.3279727,22162334038.3904,14740325204.715002,5652773707.616001,1168792532.154,83080241837.0495,26257952510.935062,7072238252.975281,4758758903.151,122525690181.09401,2687204008.2006,4390191945.30708,17560686612.68719,9759266723.576666,7924684706.118181,7671705028.564991,8289344674.4724,4594702689.26145,3110982618.19904,5655743544.948001,44906479.41136336,6566069962.051235,15211553856.94327,40762879072.47575,25179925563.975418,0.0,4717405229.572047,9430941699.27486,7698940735.68,4848758997.83331,30667614503.436016,8263027841.311201,2217851663.6219997,5538578484.00525,5367194745.4048,6894147606.403199,4990167252.925932,2312304473.79003,37959971210.800125,41582163566.89836,35341382951.83818,8219782010.8585205,44371433819.625,4824390841.408332,14258030847.003899,9834683039.999998,185411083918.48093,184439285269.42142,5304379143.217199,7534660825.141163,4705069737.971304,5024290750.0,7083767134.8458395,8732756379.31851,5159875414.3424,16232751091.21345,4552993226.721295,6258561466.77288,5844280798.464721,5551651042.5228,13041478300.577925,21003378470.28579,6730133175.373343,4841150292.58896,52722478.636687085,22503016516.534313,4270809022.908,51943937853.46185,5595575450.746273,43101833261.408455,5424070696.802099,11697032717.01701
2019-10-15,10000772682.586561,7689966760.27965,3938821285.4639997,23795737505.41697,3003678602.6251497,9700060444.49414,90043676508.0924,4935397278.555519,2429010677.6496,15866461888.222815,17720428340.398895,28168936238.361412,6726609044.238989,5229151024.758141,34629348178.8513,98938873102.77043,59697908043.96,5768355404.771121,17015349254.398039,6608016365.787266,8051161997.871915,5120182044.84144,4066230126.3872895,4833748903.1237,30879405344.676956,21774637980.16,6030723655.218999,6516799775.673601,75067471331.40332,1835966417.11396,21981785492.2528,14735738918.0925,5645335847.4744005,1124944388.6085,81669426662.75926,26576437531.64383,7003268085.510839,4887697342.70565,122243233460.76875,2676577398.183,4488312454.940381,17642719151.996864,9861811555.884878,7949073526.714321,7994462845.300737,8289344674.4724,4820407382.769031,3161995607.5136,5689882842.0,46479569.53553536,6965129159.11692,15692042075.845177,42900126409.20532,24869403050.85432,0.0,4700551881.886016,9687724765.344225,7799989332.835801,4870182086.18898,31004201809.02928,8534111379.24,2281705358.3519993,5797966804.56135,5367194745.4048,7171359835.332,5164000630.672884,2297283006.87498,38179841572.157394,40538002886.4888,34485329635.0857,8188846369.020001,43336280078.025,4971379898.600316,14140540428.00945,10332815219.999998,183346011789.22946,182657654412.81232,5384499509.8266,7534660825.141163,4762287611.304913,5223204650.0,7078047500.502001,8877402776.701536,5332660233.263041,16005902648.122051,4587147244.001952,6321659755.03272,6022803845.36316,5486080360.9182005,13372221995.2863,21253571433.126705,6941349908.409313,4993136496.179999,54084732.7755618,22983005576.485485,4379497276.485,51088456422.721306,5889577955.577503,43321358126.46656,5565850962.018269,11628557509.808882
2019-10-16,9953776570.35636,7610759758.2705,3881736919.0080004,23778324776.738537,2994732938.97472,9582043798.93642,89128199767.9956,4800893355.629769,2430278428.5252,15948449019.042864,17714049496.503864,28206714621.51454,6665547585.857903,5211599611.607241,34216039675.4379,98131538356.92978,59620435786.58,5740578412.452801,17011127083.36717,6578063131.190395,7874146305.72765,5053069684.27926,4058102310.600679,4714492065.8799,30595020951.63312,21742757104.64,5929239033.339001,6607731865.56672,75043745834.77519,1807790694.8711221,21765127236.88768,14648599472.265003,5608146546.7664,1123102029.6360002,80712440145.93303,26212454650.83381,6938026035.206639,4785344148.420001,121779197420.23439,2656652504.3999996,4255626674.952841,17574040746.99342,9591693461.024221,7931412656.6274605,7935497474.935552,8155130150.0592,4788163855.125091,3137703707.8400006,5680399703.93,45808384.41588865,6996052565.531604,15686182463.419538,43048252462.24599,24186253521.9879,0.0,4574917835.499232,9627030586.091467,7768712386.097099,4815434193.72449,31066661309.036285,8348368955.1036,2187201890.1516,5742687326.41005,5283308054.738561,7038780073.670399,5110844969.70894,2311303042.6623597,37753034400.11093,40899705605.84636,34932812050.66086,8046906365.290321,42613829029.200005,4897885370.004323,14057160130.65855,10497335939.999998,182090771867.5276,180795040335.44824,5310542248.341001,7510830673.020246,4729277299.766293,5190623925.0,7012271705.54784,8739233083.678946,5436804507.68096,15971002887.64645,4619987645.233352,6355180720.67076,5952334221.5874605,5340367735.1302,13285719798.208725,21118852145.44313,6847742492.632008,4863558514.91328,53192780.6608224,22898301624.72939,4402939840.981999,51535766974.74251,6056996048.6064005,43005456491.38294,5539836234.455669,11361993310.320097
2019-10-17,10179357909.061317,7693410542.975699,3906473477.8056,23601709957.28582,2977529739.64697,9663747630.47638,89206669202.86104,4822413983.29789,2444223688.1568,15928928273.609522,17222878516.586403,28162067441.424477,6608425576.404629,5219790271.077661,33865992677.649002,98545297414.17313,59365884083.76,5835020186.335089,17251790832.12665,6606352297.198551,7792759780.603851,5036700815.84946,4048813378.273122,4616393699.76,30650317916.9472,21639144259.2,6023112308.578,6647514654.894961,74640412392.09698,1786886126.7554681,21692907818.43264,14607322892.662502,5556081525.7752,1135630070.649,81481975695.54587,25996339815.352867,6969715031.068679,4722868822.03785,122344110860.8849,2669935766.9219995,4320105866.997581,17532070610.60242,9629209863.088202,7967575390.6148405,7963428439.845377,8036893545.219,4838320453.68233,3143371817.76384,5744885042.806,45284021.04116466,6981327133.905565,16113934170.49075,42998877111.23243,24303562026.94476,0.0,4582578448.083792,9757756510.63587,7378953511.353299,4853519684.13457,31195050281.272892,8488930789.5852,2222959959.2004,5787336135.6861,5298842627.084161,7135201718.515199,5163282310.930128,2340344545.36479,38748917801.552704,41077144675.71988,34728526600.0722,8243438678.146802,42716266118.2125,4899635239.7328005,13825969306.1856,10611586439.999998,182900604075.07715,181888313815.6402,5384499509.8266,7584487506.848538,4815104109.766705,5166617074.999999,6969374447.969041,8877402776.701536,5325559487.28,16084427109.192148,4390104836.613552,6213209572.086121,5740925350.260362,5464223467.05,13362045266.21835,21150928166.320175,6857343253.224551,4893273766.2564,53711734.61848896,22832420773.363544,4507365810.105,52027808581.96583,5938578373.049377,42951913841.36878,5560648016.50575,11242161697.705873
2019-10-18,10165259075.392262,7676191629.49545,3908376290.0208,23629072816.63765,2984411019.37807,9781764276.0341,88565835484.79327,4752471943.376499,2487327217.9272,16092902535.249617,17216499672.691364,28333787364.8478,6639941167.827126,5298186583.151681,33739469666.4,97899429617.50061,58956387866.17999,5827612988.383536,17416455502.330498,6536461416.472521,7634056056.612441,5008873739.5188,4063907893.3054,4627934684.0094,30437029622.16432,21623203821.44,6000278268.655,6660775584.6710415,73940510241.56715,1705085642.8246481,21404030144.61248,14754084064.582502,5593270826.483201,1134893127.06,81205732164.91562,25882595165.099735,6911929215.08496,4623174152.2791,121375687819.76973,2647354220.6345997,4328516196.39472,17770537294.64217,9591693461.024221,7602584075.486402,7892049307.298048,7883505517.318199,4922511886.97484,3117460458.112001,5663330055.403999,45179148.36621983,7074097353.149615,16137372620.193281,42455748250.08333,24503676535.40058,0.0,4518229302.373487,9617693020.05258,7403012701.1523,4846378654.68268,31229750003.499,8453790330.964801,2256163880.4599996,5655515841.632999,5239811252.170881,7231623363.36,5130239602.763352,2349357425.5138197,38955854612.2419,40981600561.1726,33843289647.52134,8177927907.19464,42716266118.2125,4896135500.275848,13484868089.7501,10890357660.0,181402414491.11044,180309141010.9185,5435858719.191601,7474002256.1061,4757886236.433096,5182050050.0,6852121943.920321,9013413568.27065,5372897793.8336,15962277947.527552,4450531174.879328,6219125036.610479,5797301049.28092,5464223467.05,13316249985.412575,20894319999.303852,6811739640.409968,4893273766.2564,53679299.9961348,22964182476.095238,4471136392.245999,51731465341.251785,5973967563.445727,42962622371.371605,5493009724.84299,11203033007.872658
2019-10-21,10165259075.392262,7652085150.6231,3883639731.2232,24126579350.30725,3010559882.35625,9949711040.86624,88003471201.59096,4940777435.47255,2497469224.9319997,16288109989.583069,17063407419.2106,28440253717.370262,6594637505.157288,5285315546.841021,33811166039.441105,98898506365.4784,58613296440.63999,5909092165.850609,17665563593.15171,6649618080.50514,7676783982.302435,5012147513.20476,4191630712.809284,4602929218.1357,30547623552.79248,21702906010.24,5870885375.757999,6700558373.99928,73454137560.69048,1728262446.605047,21006823343.10976,14749497777.960003,5578395106.200001,1158843793.7025,80890025272.76675,26468380113.90335,6861599633.42172,4595259644.746651,122001127700.48994,2610161085.5729995,4294874878.8061604,17812507431.033165,9541671591.605581,7669863580.579201,8146531432.032001,7909070188.635,4961920642.984099,3119889648.0793605,5687986214.386,45179148.36621983,6994580022.369,16078776495.93695,43337450946.753944,24407069531.31846,0.0,4512100812.30584,9930501482.35526,7554585596.886,4791630762.21819,31143000697.933727,8511521084.4126005,2218703046.2183995,5551335286.655551,5239811252.170881,7216557481.353001,5135986160.7053995,2359371736.79052,35334460425.1809,40073931472.97344,33989207826.513237,8015970723.4518,43120623048.525,4985378856.428123,13386327738.335398,11086868519.999998,181321431270.35547,180309141010.9185,5417369403.8202,7506497918.089171,4740280736.945832,5260929699.999999,6814944320.685361,8942169820.305878,5462840576.28544,14548837648.265749,4564815771.164599,6278279681.854081,5891260547.64852,5456937835.760601,13336603443.548473,21330553883.231598,6934149337.964904,4934680264.029599,54863163.71206165,23105355729.022057,4545726370.191,50971037402.81575,6036579207.993121,42780577361.323425,5466994997.28039,11102765740.175041
2019-10-22,10052468406.03978,7596984627.4863,3883639731.2232,24377820149.810402,2950692748.69568,9781764276.0341,88971260898.26472,4967678220.0577,2506343481.0611997,16342768076.796432,17076165107.000662,28385303341.874794,6586758607.301662,5313397807.88246,34127473567.563602,100745284596.58887,59055995054.24,5910943965.338496,17522009778.102196,6466570535.7464905,7855834337.574796,5002326192.146879,4243880957.151782,4597158726.011001,30666117049.89408,21647114478.08,5990129806.466999,6727080233.55144,73893059248.31088,1727807999.472098,21187371889.24736,14850396083.655,5660211567.7576,1197533332.125,81649694981.99995,26309137603.54897,6859735574.841599,4697612839.0323,123151130061.81424,2610161085.5729995,4272447333.7471204,17654165552.830772,9541671591.605581,7633700846.591822,7994462845.300737,7980970826.7135,4865190060.05228,3138513437.8291206,5705055862.912001,45514740.926043205,7090295327.93826,15832672774.060364,42610927924.69736,24614084540.06586,0.0,4573385712.982319,9977189312.54969,7448725161.7704,4801152134.82071,31601037031.31838,8564231772.343201,2239987611.1284,5502434209.829401,5236704337.701761,7216557481.353001,5125211364.564059,2354364581.1521697,36304476725.28653,39814597447.77368,34281044184.49704,8112417136.24248,43433325741.3,5018626381.269168,13735008981.802797,11000038139.999998,184763218152.44128,184236827217.53403,5419423772.194799,7452338481.45072,4658855301.817236,5281507000.0,6749168525.7312,8963758834.840656,5484142814.23456,14780048561.4166,4589774476.100464,6223068679.62672,5872468647.975001,5438723757.537101,13418017276.092075,21927167871.544544,6996554281.816441,5090563549.764,55090206.06854077,23001828676.87572,4223071437.0231996,51278563407.33032,6066523907.559265,42839474276.33902,5365537559.78625,11198141921.643503
2019-10-23,10137061408.05414,7565990583.22185,3876028482.3624005,24624085883.976852,2976841611.67386,9981484753.13178,90488336638.99657,5025066560.50602,2484791716.176,16455988400.309834,17114438170.370857,28467728905.117992,6427210925.725278,5191708010.036221,34574521540.6434,102208578823.42502,60129539192.22,5836871985.822976,17538898462.22567,6583055336.95654,7904666252.6490755,5103813176.41164,4307742366.903725,4635628673.509,31061095373.56608,22173148924.16,6038335001.86,6649409073.434401,74106588717.96405,1785977232.48957,21142234752.712963,14914604096.370003,5636410415.30448,1177635855.2220001,83001315114.01227,26616248159.23242,6762804528.67536,4636466774.913601,123211656501.88394,2603519454.312,4149095835.9224005,17680873821.443222,9534168311.192785,7653043704.306,7941704356.026624,7942623819.738299,4933259729.5228195,3107743698.2425604,5777127712.244,45661562.67096593,7024030885.62108,15867830448.614162,42519230844.243614,23930935011.199444,0.0,4642331226.24336,10112584020.113537,7508873136.2679,4855900027.285199,32000083836.918644,8403589675.7928,2247650054.496,5459911534.328401,5270880396.862082,7096030425.297,5122338085.593037,2372390341.4502296,37171024620.047554,40408335873.88892,34426962363.48894,7970477132.5128,43756811285.55,5043124557.467832,13769119103.44635,10680136739.999998,186504357398.67288,186625832229.80536,5409151930.3218,7521662560.347936,4709471112.843121,5281507000.0,6749168525.7312,8920580805.771095,5479408983.5792,14601187288.97915,4614733181.036327,6276307860.34596,5895958522.5669,5446009388.8265,13458724192.363874,22093963180.105152,7190969683.815456,4993136496.179999,54327992.443218,22785363022.38794,4277202449.589,51054908131.31972,6036579207.993121,43567654316.53176,5437078060.5834,11259280499.507906
2019-10-24,10400239636.543259,7538440321.65345,3872222857.932,24671349004.675465,2958262156.3998895,10099501398.689499,95510380470.38472,5030446717.42305,2607763551.1092,16565304574.736567,17682155277.028706,28574195257.64045,6364179742.880285,5183517350.5658,34688392250.7675,102935180094.6816,61103476142.13999,5785021600.162112,17420677673.36137,6654610286.271285,8059300650.384295,5169288650.130839,4291486735.3305025,4626011186.6345005,31361278899.556797,22420225709.44,6101762890.535,6719502559.393681,74545510405.58446,1728716893.7379959,21566523836.13632,14900845236.5025,5724177164.97536,1208219014.1655,84816629743.86826,26428569486.314754,6928705742.30604,4762746689.94135,124563413663.44052,2644697568.1302,4216378471.09952,17759090893.80826,9641715330.44286,7753962961.9452,8037911012.938241,8094414055.681801,4823989996.951691,3091549098.4601607,5822646774.98,44906479.41136336,6928315580.05182,15979163084.70119,42215925116.58893,24117248519.072098,0.0,4717405229.572047,10093908888.035765,7532932326.066899,4872562429.339609,32125002836.932636,8491440822.3438,2139524464.7531998,5602362497.256749,5244471623.874561,7062885484.8816,5157535752.98808,2447497676.0254803,36860619404.01375,39923790721.542,35798593246.0128,8079661750.7664,43875422651.775,5141117262.262488,13302947440.984499,10323675179.999998,188002546982.63968,187314189606.2225,5405043193.5726,7640813320.952526,4766688986.176728,5375819625.0,7078047500.502001,8905468495.59675,5467574406.9408,14814948321.8922,4671218671.154336,6286166967.88656,5994615995.8528805,5518865701.720501,13392575453.4222,22517366655.68208,7178968733.074777,5041850022.971999,53890125.04143684,22700659070.63185,4362448138.669001,51792970542.15469,6010717876.549633,43155375911.42263,5342124304.97991,11229933982.132994
2019-10-25,10310947023.30588,7548771669.7416,3832263801.4128,25068110465.276974,2995421066.94783,10299221875.787178,96556639601.9239,5071694587.120279,2636921821.2479997,16432563505.78982,17822489842.719406,29254206154.396797,6362210018.416379,5155435089.524361,34945655706.9738,103338847467.60191,59963527212.12,5685024427.816161,17015349254.398039,6659602492.037431,8228177690.016182,5285507615.982419,4211369694.0053387,4475978391.392301,31503471096.078716,22699183370.24,6114448468.27,6766863022.879681,74047274976.39374,1745531437.657109,21584578690.750076,14978812109.085003,5789630334.22144,1255383403.8615,83859643227.042,26644684321.795708,6926841683.725921,4624503414.542551,124563413663.44052,2627429326.851599,4230395686.7614202,17360374598.0938,9676730639.035908,7794330665.00088,8078255740.030209,8215846244.436601,4868772674.234941,3106124238.26432,5896615251.926,44612835.921517916,6845853162.945996,15838532386.485998,42321729440.1894,23523805493.99622,0.0,4737322822.2919035,9930501482.35526,7581050705.6649,4786870075.916929,31365078920.180832,8423669937.8616,2102063630.5116,5634254503.8825,5242918166.64,7080964543.29,5082112179.9987,2444493382.64247,35981137958.584656,39787299129.331604,35944511425.0047,8045086621.652761,44403782374.05,5205862442.2161,13507608170.8458,10319105159.999998,188326479865.6595,188205005034.52707,5368064562.8298,7662477095.607905,4672059426.432684,5315802500.0,7163842015.659601,8877402776.701536,5443905253.664,14758236211.11935,4717195232.878297,6341377970.113919,6065085619.628582,5533436964.2993,13239924517.402948,22196606446.91168,7150166451.297144,4985829467.1612,54198253.95380136,22550074267.50992,4294251587.405,51792970542.15469,5907272550.7756815,42994747961.38011,5335620623.08926,11914686054.214272
2019-10-28,10621121364.0252,7627978671.75075,3836069425.8432,25403927375.503952,3113779078.3227496,10535255166.902618,97275942754.85712,5064521044.5642395,2657205835.2576,16561400425.649897,18032991691.255463,29278246943.676064,6385846711.983252,5237341684.22856,35392703680.053604,103338847467.60191,60074201865.51999,5720208618.086033,17112459188.108006,6598031954.254975,8346188151.445691,5267501860.70964,4250847656.3974485,4422120464.8951,31740458090.281918,22691213151.36,6091614428.346999,6818012323.444561,73477863057.3186,1785977232.48957,21846374082.6496,14946708102.727503,5761366465.683361,1239907588.4925,85665092016.51833,27241843735.624638,6923113566.56568,4677673905.08055,119923053258.09695,2667279114.4175997,4157506165.3195405,16975012436.685564,9536669404.663717,7836380355.683881,8059635096.756992,8407581279.3126,4924303194.06617,3135274517.8726397,5921271410.908001,44528937.78156209,6901809803.124948,15961584247.42429,41566991931.839355,24227656523.737377,0.0,4783286497.799263,10135927935.210752,7703752573.6398,4836857282.08016,31250569836.834663,8491440822.3438,2011817075.2931998,5742687326.41005,5291075340.911361,7111096307.304,5114436568.42272,2438484795.87645,35981137958.584656,39630333798.28964,36022334453.800385,8143352778.081001,44641005106.5,5274107361.626663,13670578752.03165,10218564719.999998,188690904359.0568,188447954696.79196,5407097561.9472,7766463213.953731,4680862176.176315,5356957100.0,7178141101.5192,9032843681.351954,5384732370.472001,14701524100.346498,4774994339.04556,6439969045.51992,6107367393.894,5682792405.732,13199217601.13115,22203021651.08709,7270175958.703944,5015057583.2364,54976684.890301205,22568897367.900158,4358185854.215,50965446020.91548,5935856127.634273,42876954131.34894,5457889842.63348,11936695942.245459
