,III,ABF,ADM,AAL,ANTO,AHT,AZN,AUTO,AV.,BA.,BAB,BARC,BDEV,BKG,BHP,BP,BATS,BLND,BT-A,BNZL,BRBY,CCL,CNA,CCH,CPG,CRH,CRDA,CTEC,DCC,DGE,DLG,EVR,EZJ,EXPN,FERG,FLTR,FRES,GFS,GSK,GLEN,HMSO,HL.,HSBA,IMB,INF,IHG,IAG,ITRK,ITV,JMAT,KGF,LAND,LGEN,LLOY,LSE,MCRO,MDC,MKS,MNG,MRO,MNDI,MRW,NG.,NXT,NMC,PSON,PSN,PRU,RB.,REL,RTO,RIO,RMV,RR.,RBS,RDSA,RDSB,RSA,SGE,SBRY,SDR,SMT,SGRO,SVT,SN.,SMDS,SMIN,SKG,SSE,STAN,SLA,STJ,TW.,TSCO,TUI,ULVR,UU.,VOD,WG.,WTB,WPP
2017-10-02,8591026841.691841,11123845612.300318,3400114460.7649794,15639830163.078838,3252543454.3016253,8641956517.23264,63797856499.23841,3643337226.4963746,20623200655.47168,19978401697.586998,4141099039.66044,32685910498.26649,6243287622.61512,4658375546.73018,28119131415.501877,93689179708.7232,103100067740.31947,6187602759.737491,23601932920.907303,7428185938.746242,7421685511.7922,8959408246.00836,10771695127.30862,4683279774.30908,25160492383.63635,23471000948.665894,5105885013.012722,5371233324.6124,6129607864.5984,61703841375.83485,4896969000.0,974390031.9745281,3320024458.8672004,14003017328.511198,12882040789.97823,5753204302.38265,2594499161.76654,4305759897.59398,73872325632.35538,42720251708.088,4017153717.39216,3442130261.625,147711644839.066,30170669207.04452,5564703870.61524,7343670394.59544,10028990785.5441,8003518269.14,6208670378.549782,6562234777.725,64859494.933564804,7683447081.67824,15315935402.913345,47662327017.855896,13402320339.328197,6478116792.317707,2393941237.6415,5343298731.465507,0.0,4033698173.2038198,7466152461.971999,5243034977.427744,30727391685.71846,7296976017.752399,2389325710.944,4989083885.193555,7952484387.503,46516212842.5608,43011276428.601006,15911734212.0,5491119443.18574,42225998271.39434,375939068.38862395,16500096844.583311,9208024824.991789,185184271859.24927,189235817254.6229,6271309447.37341,7651154589.3379,4984455600.1804495,5709442019.45288,0.0,5343577243.32453,5150283641.819301,11803826294.234451,4701402057.707743,6228075440.848559,5431748773.78644,14232062455.338001,24699472079.33543,14005766967.030529,5612995816.01724,64749708.985684805,14984861257.571682,5642493645.806599,53095179585.19824,5827299192.0,55817853559.67994,2374346266.956,6872643382.720501,17328194933.163937
2017-10-03,8722044680.23616,11324962521.74964,3307417774.2664795,16024087083.11048,3257586157.33155,8926485219.52992,63986943210.85439,3590775793.4641557,20401228828.45584,19645692390.9658,4116122567.7686396,32847050171.195156,6253035144.27416,4702953303.15822,28276808787.925247,94938368771.50616,102815925090.19775,6218310465.74115,23285184395.039574,7457610971.074021,7438224086.74884,8961277125.492302,10654490154.420807,4617343883.86124,25066081530.41445,23621295511.83771,5159132361.80496,5384661407.923931,6108558387.0414,62016614294.4066,4854940750.000001,1004506401.282176,3364118533.71153,14086645169.225601,13401138423.23252,5827514895.0035,2618352407.24247,4324285935.15982,73848033516.0672,43061234332.896,3987202897.5048,3451464852.1650004,149249267747.35422,30094432519.21876,5614094733.372181,7358403791.072116,10276620187.656301,8043139646.71,6258826977.10702,6543074968.155,65664797.387437925,7726590480.2992,15257633402.902254,47732937872.69717,13350640440.8475,6405763201.820635,2406972021.98325,5364524289.7766,0.0,3996000059.43556,7509560325.122999,5260823051.990688,30524116153.86672,7338357734.299199,2380643568.099,4928191893.10413,7937702818.0095,46014516962.898224,43004970714.42,15911734212.0,5563657348.64394,42671733650.75459,374842236.67924803,16829002429.525171,9324799477.75185,188008076225.7218,191936847518.20532,6246082941.14906,7791246152.241271,5146653154.12875,5759953154.98328,0.0,5358461859.601201,5115072039.89255,11916574083.966301,4748273107.477375,6220221625.664639,5506540495.284359,14102226096.096323,25226036566.19626,13877843167.770458,5563802162.94084,64911988.95807999,15257824173.594954,5629320508.89032,52876930388.45616,5827299192.0,55844370354.72017,2444697267.4584,6935994059.147999,16967450027.879122
2017-10-04,8712686263.19728,11390845647.2589,3314833509.1863594,16402608825.231201,3272714266.421325,8873437495.3728,64024760553.1776,3500407013.8649044,20134862636.03683,19645692390.9658,4131108450.90372,32626543250.345406,6243287622.61512,4711621200.24145,28529092583.80265,94811498007.31726,103526281715.50208,6213192514.7405405,23276848907.51674,7519730483.766001,7376204430.661441,9062196617.625061,10007072208.945263,4685111326.82152,25286373521.26555,23671393699.561657,5184417767.76,5438373741.170055,6142237551.1326,62617138298.064354,4860363750.0,1019878298.1162882,3312243151.5417304,14179564992.2416,13639498646.86452,5890092236.157901,2620187272.27908,4356706500.90004,73410775422.87996,43767555484.284,3983459045.01888,3449131204.53,149568773806.21933,29846663283.785046,5585283396.763966,7386033283.989778,10161059800.003942,8114458126.3359995,6330479260.76022,6554570853.896999,66622454.35961137,7722668353.151839,15245973002.900036,47732937872.69717,13347195114.28212,6427198165.073694,2433033590.66675,5326624929.451375,0.0,4018618927.6965156,7665105168.08075,5156318113.933393,30484772502.540577,7234903442.9321995,2378907139.53,4980964952.914966,7946571759.7056,45795829015.353,42765353575.542,15911734212.0,5558217005.734574,42927288601.58781,373379794.40008,16902092559.512249,9317930380.530668,186903109299.71082,190218010077.74377,6200675229.9452305,7764305467.067544,5023965260.7576,5707758314.935199,0.0,5308846472.012301,5084555318.2227,12020648966.7957,4827959937.363023,6271271424.36012,5567308769.00142,13652792544.875122,25340507106.81818,13583570853.349188,5534285971.095,64457605.03537344,14768096588.964964,5699577239.110479,52840555522.33248,5817111606.0,55446618429.116745,2462285017.5839996,6959524310.3925,17452589728.089737
2017-10-05,8698648637.638962,11408183311.8666,3357473984.9756694,16901569303.481237,3350035712.880175,8873437495.3728,64302087730.21439,3481042275.37935,19787779415.612064,19487259387.81285,4131108450.90372,32253377691.98429,6301772752.569361,4684379237.97987,28833935503.82118,95719111935.74553,102837782217.13019,6162013004.734441,23297687626.32383,7522999931.80242,7388608361.878921,9187411543.04904,9906610803.61285,4650311829.08516,25254903236.858246,23462651250.711903,5181754094.470799,5426863955.474456,6159077133.1782,63205151384.97924,4822402749.999999,1028975951.34464,3330399535.3011603,14170273009.94,13679242830.552917,5995691499.355951,2633031327.53535,4301128388.20252,74018078330.08446,45094952130.858,3987202897.5048,3484135919.055,150826828913.00058,29813309732.861275,5581167491.534222,7448658968.06344,10194077053.6189,8106533850.8220005,6402131544.413421,6525831139.542,66818338.740283206,7663836445.94144,15263463602.903364,47521105308.17337,13495344156.59346,6515650046.4549,2472125943.692,5369076046.073562,0.0,4033698173.2038198,7704895709.302502,5183000225.777808,30704441222.444878,7131449151.5652,2363279282.409,5001262283.61144,7999785409.882199,46181748922.78575,42922996430.067,16026207120.0,5543709424.642935,43693953454.08743,368169843.78054404,16829002429.525171,9417532290.237778,188990269048.84268,191936847518.20532,6241037639.904191,7845127522.58872,5053077642.2355,5786892427.26616,0.0,5298923394.49452,5103334839.2503,11951265711.5761,4706087147.592282,6310540500.27972,5492517047.5035,13782628904.116802,25458248234.31501,13602769218.322369,5553963432.325559,64684796.99672672,14980847097.041925,5655666782.722879,53513490545.62057,5861257812.0,56202347087.763245,2560776418.2873597,6986674600.29,17216239617.73072
2017-10-06,8759478348.39168,11345767719.278877,3435339201.63441,16987596972.145039,3353397514.900125,8897550097.2624,64970194111.2576,3466288188.9141655,20070289013.632225,19423886186.551666,4141099039.66044,32261858727.401592,6394374208.33024,4695523677.086881,29012636525.901,95279943905.8609,104509852427.46185,6146659151.732611,23601932920.907303,7545886068.057361,7429954799.27052,9211706976.34026,9739175128.05883,4670458906.722,25506665512.11665,23162062124.368263,5191070584.154162,5451801824.4815855,6163287028.6896,63430347886.35091,4938997250.0,1021133146.83744,3275930384.02287,14346820673.6704,13771927070.815481,6011335834.64455,2612847812.13264,4342811972.72566,74260999492.96626,44680901800.73399,3998434454.9625607,3481802271.4200006,151146334971.8657,29870487248.73059,5618210638.601926,7538914320.03572,10144551173.19646,8154079503.906001,6366305402.58682,6525831139.542,66883633.533840485,7687369208.8256,15321765602.914454,47026829324.284485,13622821239.51252,6518318049.111237,2554033730.9830003,5287192345.952436,0.0,4159986854.3274903,7647018558.4345,5160765132.574128,30747063511.381535,7124552198.8074,2463992139.411,5110867869.372405,8002741723.7809,46799220774.67815,43105862141.31601,16131140619.0,5509253919.550289,44098086864.70739,368535454.350336,16801593630.780014,9362579512.46834,188049000926.68518,190831880592.19434,6296535953.597761,7866680070.727699,5032283084.037,5830668744.72584,0.0,5293961855.735631,5065775797.1951,12072686408.2104,4687336712.592007,6341955761.015399,5459795669.348161,13692742193.87256,25278365956.194847,13705113854.92138,5568721528.248479,64717252.99120576,15125356876.113073,5642493645.806599,53131554451.32192,5857861950.0,56162571895.20291,2567811518.3376,6992104658.2695,17502347646.06006
2017-10-09,8759478348.39168,11460196305.6897,3476125743.6937494,16414079181.05304,3297927781.5709505,8907195138.01824,65197098165.1968,3386984974.1638017,20086432419.233376,19598162490.019913,4111127273.3902802,31948060416.961567,6384626686.6712,4684379237.97987,29002124701.072777,94918850192.40019,105340423250.89458,6115951445.7289505,23297687626.32383,7529538827.875261,7454762661.705481,9228526891.69572,9644294911.911552,4699763746.92104,25459460085.505703,22936620279.61053,5179090291.246317,5447965229.24972,6175916715.2238,63605500720.75108,4967468000.0,1009525796.166784,3205898618.0936403,14291068779.860798,13745455788.000908,5937025242.0237,2620187272.27908,4310391406.985439,73993786213.79628,44102449133.648994,3942276667.6737604,3453798499.8000007,150886736299.03784,29875252041.719707,5614094733.372181,7579440259.356279,10062008039.159061,8193700881.476,6373470630.952141,6483679558.487999,66383040.116568,7703057717.41504,15292614602.908909,46991523896.863846,13522906769.116499,6502241993.435505,2531695243.5399995,5284173812.829189,0.0,4165641571.39273,7581906763.707999,5165212151.214865,30901159479.0756,7062479623.9872,2461387496.5575,5127105733.9295845,7976134898.692599,46927860743.822395,43749044987.778,16092982983.000002,5529201843.551294,43111525891.72337,367712830.568304,16801593630.780014,9348841318.025978,187967151524.7584,190627257087.3775,6276354748.61828,7882844481.831936,4957422674.5224,5805413176.96064,0.0,5303884933.25341,5082207878.094251,11881882456.3565,4710772237.476823,6302686685.0958,5399027395.6311,13692742193.87256,25209683631.821693,13717903436.251907,5529366605.787359,64165501.08506207,14960776294.393156,5686404102.1942,52895117821.518,5834090916.0,56003471124.96153,2541429893.1492,6970384426.3515005,17440150248.59716
2017-10-10,8843704101.7416,11383910581.415817,3485395412.3436,16511577205.53868,3368525623.9899,8926485219.52992,65146675042.09921,3381452191.739358,20082396567.833088,19534789288.75873,4096141390.2551994,32227934585.732403,6506470707.409201,4730195265.419801,29359526745.232426,95631278329.76862,106848565009.23293,6151777102.733221,23093468182.01437,7536077723.948101,7620148411.271881,9391119406.7985,9828474155.020973,4719910824.55788,25349314090.08015,22928270581.656544,5160457831.620723,5403844384.083261,6125397969.087,63943295472.808586,5025765250.0,976272305.0562559,3249992692.93797,14402572567.48,13838140279.16897,5894003319.98005,2640370787.68179,4325829771.623639,73629404469.47359,44595656144.53199,3975971340.04704,3484135919.055,152444328336.00513,30208787550.9574,5634674259.5209055,7555485366.509996,10037245098.94784,8169928054.934,6316148804.02958,6378300605.853001,66883633.533840485,7769733878.92016,15315935402.913345,47379883598.49083,13512570789.42036,6453991813.551994,2531695243.5399995,5322073173.154413,0.0,4159986854.3274903,7556585510.20325,5209682337.622224,30884766291.023037,7055582671.2294,2460519282.2730002,5029678546.586505,8162382674.310699,46979316731.480095,44707513543.29,16102522392.0,5567284243.916851,42909459186.41339,370820520.411536,16664549637.054241,9530872394.387249,187885302122.83167,190995579396.04782,6261218844.883671,7753529192.998055,4978217232.720901,5803729472.442959,0.0,5383269553.39565,5079860437.965799,11786480480.42955,4696716967.823202,6294832869.91188,5321898432.8363695,13702729606.121922,25095213091.19978,13794668910.189857,5490011683.326239,64814620.97464288,15041059504.988237,5739096649.85932,53016367375.263596,5861257812.0,56507290230.72587,2587158043.47576,7050025276.7175,17402831810.11942
2017-10-11,8843704101.7416,11456728772.76816,3489103279.8035393,16540253095.09328,3365163821.9699497,8936130260.28576,64894559426.6112,3373153018.102692,19916926660.42128,19487259387.81285,4106131979.0119195,32295782869.070786,6525965750.727281,4748769330.59815,28728817255.538925,95377536801.39082,107460564563.34126,6192720710.738102,23010113306.786022,7549155516.093781,7636686986.22852,9419152599.0576,9800568209.095304,4782183609.980841,25333578947.8765,23086914842.78235,5164459578.448077,5359723538.916801,6150657342.155399,64018360973.2658,5017630750.000001,993212762.7918081,3343368380.8436103,14411864549.781599,13732208730.393433,6011335834.64455,2649545112.8648396,4304216061.13016,73702280818.33812,44449520733.899994,3994690602.47664,3491136861.96,151445871902.05173,30056314175.305885,5663485596.129121,7549973641.383883,10293128814.463781,8169928054.934,6223000835.28042,6474099653.703,66513629.703682564,7789344514.6569605,15356746802.921106,46956218469.443214,13509125462.85498,6459350276.425155,2544726027.88175,5305399371.140283,0.0,4273081195.6322713,6966962035.735499,5194117772.379648,30917552667.12816,6965922285.377999,2542131425.016,5005321749.750735,8212640010.5886,46927860743.822395,44379616405.878,16054825347.0,5540082529.370026,42422121838.31285,371460338.908672,16646277104.55747,9458746873.564857,188662871441.1357,191322977003.75476,6205720531.1901,7764305467.067544,4980296688.54075,5783525018.2308,0.0,5432884940.98455,5046996276.1675,12150742570.33245,4598279702.93728,6322321223.0556,5165303265.9501,13722704430.62064,25019989593.0768,13836256038.980158,5558882797.6332,64944444.95255903,15029017023.398975,5791789197.52444,53543802934.05695,5840882640.0,57011109336.4902,2580122943.42552,7290757847.141999,17066965863.819757
2017-10-12,9016834816.96088,11574624892.10052,3498372948.45339,16557458628.826038,3415590852.2692003,8994000504.820799,64970194111.2576,3399894799.820838,20179257001.44,19518945988.443443,4108629626.2011,32745277746.187576,6545460794.045359,4726480452.3841305,28918030102.44697,95924057016.35835,106695565120.70586,6238782269.743591,23256010188.709652,7575311100.38514,7839284529.447361,9381775009.3788,9990328641.38986,4773025847.41864,25726957502.96775,22970019071.426495,5229674356.5552025,5388498003.155796,6201176088.2922,64281090224.866066,5098975750.000001,1001682991.659584,3426368992.3152905,14532660319.7024,13891107182.631481,6050446672.866051,2688077278.6336503,4304216061.13016,74212415260.38991,44808770285.036995,4002178307.44848,3584482767.3600006,149169391232.63794,30161139621.066303,5696412837.967081,7570235736.139383,10342654694.88622,8257095085.588,6255244362.92436,6529663101.455999,66143625.873524636,7789344514.6569605,15426709202.934414,46814996759.76067,13543578728.50878,6491524622.985019,2531695243.5399995,5306916623.239269,0.0,4237267987.5524235,7035691152.39125,5256376033.349953,30802800350.76024,6881779461.73284,2562968567.844,5049975877.28298,8218552638.386,47069364709.88107,45186747821.046005,16197916482.0,5570911139.189759,42564757159.70814,374842236.67924803,16819866163.276785,9417532290.237778,188294549132.4654,190709106489.30423,6220856434.92471,7866680070.727699,4990693967.64,5899700629.95072,0.0,5457692634.779,5018826994.6261,12341546522.18635,4560778832.936726,6243783071.2164,5212048091.886299,14062276447.098883,24807401446.207523,13989786986.856056,5785173601.78464,65074268.9304752,14900563886.446848,5901565338.49344,54653236350.8292,5806924020.0,57369086069.53328,2539671118.1366396,7336008330.304501,17104284302.2975
2017-10-13,9049589276.59696,11609300221.315918,3490957213.5335097,16855687880.19388,3412229050.24925,8974710423.30912,64629838030.3488,3429402972.7512054,20163113595.83885,19439729486.866966,4123615509.3361797,32439960471.16485,6638062249.80624,4780964376.90729,29391062219.7171,95797186252.16948,106181922637.79352,6228546367.742371,22910087456.512,7467419315.18328,7822745954.490722,9344397419.7,9744756317.243963,4762036532.344,25490930369.913002,22978368769.38048,5269603468.836722,5357805241.300869,6175916715.2238,63843208138.865616,5104398750.0,1009212083.986496,3397837532.1219,14272484815.2576,13930825773.959028,6042624505.22175,2691747008.70687,4342811972.72566,73653696585.76176,45862163036.676,4002178307.44848,3584482767.3600006,147571860938.31253,29965783108.512794,5659369690.899376,7557340339.622222,10260111560.84882,8249170810.073999,6183592079.27116,6658033825.575,67318932.15755568,7738356861.74128,15525822602.95327,46532553340.395615,13512570789.42036,6464730974.506718,2527972162.2995,5319038668.956439,0.0,4173181194.146382,6916319528.726,5223023393.544433,30550345254.75081,6774186998.71116,2530844639.3175,5147403064.6260605,8298373113.6509,47030772719.137794,45319167818.847,16026207120.0,5540082529.370026,43842531913.87419,376670289.528208,16682822169.55101,9451877776.34368,187066808103.56427,190545407685.45074,6180494024.965751,7823574974.44974,5026044716.57745,5904751743.503759,0.0,5452731096.020111,4939014030.2588005,12332873615.2839,4558904796.98291,6290905962.319921,5095186027.045799,13892490438.859764,24401848673.718433,13983378203.213408,5790092967.09228,65690932.82557695,14932677170.684877,5879610110.29964,54592611573.956406,5742402642.0,57183468504.25168,2522083368.0110397,7290757847.141999,17141602740.77524
2017-10-16,9058947693.635841,11591962556.70822,3507642617.103239,16941715548.857677,3476103288.6283007,8965065382.553278,64982799892.032005,3367620235.6782475,19977464431.425602,19344669684.975197,4141099039.66044,32100719054.47293,6603945923.999599,4814397694.22832,29811535212.8461,95933816305.91135,105974279931.93533,6223428416.741761,22793390631.19231,7251635744.77956,7864092391.88232,9400463804.218199,9655457290.28182,4778520504.95596,25223432952.450947,22777976018.484722,5187081441.0492,3932510112.6626496,6083299013.973,63592989804.00821,5092197000.000001,1009525796.166784,3340774611.7351203,14346820673.6704,13891107182.631481,6030891253.7553005,2633031327.53535,4296496878.81106,73799449283.49084,46568484188.063995,4009666012.4203205,3596151005.535,148550348243.58685,29822839318.839493,5622326543.831671,7537077369.961941,10218839993.83012,8241246534.56,6237331292.01106,6608218320.692999,66600689.42842561,7659914318.79408,15479181002.944397,46313659690.38769,13488453503.4627,6539774802.868529,2513079837.3375,5256879246.122147,0.0,4171296288.457969,6876528987.50425,5214129356.26296,30038877787.51094,6814189324.706399,2514348567.9119997,5045916411.143684,8342717822.1314,46747764787.02045,44266113550.62,16007128302.000002,5534642186.460659,44193177078.97091,374933639.32169604,16573186974.570389,9414097741.62719,187476055113.198,190054311273.89032,6180494024.965751,7834351248.51923,5065554377.154599,5913170266.09216,0.0,5442808018.502331,4887370347.4329,12306854894.57655,4493283312.213,6239856163.624439,5060127407.59365,13762654079.61808,24571919191.213856,14274432132.835966,5819609158.938119,65853212.79797216,14944719652.274143,5804962334.440721,54592611573.956406,5643922644.0,57276277286.89248,2509771942.92312,7294377885.795,17129163261.28266
2017-10-17,8796912016.547201,11557287227.492817,3485395412.3436,16740984321.97548,3402143644.1894007,8916840178.77408,65121463480.5504,3341800584.3641753,19969392728.625023,19360512985.29049,4118620214.95782,32456922541.999443,6623440967.317679,4745054517.562481,29748464263.876755,95758149093.9575,106334922526.32059,6218310465.74115,22505816311.654503,7277791329.07092,7740053079.7075205,9493907778.4152,9554995884.949408,4749215664.75692,25144757241.4327,22744577226.668766,5157794028.39624,4085973921.93729,6041200058.859,63517924303.550995,5100331500.0,1005447537.82304,3413400146.7728405,14281776797.559202,13785174379.328455,6030891253.7553005,2592664296.72993,4256357130.75174,73653696585.76176,45770828405.031006,3998434454.9625607,3575148176.82,148470471728.87057,29970547901.5019,5663485596.129121,7555485366.509996,10491232336.153542,8122382401.85,6215835606.9151,6464519748.917999,66600689.42842561,7738356861.74128,15415048802.932196,46836180016.213066,13433328278.41662,6529035641.913807,2403248940.74275,5273553048.136279,0.0,4144907608.8201866,6811417192.777749,5225246902.8648,30327397897.236,6785222123.12364,2468333210.8335,5415327829.81953,8251072091.271699,46850676762.335846,44360699263.335,16045285938.0,5545522872.279391,44092143726.315926,367987038.49564797,16582323240.818777,9390055901.35306,187353281010.3079,189767838367.14673,6215811133.67984,7780469878.17178,5150812065.768449,5842454676.3496,0.0,5432884940.98455,4981267952.5709,12324200708.38145,4425787791.489275,6177025642.15308,5025068788.1415,13782628904.116802,24555566256.8393,13721121821.050621,5691705660.93948,65658476.83109793,14936691331.214634,5796180243.1632,54628986440.08008,5718631608.0,57316052479.45282,2485149092.7472796,7180346668.2255,17427710769.10458
2017-10-18,8773515973.95,11668248280.9821,3511350484.56318,16379668113.587517,3336588504.8003755,9037403188.222078,65247521288.2944,3356554670.8293595,20138898487.43712,19503102688.128143,4136103745.28208,32677429462.849194,6720916183.90808,4846592740.53746,29222873022.465504,95250666037.20192,106455136724.449,6310433583.7521305,22618345393.21278,7339910841.7629,7855823104.404,9419152599.0576,9638713722.726418,4848119500.428679,25475195227.70935,22736227528.714775,5176439871.355923,4153114338.494945,6133817760.109799,64218535641.15171,5097620000.0,1022701707.7388802,3415993915.88133,14449032478.987999,13930825773.959028,6058268840.51035,2570645916.29061,4294953042.3472395,74503920655.84805,45624692994.398994,4062079947.2232,3593817357.9,149428989905.46585,30170669207.04452,5754035511.183511,7577602434.377722,10771878991.880701,8193700881.476,6402131544.413421,6487511520.401999,67210107.50162688,7844254294.72,15543313202.956596,47189234290.4194,13505680136.2896,6617486856.238761,2380910453.29975,5312969660.560491,0.0,4165641571.39273,6890998275.22125,5223023393.544433,30645425745.455666,6836259573.53136,2474410710.825,5577706475.39133,8395931472.308,47352372641.99842,43238282139.117004,16169298255.0,5667023863.921875,42778710141.801056,371368936.26622397,16993455221.996101,9589259720.767279,188253624431.50204,191077428797.97452,6241037639.904191,7812798700.38025,5121699684.29055,5898016925.43304,0.0,5497384944.850121,5000047473.598499,12324200708.38145,4589846541.145107,6177025642.15308,5053115683.703219,13852540789.862322,24741989708.709282,13858644802.797277,5726141218.09296,66340052.71515777,15025002862.869225,5914738475.40972,55150359521.186165,5739006780.0,57488411647.21431,2515048267.9607997,7281707750.5095,17514787125.55264
2017-10-19,8750119931.3528,11650910616.3744,3537305556.782759,16414079181.05304,3319779494.700625,9090450912.3792,65234915507.52,3338112062.7478805,20239794772.44432,19011960378.354,4111127273.3902802,32567176002.42432,6745284988.05568,4837924843.454229,29359526745.232426,96060687070.10025,105526208829.82031,6249018171.744811,22730874474.77105,7372605322.127101,7826880598.22988,9241609048.0833,9599645398.43048,4749215664.75692,25270638379.0619,22928270581.656544,5157794028.39624,4082137326.7054243,6049619849.881801,64331133891.83754,5115244750.000001,992585338.4312319,3358930995.49455,14514076355.099201,13957320390.98497,6081735343.443251,2601838621.91298,4250181784.89646,74625381237.28896,45983942545.536,4032129127.33584,3600818300.805,148350656956.79617,29989607073.458344,5684065122.277845,7549973641.383883,10747116051.66948,8185776605.962,6319731418.21224,6506671329.971999,65991271.35522433,7750123243.183361,15525822602.95327,47302211658.16543,13360976420.54364,6630894686.906073,2397664318.882,5256879246.122147,0.0,4175066099.834795,6872911665.575,5223023393.544433,30648704383.066174,6756254921.540879,2457046425.135,5610182204.50569,8375237275.017098,47236596669.76859,42815799288.99,16188377073.0,5694225578.4687,42796539556.97547,370363507.19929606,16938637624.505789,9620170658.26259,189194892553.65955,192018696920.13208,6316717158.57724,7850515659.623465,5123779140.1104,5845822085.38496,0.0,5472577251.05567,5030564195.26835,12254817453.161848,4604838828.775636,6035656968.84252,5235420504.8544,13902477851.109121,24486883932.46615,13868243985.283869,5740899314.015879,66015492.77036738,15041059504.988237,5862045927.744601,52125183155.23344,5728819194.0,57554703634.81487,2435903392.3956,7202066900.143499,16992328986.86428
2017-10-20,8843704101.7416,11529546964.1205,3561406695.27237,16425549536.87488,3361802019.95,9061515790.11168,65071040357.452805,3339956323.556028,20401228828.45584,18901057276.146935,4106131979.0119195,33194772623.30437,6774527553.032801,4887455683.929831,29086219299.698578,96011890622.3353,105996137058.86777,6249018171.744811,22576667955.598602,7352988633.908582,7876496323.0998,9262166722.406641,9661038479.466953,4707089956.9708,24924465250.581596,23295657291.632103,5165784918.328558,4112830088.5603523,6032780267.8362,64243557474.63746,5147782749.999999,1026152541.722048,3405618839.44737,14551244284.305601,14023534602.960455,6062179924.3325,2508260505.04587,4328917444.55128,74018078330.08446,46057010250.852005,3960995930.10336,3584482767.3600006,149488897291.50305,29922899971.6108,5679949217.0481,7481818209.145661,10854422125.918102,8138230952.877999,6265992205.47234,6581394587.295,66034801.21759584,7648147937.352001,15659917202.978779,47309272743.64956,13261061950.14762,6612128393.365603,2384633534.54025,5259913750.320122,0.0,4233498176.1755977,6836738446.2825,5229693921.505536,30353626998.120094,6710735033.339399,2524767139.3259997,5638598467.480755,8422538297.3963,48021300481.54852,41680770736.41,16131140619.0,5832047598.839281,42790596418.58399,370911923.053984,16920365092.009022,9695730727.69557,189358591357.513,192632567434.5826,6468076195.923341,7866680070.727699,5150812065.768449,5867710244.1147995,0.0,5447769557.26122,5021174434.75455,12384911056.698599,4593594613.05274,6106341305.4978,5282165330.7906,13842553377.61296,25252201261.195557,13906612729.27546,5785173601.78464,66437420.69859487,15165498481.41061,5857654882.10584,50451939313.54416,5718631608.0,57501670044.73441,2430627067.3579197,7155006397.654499,17079405343.31234
2017-10-23,8848383310.26104,11689053478.511337,3552137026.6225195,16563193806.736961,3371887426.0098505,9095273432.75712,64793713180.41599,3337189932.3438053,20300332543.44864,18996117078.038708,4116122567.7686396,33152367446.21788,6784275074.691839,4884979141.906051,29012636525.901,95826464120.82846,106378636780.18549,6177366857.736271,22818397093.760815,7375874770.163521,7876496323.0998,9288331035.1818,9789405830.725037,4734563244.6574,24924465250.581596,23529448834.343822,5211041507.12376,4085973921.93729,6066459431.9274,64531308559.723465,5124734999.999999,1022701707.7388802,3423775223.2068,14560536266.6072,14169185997.591028,6034802337.57745,2541288075.70485,4356706500.90004,73823741399.77902,46245768489.585,3901094290.32864,3589150062.63,148470471728.87057,30051549382.316772,5622326543.831671,7498388555.6961155,10846167812.51436,8177852330.447999,6158513779.99254,6650369901.747,65991271.35522433,7585393902.99424,15630766202.973232,47309272743.64956,13247280643.886099,6756857587.216068,2321341153.4517503,5259913750.320122,0.0,4248577421.6829023,6815034514.707,5162988641.894497,30661818933.508224,6727287719.958118,2518689639.3345,5646717399.759344,8446188808.585899,48497268367.382256,41617713594.6,16131140619.0,5832047598.839281,42624188543.62283,372557170.618048,17066545351.98318,9599563366.599049,189317666656.54965,193410136752.88663,6357079568.5362,7909785167.00566,5123779140.1104,5866026539.59712,0.0,5413038785.948991,5016479554.49765,12298181987.6741,4644213734.730005,6177025642.15308,5235420504.8544,13952414912.355923,25108295438.69943,13922620695.4047,5755657409.9388,66567244.67651104,15053101986.5775,5831308608.27328,49966941098.56176,5708444022.0,57329310876.97293,2441179717.43328,7135096185.063,16992328986.86428
