,III,ABF,ADM,AAL,ANTO,AHT,AZN,AUTO,AVV,AV.,BA.,BARC,BDEV,BKG,BHP,BP,BATS,BLND,BT-A,BNZL,BRBY,CCL,CNA,CCH,CPG,CRH,CRDA,DCC,DGE,DLG,EVR,EXPN,FERG,FLTR,FRES,GSK,GLEN,HLMA,HL.,HSBA,HSX,IMB,INF,IHG,IAG,ITRK,ITV,JD.,JMAT,KGF,LAND,LGEN,LLOY,LSE,MCRO,MKS,MNG,MRO,MNDI,MRW,NG.,NXT,NMC,OCDO,PSON,PSN,PHNX,PRU,RB.,REL,RTO,RIO,RMV,RR.,RBS,RDSA,RDSB,RSA,SGE,SBRY,SDR,SMT,SGRO,SVT,SN.,SMDS,SMIN,SKG,SPX,SSE,STAN,SLA,STJ,TW.,TSCO,TUI,ULVR,UU.,VOD,WTB,WPP
2019-07-08,10771508923.16184,8392498430.27385,4351731536.1624,21526998666.4052,3012624266.27558,10504996089.06064,84485424871.7904,4956917906.2236395,2497469224.9319997,16799553519.936708,15739797310.99146,26980634368.27204,5645230313.554597,4455017706.20319,41647157869.4625,109777342065.68102,66105970475.82,5259823983.718416,16746819176.834833,7082275913.571041,7935186199.5705,5876423766.2982,5008454462.666684,5443497570.967,30381732656.85024,21441221042.85,6114448468.27,6664564421.749921,81390316182.79996,4595945508.0,2867561408.9081903,21313755871.54368,13497643055.070723,5025018311.66496,1630487690.6625,80396733253.78416,31016754020.64347,7489787374.922159,5380853642.4456005,134247644074.59238,4866777277.81168,18953332047.479332,10429559773.786442,9124782878.211,7013775632.91136,9027524558.745,3973119128.56994,2532025675.9782405,6359392389.742,46605416.74546912,6309847451.75814,16143232232.618914,40988594962.82343,19459410822.2556,7203073496.638881,3440293159.71822,0.0,8798321600.140333,6523583663.10756,4955874439.61166,29052898719.73269,6932112590.9112,2094401187.144,5164378939.59645,6541608414.732161,5729554927.262099,5105098411.766892,45461430598.28362,43650011188.885925,37744168965.9048,7408176348.506761,51407244407.0625,4771894749.554051,16410758524.063501,10268834939.999998,208288843781.75714,208936709547.79684,6035734284.5748,8758664093.170134,4520211993.355032,5144325000.0,7843048593.990601,8117469465.07728,4908982389.608319,15019984414.68635,4765799026.700768,6319687933.5246,5853676748.30148,6527925635.302402,11860735788.4608,23948887867.360756,7477491497.927939,5497321498.4772,51376441.80898945,22324197062.827007,3422614416.5620003,56607150358.28286,5441475030.747344,35873575509.49524,8062187506.2517605,12137230477.640688
2019-07-09,10691615532.370499,8285741166.6963005,4334606226.2256,21770470847.363598,2961702796.26544,10509595474.3886,84145390654.04016,4978438533.89176,2475917460.0467997,16748799581.810009,15519727196.612856,26870733617.28111,5639321140.162878,4452620602.24505,41756811145.8783,110705777023.39775,67024570099.04,5250387629.244576,16753574650.484224,7009056895.667581,8016572724.694301,5806037632.05006,4954845407.839689,5416568607.7184,30452828755.111202,21247402095.57,6056094810.689,6592576517.2512,81473355420.99841,4578383105.999999,2848474629.3243318,21710962673.0464,13335411768.35112,4983366294.872,1650385167.5654998,80021831319.35738,31114817033.169212,7489787374.922159,5354268397.1766,134550276274.94087,4962094344.312601,19086873390.541588,10554614447.33304,9023863620.5718,6957913703.091713,8912483537.819399,4008945270.3965406,2444574837.1532803,6196282414.938001,46185926.045689926,6255363354.741792,16213547581.726511,40671181992.02201,19638823829.83668,6902803260.8718405,3412861178.613525,0.0,8637248585.96955,6421936282.71412,4934451351.25599,28947449725.433228,6955262503.08864,2052683439.9203997,5060198384.6189995,6498111612.164481,5699423163.248099,5159690712.216348,45733035162.3132,43615888290.83333,37919270780.695076,7453669939.445761,51757687080.0,4744771768.762674,16134087537.39915,10291685039.999998,209179659210.0617,209665558534.59143,6066549810.1938,8793326132.618742,4445388620.534161,5180335275.0,7785852250.552201,8121787267.984237,4892413982.31456,15019984414.68635,4719822464.976809,6236871430.183559,5820790923.872821,6571639423.038801,11773221678.910524,24041227286.29302,7392159837.53424,5575263141.344399,51246703.319572814,22023027456.58314,3377434201.3496,56551236539.28021,5387033059.454224,35900346834.50233,8101094411.9680395,12000280063.224434
2019-07-10,10560026418.12594,8192759033.90295,4319383728.504001,21745109161.8471,2928672653.5561595,10242831125.36692,84433111915.21344,5025066560.50602,2464507702.1664,16780032774.503363,15573947369.720627,26932552789.713512,5731898189.96646,4467003225.993891,41904421325.6688,110261742913.1854,65198438317.94,5205093127.770144,16466467020.3852,7002400621.312721,7857869000.70289,5766752347.81854,4992485808.037367,5333858220.5977,30650317916.9472,21263553674.51,6089077312.8,6535743961.068001,81331002441.22964,4597296462.0,2823934484.1450863,21503331844.98816,13071206529.979202,4932788845.909121,1632330049.635,80751903507.45163,30866775295.60409,7500971726.40288,5255902989.681301,135175716155.66109,4889204822.87072,18812159770.5278,10617141784.106342,8980131942.26148,6875672528.635009,8909287953.9048,3942666908.01733,2431619157.32736,6285423912.796,45367919.18112049,6292176933.806892,15961584247.424292,40903951503.943054,19673326331.29458,6623688428.079297,3370906383.982815,0.0,8338446472.725197,6320288902.32068,4913028262.90032,29097119265.729244,6919251528.590401,1954774441.3344,5217532283.972699,6568017187.71968,5639159635.2201,5153944154.2743,45487297699.619774,43813801099.53841,38065188959.68698,7451850195.808201,52081172624.25,4720273592.56401,16221257848.266,10451635739.999998,210232441079.87616,210515882352.51855,5996701285.4574,8799825265.015356,4423381746.17508,5128892025.0,7871646765.709801,8175759804.321186,4908982389.608319,15181395806.886002,4597656172.396,6177716784.93996,5731529400.423601,6440498059.829601,11798961122.8959,24298458524.74718,7360465220.81658,5553342054.287999,51035878.274270765,22004204356.1929,3281106572.6892,56171022570.062195,5384310960.889568,35643342114.434296,8099402807.371679,11934250399.130882
2019-07-11,10663417865.03238,8185871468.51085,4355537160.5928,21953074983.0824,2997485450.86716,10334818831.926119,85100102111.56967,5066314430.20325,2521556491.5683994,16713662240.029991,15682387715.936172,26956593578.992767,5873718351.367692,4498165577.44971,42269229341.43675,110806693866.62784,64866414357.74,5118278666.610816,16277313758.202312,6989088072.603001,7874146305.727652,5688181779.355499,4977657771.595858,5260765320.3515005,30579221818.68624,21336235779.74,6114448468.27,6530060705.44968,81734335883.90785,4605402185.999999,2860290254.781006,21051960479.64416,13279789612.904402,5005679875.296801,1622012839.389,81343853930.23076,31235953695.70102,7489787374.922159,5325024627.380701,134570451754.9641,4917239254.19452,19206106732.561466,10619642877.577274,9040683496.845,6951706822.00064,8803833684.723,3917588608.73871,2481012686.66368,6213352063.464001,45388893.71610945,6164065678.660344,15820953549.209099,41023863070.690254,19549117326.04614,6036114171.271521,3361224508.2988048,0.0,8280086684.98216,6343885615.6263,4913028262.90032,29080111363.422874,7014423389.76432,1934341259.0207999,5164378939.59645,6622388190.929281,5747633985.670499,5118746486.879256,44827686615.54795,44428013264.48521,38065188959.68698,7480966094.00916,52658055178.1625,4715023983.378582,16054497253.5642,10428785639.999998,211852105494.9754,212095055157.24026,6037788652.949399,8832320926.998425,4438786558.226437,5154613650.0,8014637624.3058,8130422873.798149,4932651542.88512,15203208157.18325,4577951931.65716,6193491357.004919,5999313970.771261,6411355534.672001,11793813234.098825,24206119105.814922,7323894509.21928,5553342054.287999,51684570.72135396,22399489464.387978,3236778814.3675995,56159839806.26167,5415615094.383112,35605862259.42438,8151842549.85884,11782626726.027168
2019-07-12,10644619420.140299,8110108249.19775,4347925911.732,21760326173.156998,2950004620.7225695,10321020675.94224,83517635175.11664,4994579004.64285,2534234000.3244,16514550636.60987,15736607889.043943,27317205418.181747,6074630246.686102,4548504760.57065,42014074602.0846,110483759968.29158,64224501368.02,5072984165.136385,16338113021.046812,7055650816.1516,7979948788.388592,5712735082.0002,5005032608.103259,5214601383.3539,30595020951.63312,21449296832.32,6078928850.6119995,6715713722.314801,81686884890.6516,4550013072.0,2784852030.7114716,21584578690.75008,13210261918.596,4983366294.872,1613906459.91,80564452540.23824,30612965145.537457,7402176621.65652,5396804789.607,134066064754.38329,4751836109.3841,19373033411.38929,10462073988.908558,9022181632.94448,7088258206.004225,8797442516.8938,3906840766.19073,2486680796.58752,6188695904.481999,46143976.975712,6118416840.61962,15656884401.291374,40939219611.80988,19673326331.29458,5978789853.534177,3322497005.562765,0.0,8359455996.312692,6289431661.844099,4903506890.2978,28586882196.538292,6975840202.80192,1890920746.6044,4883729281.28985,6574231016.657921,5732568103.6635,5121619765.85028,44788885963.543724,45001277951.76889,38026277445.28914,7506442504.935001,51779252782.95,4635404910.7329235,15986277010.2771,10497335939.999998,211366206170.44562,211811613884.5979,5947396444.466999,8795492510.08428,4400274528.098045,5062015800.0,7950291737.9376,8106674957.809892,4852176421.744,15181395806.886002,4659396126.711032,6234899608.67544,6036897770.1183,6389498640.8038,11850440010.86665,23803783066.181484,7294637939.941441,5511935556.5148,52333263.16843717,22663012869.85137,3241041098.8216,56103925987.25901,5355728925.96068,35852158449.48956,8119702062.527999,11679913915.214977
2019-07-15,10607022530.35614,8030901247.1886,4243271239.8960004,21948002645.9791,3082813319.5327997,10417607767.8294,82458297804.4332,4955124520.58463,2505075730.1856,16553592127.47656,16157611586.116056,26925683992.776577,6173116469.881403,4590454079.8381,41976117698.7099,110221376175.89337,64290906160.06,5106955041.242209,16238469784.718328,7108901010.990481,8179345774.9419,5750383479.388741,5033548062.79847,5204983896.4794,30484427021.00496,21473524200.73,6089077312.8,6514905357.13416,80370119827.79037,4498676820.0,2836659003.867658,21458194708.45376,13511548593.932402,5026505883.69328,1630119218.8679998,79814648671.38469,30976375133.132866,7418953148.8776,5370219544.338,133541502273.77922,4768656768.17838,19353956076.66611,10462073988.908558,9131510828.720282,7092913366.822528,8797442516.8938,3969536514.3872805,2506114316.3264003,6236111594.832,46311773.25562368,6153757876.522116,15785795874.6553,40628860262.581825,19611221828.67036,5869600676.891618,3349928986.6674595,0.0,8616239062.382057,6472759972.91084,4903506890.2978,28474630041.316284,6998990114.979361,1917313607.0928,4907116752.8154,6602193246.880001,5973622215.775499,5135267840.962644,44814753064.879875,45008102531.3794,37646890179.9102,7446390964.895521,52189001139.0,4631905171.275971,16043127213.01635,10497335939.999998,209827524976.10138,209746541755.3464,6105582809.3112,8721835676.25599,4396973496.944184,4993424800.0,7907394480.358801,8117469465.07728,4809571945.84576,15076696525.4592,4813089204.473984,6280251503.3622,6182534992.588081,6385855825.159101,11768073790.11345,23605912882.7552,7365341315.696219,5487578793.118799,53436040.328478605,22719482171.02209,3256385322.856,55857905183.647354,5274065969.021,35268543564.3351,8140001317.68432,11719042605.048193
2019-07-16,10635220197.69426,8020569899.1004505,4298452794.1368,22008870691.2187,3090382727.23701,10353216373.23796,83583026370.83784,5019686403.58899,2525359744.1952,16619962661.949932,16240536556.751472,26846692828.00185,6171146745.417499,4576071456.08926,42448470274.039505,108889273845.25633,65021358872.5,5110729583.031745,16003717075.402067,7162151205.82936,8586278400.560901,5851870463.6535,5068907226.620529,5210754388.6041,30784610546.995678,21441221042.85,6200710396.868,6603943028.487841,80583649297.44354,4527046854.000001,2890283765.55564,21304728444.2368,13530089312.41464,5234765967.65808,1656649188.072,81225463845.67493,31068669733.1571,7439457793.25892,5399463314.133901,134812557515.2429,4849956619.017401,19287185405.13498,10539607886.507448,9224020148.222881,7078947884.367616,8934852625.2216,4041188798.04048,2510162966.2720003,6310080071.778001,46332747.79061265,6168483308.148155,15938145797.72176,40191535725.033195,19583619827.50404,5667600700.1028805,3354769924.5094647,0.0,8541538534.070968,6498171818.009199,4948733410.159771,28559669552.848106,7071012063.97584,1952220293.5451999,4873098612.414599,6679866108.608001,5851588571.5188,5166873909.6439085,45008756324.90099,44687347289.68496,38347297439.07132,7584691481.3500805,51730729951.3125,4639779585.054113,16137877550.9151,10451635739.999998,209422608872.3266,209098675989.30676,6099419704.1874,8836653681.929502,4410177621.559632,5132321575.0,7935992652.078,8158488592.693362,4790636623.22432,15312269908.6695,4845929605.705384,6335462505.5895605,6262400566.200541,6425926797.250801,11901918898.8374,23678465283.344837,7436044691.451,5521678261.873199,53225215.28317656,22568897367.90016,3300713081.1775994,56249301916.66591,5234595539.833488,34968704724.25574,8246572407.255,11723933691.277344
2019-07-17,10649319031.36332,7948250462.483399,4347925911.732,22247270535.0738,3131670405.6236095,10527993015.70044,83936138827.73233,4924636964.72146,2531698498.5731997,16596537767.429922,16476553780.867657,27128313502.41609,6157358674.1701565,4567681592.23577,42838582892.05726,108182855942.64577,65497259882.12,5063547810.662545,15998650470.165028,7228713949.37796,9184469360.22083,5871513105.76926,5048376099.239978,5164590451.606501,31084794072.9864,21966147358.4,6134745392.646,6615309539.72448,81283551447.97337,4554065934.000001,2936637373.1164384,21431112426.53312,13743307574.9604,5221377819.4032,1603957721.4585001,82182450362.50117,31230185283.19951,7459962437.640241,5423390034.876,135256418075.75403,4894811709.13548,19649654764.8754,10572122101.629566,9388854935.700241,7240326792.735488,9005155471.3428,3989240892.3919096,2502065666.3808002,6380255293.495999,46710289.420413926,6174373480.798572,15955724634.99866,40896897882.36969,19832037838.00092,5619148002.967744,3346701694.77279,0.0,8718952288.809803,6554440903.58414,4951113753.3104,28311354179.175175,7011851177.300159,1953071676.1415997,4907116752.8154,6951721124.656001,5770232808.681,5146760956.84674,45409696395.61133,45356156091.51593,38094372595.48536,7637464046.839321,51897864149.175,4529537792.160127,16410758524.063501,10497335939.999998,208410318612.88956,208693759885.53195,6150778913.5524,8845319191.791655,4407976934.123724,5206056900.0,7964590823.797201,8113151662.170324,4648621703.5635195,15303544968.5506,4849870453.853151,6333490684.08144,6177837017.669701,6465997769.342502,11891623121.24325,23751017683.93448,7409226169.61298,5560649083.306799,53192780.6608224,22474781865.94895,3393630882.2748003,57020912618.90248,5197847209.210631,34133439384.03465,8277021289.98948,11753280208.652258
2019-07-18,10564726029.34896,7979244506.74785,4283230296.4152,22216836512.454,3106209670.61854,10206036042.74324,84171547132.32864,4915670036.52641,2560856768.712,16440371803.963161,16502069156.447783,26595981739.8038,6196753163.4482765,4567681592.23577,42596080453.83,105962685391.584,64910684219.1,5067322352.452081,15959806496.68104,7125541696.87763,9444906240.616991,5783121216.24834,4997048280.788601,5233836357.1029005,30950501442.93792,21505827358.61,6157579432.569,6573632331.8568,81331002441.22964,4516239222.0,2926639536.1915603,21629715827.28448,13622792904.825842,5164850082.327041,1652964470.127,81393183132.129,30849470058.099545,7497243609.2426405,5428707083.9298,133904660914.19742,4830332517.09074,20021662791.97741,10379537904.367802,9175242507.030602,7168947660.18816,8934852625.2216,3829814561.2635407,2509353236.2828803,6050242088.66,46227875.11566785,6196461628.237632,15809234324.357834,40255018319.19348,19942445842.6662,5799992576.781985,3307974192.03675,0.0,8630245411.440384,6481835631.874539,4913028262.90032,28161684638.87917,6960406928.01696,1952220293.5451999,4851837274.6641,6825891088.656641,5828989748.5083,5107253370.99516,44763018862.20758,45560893479.83152,38006821688.09022,7617446866.82616,52512486683.25,4504164681.097223,16338748267.260448,10378515419.999998,205413939444.95605,205818855548.73087,5871384814.6068,8817156284.73966,4380468341.174874,5134036350.0,7885945851.569401,8186554311.588576,4686492348.8064,15364619549.3829,4796012195.833656,6301941539.95152,6027501820.281541,6444140875.4743,11881327343.6491,23375064335.42454,7358027173.3767605,5385280386.855599,52852217.12610373,22371254813.802612,3334811356.8095994,56819622870.49294,5135238942.223544,33656909798.90852,8187366246.3824,11516062526.538383
2019-07-19,10503631083.4497,8123883379.98195,4344120287.3016,22429874670.7926,3148873604.9513597,10127846492.16792,83962295306.0208,4947950978.028589,2572266526.5923996,16530167232.956543,16540342219.817976,26939421586.65044,6220389857.015148,4562887384.31949,42416839521.22726,104549849586.36287,69658626849.96,5082420519.610225,16017228022.700844,7158823068.651931,9534431418.253172,5730740837.27298,5143047408.828076,5278076796.7256,30966300575.8848,21457372621.79,6152505201.475,6567949076.238481,80844629760.35298,4552714980.0,2913915016.468988,21503331844.98816,13488372695.829601,5138073785.81728,1529157947.175,81590499939.72205,30895617358.111664,7450642144.73964,5463267902.779501,134086240234.40652,4861170391.54692,20584444166.311222,10417054306.431782,9306437541.96156,7077396164.094849,8807029268.6376,3930127758.37802,2476154306.72896,5803680498.84,46269824.185645774,6200879257.725445,15926426572.870493,40516002317.40798,19956246843.24936,5701722317.80368,3324110651.5101,0.0,8637248585.96955,6465499445.73988,4948733410.159771,28413401593.013363,7016995602.22848,1928381580.8459997,4856089542.2142,6797928858.434561,5929931157.9552,5160409031.959104,44711284659.53527,45717858810.87349,37676073815.70858,7621086354.10128,51946386980.8125,4533037531.617078,16316008186.164751,10597876379.999998,205494922665.71103,206304754873.26062,5935070234.219399,8706671033.997221,4427783121.046896,5103170400.0,7914544023.288601,8143376282.519017,4845075675.76096,15225020507.480501,4729017777.3216,6262505109.78912,6041595745.036681,6455069322.408401,12051207673.952576,23724634992.81097,7372655458.01568,5397458768.5536,53208997.971999496,22295962412.241646,3260647607.31,56797257342.89188,5206013504.9046,34283358804.07433,8288862522.1640005,11359547767.20552
2019-07-22,10461334582.44252,8061895291.453051,4325092165.1496,22632768154.9246,3212181378.47748,10146244033.47976,83138366239.93369,4872628781.190169,2494933723.1808,16420851058.529818,16699813317.193777,26836389632.59645,6238117377.190302,4484981505.67994,42764777802.162,105155350645.74336,67932102256.92,5067322352.452081,15942917812.557568,7275307869.861981,9481530176.9227,5709461308.3142395,5018720026.35696,5253071330.8519,30737213148.15504,21392766306.03,6152505201.475,6488383497.582001,80595512045.75761,4528397808.0,2939364055.9141316,21701935245.739517,13724766856.47816,5206502099.120001,1470202460.055,81215598005.29527,31374395595.73737,7389128211.59568,5484536098.9947,133723081593.98833,4844349732.752641,20498596160.056908,10459572895.437624,9237476049.24144,6985844668.001535,8778269013.4062,3951623443.47398,2527977026.03264,5953514080.346,45871308.02085552,6218549775.676692,15762357424.952768,40276179183.91358,19804435836.8346,5631431785.340033,3325724297.4574347,0.0,8546207317.090411,6423751414.506859,4998720616.323,28362377886.094273,7014423389.76432,1954774441.3344,5083585856.14455,6866280976.7552,5946503628.162899,5118028167.1365,44323278139.49303,44803365143.0638,37578795029.71398,7632004815.9266405,52145869733.1,4491040658.133654,16308428159.132849,10428785639.999998,206466721314.77054,207276553522.32016,5963831391.4638,8687173636.80738,4601637428.483627,5022575975.0,7814450422.2714,8104516056.356412,4826140353.139521,15081058995.51865,4704059072.385736,6232927787.16732,5971126121.260981,6436855244.184901,11922510454.025702,23335490298.73929,7360465220.81658,5353616594.4408,53452257.63965569,22418312564.778217,3431138985.47,55969732821.65266,5308092201.0792,34604614704.15936,8234731175.08048,11215260723.44554
2019-07-23,10517729917.11876,8086001770.3254,4321286540.7192,22845806313.2632,3283058559.70781,10219834198.72712,83909982349.44383,4890562637.58027,2554518014.3339996,16498934040.263195,16718949848.878874,27028715946.83057,6352361396.096849,4530526480.884601,43049454577.47226,106669103294.19455,68164519029.06,5014478767.398576,15807808339.56979,7275307869.861981,9448975566.87318,5684908005.669539,5030126208.235044,5262688817.7264,31124291905.3536,21449296832.32,6134745392.646,6414501174.54384,80536198304.18729,4512186360.0,3030253482.503932,22044977483.400963,13817470448.88936,5203526955.06336,1466149270.3154998,81797682587.69473,31726268758.32975,7441321851.839039,5548340687.640301,134530100794.91763,4813511858.29646,20331669481.229084,10454570708.495762,9274479777.04248,6985844668.001535,8864549779.1004,3842353710.90285,2527167296.04352,5934547804.205999,46102027.90573409,6141977531.221284,15844391998.91163,40198589346.60657,19687127331.87774,5772012850.267328,3349928986.6674595,0.0,8632579802.950108,6672424470.11224,4903506890.2978,28430409495.319733,7063295426.583361,1999897718.9436,5230289086.623,6925312351.66848,6177011622.87,5171183828.100444,44633683355.526825,45062699168.263565,37831719873.29994,7668399688.67784,52345352485.3875,4584658688.60712,16441078632.191101,10337385239.999998,207843436067.60486,208248352171.37964,5928907129.0956,8795492510.08428,4535616805.406387,5053441925.0,7907394480.358801,8132581775.251627,4868744829.03776,15486768711.0475,4853811302.000919,6266448752.80536,6027501820.281541,6440498059.829601,11927658342.822777,23328894625.958412,7411664217.0528,5307338743.9883995,54490165.5549888,22164200709.509956,3597368079.1759996,56461774428.87598,5384310960.889568,34379735574.09983,7815213235.1832,11386448741.465858
2019-07-24,10517729917.11876,8106664466.5017,4281327484.2,22440019344.9992,3266543488.3531694,10367014529.22184,84616207263.2328,4763232257.21056,2513949986.3148,16397426164.0098,16954967072.995056,27475187747.7312,6377967814.127628,4534122136.821811,42690972712.266754,106830570243.36267,67223784475.16,5061660539.767776,16145582022.03923,7275307869.861981,9359450389.237001,5832227821.537739,5095141444.940124,5322317236.3483,31021597541.198883,21344311569.21,5797309024.895,6431550941.3988,80571786549.12949,4487869188.0,3035706848.09932,22017895201.480324,13984336915.22952,5202039383.03504,1450304983.1520002,81659560822.37962,31795489708.34793,7452506203.319759,5577584457.4362,134953785875.40553,4889204822.87072,20245821474.974777,10454570708.495762,9262705863.65124,7041706597.821185,8941243793.0508,3967745207.2959504,2496397556.45696,6091967896.168,46961983.84028144,6186153826.099404,15838532386.485998,39860015511.08505,19362803818.173477,5723560153.132194,3337019819.08878,0.0,9052770274.699976,6610709989.15908,4870182086.188979,28702535932.221573,7045289939.334241,2066305561.4628,5068702919.7192,6892689749.742721,6107708565.6378,5178367025.528004,45047556976.90523,45028576270.21097,37890087144.8967,7712073535.979281,50851927556.1,4474416895.713132,16691219524.2438,10479055859.999998,208207860561.0022,208248352171.37964,5916580918.848001,8741333073.44583,4462994120.021424,5154613650.0,7964590823.797201,8139058479.612061,4814305776.50112,15469318830.8097,5018013308.15792,6384758043.29256,6309380315.384341,6382213009.5144005,11958545675.605225,23612508555.53608,7557947063.441999,5309774420.328,54263123.198509686,21590096147.607574,3643400751.2791996,56361129554.67121,5346201580.984385,34861619424.22739,7629136729.5836,11359547767.20552
2019-07-25,10757410089.492779,8299516297.4805,4245174052.1112,22521176738.651997,3298885503.0893397,10417607767.8294,86447160743.42639,4822413983.29789,2524091993.3195996,16256876796.889715,17031513199.73544,27691554851.24458,6476454037.322928,4626410639.2102,41330850341.340004,105478284544.07964,67068839960.4,5116391395.716049,16157404100.925661,7232042086.55539,9188538686.477022,5925530371.5876,5080313408.498614,5276153299.3507,31456073697.238083,21263553674.51,5957147304.356,6524377449.831361,77772177947.01013,4489220142.0,2958450835.49799,22144279183.77664,13840646346.99216,5215427531.289921,1453252757.508,81876609310.73196,32118520808.43274,7489787374.922159,5593535604.5976,133299396513.50043,4903222038.53262,20512904161.099293,10902266439.79259,9318211455.3528,7097568527.640833,9059480397.890999,4155832451.8856,2516640806.1849604,6082484758.098001,46647365.815447055,6215604689.351484,15891268898.316694,40219750211.32667,19500813824.00508,5823195276.818528,3417702116.4555297,0.0,9262865510.574913,6726878423.89444,4810673507.423229,28644709064.379932,7274216848.64448,2125902343.2108,5183514143.5719,6869387891.224321,6279459620.5176,5202789896.781708,44801819514.2118,44264223353.832726,36576823533.9696,7708434048.70416,48943362845.025,4521663378.381984,16676059470.18,10488195899.999998,205899838769.4858,205778363938.3534,5920689655.597199,8149912025.353955,4489402369.25232,5226634200.0,7957441280.867401,8462893697.633761,4854543337.07168,15438781540.393549,4910296792.118928,6430109937.979321,6304682340.4659605,6393141456.448501,11371686352.738674,22715497057.336945,7589641680.159659,5336566860.0636,56630850.63036336,21599507697.802696,3661302345.9859996,55913819002.65001,5403365650.84216,35461297104.386116,7554706127.34376,11545409043.913298
2019-07-26,10456634971.2195,8137658510.7661495,4256590925.4024,21217586103.103897,3269984128.2187195,10390011455.861639,89468233985.74583,4766819028.48858,2511414484.5636,16030436149.862915,16929451697.414927,27330943012.05561,6454787068.219961,4668359958.47765,41284458570.548706,105881951916.99994,66969232772.34,5074871436.031152,15978384049.216858,7148838657.119641,9099013508.840841,5848596689.967541,4940017371.398181,5364634178.596101,32040641616.27264,21554282095.43,5853125566.929,6484594660.50312,77926393675.09299,4408162902.0,2944817421.50952,22026922628.7872,13882362963.577202,5078570904.684481,1445514849.8235002,82596815658.44656,31841637008.360043,7377943860.11496,5505804295.209901,132956413353.10547,4942470242.385941,20450902823.24896,10842240196.490221,9212246234.83164,6883431129.998849,8960417296.538399,4073432325.68442,2506924046.3155203,6074898247.641999,46269824.185645774,6243583009.44096,15645165176.44011,40142160374.019646,19411107320.21454,5751539879.646848,3361224508.2988048,0.0,9080782972.816635,6612525120.95182,4709508923.521455,28627701162.07357,7256211361.39536,2131010638.7891998,5102721060.12,7029393986.384,6234261974.496599,5129521283.0205965,43689534156.75735,44052661385.9066,36499000505.17392,7435472503.070161,49385459755.5,4697525286.093822,16475188753.83465,10437925679.999998,205737872327.9759,205616397496.84348,5930961497.470201,7781627856.212495,4425582433.610988,5104885175.0,7885945851.569401,8348471920.599427,4823773437.81184,15451868950.5719,4919492104.46372,6430109937.979321,6201326892.2616005,6367641746.9356,11150327134.46445,22794645130.707455,7379969600.33514,5178247897.989599,55982158.18328016,21354807392.72955,3566679631.1071997,55002423752.90681,5347562630.266711,37158599109.83537,7627445124.98724,11596765449.319395
2019-07-29,10517729917.11876,8223753078.1674,4229951554.3896003,21207441428.8973,3244523393.2136497,10523393630.372478,91181483313.6413,4782959499.23967,2540572754.7023997,16046052746.209589,16986861292.470217,27354983801.334877,6500090730.8898,4707912173.786961,41432068750.3392,105377367700.84955,66648276277.48,5042787830.820096,16253669600.429451,7162151205.82936,9314687800.418911,5959904995.290179,5177265954.462327,5418492105.0933,32119637281.007042,21772328411.12,5919090571.151,6588787680.17232,79053354764.92915,4387898592.0,2983899874.9431343,22469266566.82432,14216095896.257523,5081546048.74112,1467623157.4935,83395948729.19836,31322479883.22374,7454370261.89988,5577584457.4362,132916062393.059,4934059912.988801,20403209486.44101,10889760972.43793,9375399034.68168,6796534794.723841,9065871565.7202,4048354026.4058003,2544171625.81504,6069208364.8,47024907.44524833,6186153826.099404,15774076649.804035,39366262000.94951,21046525889.319,5857316894.519329,3364451800.193475,0.0,9029426359.602762,6607079725.5736,4726171325.575865,28756961219.601944,7325661097.927681,2089292891.5656,5279190163.44915,7296588630.72832,6327670442.94,5069900744.371848,43741268359.42965,44380241207.21156,37753896844.50426,7457309426.7208805,49665813893.85,4579409079.421691,16388018442.9678,10405935539.999998,206223771652.50568,206021313600.6183,5896037235.101999,7980934583.041992,4379367997.456921,5166617075.0,7885945851.569401,8281545975.54161,4830874183.79488,15643817633.1877,4912924024.21744,6443912688.5361595,6135555243.404281,6458712138.053101,11242989132.8118,22695710038.994316,7387283742.654599,5139277076.556,56225417.850936376,21251280340.58322,3607597561.8656,55069520335.70999,5389755158.01888,39675103660.50145,7696800913.438,11699478260.131584
