,III,ABF,ADM,AAL,ANTO,AHT,AZN,AUTO,AVV,AV.,BA.,BARC,BDEV,BKG,BHP,BP,BATS,BLND,BT-A,BNZL,BRBY,CCL,CNA,CCH,CPG,CRH,CRDA,DCC,DGE,EVR,EXPN,FERG,FLTR,FRES,GSK,GLEN,HLMA,HL.,HSBA,HIK,HSX,IMB,INF,IHG,IAG,ITRK,ITV,JD.,JMAT,KGF,LAND,LGEN,LLOY,LSE,MNG,MGGT,MRO,MNDI,MRW,NG.,NXT,NMC,OCDO,PSON,PSN,PHNX,POLY,PRU,RB.,REL,RTO,RIO,RMV,RR.,RBS,RDSA,RDSB,RSA,SGE,SBRY,SDR,SMT,SGRO,SVT,SN.,SMDS,SMIN,SKG,SPX,SSE,STAN,SLA,STJ,TW.,TSCO,TUI,ULVR,UU.,VOD,WTB,WPP
2019-10-07,10278049744.74474,7610759758.2705,3902667853.3752003,22644009879.97184,2883256207.3308997,9659208528.72416,91273030987.65096,4398278279.672025,2352945625.1136,14878712169.29556,17242015048.271496,24552514651.066288,6072660522.2221985,4707289007.07138,35278832969.929504,99826941323.19513,61833928854.58,5118373784.522432,14760709923.914528,6654610286.271285,8268870952.578081,5041611476.3784,4067391242.9282336,4939541258.7432,32467218205.838398,21176871564.16,5992666922.014,6499750008.81864,78543256587.42436,1933672550.697995,22794253949.872,14584391459.550003,6045492723.092481,1220010111.5895002,83612997217.55072,25711978189.72004,7120703776.058399,4825222016.323501,120487966698.74748,2732367100.7753997,4401405717.8366,17341297263.37062,9904330144.890722,8117272289.446321,7082051324.913152,8516231132.409,4385119759.57584,3076164228.6668806,5422458348.426,39421638.511750326,6174373480.798572,13969316022.709072,36368472832.269424,25531851078.846,0.0,4757240415.01176,8933716307.70418,7350082483.5945,4605963996.469049,30043019503.366035,7555198603.386001,2129307873.5963998,5455659266.7783,5631282475.28,6270420091.313399,4792629323.668033,2302290162.51333,36304476725.28652,42366990222.10816,36119613239.79498,8243438678.146801,43427934315.5625,4778894228.467956,13742589008.8347,8913824009.999998,187678614099.6198,186625832229.80536,5154410251.8714,7170709410.93078,4599436741.04772,4936837225.0,7129524209.5965605,8685260547.341995,4975256018.78336,16367987663.056398,4407181845.25388,6000252849.20916,5637569902.056001,5580793567.680401,12695469512.267624,20509407748.779373,6494914540.856017,4481644464.863999,48360021.930052556,22305373962.436768,3919596783.8984003,53839416317.65169,5501657983.925184,42255859391.18454,5412364069.39893,11819309872.745808
2019-10-08,10273350133.52172,7448901971.5561495,3900765041.16,22840524960.77134,2912845710.1746297,9795381581.29076,92319290119.19016,4402761743.769549,2378300642.6256,14878712169.29556,17637503369.763477,25084846413.67859,6131752256.139379,4718989949.17198,35637314835.135,101320510603.0003,62686123685.76,5179483167.622736,15160971737.640814,6756118470.1829,8370604108.982831,5146372234.32912,4191630712.809284,4910688798.1197,32593611269.413437,21121080032.0,6076391735.065,6552793727.92296,78982178275.04477,1951850436.015955,23200488178.681602,14657772045.510002,6046980295.120801,1239539116.698,84944885668.80373,25933780257.713642,7338798629.93244,4814587918.2159,123110779101.76778,2790813455.8721995,4552791646.98512,17442407137.403473,9859310462.413946,8194643720.3030405,7308602484.73728,8557773723.2988,4410198058.85446,3004907989.62432,5458494273.092,40606699.73862657,6164065678.660344,14027912146.965403,36763475640.37786,24234557024.02896,0.0,4832314418.340448,8973400963.369446,7504061298.3081,4689276006.7411,30622504864.542076,7655599913.73,2188053272.7479997,5585353427.05635,5553609613.552001,6243301503.7008,4777544609.070156,2305294455.89634,36369144478.6269,42858359954.065605,36323898690.38364,8450889452.828641,44074905404.0625,4742146964.16996,13909349603.536499,8996084369.999998,189703194618.49384,189055328852.45413,5170845198.8682,7365683382.829201,4665457364.12496,4989995250.0,7129524209.5965605,8657194828.446781,5036795817.3030405,16660273157.03955,4500448584.751056,6114618496.6801195,5759717249.933881,5639078617.995601,12822678625.616999,20656957444.81376,6487713970.411609,4569328813.0896,48457325.79711504,22408901014.5831,3959662257.766,54258769960.17156,5503019106.632737,43310649596.46373,5412364069.39893,11838874217.66242
2019-10-09,10052468406.03978,7469564667.73245,3889348167.8688,22554458703.91132,2903211918.5510902,9527574577.90978,91560752248.82423,4345373403.32123,2318716351.4723997,14640559075.00875,17490789960.177746,24669284198.994152,6066751348.83048,4627722600.7873,35215571464.30501,101340693971.64635,62243425072.16,5038746406.543249,14823198055.171375,6666258766.392291,8211900384.991421,5035063929.006479,4046491145.191234,4966470221.9918,32261829477.52896,20969645873.28,6051020579.595,6399345826.22832,79017766519.98697,1876866659.07937,23101186478.30592,14556873739.815002,5771779469.8816,1273070049.9975,84037228353.87575,25478801656.701122,7187809884.942719,4710905461.6668005,121557267139.97882,2741665384.5407996,4516346886.26418,17589302614.77196,9786778751.756918,8081109555.4589405,7116189170.914048,8596120730.274,4272267412.82205,2936890670.5382404,5320040457.27,39295791.30181656,6041844596.164212,13705633463.555588,35959362781.01426,24331164028.11108,0.0,4830782295.823536,8742296203.907017,7451131080.7503,4652380687.906335,30660674558.9908,7487427718.9038,2125050960.6143997,5419514992.60245,5471276380.12032,6095655860.0322,4741628621.932357,2353363150.0245,35903536654.5762,42346516483.2766,36683830198.56366,8316228423.6492,43179928731.6375,4677401784.216349,13765329089.9304,8699033069.999998,187800088930.75226,186990256723.20267,5160573356.9952,7276861906.742143,4535616805.406387,4864816675.0,7009411888.37592,8531978544.145058,5034428901.97536,16607923516.326149,4491253272.406263,6037717457.86344,5712737500.75008,5489723176.562901,12670027689.59775,20162986723.307343,6439710167.448888,4490412899.68656,47597808.304729804,21665388549.168537,3836908465.4908004,53951243955.65699,5429518480.424928,43166084441.42547,5173028575.8230095,11714151518.81904
2019-10-10,10137061408.05414,7349032273.3707,3855097547.9952,23183804469.00336,2886696847.1964498,9695521342.74192,92711637293.51736,4348063481.779745,2355481126.8648,14757683547.60882,17771459091.559155,24806660137.73281,5676745904.977091,4596130057.115681,35321007307.012505,101966378399.67284,62542246636.34,5027635609.61592,15125505500.981524,6631313326.029276,8382812087.751401,5100539402.72568,3854906915.935408,4951082242.9926,32388222541.104,21121080032.0,6104300006.082,6514905357.13416,79717668670.5168,1873231082.0157778,23019939632.544,14561460026.437502,5814919058.702881,1237696757.7254999,84885690626.52582,25626669702.030197,7048005491.43372,4919599637.02845,120972178219.30508,2748307015.8018,4488312454.94038,17741921292.5574,9789279845.22785,8107180363.6824,7139464975.0055685,8583338394.6156,4272267412.82205,2944987970.4294405,5412975210.356,38991660.54447664,6149340247.034305,13758369975.386284,35846504835.84042,24931507553.47854,0.0,4806268335.552944,8915041175.626408,7304370022.9764,4580970393.387435,30449006253.411522,7354395982.698001,2131010638.7891998,5481172872.0789,5455741807.77472,6080589978.0252,4748811819.359917,2355366012.27984,36188074769.27385,42510306393.929085,36858932013.35394,8416314323.715001,43665157048.0125,4593408037.2495,13920719644.08435,8687608019.999998,187192714775.0901,186666323840.1828,5160573356.9952,7359184250.432586,4454191370.277792,4914545150.0,7035150242.923201,8598904489.202875,5029695071.32,16599198576.20725,4387477604.515039,6085041174.05832,5708039525.8317,5438723757.537101,12624232408.791975,20387518869.446625,6427709216.708208,4546920590.76528,47257244.77001112,21185399489.21737,3890613249.6111994,54348232070.57581,5415907253.349408,42962622371.37161,5182133730.46992,11772844553.568865
2019-10-11,9925578903.01824,7204393400.1366005,3853194735.78,23984789988.211422,2961702796.26544,9718216851.50302,91246874509.36249,4383931194.559944,2298432337.4627995,15085632070.889013,17592851462.498257,25751119716.56107,5863869729.0481615,4717819854.96192,35768055280.09231,100997576704.66406,61856063785.26,5098003990.155664,15532522788.3572,6576399062.601681,8207831058.73523,5107086950.097599,3883934829.4590187,4872218850.6217,31819453755.01632,21400037692.8,6012963846.39,6469439312.1876,78246687879.57274,1884137813.2065542,22703979676.8032,14593564032.795002,5725664737.00368,1195690973.1525,83672192259.82863,26439943951.34007,6995811851.19036,4661722757.91915,120790598899.09598,2691188986.9571996,4423833262.89564,17833492499.228664,9716748134.570822,8012148062.738821,7187568303.461376,8388407775.825,4336754468.10993,2965231220.15744,5454701017.863999,40533288.866165206,6172900937.635968,14402927342.205914,38477505682.70553,25083318559.8933,0.0,4758772537.528672,9034095142.622204,7583456624.6448,4615485369.07157,29980560003.35904,7449777227.524801,2160809029.6632,5485425139.629,5337679057.948161,6273433267.7148,4774671330.099133,2303291593.6410003,37377961430.73675,41575338987.28784,36129341118.39444,8263455858.159961,44592482274.8625,4556660772.951504,13818389279.153698,9094339799.999998,187395172826.97745,186666323840.1828,5185225777.490399,7354851495.50151,4487201681.816412,4919689475.0,7026570791.40744,8560044263.040271,4989457510.749439,16354900252.87805,4466294567.4704,6138280354.77756,5736227375.34198,5424152494.958301,12634409137.859924,20637711832.287537,6528517202.929919,4567380272.01792,48035675.70651096,21467745995.071,3917039413.226,53006300414.51221,5349212240.67936,43289232536.45806,5184735203.22618,11315527991.143154
2019-10-14,10292148578.4138,7500558711.9969,3950238158.7552004,24648961210.66033,3026386825.7377796,9890702718.08738,90436023682.41962,4804480126.907789,2379568393.5011997,15780570608.316095,17752322559.874058,27131747900.88456,6360240293.952473,5062997646.929621,36164494048.67251,99715932795.64204,60207011449.6,5405402705.145073,16442822862.612339,6706196412.52145,8179345774.9419,5131640252.7423,4011657648.9629016,4883759834.8711,31898449419.750717,21583352727.04,5952073073.261999,6539532798.146881,76775707088.62868,1957758248.744292,22424129430.28992,14712807484.980003,5703351156.57888,1169529475.7429998,82744803264.14134,26997292737.580406,7098335073.09696,4914282587.97465,123030077181.67482,2709785554.4879994,4530364101.926081,17633180484.635273,9876818116.710468,8045787815.285221,7741532440.839552,8426754782.8002,4601867917.626769,3089929638.4819202,5684192959.158001,43836778.1269264,6552817073.5878,15234992306.645802,40734664586.1823,25200627064.850163,0.0,4706680371.953663,9370247520.0221,7691722978.7403,4867801743.03835,31004201809.029285,8042144958.5544,2317463427.4007998,5485425139.629,5339232515.18272,6806765490.7626,5064154186.4298,2285265833.34294,39201592074.935326,41595812726.11941,35730498095.81658,8299850730.91116,45099276294.1875,4822640971.679856,14102640292.849949,9825542999.999998,186180424515.65305,185289609087.3485,5370118931.204399,7573655619.520848,4700668363.099488,5128892025.0,7140963478.284241,8786728915.655462,5259285858.1049595,16184763920.5595,4567443003.263111,6274336038.837841,5961730171.424221,5497008807.852301,13163599049.393326,20785261528.32192,6806939260.113697,4822639152.408,52738695.94786417,22757128371.802578,4253759885.092,52167593129.47245,5718076494.425953,42882308396.35036,5452686897.12096,11520953612.76754
2019-10-15,10028970349.92468,7610759758.2705,3919793163.3120003,24039515706.915073,3013312394.2486897,9790842479.53854,90789136139.31409,4752471943.376499,2422671923.2716,15663446135.716028,17828868686.61444,27334377410.52408,6433120099.116997,5163625748.994781,35143875091.2639,99978316588.04025,60561170340.48,5483178283.636369,16686019913.990334,6642961806.150281,8240385668.784751,5139824686.9572,3994240900.848736,4858754368.9974,31740458090.281918,21870280606.72,6056094810.689,6499750008.81864,76692667850.43022,1914585771.114137,22198443747.61792,14744911491.337502,5694425724.40896,1154053660.3739998,82725071583.38203,26280701440.985687,7094606955.93672,4774710050.312401,122021303180.51318,2681890703.1917996,4435047035.42516,17640811418.524548,9739257975.80921,7958324458.66458,7708946315.111424,8273366754.8994,4696807193.467259,3154708037.6115203,5701262607.684,45451817.321076326,6613191343.254564,15387342229.712257,41757439714.32021,25186826064.267002,0.0,4720469474.605872,9514979793.624834,7698940735.68,4896365860.84591,30809883364.563065,8288128168.897201,2259569410.8456,5566218223.080899,5381175860.51584,6930305723.22,5057689308.744996,2303291593.6410003,38153974470.82125,41711830579.498245,35341382951.83818,8247078165.421922,44382216671.1,4829640450.59376,14383101293.030249,10044903959.999998,186220916126.03055,185087151035.4611,5351629615.833,7599652149.107305,4762287611.304913,5032864625.0,7103785855.049281,8797523422.92285,5176443821.63616,16141139219.965,4591088092.14972,6305885182.96776,5848978773.3831005,5537079779.944,13194129236.597176,20990548061.934975,6785337548.780471,4903016471.6147995,53776603.8631973,22540662717.314796,4294251587.405,51999851672.4645,5641853622.8030405,43182147236.42972,5506017088.6242895,11645676311.610912
2019-10-16,9963175792.8024,7686522977.5836,3914084726.6664,23663898273.994522,2978905995.5931897,9659208528.72416,90318319530.12144,4904909722.692349,2437884933.7787995,15932832422.696192,17726807184.293926,28436819318.901787,6697063177.2804,5199898669.50664,34519694902.4355,98626030888.75717,59675773113.28,5766503605.283233,17070237477.799324,6583055336.95654,8036919355.97525,5097265629.03972,4063907893.3054,4806819939.8751,30966300575.8848,21694935791.36,6020575193.031,6556582565.001841,75091196828.03145,1822333003.1254902,21990812919.559677,14694462338.490002,5617071978.936321,1121996614.2525,82212047883.64012,26428569486.314754,6971579089.6488,4890355867.232551,121274810419.65358,2656652504.3999996,4463081466.7489605,17558778879.21487,9796783125.640644,7945709551.459681,7991359404.7552,8244606499.668,4791746469.307751,3183858317.21984,5703159235.298,46479569.535535365,6904754889.450155,15627586339.16321,43245753866.3002,24876303551.145897,0.0,4685230656.716896,9650374501.18868,7795177494.875999,4855900027.2852,30809883364.563065,8431200036.137402,2288516419.1232,5770327065.4857,5333018686.24448,7144241247.719399,5164718950.41564,2283262971.0876,37869436356.1236,40783687752.46752,34592336299.67976,8134254059.893201,42543740494.6125,4946881722.401651,14117800346.91375,10373945399.999998,183588961451.49432,182617162802.4348,5390662614.950399,7502165163.158094,4735879362.074017,5188909150.0,7035150242.923201,8903309594.143272,5349228640.5568,16062614758.8949,4609478716.839304,6339406148.6058,5942938271.750701,5456937835.760601,13397663817.956175,21041869695.33824,6845342302.483872,4976086761.802799,54165819.3314472,22917124725.119633,4356054711.988,51177918533.12555,5890939078.285057,43096478996.40704,5506017088.6242895,11608993164.892273
2019-10-17,10005472293.80958,7638310019.838901,3900765041.16,23651460610.652782,2973400971.80831,9532113679.661999,89559781659.75552,4797306584.351749,2439152684.6544,15936736571.782856,17414243833.437363,27949134736.379562,6559182464.80698,5184687444.77586,33865992677.649002,98111354988.28378,59886054954.74,5692431625.767713,16947794517.90415,6614672640.142125,7961636820.235736,5051432797.43628,4087130224.1242886,4716415563.254801,30555523119.26592,21870280606.72,6007889615.296,6630464888.04,74699726133.6673,1812335166.200612,21819291800.72896,14648599472.265003,5615584406.908001,1126418275.7865,81837145949.21335,26161269558.219902,6992083734.03012,4764075952.204801,122485339221.04755,2665950788.1653996,4325712753.262341,17598841282.13355,9511658469.954397,8025603963.7573805,7885842426.206976,8212650660.521999,4752337713.298491,3157946957.5680003,5669019938.245999,45095250.226264,6923897950.564008,15586569052.183779,42392265655.92305,24372567029.86056,0.0,4599431795.769824,9706399897.421997,7768712386.097099,4839237625.23079,31188110336.827667,8308208430.966001,2188053272.7479997,5772453199.26075,5298842627.084162,7005635133.255,5171902147.8432,2323320216.1944,37882369906.79167,41015723459.225204,35020362958.056,8279833550.898001,42306517762.1625,4882136542.44804,14091270252.3021,10369375379.999998,182090771867.5276,181240448049.6005,5335194668.8362,7562823732.193158,4746882799.253556,5207771675.0,7049449328.782801,8745709788.03938,5453372914.97472,16136776749.90555,4654141662.5140085,6254617823.7566395,5989918020.934501,5365867444.643101,13295896527.276674,21118852145.443134,6852542872.92828,4937115940.3692,52868434.4372808,22823009223.168423,4426382405.479,52631677827.19445,6056996048.6064005,43037582081.39145,5537234761.69941,11344874508.518064
2019-10-18,10169958686.61528,7676191629.49545,3906473477.8056,23425095137.83312,2961702796.26544,9631973918.21084,89206669202.86104,4822413983.29789,2451830193.4104,15858653590.049477,17152711233.741045,27986913119.532692,6594637505.157289,5219790271.077661,33731034798.983402,98555389098.49614,59465491271.82,5803539595.040993,17205346950.787098,6566414651.069391,7684922634.8148155,4972862228.97324,4047652261.732178,4616393699.76,30650317916.9472,21623203821.44,5987592690.92,6649409073.434401,74735314378.6095,1798701752.212142,21557496408.82944,14607322892.662502,5553106381.718561,1125312860.4029999,81481975695.54588,25842784537.51114,6965986913.90844,4765405214.46825,121698495500.14146,2659309156.9044,4320105866.997581,17568317546.57646,9594194554.495153,7775828801.10036,7882738985.661441,8027306793.475201,4800703004.7644005,3145801007.7312007,5687986214.386,45556689.99602112,6996052565.531604,16014320759.25499,41651635390.719734,24496776035.108997,0.0,4565725100.39776,9711068680.441439,7376547592.3734,4841617968.38142,31191580309.050278,8453790330.964801,2242541758.9175997,5774579333.0358,5281754597.504001,7117122660.106799,5093605295.882796,2333334527.4711,38490246788.1912,40954302242.73052,34796621750.26842,8161550214.4566,42468260534.2875,4896135500.275848,13556878346.55315,10666426679.999998,183022078906.2096,182131263477.9051,5363955826.080601,7554158222.331006,4815104109.766705,5156328425.0,6983673533.82864,8903309594.143272,5240350535.48352,15992815237.9437,4400613765.0076,6169829498.90748,5755019275.0155,5449652204.471201,13306073256.344624,21016208878.63661,6857343253.224552,4881095384.558399,53517126.884364,22870066974.144028,4507365810.105,51664368758.4486,5965800827.2004175,42834120011.3376,5516422979.64933,11242161697.705873
2019-10-21,10179357909.06132,7669304064.10335,3908376290.0208,23624097751.300957,2984411019.37807,9836233497.06074,88474287810.7836,4754265329.015511,2508878982.8123994,16284205840.4964,17305803487.221817,28491769694.39725,6724639319.775083,5311057619.46234,33697295329.317,97465487191.61125,58823578282.1,5870204376.604961,17378455963.05269,6559758376.714531,7697130613.583386,4982683550.03112,4063907893.3054,4631781678.7592,30602920518.106556,21710876229.12,5990129806.466999,6677825351.526001,73715118023.59991,1698723382.9633622,21476249563.06752,14744911491.337502,5606658974.73808,1140788675.772,81116939601.49876,25933780257.713642,6900744863.604239,4636466774.913601,121759021940.21115,2630085979.356,4339729968.92424,17802968763.671577,9631710956.559134,7642110784.72842,7904463069.480191,7843560718.385699,4913555351.518189,3119079918.0902405,5674709821.088,45074275.69127505,7113856018.539925,16260424481.131575,42864858301.3385,24641686541.232178,0.0,4512100812.30584,9673718416.285896,7455942918.7101,4829716252.62827,31229750003.499,8436220101.654601,2297881627.6836,5644885172.7577505,5320591028.368,7258741950.9726,5155380793.759812,2363377461.3012,34235108618.394527,40913354765.067406,33882201161.919178,8210683292.67072,42732440395.425,4913634197.560609,13541718292.489351,10968047999.999998,180997498387.33563,179944716517.52112,5407097561.9472,7491333275.830405,4742481424.381741,5183764825.0,6900738835.84296,9013413568.27065,5394200031.78272,15530393411.642,4447903942.780816,6199406821.52928,5806696999.117681,5475151913.9841,13300984891.81065,21016208878.63661,6845342302.483872,4912759176.9732,53987428.90849934,23001828676.87572,4451956112.203,51664368758.4486,5995745526.76656,42919788251.360275,5481303097.43982,11134557800.664528
2019-10-22,10226354021.29152,7717517021.84805,3885542543.4384003,24046978304.920116,3027074953.71089,9963328346.1229,87885767049.2928,4930017121.63849,2511414484.5636,16354480524.056438,17076165107.000664,28378434544.937862,6582819158.373852,5284145452.63096,33802731172.0245,99221440263.81467,58867848143.46,5896129569.435391,17623341882.843033,6632977394.6179905,7686957297.942911,5031790155.32052,4226464209.037616,4620240694.5098,30421230489.21744,21742757104.64,5896256531.228001,6728974652.09088,73679529778.65771,1744168096.258262,21124179898.099197,14809119504.052502,5600708686.6248,1163265455.2365,80949220315.04466,26457005648.87804,6869055867.7422,4615198578.6984005,122263408940.79198,2615474390.5817995,4373371286.5128,17820138364.92244,9536669404.663717,7616039976.504961,8131014229.30432,7926645900.1653,4979833713.8974,3124748028.01408,5741091787.578,45577664.531010084,6969546788.6047325,16078776495.93695,43027091597.52589,24338064528.40266,0.0,4524357792.441136,9972520529.530247,7612327652.4036,4822575223.176379,31087481142.37195,8509011051.654,2220405811.4112,5502434209.829399,5256899281.75104,7174373011.733399,5161845671.444616,2369386048.0672197,35334460425.1809,37876416838.386,33940568433.515938,8070563032.578601,43034360236.725,4999377814.255932,13454547981.6225,11059448399.999998,182131263477.9051,181078481608.09058,5429695614.0678,7551991844.865469,4764488298.74082,5233493300.0,6869280846.95184,8931375313.038488,5434437592.35328,14513937887.79015,4597656172.396,6292082432.41092,5900656497.485281,5486080360.9182005,13458724192.363874,21317723474.880783,6958151239.446263,5000443525.198799,54749642.53382209,23048886427.85133,4454087254.43,50613188961.19879,6076051766.512128,42684200591.29792,5418867751.28958,11146785516.23741
2019-10-23,10043069183.59374,7583209496.7021,3893153792.2992005,24255931049.061348,2945187724.9107995,9786303377.78632,88932026180.83199,4922843579.08245,2508878982.8123994,16272493393.236395,17101680482.580793,28103682667.46055,6482363210.714647,5236171590.0185,34140125868.6885,100381983960.96059,59498693667.84,5855389980.701857,17391122476.14529,6458250192.802917,7831418380.037656,4992504871.089,4283358919.5438914,4612546705.0102005,30729313581.681602,21686965572.48,5959684419.903001,6719502559.393681,73976098486.50934,1711447902.685934,21214454171.168,14914604096.370003,5617071978.936321,1177635855.2220001,82133121160.6029,26161269558.219902,6852279340.521119,4656405708.865351,122586216621.16371,2620787695.5905995,4261233561.2176,17665611953.66468,9521662843.838125,7590810162.09516,7957221558.754304,7969786283.0124,4818616075.6777,3119079918.0902405,5733505277.122,45242071.971186735,7053481748.87316,15680322850.993908,41806815065.33376,24489875534.81742,0.0,4604028163.3205595,9925832699.335817,7412636377.071899,4794011105.36882,31451828225.746098,8446260232.689,2234027932.9536,5496055808.50425,5227383594.2944,7077951366.888599,5156817433.245323,2348355994.38615,36032872161.25695,39500666785.689766,34310227820.29542,8088760468.954201,43454891444.25,4966130289.414888,13716058914.22305,10721266919.999998,185411083918.48093,184803709762.81876,5429695614.0678,7474002256.1061,4652253239.509512,5260929700.0,6734869439.8716,8933534214.491964,5465207491.61312,14588099878.8008,4552993226.721295,6199406821.52928,5858374723.219861,5420509679.313601,13438370734.227976,21792448583.860977,6886145535.002183,5007750554.2176,54425296.310280494,22935947825.509872,4165104368.4488,51306520316.83165,6013440121.964738,42984039431.37728,5356432405.139339,11215260723.44554
2019-10-24,10127662185.608099,7617647323.6626005,3860805984.6408,24731049788.71582,2996109194.92094,9963328346.1229,91063779161.34312,5008926089.75493,2502540228.4343996,16452084251.223164,17159090077.63608,28467728905.117992,6500090730.8898,5215109894.23742,34793828093.475006,102289312298.00908,60118471726.88,5881315173.532289,17522009778.1022,6604688228.609836,7900596926.392886,5172562423.8168,4308903483.444669,4629858181.3843,31061095373.56608,22149238267.52,6007889615.296,6636148143.65832,73394823819.12016,1772343818.5010998,21187371889.24736,14699048625.112503,5618559550.96464,1165476286.0035,82961851752.49368,26627622624.257736,6783309173.05668,4633808250.386701,123070428141.72131,2590900354.9160995,4135078620.2605004,17617918616.85673,9556678152.431173,7686683456.8524,7985152523.664128,7955406155.396701,4854442217.5043,3105314508.2752004,5803680498.84,45850333.48586657,7035811230.921911,15879549673.46543,42258246846.02911,24131049519.65526,0.0,4637734858.692623,10131259152.191309,7489625784.4286995,4855900027.2852,31923744448.021202,8448770265.4476,2260420793.442,5453533133.00325,5277094225.800321,7147254424.1208,5100788493.310356,2383406083.8546,37196891721.3837,40381037555.446846,34660431449.875984,7959558670.68744,43826899820.1375,5074622212.5803995,13454547981.6225,10328245199.999998,186139932905.27557,186342390957.16296,5435858719.191601,7508664295.5547085,4705069737.971304,5303799075.0,6792065783.31,8829906944.725021,5458106745.63008,14579374938.6819,4612105948.937817,6305885182.96776,5914750422.240421,5427795310.603001,13377310359.820276,22132454405.157597,7157367021.741551,4980958114.481999,54587469.42205129,22898301624.729393,4268677880.6809998,50998994312.31707,6014801244.672288,43637259761.55018,5520325188.783719,11332646792.945183
2019-10-25,10362642746.7591,7517777625.47715,3849389111.3496003,24721099658.042423,2945187724.9107995,10117657805.69838,97432881624.58801,5005339318.47691,2588747287.9751997,16569208723.823235,17637503369.763477,28763087173.406097,6364179742.880287,5168306125.83502,34688392250.7675,102955363463.32762,60937464162.04,5818353990.944097,17361567278.929214,6589711611.3114,7973844799.004306,5202026386.990439,4292647851.8714466,4610623207.635301,31313881500.716164,22396315052.8,6124596930.458,6702452792.538721,74142176962.90625,1721900186.743761,21539441554.21568,14974225822.462502,5703351156.57888,1210429844.9325,84846227265.0072,26161269558.219902,6956666621.007839,4732173657.882001,123978324742.76678,2624772674.3472,4196754369.17286,17711397557.00031,9621706582.675406,7770782838.218401,7985152523.664128,8020915625.646,4795329083.49041,3076164228.6668806,5813163636.91,45095250.226264,6943041011.67786,16002601534.403723,42081906306.69499,23999940014.11524,0.0,4679102166.649248,10079902538.977438,7496843541.3684,4817814536.87512,31753715809.113262,8463830461.999201,2138673082.1568,5570470490.631,5211849021.948801,7065898661.282999,5136704480.448156,2443491951.5147996,36459679333.30342,39787299129.331604,35701314460.018196,8070563032.578601,43735245582.6,5165615438.461152,13318107495.048302,10241414819.999998,187476156047.73242,186990256723.20267,5409151930.3218,7586653884.3140745,4724875924.894476,5377534400.0,7092346586.3616,8916263002.864141,5422603015.71488,14784411031.47605,4644946350.169216,6294054253.919041,5957032196.505841,5500651623.497001,13362045266.21835,22433969001.40177,7142965880.852736,5017493259.576,54603686.733228356,22606543568.68064,4334743289.717999,51642003230.84755,5999828894.889217,43032227816.39004,5329116941.198609,11738606949.9648
2019-10-28,10339144690.644001,7538440321.65345,3805624430.4,25092985791.96045,3003678602.6251497,10303760977.5394,96948986776.25111,5071694587.12028,2638189572.1236,16448180102.1365,17752322559.874058,29209558974.30673,6366149467.344192,5164795843.20484,35004699778.89001,103540681154.06207,59908189885.42,5664654633.449392,17019571425.42891,6624657051.674416,8264801626.321891,5303513371.255199,4233430908.2832823,4487519375.641701,31558768061.3928,22715123808.0,6096688659.441,6789596045.352961,73691392526.97177,1733261365.067486,21512359272.29504,14910017809.747503,5788142762.19312,1251698685.9164999,83997764992.35713,26729992809.48555,6938026035.206639,4636466774.913601,120649370538.93333,2639384263.1213994,4250019788.6880803,17255449257.11631,9471640974.419485,7811150541.274081,8075152299.484672,8235019747.9242,4875937902.60026,3097217208.3840003,5917478155.68,44675759.5264848,6845853162.945995,15902988123.167961,42251193224.45575,23592810496.91202,0.0,4743451312.359552,9925832699.335817,7578644786.685,4772588017.01315,31399778642.406933,8370959249.931001,2111428839.0719998,5664020376.733199,5256899281.75104,7132188542.1138,5120183126.364768,2447497676.0254803,35981137958.58465,39678105855.56328,35905599910.60686,8059644570.753241,44339085265.2,5184864005.474388,13492448116.782,10373945399.999998,188731395969.4343,188650412748.67932,5366010194.4552,7686307247.728825,4694066300.791764,5327805925.0,7185290644.449,8901150692.689795,5517279628.82208,14758236211.11935,4730331393.370855,6365039828.21136,6083877519.302101,5529794148.654601,13234836152.868975,21997735117.474033,7183769113.371049,4995572172.5196,54409078.99910341,22625366669.070885,4328349863.037,51569315266.144104,5895022446.407714,42775223096.322014,5344725777.73617,11855993019.464449
