,III,ABF,ADM,AAL,ANTO,AHT,AZN,AUTO,AV.,BA.,BARC,BDEV,BKG,BHP,BP,BATS,BLND,BT-A,BNZL,BRBY,CCL,CNA,CCH,CPG,CRH,CRDA,DCC,DGE,DLG,EVR,EZJ,EXPN,FERG,FLTR,FRES,GSK,GLEN,HIK,HLMA,HL.,HSBA,HSX,IMB,INF,IHG,IAG,ITRK,ITV,JMAT,KGF,LAND,LGEN,LLOY,LSE,MCRO,MKS,MNG,MRO,MNDI,MRW,NG.,NXT,NMC,OCDO,PSON,PSN,PHNX,PRU,RB.,REL,RTO,RIO,RMV,RR.,RBS,RDSA,RDSB,RSA,SGE,SBRY,SDR,SMT,SGRO,SVT,SN.,SMDS,SMIN,SKG,SPX,SSE,STAN,SLA,STJ,TW.,TSCO,TUI,ULVR,UU.,VOD,WTB,WPP
2019-04-01,9276203251.347721,8436507598.106819,3572892909.7655206,21696801991.0829,3276159534.5562,8704776429.2146,77791404137.4624,4727437818.461622,16167841223.842182,15414742443.843983,26358632560.0,5924664169.812733,4431716364.33378,100585231524.3268,112228262928.97998,71316570873.9906,5627288437.861777,18969923926.47366,8366458946.91666,7964079935.078295,6613903238.86656,6529784219.049565,5152460713.185121,28463163963.40962,19494181798.1064,6737192762.303114,6284715964.436001,76034515221.36786,4790314728.1,3175333260.2952294,2744807501.06325,19265225777.36064,11263938044.96,4411062941.33184,1607164917.609,78400119096.832,38254230177.991325,2354222187.43778,6282863000.18874,4865591285.960625,125104445429.29608,4278242669.8417597,25133424426.088524,9247585374.123661,7732347010.337949,7980111660.3336,7827385899.19776,4590665203.839868,6060607739.170799,48646868.2585452,6732448916.12172,16216786954.34504,44617442970.02634,16224106080.0,9840490650.407,4270788796.453618,0.0,8766961564.354168,8217725816.3832,5350750099.154676,28993599548.775997,7328009496.67896,1959205556.1162002,6081950129.31525,6493081222.965741,6619569809.88546,4869630927.9312,39972978354.5375,43365625925.557434,32299662860.55095,6407545202.982724,68908859869.91904,4524336377.028,17017475997.595922,11214798216.0,198062443231.53952,199452929101.8415,5198939819.205647,7523644269.191904,5126613214.105668,4680186972.128,7289847703.210799,6801306903.936828,4665373261.857,13254772031.592945,4420576573.641732,5666506685.7713,4982600709.49576,5223197463.542,12093421140.296001,19783063264.76659,6179073398.712395,5063801490.33314,57239915.896151036,21747589436.768707,3147266001.152,115199434070.91,5557034660.945804,37575579202.385,9077428239.495,10086285497.9688
2019-04-02,9426729876.116041,8471182927.322219,3626021428.8698406,21997858095.265392,3334482816.6324005,8955942834.3322,76528556667.6984,4741944723.92679,16327996210.59684,15433824031.354416,26898712789.0,5985621550.916016,4482008741.34054,100946513784.18599,112368950221.33363,69722904485.745,5688062393.31624,18739909416.783173,8323789678.06224,8000621724.227264,6740283555.532801,6441659138.16557,5166221577.35616,28265996022.40512,19862769269.079002,6657498578.607112,6411355353.79456,75478106105.84401,4828193522.9,3256673849.7360296,2606916697.6923003,19265225777.36064,11585896257.76,4494600149.55456,1589847918.2675,77567117831.42816,39073836413.75639,2443522551.3894796,6431834262.789539,4933295526.493124,126920735240.09154,4319485369.10116,24910416884.45625,9350114038.358131,7794440735.651569,7873710171.529152,7883421592.892159,4612209193.846155,6085213579.4609995,49717645.246540815,6747174307.45182,16099993386.07464,44830244764.795944,16384774640.0,9884689793.934511,4328574033.445839,0.0,9081514140.188566,8412015305.9124,5303772486.343837,28593781300.937313,7403988143.58768,2022516128.67192,6084181218.871125,6568743762.781512,6637730495.234941,4888250105.008584,40334024610.643,43642960298.19008,32230961055.62118,6500145034.4795,68727798709.7616,4581841630.158,16998734283.942183,11192251376.0,198389616377.49292,199861895534.28323,5235753712.49664,7663930235.198064,5130981866.184155,4683656347.2,7375026060.015599,6815396619.334151,4578192044.33745,13254772031.592945,4525174658.7914915,5806298893.79415,5144312585.7682,5358154381.245251,11848284225.29,20196852436.639202,6352340329.938132,5184661827.900761,57532453.7968128,21841248306.005436,3089965234.2832003,114272091687.79951,5531200636.341456,37767074226.63272,9109579697.25,10181301230.92068
2019-04-03,9572552543.86035,8464247861.479139,3669188350.6421003,22324867311.877407,3382079977.867,9090828496.3398,79117393980.7146,4702050733.897579,16601431553.836502,15459266148.034992,27496537445.0,6017083425.03384,4547867806.46844,102200375744.87376,112991993944.61417,69733971613.44115,5779223326.497937,18823551056.670624,8320507426.611899,7813852579.688085,6782410327.75488,6529784219.049565,5189811630.2208,28455277245.76944,19961059261.338364,6753129005.6748,6451048296.72784,75357147602.46925,4924243324.0,3256673849.7360296,2705781801.9960003,19429418042.508602,11696281930.72,4527418338.4992,1584321216.35,77910118352.47679,39198559101.807594,2382004522.8894196,6441144966.70209,5092140090.819374,128537432763.9864,4289240722.9776,24848733947.409023,9555171366.827072,7897650576.375559,8014535671.417393,7920245048.74848,4685817826.3676405,6151460072.55,50872404.7433988,6817856185.8363,16321901165.7884,45482836935.42272,16408704000.0,10031994064.94536,4380287575.173283,0.0,9317428572.064365,8467183926.396,5362494502.357387,28793690424.856655,7427567723.662799,2089248894.3387601,6126571920.432751,6525508025.74393,6604435905.42756,4962010691.122836,41713737089.33188,43555025009.30656,32515582818.901634,6532827327.94895,70146111130.99489,4615460085.834001,16991237598.480686,11350079256.0,198757686166.69052,200352655253.21335,5295064985.021015,7603499357.533874,5170299734.890548,4707941972.7039995,7375026060.015599,6857665765.526123,4663017012.73485,13263438113.339655,4539556895.499584,5806298893.79415,5249776852.9024,5434751550.7525,12170026426.235376,20689458593.6304,6427266570.46818,5268524102.94768,58540084.34353664,22131590800.6393,3095951881.568,114559437214.96051,5544797491.396377,37783032145.32003,9148875923.395,10164247125.006239
2019-04-04,9690151469.4606,8599481645.419199,3685791012.8622003,22298914199.44788,3308337897.0810003,9137340793.5838,76882153959.23233,4787278803.505441,16699087033.56495,15716867579.425823,27927922282.0,6138998187.240408,4601752496.11854,100946513784.18599,111866495605.78482,68184573735.98015,5737441232.122993,18919738942.541187,8356612192.5656395,7854454567.631386,6921077619.65256,6441659138.16557,5054168826.249121,28455277245.76944,20395173393.817204,6753129005.6748,6536104603.01344,74982176242.00752,4650974875.8,3285143056.04031,2755214354.1478505,19292591154.885303,11880258052.32,4667641509.44448,1624850363.745,77243717340.15373,39418308599.80259,2373405228.5829597,6465352796.874721,5194998456.24375,128517473535.29634,4333232935.52096,23776399811.049576,9560172765.08241,7980721911.592429,8293057215.6408,7925048108.208,4764812456.390696,6227170350.366,52069155.494688,6763372237.91493,16526289910.261599,44950832448.49871,16753970480.0,9968159729.222284,4366606235.447373,0.0,9164918232.26587,8596710252.7488,5409472115.168226,28522627205.98298,7451147303.73792,2072137928.7831602,6135496278.65625,6462198553.653181,6795123101.597099,4994952312.1059,42281095491.78337,43095055805.91584,32652986428.761166,6532827327.94895,69286070620.24704,4657040807.328,17039966053.980413,11489869664.0,197939753301.80704,200229965323.48083,5333924094.605952,7650980761.41288,5246751146.264088,4784268224.288,7453106220.42,6907986177.659424,4622960777.6583,13042453028.79855,4567013892.851396,5898837397.6966,5425550631.4594,5504053751.73525,11884033358.728374,21044135026.664066,6497509920.9651,5187128365.402141,59856504.89651456,22131590800.6393,3142134589.1935997,114441886772.03099,5548876547.912851,38240492481.0229,9113152081.445,10303116273.16668
2019-04-05,9713671254.58065,8589079046.654579,3709034739.9703407,22215864239.673405,3284204125.1874003,9344320516.3196,77450435320.62613,4780025350.772857,16886585554.643578,15716867579.425823,28097758832.0,6148830022.902226,4613726871.59634,100946513784.18599,112710619359.9068,69247017994.81055,5760231465.418417,19036837238.383617,8327071929.512579,7931598344.723655,6905280080.06928,6333634845.46906,5022715422.4296,28613011598.573044,20288692568.869564,6684054661.9474,6526653902.315041,75345051752.13177,4618507337.4,3235321945.0078197,2772125490.4103255,18955084832.08116,11917053276.64,4670624981.16672,1619692108.6220002,77949318412.0252,39115410643.10679,2348930314.0184197,6536114146.6101,5244474632.017499,129395679597.65898,4311236829.24928,24279352990.050026,9620189544.14649,7987434746.76147,8227338649.026288,7969876663.163521,4784561113.89646,6232848621.2022,52741015.56558721,6754537003.11687,16701480262.6672,44298240277.87194,16846269440.0,9499237527.95426,4380287575.173283,0.0,9167301206.32522,8587115710.056,5397727711.965516,28597169591.17324,7393508330.22096,2116626439.22772,6113185383.0975,6456022019.7906685,6831444472.29606,5020732711.136124,42126361382.02388,43440032708.45888,32741317320.81372,6556431206.565775,69557662360.4832,4573879364.34,16931264114.788715,11476341560.0,199820998891.03906,201375071334.31775,5350285824.957504,7668246726.459792,5246751146.264088,4919573852.096,7431811631.2188,6871755480.923448,4645345144.318725,13025120865.30513,4499025137.504052,5818112319.82425,5427894281.84016,5478521361.8995,11950424606.5425,21044135026.664066,6600533501.693916,5174795677.895241,59661479.62940671,22066029592.173588,3203711532.6944,114716171138.8665,5639975476.780817,38511777098.70718,9030987244.96,10351842290.065079
2019-04-08,9694855426.484612,8609884244.183819,3714015538.63637,22745307733.235714,3343868172.3688,9386181583.839201,77942945833.83408,4818105977.618922,16820179828.428232,15926765042.040577,27588249182.0,6056410767.681119,4513142117.582821,103337352268.5483,114258179575.79713,68992474057.7991,5699457509.963953,18739909416.783173,8304096169.3602,8039193612.773399,6936875159.23584,6308050144.567255,5056134663.987841,28534144422.17124,20853860024.36088,6782356257.554198,6564456705.10864,75526489507.1939,4611743266.9,3304461446.0325,2761718637.325725,19000693794.622265,12018240143.52,4709410113.55584,1637746001.5525,77763118129.17023,39554909639.096756,2371420776.0506997,6575219103.04281,5379883113.0824995,130333763346.0918,4300238776.11344,24269863307.427372,9632693039.784842,7999182208.30729,8214820826.814,8011503178.479361,4824058428.907988,6348306794.8716,51838203.59531639,6741284150.919781,16701480262.6672,43979037585.71754,16723204160.0,9501681335.381254,4293601709.532887,0.0,9172067154.443924,8678263865.6376,5348401218.514133,28359989274.658768,7435427583.6878395,2166248239.33896,6202428965.3325,6483816422.171971,6713400017.52444,5011423122.597431,43132133095.460625,43142405576.85312,32682430059.44535,6583666451.12365,70689294611.4672,4586265111.168,17287356674.209778,11332041784.0,202520177345.1546,204524112864.11917,5407551881.187936,7640189533.258559,5187774343.2045,5037532604.544,7502793595.2228,6839550417.158137,4684223254.8342,13038119987.925196,4563091464.65828,5877179449.97475,5556795052.7819605,5584298405.504749,11792107015.601126,21201768996.901253,6661411072.12458,5248791802.93664,59840252.79092224,22169054348.333996,3226802886.5072,114781476940.494,5595105855.09958,37511747527.635765,8952394792.67,10612526480.47152
2019-04-09,9741894996.72471,8606416711.26228,3702393675.0823,22895835785.326958,3335153199.185,9307110678.524399,77551463118.20723,4732877908.01106,16742055444.645472,16015812450.42259,27445586480.0,6083939907.534215,4511944680.03504,103199214933.89627,115785641607.06548,68483386183.7762,5676667276.668528,18626993202.935116,8313942923.71122,7913327450.14917,6843845203.91208,6254037998.219,5022715422.4296,28534144422.17124,20411555059.193764,6766420014.182512,6570127125.52768,75296668350.78188,4577922914.4,3299377659.19245,2739604074.52095,19101033512.212685,12018240143.52,4594546452.249599,1617481427.855,77684718010.07341,39240133331.158005,2387957880.4862,6608737637.12799,5249682650.5199995,130034374915.7409,4258996076.85404,24236649418.2481,9642695836.29552,7996664895.118899,8177267360.177136,8040321535.23648,4791742443.898556,6314237169.8544,51565260.441513605,6683855124.73239,16596366051.22384,44248586525.75904,16572791040.0,9614603651.593237,4269266867.561392,0.0,8988578151.873857,8577521167.363199,5339005695.951966,28190574762.86272,7335869356.704,2085826701.2276402,6276054920.676375,6428227617.409364,6698266113.06654,4977049257.2238,42732403311.91525,42905656722.16672,32623542798.07698,6661740818.856224,71119314866.84113,4545569085.875999,16972495884.826946,11404191672.0,204074249788.4333,205955495377.6653,5331878878.312008,7635873041.996832,5163746756.772816,4962941040.495999,7502793595.2228,6821435068.790148,4582904542.58175,12986123497.444935,4533019515.177723,5818112319.82425,5575544255.828039,5566060984.1935,11766571920.288,21260881735.740192,6570094716.478585,5206860665.41318,59889009.1076992,22159688461.410316,3172067825.6176,114938210864.4,5552955604.429329,37165992622.744064,8913098566.525,10437112819.63728
2019-04-10,9690151469.4606,8627221908.79152,3682470480.4181805,22978885745.10144,3373700195.9595003,9232691002.934,77437806845.92848,4830799519.900944,16874866897.076162,15984009804.571873,27557678603.0,5958092411.06292,4456862552.83716,103401107961.46463,115564561576.224,68594057460.73769,5648179485.049248,18798458564.704388,8205628625.85,7864605064.617209,6791186738.6344795,6231296041.861839,5034510448.86192,28360636634.08728,20313265066.934402,6750471063.310009,6483180679.102401,75720023112.59349,4541396933.7,3294293872.3524,2705781801.9960003,19310834739.901745,11972246113.12,4497583621.2768,1579531408.0214999,77420117608.1216,39067897238.1349,2397218658.9700794,6539838428.175119,5244474632.017499,130693029462.51288,4286491209.69364,24165476798.578224,9687708420.593582,7991630268.742119,8080254238.031904,7973078702.8032,4899462393.929996,6289631329.5642,51628247.3231604,6624953559.41199,16573007337.569757,44752217440.04709,16408704000.0,9447663781.017694,4222119112.5106273,0.0,8781259408.710278,8565527988.9972,5233306067.127576,28068596314.36956,7351589076.75408,2114059794.39438,6300596905.790999,6384991880.371781,6592328781.86124,4952701102.584144,43003188003.99438,42614793843.551994,32387993752.6035,6661740818.856224,71292831811.992,4584495718.764001,16860045602.904507,11516925872.0,203174523637.0614,205546528945.22354,5293019768.727072,7631556550.735104,5109138605.791717,5023655104.256,7502793595.2228,6752999308.28886,4519285816.2837,13111781682.772228,4472875616.216612,5849614789.23785,5355241120.0366,5555118531.406751,11725715767.786999,21346266802.952003,6584143386.577968,5221659890.42146,58962639.088936955,22131590800.6393,3062597703.8384,114298214008.4505,5555674975.440311,37400042096.82461,8945250024.28,10661252497.36992
2019-04-11,9685447512.43659,8724312830.594639,3702393675.0823,23030791969.960487,3388783803.3930006,9218737313.7608,77450435320.62613,4852559878.098697,16117060374.38339,15990370333.742016,27523711293.0,5899101397.091999,4435308676.97712,102848558622.85646,115544463391.60205,68760064376.17995,5665272160.020817,18748273580.771915,8238451140.353399,7935658543.517984,6824537099.97696,6293836421.844029,5073827203.63632,28455277245.76944,20264120070.80472,6689371195.018863,6469949698.124641,75732118962.93097,4546808190.1,3304461446.0325,2796841766.48625,19411174457.492165,12036637755.68,4457306753.02656,1582478982.3775,77371117533.68608,38990687955.05559,2381343038.712,6519354879.56751,5364259057.575,129734986485.39,4250747537.00216,24227159735.62545,9667702827.57222,8005055939.080199,8130325526.881057,8085150090.191999,4687613158.868165,6293416843.455,52531059.29343119,6713305907.3925905,16526289910.261599,44901178696.38581,16388193120.0,9531133716.305466,4228190807.7754054,0.0,8828918889.897306,8505562097.1672,5219212783.284324,28061819733.897724,7362068890.1208,2084115604.67208,6305059084.90275,6334035476.006057,6689185770.391799,4977765379.419084,42487407638.12937,40247305296.687996,32554840993.147217,6609086012.7109995,71141947511.8608,4618114174.44,16702615208.21309,11480850928.0,203951559858.70074,205628322231.7119,5344150176.075672,7609974094.426464,5109138605.791717,5103450730.912,7495695398.8224,6803319720.422159,4584082667.142825,13059785192.29197,4474183092.280983,5896868493.35825,5329460965.84824,5628068216.651751,11725715767.786999,21372539131.324867,6223560854.027113,5184661827.900761,59612723.31262977,22805934659.143753,3074570998.408,114481070253.0075,5622299565.20942,37235143603.7224,8652314520.29,10685615505.81912
2019-04-12,9850086008.276941,8706975165.986938,3725637402.1904407,22833548315.496098,3356940632.1445003,9525718475.5712,76023417679.7928,4941414674.07285,16339714868.164257,16117580917.144897,27846400738.0,6048545299.151664,4580198620.2585,102540406107.0942,115946427084.04109,66568773092.34225,5771626582.066128,18865371876.614346,8271273654.856799,7970170233.26979,6894748387.01376,6271094465.48687,5060066339.465281,28155581975.442596,20567180880.27108,6710623971.462008,6519093341.756321,75345051752.13177,4568453215.7,3243456003.9519,2960749702.5687,19894629460.427822,12216014474.24,4578137357.77728,1475629411.9725,76645916432.04037,38485858027.22928,2363482965.92166,6515630598.00249,5489251501.634999,130074293373.12102,4363477581.64452,23804868858.917526,9772732190.934362,8105748466.6158,8559060937.65192,8197221477.580799,4719929143.877595,6246097919.82,53328893.127624005,6847306968.4965,16730678654.7348,45468650149.104744,16545443200.0,9305247939.599102,4254047578.639127,0.0,9041003581.17959,8517555275.533199,5238003828.40866,28051654863.189957,7422327816.97944,2092671087.4498801,6284979278.899876,6473007487.912577,6891980090.12766,5056538820.900324,43248183677.78025,39922621153.11807,32819833669.304882,6645399672.1215,71383362392.07072,4685351085.792,16507701386.214191,11643188176.0,204074249788.4333,205996392020.9095,5481179667.76992,7648822515.782016,5133166192.2234,5247429796.4,7495695398.8224,6905973361.174091,4634742023.26905,12986123497.444935,4512099898.147772,5951997814.832049,5320086364.3252,5730197775.99475,11730822786.849625,21523605019.468834,6249316749.209315,5354852915.49598,60864135.4432384,23189936023.014347,3312326419.1471996,114885966223.098,5616860823.187451,36953220373.579926,8643383559.8025,10724596319.337837
2019-04-15,9939461191.733131,8765923225.653118,3718996337.3024006,22916598275.270576,3418951018.26,9683860286.2008,75038396653.37688,4955921579.538019,16374870840.866497,16149383562.995617,28532540400.0,6066242603.342939,4595765308.379641,102540406107.0942,114881223299.07764,68693661610.003044,5762130651.526368,18903010614.563698,8267991403.40646,7886936157.986026,6975491367.10608,6171598406.424294,5158358226.40128,28005734340.27918,20518035884.141403,6734534819.938323,6547445443.851521,75284572500.4444,4598215125.9,3302427931.2964797,2991970261.8225,19994969178.01824,12262008504.64,4616922490.1664,1447995902.385,75754115077.31392,39626179746.554596,2331070241.22808,6437420685.137071,5569975788.423749,131311765551.90474,4418467847.32372,23766910128.426926,9747725199.657661,8151899208.402949,8487083459.931265,8267666349.65376,4694794488.87026,6395625718.5066,53223914.991546005,6820801264.102321,16759877046.8024,46419164832.408966,16678763920.0,9575333674.571247,4237322381.1287646,0.0,9126790647.316246,8654277508.9056,5233306067.127576,28082149475.313248,7396128283.562639,2102082118.5054603,6231433129.558876,6443668952.065644,6919221118.15188,5042216376.994643,43261078186.92687,39949678165.08224,32162259250.691418,6641768306.18045,71798294217.43152,4684466389.59,16687621837.290098,11810034791.999998,203133626993.81726,204810389366.82843,5468908370.006255,7622923568.211647,5150640800.537353,5334164173.2,7481499006.021601,6823447885.275479,4591151414.5092745,12869131393.864351,4667689549.80804,5997282614.6141,5460705387.1708,5770320102.879499,11628682405.597124,22141004736.231144,6300828539.573726,5409116740.5263405,61042908.60475393,23161838362.243332,3397849951.7871995,113788828755.756,5563833088.473263,37277698053.55522,8680893593.85,10731905221.8726
2019-04-16,10019428461.141302,8828338818.240839,3733938733.300491,22490967231.42637,3385431890.63,9767582421.24,75720334287.04944,4943228037.255997,16413933032.757875,16066696683.783743,28610665213.0,6080007173.269487,4602949933.66632,101711582099.18195,113755724960.24832,69567964697.9989,5779223326.497937,19103750550.29358,8323789678.06224,8039193612.773399,7010597010.62448,6191497618.236811,5238957573.6888,27729699222.87288,20804715028.2312,6609677011.32286,6534214462.873761,75623256309.8937,4572511658.0,3298360901.8244395,3033597674.1609,19703071817.755203,12441385223.2,4736261359.056,1447627455.5904999,75950115375.056,39584605517.20419,2314533136.7925797,6523079161.132529,5596015880.936249,131231928637.14449,4489955192.706679,23980427987.436546,9760228695.296011,8206440994.151399,8474565637.718977,8360525499.20448,4761221791.3896475,6442944642.141601,53685818.79028919,6807548411.90523,16771556403.62944,46404978046.090996,16671926960.0,9550769315.87016,4225146949.990952,0.0,9133939569.4943,8673466594.2912,5270888157.376248,27800921385.731808,7495686510.546479,2161114949.6722803,6331832159.573251,6442124818.600018,7006997764.0077,5081603097.735264,43944487171.698,39543822985.61984,32466510101.09466,6690791746.384625,71292831811.992,4712776668.054001,16732601950.059072,11864147208.000002,202111210912.7129,203787973285.72406,5491405749.23964,7666088480.828927,5072005063.124568,5346306985.952,7467302613.220799,6799294087.451496,4610001407.486475,12895129639.10448,4721296068.447292,6016971657.997601,5458361736.79004,5857859725.1735,11603147310.283998,22108164325.765064,6368730445.054081,5374585215.50702,61692992.82844672,23311692553.0221,3410678481.6832,114141480084.54451,5591026798.583103,38033039538.08788,8638024983.51,10826920954.824478
2019-04-17,10057060117.333382,8779793357.33928,3802009648.4029,22319676689.391502,3341186642.1584,9846653326.5548,75442507843.70135,5071976823.259362,16718618129.510643,16263873088.058208,28661616178.0,6148830022.902226,4619714059.33524,96993660823.37366,114660143268.23615,69003541185.49524,5807711118.117217,19275215912.06285,7385065763.265,7923477947.134995,7142243173.8184805,6077787836.45101,5256650113.33728,27264382882.10226,20952150016.620243,6721256389.26305,6566346845.248321,75151518146.73218,4656386132.2,3368517160.2171297,3135064491.73575,19739558987.788082,12445984626.24,4857091963.80672,1436205604.961,75861915241.07207,39739024083.36282,2301964937.4216,6532389865.045079,5775692519.272499,132110134699.50714,4544945458.38588,23776399811.049576,9875260855.16883,8192176219.41719,8674850793.115585,8386141816.32192,4847397751.4148,6454301183.814,54336683.233972795,6890010603.35379,16999303861.756721,46816394849.31222,16914639040.0,9462411358.359266,4307283049.258798,0.0,9274535038.996038,8424008484.278399,5252097112.251911,27645060034.879433,7545465624.0384,2151703918.6167,6300596905.790999,6368006412.249872,7082667286.297199,5155363683.849516,45130782013.1875,39591172756.55712,32633357341.63838,6707132893.1193495,68199703659.3024,4810093250.274001,16893780687.481237,11904731520.0,202847350491.108,204524112864.11917,5573214400.9974,7709253393.446207,5026134216.300444,5504163551.728001,7573775559.226799,6859678582.0114565,4630029525.02475,12838800107.750864,4653307313.099948,6054380840.42625,5444299834.50548,5861507209.435749,11557184138.720375,22114732407.858273,6457705355.683514,5532443615.595341,62083043.36266239,23442814969.95352,3506464838.24,114428825611.7055,5585588056.561136,37900056882.3603,8668390249.1675,11111968153.68012
2019-04-18,10174659042.93363,8700040100.143858,3712355272.4143605,22314486066.905594,3373700195.9595003,10162936947.814001,74002861728.1704,4957734942.721164,16992053472.750303,15907683454.530144,28770311570.0,6054444400.548756,4589778120.64074,98704438583.29514,114298375945.04103,68616191716.13,5682364834.992384,19321218814.00095,7549178335.782,8018892618.80175,7158040713.40176,6074945091.906364,5264513464.29216,27082988376.37812,21017676678.12648,6707965380.755338,6530434182.5944,75018463793.01996,4640152363.0,3401053395.9934497,3157179054.540525,19602732100.164783,12441385223.2,4960021738.224,1409308988.9625,74813313648.15193,40386394226.1048,2256984013.35704,6498871330.9599,5718404315.744999,132349645443.78786,4558693024.80568,23923489891.70065,9952782528.126602,8214832038.112699,8734310448.623953,8453384648.7552,4967685028.949908,6554617301.9202,55113521.440950006,6758954620.5159,16958426112.862078,47291652190.964325,16907802080.0,9354376657.001274,4311848835.935476,0.0,9245939350.28382,8176949009.9388,5219212783.284324,27736543871.249306,7537605764.013359,2171381529.00564,6253744025.117626,6494625356.43137,7125042218.77932,5149634706.287244,45388672196.12,39016211252.31872,33202600868.199287,6747077918.4709,68652356559.696,4803015680.658,17021224340.326672,11895712784.0,202315694128.93375,203951559858.70074,5524129209.942744,7655297252.674607,4971526065.319344,5535387927.375999,7538284577.2248,6791242821.510167,4582904542.58175,12626481104.95647,4657229741.293063,6099665640.2083,5535702199.35512,5883392115.009251,11480578852.781,21963666519.714302,6509217146.04792,5529977078.09396,61758001.250815995,23489644404.571884,3630473960.568,115251678712.212,5567912144.98974,38240492481.0229,8668390249.1675,11306872221.27372
2019-04-23,9831270180.1809,8689637501.37924,3722316869.7464204,22729735865.778,3373700195.9595003,10065261123.6016,73977604778.77512,5030269470.047005,16941272623.291506,15723228108.59597,28841642921.0,6052478033.416393,4590975558.18852,99650148028.22064,115564561576.224,68262043629.853195,5684264021.100337,19296126322.034714,7746113422.8024,8173180172.98629,7042192089.79104,5998190989.20095,5317591083.2376,27193402423.34064,21550080802.86468,6753129005.6748,6520983481.896001,75550681207.86885,4599567940.0,3406137182.8335,3140267918.27805,20204770405.707302,12409189401.92,4960021738.224,1429205115.8655,74676113439.73248,40208218957.46022,2217294962.7118397,6487698486.26484,5671532149.222499,132728870788.899,4547694971.66984,23634054571.709824,9970287422.02029,8238326961.20434,8684239159.7748,8469394846.9536,5034112331.4692955,6454301183.814,54252700.7251104,6707415750.860551,16905869007.1404,47192344686.73852,17092400000.0,9401020422.69405,4305761120.3665695,0.0,9419896456.61648,8251306715.808001,5226259425.20595,27841580868.562855,7542845670.69672,2175659270.3945403,6282748189.344,6489992956.034485,7079640505.405621,5105235130.179636,45904452561.985,39604701262.5392,33801288025.44438,6852387530.76135,69904696250.78496,4778244187.002,17066204453.095648,11909240888.000002,205301149085.7585,204973975939.8051,5591621347.642896,7676879708.983247,5002106629.86876,5498959489.12,7545382773.6252,6742935225.8622,4607645158.364325,12535487246.616016,4693839071.09548,6103603448.885,5652884718.39312,5887039599.271501,11455043757.467876,22324911034.841183,6563070381.428893,5525044003.0912,61888018.09555457,23723791577.66371,3649289137.7488003,116714528668.66801,5577429943.528184,37857502432.52747,8645169751.9,11209420187.47692
2019-04-24,10264034226.38982,8734715429.359259,3733938733.300491,22096479922.49759,3256048057.9782,10102470961.3968,74811084108.81935,5149951440.134641,16546744485.188572,15704146521.085537,28080775177.0,6015117057.901476,4594567870.831861,98438789862.81042,116669961730.43137,68328446396.0301,5636784368.401537,19015926828.41176,7755960177.15342,8069645103.730875,7105382248.12416,6106215281.89746,5406053781.4800005,27327476623.2237,21214256662.645203,6779698315.189408,6543665163.572161,76566732636.21675,4587392613.1,3364450130.7450895,3044004527.2455,20223013990.723743,12418388208.0,4964496945.80736,1400097819.1,76440116119.4112,39869685947.035515,2270213696.90544,6573356962.260301,5819960676.543749,132928463075.79959,4522949352.1142,23529668062.860672,10145336360.957191,8307133521.686999,8405717615.551393,8523829520.82816,5019749671.465105,6401303989.3428,55323477.71310599,6791350481.442121,17005143540.170238,46298577148.70619,17027448880.0,9558143104.540947,4281426278.395075,0.0,9448492145.328697,8289684886.579201,5284981441.219501,27838192578.32694,7673843337.78072,2245814229.1725,6380916129.8025,6695362706.963009,7058453039.164559,5084467586.5164,45878663543.69175,40233776790.70592,33977949809.54949,7004904900.28545,69406778060.352,4859636237.5859995,17212389819.59482,11701809960.0,205832805447.9328,207550464464.18817,5573214400.9974,7823640411.882,5052346128.771372,5544061365.056,7616364737.629199,6771114656.656848,4672442009.22345,12739140167.663698,4708221307.803572,6054380840.42625,5641166466.48932,6011054064.188001,11557184138.720375,21924258027.155014,6537314486.246688,5579307828.12156,62099295.468254715,23714425690.74004,3669814785.5824,118739008519.12051,5616860823.187451,37634091570.90514,8596942565.2675,11421378360.98496
