,III,ABF,ADM,AAL,ANTO,AHT,AZN,AUTO,AV.,BA.,BARC,BDEV,BKG,BHP,BP,BATS,BLND,BT-A,BNZL,BRBY,CCL,CNA,CCH,CPG,CRH,CRDA,DCC,DGE,DLG,EVR,EZJ,EXPN,FERG,FLTR,FRES,GSK,GLEN,GVC,HLMA,HL.,HSBA,HSX,IMB,INF,IHG,IAG,ITRK,ITV,JMAT,KGF,LAND,LGEN,LLOY,LSE,MCRO,MKS,MNG,MRO,MNDI,MRW,NG.,NXT,NMC,OCDO,PSON,PSN,PRU,RB.,REL,RTO,RIO,RMV,RR.,RBS,RDSA,RDSB,RSA,SGE,SBRY,SDR,SMT,SGRO,SVT,SN.,SMDS,SMIN,SKG,SPX,SSE,STAN,SLA,STJ,TW.,TSCO,TUI,ULVR,UU.,VOD,WG.,WTB,WPP
2019-01-10,7633581458.563429,7860897133.131179,3383622560.456381,18748528419.088863,2836388580.0506,8769113134.067999,73624007487.2412,4138200624.501975,15277223248.718721,15456085883.449919,26582816806.0,4835296778.483076,4437703552.07268,85581391791.35095,103340797759.0729,54915087628.296295,5204611135.432633,19463409601.809616,7926637252.5711,7078956597.914355,7031660396.73552,7292082186.786116,4812370784.38656,26089261953.71544,18101740241.0988,6494116425.244013,6020096344.880801,65317591822.365,4388528940.4,1594822597.1447217,2965953129.1110005,17199139774.24881,11963047307.04,5108401296.6813,1700013509.823,74313512888.90962,35420055704.79974,4170983235.36678,5254961288.243219,4874705318.339999,128657188136.12675,4327733908.953039,22661362102.8882,8139775660.565851,7935929636.12989,9366460470.344498,7909037910.0096,4973071026.45148,5570383690.3122,47944366.783968896,6049190758.405081,13945152051.48576,37949653400.57884,14316594240.0,7553252200.04043,4223625021.098726,0.0,8297515674.661922,8366441228.1216,5067709981.969365,25669714015.223038,6386988827.80824,2547822771.2288404,3884773134.6895504,7859639340.046521,6344132748.751679,36749351067.88125,40693745994.09664,32005226553.709095,6387572690.30695,58716625396.05649,4129319522.835,16099132028.56266,9938647072.0,197064602203.80215,198767014485.79874,5293019768.727072,6520060050.840144,5967578739.214608,4544881344.32,6726208450.2664795,6177333793.483908,4311935893.5345,12405496020.415363,4373507435.32434,5623190790.3276005,5231027649.85632,4749024509.4495,11536756062.469875,20111467369.42739,6287367601.029477,4865985182.722465,48480030.98189057,20024266242.812878,5161345194.823999,106627403302.58278,5136891839.7487755,40735247102.472305,3816518466.2025127,8901808180.02614,10734341522.71752
2019-01-11,7761529089.6165,7788078941.778839,3393584157.7884407,18893865848.694202,2849125848.55,9023700289.5732,74369087494.40196,4105131762.6857557,15484252865.743032,15710507050.255682,26922489906.0,4929682400.836548,4496377991.9139,86388963901.62445,104686741878.51686,55855793482.469055,5198841056.568517,19551233323.691437,8018540293.18062,7072866299.72286,7082563579.8372,7445805651.819935,4885106780.7192,26349523635.84138,18052595244.96912,6585766292.514922,6194934307.8012,66261068148.68805,4393940196.8,1594172445.2502477,2990669405.186925,17536646097.05295,12174619846.88,5062586038.415099,1757491209.765,75313114407.39424,35576249980.29581,4064893969.67472,5258685569.80824,4908557438.60625,130034374915.7409,4261745590.138,22974521629.43565,8144777058.821192,7939636697.522229,9325777548.15456,8145988843.345921,4953322368.945715,5621488127.838,48797849.0587169,6080114080.19829,14207937580.09416,38822140759.13421,14692627040.0,7575928243.301457,4177999194.940188,0.0,8438111144.163662,8529548453.8992,5165188528.551859,26230871972.8512,6402929731.704599,2523867419.451,3943673898.96465,7909823677.679431,6562060972.945439,37639072198.998375,41228121980.3888,32427251926.849083,6471094106.951099,58844877051.168,4104990377.28,16485211329.829706,10110003056.0,199389848247.50485,201507483037.30548,5446410990.772872,6604231630.44384,6028739868.31344,4602126033.007999,6794431222.7904005,6205513224.278557,4367307747.9050255,12565818532.7295,4462415807.701636,5701946963.8616,5334148266.60976,4741729540.925,11807428072.789,20331498119.550133,6436413865.040228,4883744252.732401,50739073.65922304,20267779302.828373,5150654753.2439995,107678696408.84438,5226631083.111248,40820356002.137955,3908811657.9941945,9020907985.39442,10719723717.647999
2019-01-14,7789752831.76056,7781143875.93576,3363699365.79226,18509759784.737232,2765328029.475,8802115172.7446,70719458306.784,4166676588.84372,15535033715.201826,15755030754.44669,26508088724.0,4925749666.57182,4514339555.1306,84412537421.21826,102271959781.8674,56320612845.707344,5212304573.91812,19475955847.792732,7985717778.677219,7204822760.538586,7024639268.031839,7501705093.650415,4953911101.5744,26191789283.037777,17880587758.515244,6537944076.888791,6119328702.214001,66200588897.00067,4354708587.9,1572717432.732606,3036199387.43205,17331405765.618004,12195317160.56,4928958201.805349,1731331487.3555,73990112397.6352,35143711986.6144,4020224805.1727996,5206545627.897961,4855175248.955625,127798941302.45418,4236999970.58236,23017225201.23757,8199792439.6299305,7867529798.183839,9513544881.33888,8046725614.51584,4980252356.453575,5526850280.568001,47752333.272150606,6074223923.66625,14213777258.50768,38658992716.477516,14805436880.0,7543187878.814079,4167361712.9987307,0.0,8052069346.548718,8438400298.3176,5166362968.8721285,26031856650.669117,6177100259.839499,2383557501.89508,3867816854.0649,7875080674.702801,6631676933.451779,37278025942.892876,41471635088.06624,32044484727.954678,6273184663.163875,57849040670.30208,4127550130.4309998,16192840596.831362,10159606104.0,195196100918.68396,196815468699.11972,5403461448.600048,6496319348.90064,5998159303.764025,4544881344.32,6655201074.7824,6199474774.822559,4349635879.4889,12513822042.24924,4270216826.238952,5692102442.169849,5052910220.91856,4650542434.36875,11746143844.0375,20078626958.96131,6310022633.159113,4873878102.72688,50674065.23685376,20323974624.37041,5026645630.915999,107126767528.05704,5146409638.28722,40448004566.10074,3778821247.019994,8905417265.0373,10914627785.2416
2019-01-15,7746476427.139669,7739533480.877279,3380302028.01236,18783824651.99302,2776054150.3166003,8830402634.4674,69431353887.62471,4101457444.7061753,15820187716.008902,16022172979.592737,27343684550.0,5069294467.234392,4514339555.1306,85666399381.90605,103855423451.80148,56442351250.365,5314242633.850837,19375585879.92779,7929919504.0214405,7188581965.361264,7082563579.8372,7577169340.121565,4969637803.48416,26081375236.07526,18011641081.52772,6444958884.685077,6086251249.769601,66115917944.63835,4364178286.6,1587345850.358271,3084331082.948325,17158091707.96182,12094130293.68,4657884590.396999,1701855743.7954998,73323711385.31213,35438078121.20313,3713124299.2221,5221442754.15804,4787471008.423124,128078370504.11502,4236999970.58236,22836921231.407227,8084760279.757111,7523237089.331539,9544839436.8696,7869012414.513599,4969480361.450432,5579847475.039201,47837681.49962541,6273016706.622601,14488242143.943117,39758468656.12045,15273768640.0,7445050306.68993,4243410096.6976705,0.0,8130707490.507317,8584717074.3828,5179281812.39511,25826316235.95648,6193041163.735859,2375002019.1172805,3917793260.1165004,7671255057.239904,6885926528.3445,37884067872.78425,41748969460.698875,31867822943.849564,6173322099.785,59018393996.31888,4120472560.815,16234072366.869593,10578977328.0,195403712172.58594,198559403231.89673,5479134451.475976,6407831278.035216,5985053347.52856,4513656968.672,6635012703.32124,6253820819.926523,4347279630.36675,12253839589.847939,4287214015.075788,5701946963.8616,5127907033.1028805,4621362560.27075,11766571920.288,20305225791.177265,6426874904.14354,4851185957.714185,51681695.783577606,20511292362.843872,4960364893.12,106088615585.62372,5251105422.210104,40426727341.18432,3716425849.752378,8807971969.735981,10938990793.6908
2019-01-16,8081398167.249181,7684052954.132639,3435090813.3386903,18798358394.95355,2804210217.5258,8936480615.9279,70062777622.50671,4087678752.28275,15855343688.711143,16123941446.315039,27228195696.0,4933615135.101276,4491588241.72278,86102063283.50096,103103278208.58278,55734055077.81139,5333476230.064557,19321218814.00095,7792064943.10716,7225123754.510235,7172082970.80912,7501705093.650415,5008954558.25856,26207562718.31814,18077167743.033962,6561855444.038608,6076800549.0712,66333643250.7129,4408821151.9,1570116825.1547098,3060915663.5079746,17194578877.9947,12158521936.24,4760968921.49595,1694855254.7,73813712129.66733,35426063176.93421,3810838096.5700502,5292204103.89342,4823927137.940624,128916658109.09753,4272743643.27384,22998245835.992275,8089761678.012451,7759827976.440299,9372719381.450642,7881820573.072319,4915620386.434711,5612024343.111,46941525.111140005,6409962845.992531,14348089862.01864,39574040433.98679,15362649120.0,7568369144.607758,4217553325.8339477,0.0,8063984216.845476,8651878873.232399,5191026215.59782,25901354800.057915,6255476370.66327,2392112984.67288,3998112484.128,7241985953.795321,6698266113.06654,37381182016.06587,42141296134.1792,32024855640.831886,6231423954.8418,59289985736.55504,4153206320.289,16661383438.17486,10448205656.0,196607857445.21768,198933103488.92038,5509812695.885136,6634447069.275936,5980684695.450072,4446004154.768,6741523766.547359,6290051516.6625,4351992128.61105,12457492510.895624,4306826156.041368,5668475590.10965,5156030837.672,4643247465.84425,11695073653.41125,20285521544.89762,6332677665.288746,4818627662.695968,51356653.671731204,20426999380.53081,4990298129.544,106955932398.28954,5256544164.232072,39447974995.02933,3729424890.849798,8705113046.91792,10775758637.081161
2019-01-17,7838673984.810265,7801949073.464999,3430110014.6726604,18403871086.02477,2731808901.8450003,8835117211.4212,68951471849.11441,4078492957.3338,15999873798.709251,15984009804.571873,27133087228.0,5047664428.778387,4490390804.175,84178766547.19174,101598987722.14539,54948289011.38474,5379636860.977484,18978288090.462406,7847863217.762939,7072866299.72286,7126445634.2352,7515679954.108036,4944081912.8808,25442551107.22068,17724961937.437923,6389175549.46539,6095701950.468,65874000937.88885,4389881754.5,1478770483.981113,3064818233.4147005,17285796803.0769,12068833576.96,4764786859.6848,1624481916.9504998,72030109420.2144,34723188937.20192,3908551893.9179997,5236339880.41812,4711954740.136874,128277962791.01562,4217753377.59464,22571210117.973022,8104765872.77847,7737757931.00105,9566745625.741104,7969876663.163521,4759426458.889125,5536314065.295,47496288.5897262,6323083037.14494,14657592817.9352,39488919716.07896,15085752240.0,7512995332.741724,4334661749.014745,0.0,7818537888.732272,8623095245.154,5173409610.793755,25904617346.323196,6179757077.1555605,2349335570.78388,3964199922.8787,7001101133.157352,6949488927.067679,37561705144.11862,40321712079.58944,32093557445.76165,6247765101.576525,58475210515.846565,4121357257.017,16432734531.599232,10430168184.0,192787810373.42044,194656311658.53867,5425958827.833432,6776891280.91296,5945735478.822168,4414779779.12,6710893133.9855995,6269923351.809179,4460379588.22995,12444493388.275558,4257142065.595232,5625159694.66595,5020099115.58792,4563002812.07475,11598040291.221375,19894720660.351265,6374410619.211757,4753511072.659536,52429292.640824325,20539390023.61489,4949674451.54,105063604807.01865,5403390198.825208,39368185401.59278,3633231986.7288904,8470522521.192519,10619835383.006279
2019-01-18,7754002758.378086,8114027036.403599,3445052410.67075,18831578378.863342,2751920378.4230003,8929408750.4972,69709180330.97281,4090434490.767435,16070185744.113733,15888601867.019712,27476157059.0,5124352746.940584,4550262681.564,85804536716.55809,101935473752.00641,55977531887.1267,5439261009.240017,19417406699.871517,7959459767.074499,7145949878.0208,7194901639.096081,7543629675.023275,5006988720.51984,25537191718.902843,17839633595.07384,6419725548.445151,6048448446.976001,66357834951.38785,4376353613.5,1500550572.4459918,2904812867.238975,17564011474.577614,12126326114.96,4703699848.6632,1674590681.0025,73029710938.69902,35305913734.244934,3852715438.2906,5154405685.98768,4646854508.855624,128537432763.9864,4190258244.7550397,22908093851.0771,8214796634.395951,7699797452.845539,9529192159.10424,7947462385.6857605,4739677801.38336,5736946301.5074,47261580.9641705,6312775263.21387,14809424456.686718,40134418493.546745,15147284880.0,7512995332.741724,4380287575.173283,0.0,7854282499.622544,8685459772.6572,5284981441.219501,26005756280.54688,6210310476.29025,2356179957.00612,3984725946.7927504,7005733533.554237,7034238792.03192,37690650235.58487,39976735177.046394,32289848316.98955,6264106248.31125,59576665906.80431,4126223086.128,16290297507.83081,10808955096.0,192663243621.07922,196815468699.11972,5407551881.187936,6750992333.342593,5963210087.13612,4484167280.56,6736650711.36708,6292064333.147832,4545204556.62735,12570151573.602854,4304211203.912623,5674382303.1247,5095095927.77224,4606772623.22175,11531649043.407251,19966969563.376644,6329100554.952488,4782122907.675545,53046872.65333248,20689244214.39366,5011679012.7039995,105681239506.94734,5498568184.209648,39283076501.92713,3565636973.0223064,8564358731.482679,10610090179.626598
2019-01-21,7876305641.002345,8148702365.6189995,3504821994.6631103,18873103358.750584,2858511204.2864003,9193425059.91,70504774236.92412,4170350906.8233004,16292840237.894602,16206628325.52691,28169090183.0,5269863914.73552,4576606307.615161,86133941129.95914,103974183227.04651,56663693804.287994,5510425315.23078,19915074457.201843,7936484006.92212,7245424748.481885,7298463287.47536,7635863754.043568,4989296180.871361,25537191718.902843,18068976910.34568,6519349891.152313,6067349848.3728,66732806311.84957,4408821151.9,1516804369.8078418,3071322516.592575,17755569117.250233,12174619846.88,4726607477.7963,1625587257.3339999,73264911295.9895,35798526449.27097,3964388349.5453997,5273582696.068319,4777054971.418124,129335801911.5888,4118770899.37208,23653033936.955128,8254807820.438671,7868412600.00141,9641852559.014833,8072341931.63328,4759426458.889125,5742624572.3436,47346929.191645294,6346643663.273099,15066370306.8816,41212614253.71273,15236165360.0,7568369144.607758,4409188203.821458,0.0,8066367190.904828,8661473415.9252,5339005695.951966,26217821787.790085,6296657039.0622,2361313246.6728,3943673898.96465,7098381541.491917,7209792083.74356,38799578022.194626,40342004838.56256,32721688233.690933,6363968811.6901245,58844877051.168,4170900244.3290005,16717608579.136082,11061479704.0,197147646705.36298,199680504002.96765,5391190150.836384,6820056193.53024,6030924194.352684,4570901657.36,6786077413.90992,6378615442.017108,4606467033.80325,12600482859.716341,4423191525.770476,5772827520.0422,5170092739.95656,4665132371.41775,11623575386.5345,20482564007.6941,6411374092.686423,4843293037.709768,54314536.88953343,20951489048.2565,5103616810.292,106535415155.78488,5642694847.7918005,39591596263.21512,3585135534.668436,8667217654.30074,10634453188.0758
2019-01-22,7784108083.331749,8204182892.363639,3511463059.5511503,18599038491.494797,2751920378.4230003,9165137598.1872,71174083395.89905,4167595168.338615,16320183772.218567,16372002083.950655,27696944574.0,5252166610.544245,4561039619.49402,83626217208.58356,102984518433.3377,56862902102.8187,5404640536.055321,19910892375.20747,8018540293.18062,7251515046.67338,7287931594.41984,7546424647.1147995,5028612935.645761,25647605765.86536,17913351089.26836,6466211790.7966,6180758256.753601,67047298420.623924,4437230248.0,1502826104.076651,2991970261.8225,17814860768.55366,12303403132.0,4745697168.74055,1649536298.9765,73343311415.08633,35065614848.86637,3978347463.4522495,5213994191.028,4903349420.103749,128397718163.15598,4247998023.7182,23515433538.9267,8454863750.65227,7829569320.028329,9591781270.16568,8126776605.507839,4807900436.403273,5723697002.8896,46408098.689422496,6234730689.16434,14949576738.611198,40574208869.40392,15297698000.0,7487813231.734667,4352908875.417334,0.0,8202196712.287863,8733432486.1212,5383634428.122264,25992706095.485764,6238207058.108879,2393824081.2284403,3963307487.05635,7201838483.688992,7221899207.309879,38541687839.26212,40639631970.16832,32800204582.18209,6244133735.635475,58392224150.77441,4231059586.065,16875038973.827497,10736805208.0,194324133652.29544,197230691206.9238,5436184909.303152,6772574789.651233,5958841435.0576315,4555289469.535999,6763800590.228641,6314205314.486484,4558163926.799175,12726141045.043634,4419269097.577359,5820081224.1626005,5095095927.77224,4727139603.875999,11501006929.0315,20305225791.177265,6468607858.06655,4775216602.67168,54184520.04479487,20642414779.77529,5110031075.24,106351438862.1891,5550236233.418344,39644789325.50615,3517540520.961853,8750226609.557419,10656379895.680079
2019-01-23,7902647800.336801,8249260820.343658,3519764390.6612005,18599038491.494797,2748568465.6600003,9026057578.0501,70100663046.59964,4121666193.5938654,16206903415.733562,16219349383.867199,27588249182.0,5210872900.7646,4502365179.652801,83434950129.83458,101242708396.41023,55568048162.36915,5337322949.307301,19810522407.342533,7893814738.0677,7030234212.382395,7337079495.3456,7403881070.447075,4959808614.790561,25694926071.70644,18224602731.423004,6340031364.74915,6142955453.96,66805381413.87442,4452111203.1,1462516686.619263,3188399613.794325,17650668503.4057,12073432980.0,4707517786.85205,1648799405.3875,73127711087.57005,34603039494.51264,3841548147.1651196,5225167035.72306,4767940939.03875,127519512100.79333,4193007758.0389996,23396812506.143574,8564894512.269751,7689203831.034699,9688794392.310913,7934654227.12704,4759426458.889125,5744517329.2890005,47368266.248514004,6150795958.582769,14926218024.957119,40567115476.244934,15260094720.0,7414815582.341894,4339227535.691424,0.0,8025856631.895852,8752621571.5068,5387157749.0830765,26097107575.974716,6271417274.55963,2402379564.0062404,4057013248.4031,7113822876.148197,7176497493.936179,38683527439.875,40402883115.48192,32878720930.673252,6275000346.134399,57584993145.07248,4171342592.43,16646390067.251873,10750333312.0,191583665100.78867,193286077382.7853,5335969310.899896,6690561455.6784,6044030150.588148,4510187593.6,6599509015.579199,6292064333.147832,4577013919.776375,12505155960.50253,4346050437.9725275,5707853676.876651,5029473717.11096,4643247465.84425,11516327986.219376,20219840723.965458,6364871658.315068,4732792157.647944,53388166.87077121,20717341875.164677,5071545485.552,105497263213.35156,5523042523.308503,39362866095.36368,3409648479.8532667,8806167427.2304,10707542213.423399
2019-01-24,7708844770.947589,8270066017.872899,3518104124.439191,18686240949.258003,2678848680.1896,8957696212.22,70277461692.36661,4152897896.4202952,16156122566.27477,16232070442.207487,27778466118.0,5216772002.161692,4543078056.27732,83509331771.57028,100945808958.29759,55125363054.52315,5429644211.133157,19902528211.218727,7851145469.21328,7314448127.985495,7175593535.160959,7317236935.609833,4997159531.826241,25671265918.7859,17978877750.7746,6375897896.800375,6086251249.769601,66454601754.08765,4496754068.4,1478445408.033876,3310680137.5383754,17851347938.586544,11829664618.88,4718971601.4186,1594637726.596,72324109866.82751,34470875107.55443,3774544400.41224,5202821346.33294,4780960985.294999,127479593643.41322,4173761165.05128,23297170838.60575,8494874936.694991,7693617840.12255,9901597369.919807,8040321535.23648,4703771151.37288,5685841863.981601,47496288.5897262,6224422915.233271,14978775130.678799,40801197450.4915,15150703360.0,7502930593.908686,4392463006.311094,0.0,7854282499.622544,8707047493.716,5467019690.8615055,26097107575.974716,6400272914.38854,2309980350.006,4123945935.07935,7135440744.666989,7161363589.47828,38412742747.795876,38637413084.82048,32643171885.19977,6167875050.8734255,56732496849.3312,4264235693.64,16492708015.2912,10799936360.0,187431440022.7482,189507552561.76843,5387099718.248495,6735884613.926544,6070242063.059076,4491106030.7039995,6570270684.4975195,6396730790.385097,4630029525.02475,12487823797.00911,4148621552.252356,5668475590.10965,5043535619.39552,4632305013.0575,11470364814.65575,20531824623.39322,6293329451.589909,4711086627.6358,53111881.07570176,20839098405.17243,5077959750.5,106272591879.2195,5557034660.945804,39575638344.52781,3408348575.743524,8883762754.970339,10583290870.33248
2019-01-25,7827384487.952641,8193780293.599018,3539687585.3253202,18765138411.04376,2696278626.5572004,9042558597.3884,68597874557.580475,4163920850.3590355,16160028785.463905,16378362613.1208,27768275925.0,5334754030.103532,4550262681.564,83732476696.77744,101321881579.90694,53708770709.41595,5368096703.249253,19772883669.393177,7769089182.954781,7353020016.53163,7268623490.48472,7546424647.1147995,4999125369.5649605,25458324542.50104,17692198606.684803,6375897896.800375,6133504753.2616005,66043342842.613495,4538691305.5,1511603154.6520498,3288565574.7335997,17559450578.3235,11705480736.8,4657884590.396999,1682328063.687,71255908244.13318,34897405629.10137,3796878982.6632,5232615598.8531,4728880800.2699995,127619308244.24364,4138017492.3598,23064673614.350826,8384844175.077511,7771304400.068709,9936021381.0036,7984285841.54208,4775584451.393841,5638522940.346601,47474951.53285751,6141960723.78471,15095568698.9492,41546003732.185104,15068659840.0,7591003844.806487,4436566903.577406,0.0,7863814395.85995,8714243400.7356,5450577526.377711,26426624748.767998,6424184270.23308,2304847060.33932,4149826573.9275,7087572607.232521,7194658179.285659,38722210967.31487,37920402267.77024,32270219229.866764,6009910632.43775,57019177019.580475,4175766073.44,16428986188.868486,11047951600.0,187639051276.65024,189922775069.5725,5364602339.015112,6789840754.698145,6068057737.019833,4489371343.168,6592547508.1788,6424910221.179744,4685401379.395275,12383830816.04859,4193075738.4410033,5678320111.8014,4926353100.35752,4614067591.74625,11562291157.783,20255965175.478146,6261135458.563586,4770283527.6689205,53566940.03228672,20839098405.17243,5144240488.296,104984757824.04903,5616860823.187451,38442626117.72882,3417447904.5117173,8957748997.69912,10705105912.57848
2019-01-28,7693792108.470756,8197247826.520559,3461655072.89085,19537503036.946423,2769350324.7906,9040201308.9115,67562339632.374,4179536701.77225,16003780017.898386,16212988854.697058,27700341305.0,5258065711.941336,4490390804.175,86590856929.19281,99560278247.10527,52635259322.8894,5491191719.01706,19685059947.511356,7670621639.44458,7208882959.332915,7196656921.271999,7526859842.474133,5003057045.0424,24961461331.1697,17978877750.7746,6340031364.74915,6043723096.626801,65317591822.365,4502165324.8,1538584458.272721,3375722969.3171253,17285796803.0769,11627290885.12,4619705208.5085,1744227125.1629999,70560107187.1488,35624309757.37152,3634953261.3437395,5210269909.462979,4726276791.018749,127260042127.82256,4017038907.8655596,22860645437.96385,8474869343.673631,7503815449.345,9879691181.048304,7721718591.088321,4710952481.374975,5708554947.3264,47944366.783968896,6264181471.82454,15013813201.159922,41546003732.185104,15102844640.0,7429932944.515913,4485236587.520396,0.0,7780410303.782648,8850965634.108,5484636295.66557,25813266050.895363,6336509298.8031,2251803067.11696,4350624633.95625,6937791661.066604,7182551055.719339,38670632930.72837,38292436182.277435,31661717529.060272,6022620413.231424,60051951452.2176,4165592067.117,16114125399.485651,10903651824.0,185812072242.31238,187805140279.77185,5270522389.493688,6833005667.315425,6122665888.000933,4472024467.808,6588370603.73856,6443025569.547732,4502792072.42865,12284170875.961426,4176078549.6041675,5587750512.2373,5048222920.15704,4530175453.7145,11536756062.469875,20521972500.25339,6224171985.088921,4687407867.622553,53826973.72176384,21045147917.493233,5212659314.408,104130582175.21149,5412907997.363652,36437247669.35692,3413548192.1824927,8789926544.68018,10656379895.680079
2019-01-29,7630288688.646621,8200715359.442099,3428449748.4506507,19356869374.436928,2749238848.2126,9129778271.033699,67499197258.8858,4162083691.3692455,16081904401.681147,16143023033.825472,27173848000.0,5250200243.41188,4477218991.14942,86027681641.76526,98768546412.13824,54228925711.135,5500808517.12392,19751973259.421314,7759242428.60376,7139859579.829306,7345855906.225201,7616298949.402901,4959808614.790561,25063988660.492043,18249175229.487843,6347993262.352961,5963392140.6904,65523221278.10207,4522457536.3,1558739167.0014148,3340599840.1566005,17190017981.74059,11664086109.44,4676974281.34125,1727278572.6160002,71050107931.504,35227816596.496895,3545614932.3399,5150681404.42266,4491915958.406249,127559430558.17346,3953800102.33448,22675596626.822174,8452363051.524601,7596509640.18985,9826490436.64608,7795365502.80096,4615799858.847204,5651772238.964399,48072389.1251811,6351061280.672131,14984614809.092321,40638049407.83481,15362649120.0,7372053074.903849,4435044974.68518,0.0,7727984874.476915,8836573820.0688,5519869505.2737,25914404985.119038,6376361558.544001,2200470170.45016,4321174251.8187,6916173792.547812,7103854752.5382595,38528793330.1155,38576534807.901115,31808935682.481197,6015357681.349325,59720005991.92896,4199210522.7929997,16159105512.254631,10854048776.0,184774015972.80228,186434906004.01846,5293019768.727072,6772574789.651233,6181642691.06052,4522330406.352,6546601559.33616,6424910221.179744,4515751442.600475,12223508303.734455,4194383214.505376,5617284077.31255,5184154642.24112,4654189918.631,11582719234.0335,20515404418.16018,6151437408.251674,4624264507.587224,53111881.07570176,20885927839.79079,5129273870.084,104012311700.75705,5427864537.924065,36107450683.15252,3455145123.6942363,8849476447.36432,10702669611.73356
2019-01-30,7763410672.4261055,8280468616.63752,3491539864.8870306,19628857992.69835,2768009559.6854005,9216997944.679,67739138278.14096,4158409373.3896656,16140497689.518217,16302036263.079073,27258766275.0,5299359421.72098,4537090868.538421,88981695413.55511,100450976561.4432,56221008696.442,5566202744.250567,19655785373.55075,7854427720.663619,7129709082.84348,7359898163.63256,7736482749.338432,4969637803.48416,25403117519.01978,17913351089.26836,6508716825.009392,6024821695.23,66756998012.52452,4573864472.1,1580519255.4662936,3318485277.3518248,17655229399.659813,11659486706.4,4638794899.452749,1786598506.5305,71696908914.05286,36164982249.47328,3573533160.1535997,5195372783.2029,4452855819.6375,128537432763.9864,3967547668.7542796,22922328375.011074,8544888919.248391,7751882760.08217,10033034503.148832,7869012414.513599,4655297173.858732,5699091162.5994,48435119.09194901,6398182532.92845,15229881302.46016,40418154219.90622,15472040480.0,7450061586.968611,4436566903.577406,0.0,7773261381.604592,8908532890.2648,5501078460.149364,26354848730.931835,6438796765.47141,2178225915.2278805,4334560789.15395,7041248603.26368,7252167016.22568,38322481183.7695,39435594937.7632,32368364665.480713,6064381121.5535,63371406055.104004,4145686402.572,16380257733.368763,10745823944.0,186767084010.26172,187805140279.77185,5327788445.72412,6794157245.959873,6220960559.7669115,4560493532.144,6524324735.654881,6545679210.299664,4555807677.677025,12323168243.82162,4385274719.9036875,5698009155.1849,5268526055.948481,4614067591.74625,11761464901.225376,20561380992.812695,6176477180.60548,4671622027.61372,54217024.25597953,20717341875.164677,5058716955.656,105733804162.2604,5472734159.6053,35926594271.363014,3491542438.767013,8860303702.3978,10673434001.59452
2019-01-31,7817976573.90462,8329014077.539079,3471616670.22291,20035802795.593304,2810243660.4992003,9290073887.4629,69305069140.64832,4144630680.9662404,16343621087.353392,16397444200.631231,27292733585.0,5322955827.309347,4529906243.25174,89884901063.20311,102905345249.84102,58799649449.64495,5643137129.105448,18811004810.687504,7982435527.22688,7328658823.76565,7500320737.70616,7674993363.324904,4975535316.70032,25750133095.1877,18150885237.22848,6499419602.472777,6062624498.023602,69672097943.856,4615801709.2,1585395394.6748486,3337998126.8854504,17564011474.577614,11889456858.4,4764786859.6848,1812389782.1455,72314309851.94041,36801774295.72646,3696373362.53388,5165578530.68274,4271877176.6756244,129295883454.20868,3926304969.4948797,23757420445.80427,8612407795.69548,7797788454.595809,10151953814.165567,7901032810.9104,4768403121.391745,5850511718.2314005,48712500.83124209,6455611559.11584,15270759051.3548,40857944595.7634,15783122160.0,7424921664.237232,4438088832.469632,0.0,8154537231.100833,9011674224.2124,5538660550.398036,26847493216.989117,6469350164.6061,2198759073.8946004,4353301941.4233,7116911143.079452,7234006330.8762,38528793330.1155,40463761392.401276,32790390038.620697,6062565438.582974,62616984554.448,4165592067.117,16680125151.828602,10863067512.0,195403712172.58594,195985023683.51163,5383009285.660608,6809264965.37592,6260278428.473305,4605595408.08,6596028261.879001,6654371300.507593,4641810770.6355,12396829938.668655,4568321368.915768,5794485467.7640505,5413832379.5556,4745377025.18725,11827856149.0395,20650050101.071106,6200324582.847201,4680501562.618688,54363293.2063104,20857830179.01977,5114307251.872,104997898987.8773,5676686985.4291,36410651138.2114,3469444068.9013977,8898199095.01498,10719723717.647999
