,III,ABF,ADM,AAL,ANTO,AHT,AZN,AUTO,AV.,BA.,BARC,BDEV,BKG,BHP,BP,BATS,BLND,BT-A,BNZL,BRBY,CCL,CNA,CCH,CPG,CRH,CRDA,DCC,DGE,DLG,EVR,EZJ,EXPN,FERG,FLTR,FRES,GSK,GLEN,GVC,HLMA,HL.,HSBA,IMB,INF,IHG,IAG,ITRK,ITV,JE.,JMAT,KGF,LAND,LGEN,LLOY,LSE,MCRO,MKS,MNG,MRO,MNDI,MRW,NG.,NXT,NMC,OCDO,PSON,PSN,PRU,RB.,REL,RTO,RIO,RMG,RMV,RR.,RBS,RDSA,RDSB,RSA,SGE,SBRY,SDR,SMT,SGRO,SVT,SN.,SMDS,SMIN,SKG,SSE,STAN,SLA,STJ,TW.,TSCO,TUI,ULVR,UU.,VOD,WG.,WTB,WPP
2018-07-02,8382451416.78582,9431689546.588799,3145374357.5979447,17066766733.655642,3207780514.191,10591004525.9508,65440755883.17048,3868138253.0028453,19777198824.63062,20353693344.4608,31487696370.0,4912968280.211453,4612631730.80679,34852004814.288826,113455171950.77684,84552855598.586,6454250472.337668,18137689609.59353,7467122049.523499,8292307607.581919,7732956380.574599,8876831362.680225,4953911101.5744,25450437824.86086,22253495529.019684,6305487579.798292,5851673587.5702,66218147982.72399,4626624222.000001,1598723508.511566,4255102054.965825,17012143027.830303,14742298134.1184,6490175900.81985,2054090879.3375,74342912933.57095,42928548232.88069,5784656802.99864,5016607268.08194,5073912026.060624,139475090086.13925,26817843091.608902,6906488975.512111,8647732565.076218,10555124845.489645,9007337506.41984,6140037151.79208,4522256004.561089,6721179913.1154,63072340.10387721,7021802855.758186,15235720980.873676,44768513271.06425,15003708720.0,6938814672.794048,4539993987.032292,0.0,8971890252.165323,7349507102.3652,5860457198.15229,27110978873.55648,8044789169.1648,2951641558.3410006,4728992751.46152,6803452049.556969,7416982871.612279,44576318119.88263,42763607409.35488,14590382364.0,6215082808.107075,46323305675.4392,4961076000.000001,466692990.10776,18024803272.3395,11386154200.0,215625048302.6432,221977952672.04517,6933283236.47016,6615022858.598161,6928682196.481968,5393143549.424,7215461404.24032,6634748202.074616,4655948265.3684,11625548663.211464,5023195789.687245,6558420351.04385,7148133661.318001,13722333824.953325,22577782195.430004,10942495469.207726,5586707440.625699,56931125.88989697,23986036411.526558,7070658061.012001,48207137049.63872,5184480832.440997,48575904484.17042,4033602452.529427,7115311099.50194,14130544900.536
2018-07-03,8395622496.453048,9449027211.1965,3144544224.4869404,17023165504.774038,3251355380.11,10615009522.609798,65705953851.820915,3892021319.8701153,19937046865.241898,20353693344.4608,31548837528.0,4885439140.358357,4601439041.247,35206174715.619606,115078222212.45926,86544938583.893,6464020757.642448,18652085694.901352,7476968803.874519,8072260338.66564,7693346359.533239,9016579967.256424,4948013588.35824,25584512024.74392,22480400506.090504,6362606888.292661,5886044651.227001,66781185839.878395,4622565779.7,1635132014.6021097,4269411477.9571505,17153530811.70771,14796209463.7312,6614909597.611799,2096462260.705,75607114854.00735,39450512404.10736,5857244195.3142605,5005434423.38688,5116878178.706249,140552888435.40253,27278092698.807426,6911428061.787806,8664470487.537346,10716715856.596346,9045761982.096,6136446486.791033,4616078743.244928,6732536454.7878,63115014.217614606,7039473325.354304,15364193905.97112,44552969153.24497,15164377280.0,6380996460.395435,4561284971.219336,0.0,9054082110.79172,7378484951.955601,5888643765.838794,27626274266.734077,8060932558.80192,2968752523.8966002,4719915989.9424,6899188324.425904,7443823581.64224,45221043577.213875,43007120517.03232,14757931758.0,6309498322.574375,46243545955.9144,4920240000.0,469559434.57675207,18091356392.114296,11237345056.0,216787671324.49454,223306664697.0181,6712399876.724208,6638763560.537664,6959262761.031384,5452122925.648,7249625520.73767,6696494582.820431,4754910728.4987,11521555682.250944,5035102788.53877,6595829533.4725,7199693969.69472,13863749116.487625,22607338564.849472,10932337368.641161,5677969328.176761,56849865.36193537,24220183584.618378,7083486590.908001,48948607073.95425,5271500704.792484,49469547930.65977,4045301589.5171046,7191101884.7363,14118363396.3114
2018-07-04,8388096165.214633,9421286947.824179,3157826354.2630205,17382356580.798668,3164205648.2720003,10490183539.983,65440755883.17048,3940706033.0995502,19881100051.02795,20353693344.4608,31548837528.0,4846111797.711078,4591489983.86052,34379778279.18111,114801116070.2208,87020825074.82745,6508964070.044437,19153935534.22605,7453993043.72214,7929422637.79016,7687944993.0276,8985835274.24966,4914594346.8,25142855836.893845,22463592730.01118,6290873953.858593,5825895289.8276005,66646546352.298,4649622061.7,1593522293.355774,4256402911.601401,17039508405.354961,14734946589.171198,6602838594.69645,2090935558.7875,75754115077.31392,39260019275.676315,5846076904.188779,4949570199.91158,5174166382.233749,139515008543.5194,27520079605.685,6820878146.733415,8588266858.084339,10778120440.81689,8879255920.83264,6219031781.815136,4643052780.616531,6624649308.9,62517576.625291005,7068187838.447999,15329155835.49,44761328467.13693,15307953440.0,6497196091.0909605,4646448907.9675045,0.0,8898350168.131182,7262573553.594,5930923617.368549,27545759361.55008,7999049565.19296,2948219365.2298803,4719915989.9424,6821981651.144505,7402071366.040079,45233938086.3605,43061234540.96064,14649251070.0,6240502369.694425,45189578233.62239,4960080000.0,468663670.68019205,18021105876.79646,11291457472.0,215708092804.20398,221230552157.99786,6724671174.487872,6563224963.457424,7164589408.72032,5479877926.224,7249625520.73767,6730355501.293944,4766691974.10945,11365566210.810165,4995402123.013211,6566295968.39725,7152820962.079519,13954658946.759676,22584350277.523216,10803717453.887234,5739632765.71126,56541075.35568128,24089061167.686954,7023620118.06,48884886993.73964,5260623220.748548,49948285491.27905,4038802068.9683943,7173056459.680499,14294995207.5681
2018-07-05,8470885808.837208,9029455727.690159,3169448217.8170905,17872351343.468098,3193702480.5864,10711029509.2458,65453384357.868126,3828639334.72236,19953031669.30303,20360053873.630947,31691500230.0,4791053518.004886,4491999409.99572,34974277756.414925,115295948467.07521,86323596029.97,6493331613.556788,19191574272.1754,7450710792.271799,7867654983.357519,7675341804.514441,9055709576.537758,4985364505.39392,24985121484.09024,22665286042.963024,6401131233.040299,5847377204.613101,67062704768.4556,4638799548.9,1640983381.6523757,4222580639.0764503,17240187840.535805,14779055858.854403,6614909597.611799,2117647951.38875,75479714660.47502,40077296246.04178,5812575030.81234,4957018763.04162,5188488433.115625,140692603036.23294,27638700638.468124,6791243629.07925,8631011945.530714,10820134103.704634,9000933427.14048,6211850451.81304,4727493245.431988,6738214725.624001,62410891.340947494,6940813203.442636,15370033584.384638,44811622094.628105,15243002320.0,6486870091.46057,4699684378.587174,0.0,9058407998.087845,7280684709.588,5954412423.77397,27668142017.42976,7856449623.398399,2975596910.11884,4642763517.029881,6885291123.235252,7381195258.238999,45440250232.706505,43034177528.996475,14807743740.0,6264106248.31125,46004266797.33999,4960080000.0,467230448.44569606,18220765236.120834,11259891896.0,217327460584.6398,223431231449.35934,6732852039.663648,6602073384.812976,7131824518.13166,5547530740.127999,7208628580.940849,6686535489.1517515,4771404472.35375,11430561823.910488,5041066957.318342,6613549672.517651,7218443172.7408,14126377515.051323,22751836370.900223,10834162140.133387,5756898528.220921,55744722.1816576,24304476566.931435,7092038944.172,48716897691.355644,5268781333.7815,49905731041.44622,3998505041.566393,7189297342.2307205,14252359942.782
2018-07-06,8502872716.600476,8641092040.47768,3104697835.1587005,17660573946.043175,3164205648.2720003,10826253493.209,65680696902.42564,3813942062.80404,19825153236.814003,20417298636.162243,31674516575.0,4748776624.6590605,4448472283.929871,35083901773.4935,114622976407.35323,86401065923.84305,6489423499.434876,19367221715.93905,7427735032.11942,7991190292.222799,7745559569.08776,9117198962.551289,5046305475.29424,25095535531.052757,22656882154.92336,6452934008.463208,5894637417.1412,67246304069.7016,4466992158.2,1657887330.9087,4204368646.1784,17317723076.85567,14828066158.5024,6667217276.911651,2069749868.10375,75842315211.29787,40427557804.76984,5862827840.877,4990537297.1268,5208018502.499999,140173663090.29138,27429927620.769825,6807707249.998231,8647732565.076218,10816902283.482498,9007337506.41984,6477559661.890592,4810760926.013896,6753356781.1872,62346880.170341395,6992352073.097984,15334995513.90352,44897839741.75582,15372904560.0,6510135725.482571,4673827607.7234535,0.0,9002171463.238205,7302418096.7808,5966156826.97668,28228525757.5104,7802638324.608001,2963619234.229921,4601918090.19384,6842055386.19767,7366283752.6668,45440250232.706505,43338568913.593285,14993406582.0,6269553297.222825,46385974026.49439,4890360000.0,454689753.893856,18220765236.120834,11196760744.0,217410505086.2006,224095587461.84583,6636726873.84828,6621497595.490753,7118718561.896196,5577020428.24,7256458344.03714,6748281869.897569,4872723184.6062,11460893110.023975,5090700791.240649,6680492420.02155,7251254278.071439,14141529153.43,22801096986.599346,10719106103.103912,5776630828.23196,56199781.13824256,24360671888.473476,7115557915.648001,48763239567.875374,5325888125.012164,50799374487.935555,3971207055.2618103,7191101884.7363,14495990027.273998
2018-07-09,8612004519.557508,8706975165.986938,3122960763.6008105,18038451263.01706,3271466856.6880007,11095109455.7898,66362634536.09819,3903044273.8088555,19925058262.196056,20512706573.7144,31993809289.0,4759591643.887062,4449715916.10318,36011489610.312225,115711607680.4329,87640584225.81184,6471836985.886272,19434135027.849007,7526202575.629621,7995050770.62484,7723954103.065199,9147943655.558052,5117075633.888161,25063988660.492043,22799748251.597584,6478167474.371509,5920415714.8838005,67172864349.2032,4527868792.7,1699497052.1550357,4240792631.9745,17395258313.17554,14950591907.6224,6719524956.211499,2106594547.55375,76077515568.58835,41201820197.747635,5924247942.06714,4986813015.56178,5241870622.76625,142229463645.36755,27671914527.647404,6908135337.604009,8807572309.044716,11033434238.365477,9010539546.059519,6432676349.377493,4925693780.9016,6798782947.876801,63669777.6962008,7015912699.226145,15551063615.20376,45221155918.48473,15383160000.0,6626335356.178096,4749875991.422392,0.0,9253072926.413515,7461796269.528001,5987296752.741558,27948333887.470078,7942547701.463039,3023507613.6745205,4590572138.294941,6889923523.632136,7381195258.238999,46162342744.9175,43115348564.888954,14988878220.0,6218714174.048125,47411456134.67039,4847532000.0,453256531.65936,18287318355.895626,11286948104.0,221272074408.77823,228870646301.59238,6696038146.372656,6640921806.168528,7188616995.152004,5668958867.647999,7338452223.63078,6706453676.489111,4719566991.66645,11512889600.504236,5144303624.7801285,6784844349.954101,7349687594.063359,14075872053.789074,22899618217.99759,10830785978.429045,5843227340.76922,56216033.24383488,24341940114.62613,7201081448.288,48734275895.050545,5210314857.045343,50554686401.39682,4095997849.797043,7247042702.40928,14745710863.878298
2018-07-10,8628938764.843945,8703507633.0654,3152015422.4859853,17886885086.428635,3249344232.4522004,11219935438.4166,66690974878.23685,3899369955.829275,19901081056.104362,20614475040.436703,31671119844.0,4748776624.6590605,4443497755.23663,35998840685.26469,116681479178.26752,87020825074.82745,6448388301.154801,19015926828.41176,7522920324.179279,8110865122.68604,7777967768.1216,9114403990.459764,5264513464.292161,25221723013.29564,22749324923.35962,6499419602.472777,5933304863.7551,67748142159.773994,4535985677.3,1715100697.6224117,4191360079.822651,17532085200.798843,15102523836.531199,6711477620.9346,2090014441.80125,76616516387.37906,40181760219.69751,6091757308.94934,5065022928.4272,5390299150.0875,141111746838.7242,27567528018.79825,6985514355.923215,8854043526.40269,10939711451.92359,9058570140.654718,6463197001.8864,4967914013.309329,6762820565.914199,64331226.4591305,7032110629.689256,15562742972.0308,44905024545.68313,15383160000.0,6732208987.24323,4728585007.23535,0.0,9253072926.413515,7472662963.124401,6013134439.787519,27433038494.29248,8044789169.1648,3079973800.0080004,5005833977.794681,7011910067.416749,7443823581.64224,45582089833.319374,43007120517.03232,14952651324.000002,6287710126.928075,47240542449.974396,4856496000.0,454510601.114544,18379753244.47173,11029914128.0,223763409455.60257,230905236589.8322,6669450334.551384,6753150578.973455,7195169973.269736,5627326366.784,7406780456.62548,6762224601.033719,4547560805.749499,11595217377.09798,5290932554.185598,6873445045.17985,7415309804.72464,13883951300.992525,22705859796.247715,10719106103.103912,5828428115.7609415,56508571.14449664,23854913994.59513,7250257479.556001,48624213938.31621,4999563603.694084,50267443865.02524,4203889890.905628,7236215447.375799,14958887187.8088
2018-07-11,8500991133.790873,8616819310.026897,3152845555.5969906,17183036677.339916,3147446084.4570007,11277547430.398201,66299492162.61,3880998365.931375,19521441959.652573,20843454090.561886,31837559663.000004,4915917830.91,4463395870.00959,34881518972.73305,112960339553.92244,85880910922.124,6397582817.569943,19057747648.355484,7490097809.67588,7782724458.512639,7727555014.06896,8941115720.785276,5282206003.94064,25221723013.29564,22480400506.090504,6466211790.7966,5898933800.0983,67564542858.528,4521104722.2,1640983381.6523757,4105503541.8747005,17317723076.85567,14901581607.9744,6683311947.465449,2028299603.7225,76106915613.24966,38239959297.626175,6052671790.0101595,5072471491.55724,5372071085.328749,139794437745.18024,27363499842.411274,6985514355.923215,8855897057.098858,10839525025.037437,9016943625.338879,6371635044.359675,4939767191.704175,6706037857.552199,65248719.90448461,6988670725.26546,15393392298.038721,44782882878.91887,15362649120.0,6115005136.887278,4722497291.666443,0.0,9183858729.675499,7356751564.7628,6013134439.787519,27387950147.38944,8138958942.048,3049174062.00792,4749415464.87954,6943968194.929116,7411018269.383401,44357111464.39,43406211443.50368,15016048392.0,6224161222.9597,45827655989.8208,4792752000.0,450390087.19036806,18139422534.173866,11047951600.0,218988350615.856,226213222251.64645,6610139062.027008,6643080051.799392,7175511038.916539,5450388238.1119995,7338452223.63078,6698486401.554168,4507504570.67295,11564886090.984495,5118089022.469916,6763186402.23225,7415309804.72464,13858698570.3614,22216537680.30312,10597238511.758665,5788963515.73886,56541075.35568128,23845548107.67146,6873953935.94,48363540882.892784,4943816497.968912,48708887139.897995,4163592863.503626,7205538224.78094,14654349582.193798
2018-07-12,8519806961.886913,8606416711.262278,3210954873.36734,17228714155.215878,3175602151.6662006,11248741434.4074,68623131506.97576,3971937735.92598,19521441959.652573,21244167428.28096,32184026225.0,5014236187.5282,4503192099.5555105,34932114672.92316,113098892625.04166,86921220925.5621,6409307159.935681,18706452760.82819,7549178335.782,7937143594.594239,7790570956.63476,8969065441.700516,5384429566.35408,26010394777.313637,22640074378.844044,6531305574.7272215,5929008480.798,68164300575.9316,4542749747.8,1663088546.064492,4213474642.6274247,17518402512.036514,15065766111.7952,6848282320.641899,2040274124.54375,77253517355.04083,38590220856.35424,6175511992.390439,5079920054.687281,5374675094.58,141690564470.73593,27543803812.241627,7071125184.70191,8954400260.463684,10761961339.70622,9132217052.367361,6305207741.840288,4964395660.608684,6776069864.532,65824820.4399395,6971000255.669339,15510185866.30912,44948133369.24698,15434437200.0,6308714462.982697,4763557331.148302,0.0,9369871883.408916,7374862720.756801,6013134439.787519,27742215730.19904,8136268377.10848,3124462310.4525604,4620071613.23208,7024263135.141772,7408035968.26896,44473162046.709625,43947351682.78688,15283221750.0,6340364933.073299,45787776130.05839,4835580000.0,457735351.14215994,18320594915.783024,11088535912.0,218448561355.71075,226628444759.4505,6636726873.84828,6748834087.711727,7195169973.269736,5459061675.792,7434111749.82336,6690519126.619224,4536957684.699825,11651546908.451593,5167168049.9941225,6776968732.600699,7335625691.7788,14050619323.157951,22167277064.604004,10573575764.37474,5803762740.74714,56963630.1010816,23920475203.060844,7068519972.696,48560493858.10159,4996844232.6831,48554627259.254005,4153193630.6256905,7290351722.5432005,14934524179.3596
2018-07-13,8536741207.173348,8544001118.67456,3234198600.4754806,17203799167.28353,3166216795.9298005,11306353426.389002,69481867786.41527,3915904386.7373853,19565400170.820675,21352296424.173405,32214596804.000004,5085025404.293304,4501948467.3822,34788760189.05118,112980132849.79659,86888019542.47365,6413215274.057592,18601900710.968884,7555742838.682681,8137888471.5003195,7774366857.11784,8952295609.151373,5402122106.00256,26278543177.07976,22614862714.725063,6552557702.828491,6148124011.6101,68641658759.1712,4568453215.7,1696896444.5771399,4240792631.9745,17395258313.17554,15286312460.211199,6787927306.06515,2020930667.8325,77224117310.37952,38467322063.81808,6142010119.013999,5091092899.38234,5356447029.821249,141371216811.69495,27225899444.38285,7071125184.70191,9069623024.01183,10797511362.149696,9225076201.91808,6287254416.835048,4928039349.368696,6936954204.891,65824820.4399395,6967318907.836815,15533544579.963202,44840361310.33734,15451529600.0,6603069722.156094,4783342406.747246,0.0,9499648502.292696,7349507102.3652,6020181081.7091465,27587627112.24576,8214294760.354559,3156973145.0082,4672262991.96702,7016542467.813633,7402071366.040079,44511845574.149506,43730895587.07359,15419072610.0,6351259030.89645,46027055288.63279,4851516000.0,457377045.58353597,18316897520.23998,11079517176.0,219694228879.1229,226794533762.57214,6612184278.320952,6684086718.785807,7195169973.269736,5483347301.2960005,7516105629.417,6712429132.69032,4573479546.09315,11655879949.32495,5226916431.327939,6832098054.074501,7373124097.87096,14010214954.14815,22035915422.73968,10580328087.783417,5813628890.75266,57207411.68496639,23920475203.060844,7019343941.4279995,48635799407.44614,4990045805.155641,48272704029.11154,4158393247.064658,7218170022.32,15165972759.626999
2018-07-16,8551793869.650181,8481585526.08684,3196776199.831375,17021193068.229395,3145434936.7992005,11259399652.923996,69080408575.7773,3872731150.4773207,19557407768.79011,21432852526.11328,32216295169.5,5085920101.338529,4493006876.419319,34236423795.30912,110347624498.53119,85777324820.31357,6355443577.050428,18497766869.309006,7539101495.604312,8099283687.479919,7718552736.559561,8801367116.209076,5341181136.102241,25889098637.351196,22750752743.937557,6551559256.335715,6221162521.880799,67896737642.239784,4552219446.5,1672054140.6892884,4262907194.779275,17313162180.601562,15187384925.320213,6832187650.0880995,2010798380.98375,75842315211.29787,37988016772.92706,6067747633.029557,5091092899.38234,5185780263.494325,140780623234.7561,26954588469.23302,6995392528.474602,8967288813.879478,10749034058.817684,9200532407.977951,6256733764.32614,4971567236.196829,6965326631.502545,65163371.67700979,6905759409.381331,15507266027.102362,44795097045.59529,15344531859.696,6345648121.41173,4718011606.510407,0.0,9499648502.292696,7369429373.9586,6038032574.577265,27062669930.446075,8122815552.41088,3162961982.95266,4785722510.95602,6975962640.336928,7375976231.28873,44219655996.88697,43961015473.82878,15305863560.0,6324023786.338575,45521719354.79039,4785780000.0,459785754.7013858,18108475333.47859,11021571797.2,215375914797.9608,221801890024.28604,6567189519.854184,6711874131.283182,7169132806.881948,5484162604.43792,7488774336.219119,6692510945.352961,4465775398.719673,11543220886.61772,5241426752.509008,6869507236.503149,7360608770.472664,13793041470.720474,22209969598.209908,10408499226.304651,5790591430.489771,56833613.25634303,23864279881.51881,7003650373.18856,48303990413.018036,5002962817.457813,48102486229.78024,4145394205.967238,7250651787.42044,14762399524.666
2018-07-17,8704202077.228106,8408767334.7345,3254951928.2506056,17297230372.029823,3213813957.1644,11325557423.716202,70100663046.59964,3954484725.5229754,19761214020.569492,21403180657.53456,31990412558.0,5110588177.014035,4582784558.64735,34236423795.30912,110882043487.13397,84563922726.28215,6313558363.948838,18363522037.289646,7598412107.537101,8257563301.963559,7900398742.249441,8703543093.005735,5451268049.47056,26270656459.43958,22522419946.288803,6592404794.676491,6135234862.7388,68837498013.8336,4606332010.5,1698846900.260562,4300632037.21095,17404380105.68376,15190742375.8976,6618933265.250249,2058696464.26875,76489116193.84673,38479611943.0717,6181095637.95318,5087368617.81732,5325198918.80625,141171624524.79437,26713456582.75975,7015148873.577379,9075202684.619598,11036666058.587612,9391582263.18144,6192101794.307277,5107475337.10154,6940739718.7818,65974179.8380204,6805339603.205714,15591941364.098398,44869100526.046585,15383160000.0,6528216936.45363,4760529493.667977,0.0,9607795684.695847,7530618662.305201,6015483320.428062,27223699740.814075,8254653234.44736,3182639593.3416004,4865144174.248321,7042792736.729309,7458735087.214439,44795524775.37525,43663253057.1632,15491526402.000002,6351259030.89645,46403065394.964,4875420000.0,463647392.859456,18169001698.51822,10998348552.0,216787671324.49454,222891442189.21405,6544692140.620801,6833005667.315425,7177695364.955784,5516306364.48,7495607159.51859,6722388226.359,4470982709.279625,11560553050.11114,5338944646.328844,6889196279.88665,7396560601.678561,13979911677.390799,21980086724.947346,10526161423.246252,5877758865.78854,57077394.84022784,24023499959.221245,7085624679.224,48421468228.542435,4888069392.24374,47873756061.9288,3923110603.201357,7225388192.3423195,14374174985.028
2018-07-18,8817097045.804346,8360221873.832938,3298948983.13387,17554685247.33071,3234595816.295,11580010388.3016,70795229154.96983,4029808244.1043653,19817160834.78344,21447704361.72557,32082124295.0,5157780988.190772,4572835501.26087,35176660557.17537,111277909404.61748,84951272195.6474,6331144877.49744,18292426643.38531,7614823364.7888,8365656697.22068,8053437459.90924,8597334153.527824,5406053781.48,26065601800.794903,23026653228.668404,6705307438.390548,6070789118.382301,69486215544.90279,4641505177.1,1749558748.029534,4392992858.336775,17550328785.81528,15315718640.0,6659169941.634749,2066986517.145,76626316402.26617,39143265422.76695,6086173663.3866005,5169302812.24776,5494459520.1375,143187506622.49042,27069319681.109127,7023380684.036869,9166272696.680483,11211184350.582844,9401188382.100481,6258529096.826665,5148522785.275721,7109195086.9223995,67126380.90893021,6864977438.09262,15737933324.436401,44919394153.53774,15547247040.0,6577276146.315862,4731628865.019803,0.0,9754875852.76413,7588574361.486,5987296752.741558,27053008141.823997,8243890974.68928,3189483979.5638404,4758492226.398661,7095293274.56066,7428912076.070039,45801296488.812004,43622667539.21696,15527753298.000002,6338549250.102776,46944292063.168,4656300000.0,464722309.535328,18261436587.09432,11043442232.0,218157905600.24792,225092121480.57556,6497652165.860088,6839480404.208015,7085953671.307535,5615183554.032,7611765155.60958,6742306413.69636,4446242093.49705,11525888723.1243,5280263200.375989,6406814716.9909,7326251090.255759,13984962223.517027,22259230213.909023,10607396612.325232,5959154603.33408,57418689.05766656,24014134072.297573,7132662622.176,48693726753.095795,4888069392.24374,47847159530.78328,3960807822.3838744,7223583649.8367405,14319358216.0173
2018-07-19,8743715316.22979,8360221873.832938,3296458583.800855,16838379344.275824,3158842587.8512,11234338436.411999,70833114579.06276,4049098413.4971604,19773202623.61534,21511309653.427006,31508076756.0,5212839267.896964,4596464512.55376,34527349071.40227,112801993186.929,85482494325.06259,6227579853.266772,18204602921.50349,7572154095.93438,8292307607.581919,8013827438.867881,8502305102.416007,5506311506.15472,25955187753.83238,22816556027.676903,6641549627.73461,6032121671.768401,69914613914.47679,4594156683.6,1700147204.04951,4272013191.2283,17627864022.13515,15376981514.56,6679288279.827,2042116358.51625,76342115970.54016,38928192535.828674,6030337207.7592,5169302812.24776,5520499612.65,143327221223.3209,27572272860.109573,6972343459.188031,9130960623.977684,11165938867.472971,9474835293.81312,6208259786.811993,5148522785.275721,7094053031.3592,67873177.8993347,6796504368.407655,15662017505.060637,44876285329.973885,15615616640.0,6556624147.05508,4760529493.667977,0.0,9447737854.739185,7505263043.9136,5963807946.336139,27085214103.897602,8246581539.6288,3225417007.2306,4799337653.2347,7061322338.316845,7482593496.12996,46265498818.0905,43588846274.26176,15532281660.000002,6280447395.045976,46385974026.49439,4667256000.000001,466513837.32844794,18394542826.6439,10980311080.0,221022940904.09583,227874112282.86267,6505833031.035864,6835163912.946288,7134008844.170904,5609979491.424,7673260565.30481,6722388226.359,4439173346.1306,11521555682.250944,5239719655.899471,6383187864.930699,7213755871.9792795,13656676725.3124,22137720695.184532,10580328087.783417,5966554215.838221,57759983.275105275,24145256489.228992,7040724824.588,50170874067.161865,4894867819.7712,47405657113.76772,3982906192.249488,7243433617.398119,13899096320.2686
2018-07-20,8739952150.61058,8353286807.989859,3250801262.6955805,16607915705.90164,3156161057.6408,11104711454.453398,70580545085.10995,4032563982.5890503,19689282402.294415,21473146478.406147,31722070809.0,5234469306.352967,4607657202.11355,34012959452.8028,112287367494.20042,87651651353.508,6239304195.632508,18355157873.3009,7516355821.2786,8307749521.19008,7952611951.80396,8530254823.331246,5484687291.028801,26073488518.435078,22455188841.971523,6601702535.886608,6032121671.768401,70587811352.3788,4576570100.3,1698846900.260562,4201766932.9072504,17627864022.13515,15180940315.967999,6739643294.40375,2068828751.1175,75940315360.16888,38301408693.89426,6130842827.888519,5195372783.2029,5530915649.654999,142728444362.61905,27671914527.647404,6980575269.647521,9158839505.376545,11104534283.252424,9596512800.12096,6177739134.303084,5060563967.75962,7012664482.707,67659807.33064769,6810493490.17125,15597781042.51192,44998426996.738144,15523317680.0,6579847363.070303,4733150793.912029,0.0,9317961235.855404,7403840570.347201,6010785559.146978,27217258548.399357,8138958942.048,3239105779.67508,4915066362.60348,6987203931.966701,7467681990.55776,46162342744.9175,44014994212.69729,15536810022.000002,6162428001.961849,46568281956.8368,4631400000.0,465976378.9905121,18302107938.0678,10903651824.000002,220524673894.731,226296266753.20728,6491516516.978255,6811423211.006784,7123087213.974685,5538857302.447999,7618597978.909049,6704461857.755376,4478051456.646075,11569219131.85785,5398693027.66266,6341840873.825351,7176257465.887119,13772839286.215574,22285502542.281895,10627712813.458363,5976420365.843741,57597462.219182074,24238915358.46573,7021482029.744,50530023610.18969,4922061529.88104,47246077926.89462,4002404753.8956175,7178470087.19724,14069637379.413
2018-07-23,8638346678.891966,8488520591.929919,3204313808.4793005,16657745681.766329,3157501822.7460003,11162323446.435,70530031186.3194,3977449212.8953505,19621346985.034622,21460425420.065853,31688103499.000004,5079126302.896213,4547962857.79467,33945498519.21598,112208194310.70374,86799482520.90445,6157233799.072357,18589354464.985764,7408041523.41738,8195795647.530919,7889596009.238159,8555409572.154965,5423746321.12848,25978847906.75292,22362746073.535263,6592404794.676491,6161013160.481401,69841174193.9784,4521104722.2,1700147204.04951,4131520674.5862007,17673472984.676254,15046161991.936,6747690629.68065,2007113913.03875,76665516461.81459,38098625686.2096,6153177410.13948,5173027093.812779,5424151270.353748,144105631142.2332,27173706189.958275,6983867993.831317,9086360946.472958,10933247811.479322,9574098522.6432,6131060489.28946,5150868353.742816,6980487614.6352005,66913010.3402432,6736866533.520751,15463468439.000961,44754143663.209625,15506225280.0,6440381669.888061,4696640520.802722,0.0,9300657686.6709,7277062478.389199,6003738917.225351,26969272640.43264,8031336344.467198,3204883848.5638804,5187369208.17708,6974850864.241676,7255938611.43252,45814190997.958626,43399447190.512634,15455299506.0,6156980953.050276,46300517184.146385,4642356000.000001,457556198.36284804,18169001698.51822,10912670560.0,220607718396.2918,226254744502.42688,6432205244.45388,6804948474.114193,7101243953.582244,5524979802.16,7529771276.01594,6628772745.873408,4479229581.2071495,11452227028.277266,5314405132.566741,6294587169.70495,7148133661.318001,13762738193.963125,22200117475.070084,10549853786.083721,5909823853.30648,55322167.43625727,24154622376.152664,6895334819.099998,49800139055.004105,4901666247.298659,47341825439.018486,4042701781.2976203,7127942897.040999,14508171531.498602
